Gene = Rbm42
index = 888
Annotated 5SS: [ 380  734 2587 2758 4399 4651 5492 5819 9010]
Annotated 3SS: [ 597 2501 2682 4332 4474 5158 5700 8814 9096]
SMsplice 5SS: [ 380  734 2587 2758 4399 4651 5492 5819 9010]
SMsplice 3SS: [ 597 2501 2682 4332 4495 5383 5700 8814 9096]
top_k =  1000
Partition function (log Z): 27.450393634405845

Sorted 5' Splice Sites (High to Low Probability):
Position 5819: 0.9993137466411279
Position 4651: 0.9990114352679749
Position 2758: 0.9941386998528072
Position 2587: 0.9845093570770752
Position 9010: 0.9698512878122498
Position 4399: 0.9670235686552755
Position 734: 0.8083444721968573
Position 380: 0.7696739907249485
Position 5492: 0.6896968945693619
Position 2918: 0.2632374035645978
Position 8616: 0.24422699572815496
Position 739: 0.1863362255797059
Position 231: 0.15036445759735245
Position 8344: 0.1253459466337343
Position 5387: 0.11474941876643767
Position 3394: 0.07234341758571022
Position 2950: 0.05143169586131769
Position 1888: 0.05040997753647252
Position 6466: 0.04854411380309401
Position 2895: 0.04620322246899676
Position 6417: 0.038018038003264386
Position 1389: 0.03725789304980419
Position 1761: 0.029394238123539324
Position 8418: 0.02824331823239596
Position 7123: 0.02144337323242651
Position 4175: 0.01966104354062365
Position 3874: 0.019188697676868694
Position 392: 0.016046178143686893
Position 5574: 0.01581296362104316
Position 6561: 0.015512851532076781
Position 7746: 0.015041277536558977
Position 7777: 0.012971000153361239
Position 147: 0.012360420576125677
Position 285: 0.011505016089576577
Position 1589: 0.01134763385226648
Position 8913: 0.010839798046584567
Position 4117: 0.009171275609857622
Position 9014: 0.008140573569581411
Position 9169: 0.007488782356401339
Position 300: 0.007090252019157942
Position 7679: 0.00608255203233958
Position 458: 0.00579286955181774
Position 3381: 0.005718229478446329
Position 2003: 0.004929327583860204
Position 7686: 0.004298297103822015
Position 447: 0.003756799317191212
Position 7834: 0.0035068607244440456
Position 3849: 0.0030992450784907855
Position 2900: 0.0030264900715734613
Position 1047: 0.002783323059682872
Position 1895: 0.002694463830469146
Position 8686: 0.002672281838253464
Position 8853: 0.001937641254213381
Position 2008: 0.0017809910840879879
Position 2954: 0.0016143265535834448
Position 2762: 0.0015490748363848855
Position 6194: 0.0013191074658157758
Position 7784: 0.0013177489758429647
Position 87: 0.0012983842855288474
Position 3364: 0.0012667247148710917
Position 6412: 0.0011640108700224261
Position 2559: 0.0011282652120548412
Position 665: 0.0010876479903918683
Position 5384: 0.0010170413386744515
Position 680: 0.0009914040396140982
Position 4255: 0.0009725519664547425
Position 5276: 0.000925569596987687
Position 6503: 0.0009129718444125095
Position 200: 0.000893179889194723
Position 6066: 0.0008415361541437958
Position 3902: 0.0008025752120030407
Position 436: 0.0007801928912891689
Position 2112: 0.0007433199478481636
Position 4017: 0.000735972714564381
Position 4126: 0.0007349096748991186
Position 5635: 0.000651755354756219
Position 3260: 0.000634899371182081
Position 6471: 0.0005856963156502864
Position 560: 0.0005732603816739582
Position 5199: 0.0005692124722991421
