Gene = Gpr89
index = 521
Annotated 5SS: [  165  6855  8014 11849 12481 14544 15438 22828 24726 25273 29719 31887
 32870]
Annotated 3SS: [ 6794  7909 11741 12378 14422 15356 22717 24636 25179 29622 31796 32803
 33751]
SMsplice 5SS: [  165  6855  8014 11830 12481 14544 15438 15842 22828 23528 24726 25273
 29719 31887 32870]
SMsplice 3SS: [ 6794  7909 11741 12378 14422 15356 15750 22717 23396 24656 25179 29622
 31796 32803 36649]
top_k =  1000
Partition function (log Z): 13.364468418304009

Sorted 5' Splice Sites (High to Low Probability):
Position 32870: 0.9957405427790043
Position 15438: 0.9911652381048883
Position 12481: 0.9744392946567884
Position 165: 0.9570919010966419
Position 14544: 0.9193227048210502
Position 29719: 0.9192820371101202
Position 6855: 0.8180899886576142
Position 31887: 0.8038915156780306
Position 24726: 0.7850498135307108
Position 23528: 0.7810003073718201
Position 25273: 0.7262565221238378
Position 22828: 0.7016133768906702
Position 15842: 0.7011121632904702
Position 8014: 0.6167863904270978
Position 11830: 0.6059787246631854
Position 436: 0.5458777894880239
Position 923: 0.42656886144921186
Position 33884: 0.34366823440217303
Position 26437: 0.32105324846265826
Position 18063: 0.2900588390770319
Position 22311: 0.2783936120999508
Position 31722: 0.21809959463792447
Position 23867: 0.2033916144818865
Position 14246: 0.17594684479715322
Position 23202: 0.1550211597331038
Position 23619: 0.1426186498854768
Position 30684: 0.11676623615909697
Position 26171: 0.1159463200504649
Position 8714: 0.11349948328115124
Position 14952: 0.1081044756534396
Position 12258: 0.10162791961491782
Position 23060: 0.08741168033035525
Position 31177: 0.08132802844071388
Position 1313: 0.0809321732340595
Position 3705: 0.08084868269236256
Position 35808: 0.07856949252179767
Position 28457: 0.07009344679902686
Position 32062: 0.06890403977283106
Position 11882: 0.06772174839442577
Position 11849: 0.06173479212078843
Position 30944: 0.05651061129191789
Position 16181: 0.05523302152466944
Position 21154: 0.054614974040464725
Position 24824: 0.05150891814344031
Position 24047: 0.049414902857607905
Position 25277: 0.04901342524901613
Position 20902: 0.048780242352531256
Position 20906: 0.048171145744938824
Position 32008: 0.04386378687026991
Position 13001: 0.04350347151280474
Position 27667: 0.04144397503113317
Position 15057: 0.041199297310452056
Position 18467: 0.038589529610198944
Position 34240: 0.034846407053389504
Position 36418: 0.0334573590196861
Position 22881: 0.03326232162246171
Position 5014: 0.03269371689334277
Position 4254: 0.03104102596098044
Position 1806: 0.030819059263066835
Position 32552: 0.029324297456872785
Position 30129: 0.026761359213361032
Position 31380: 0.026265292827200096
Position 2433: 0.02077294920420278
Position 23837: 0.02051005561557085
Position 14455: 0.01988934741399747
Position 33229: 0.01958401109487944
Position 12158: 0.01946516885791039
Position 5648: 0.018767759743909842
Position 23076: 0.018721877263082404
Position 31673: 0.01836336178551621
Position 23965: 0.017981577968334453
Position 33827: 0.017791092474976566
Position 18605: 0.017681389533575436
Position 5518: 0.017072691687720267
Position 27254: 0.016120058508375806
Position 25470: 0.015493665056243045
Position 1016: 0.014768966704491788
Position 25050: 0.014540048763856934
Position 3211: 0.014306027167172167
Position 22822: 0.01407562824149712
Position 34601: 0.013757289823747644
Position 23219: 0.01340453303133695
Position 932: 0.01319705493528631
Position 659: 0.013103246249648818
Position 33753: 0.012748167798995567
Position 18497: 0.011907373319838337
Position 24267: 0.01139230837719859
Position 12059: 0.011244221360552703
Position 24733: 0.011018810826941538
Position 1890: 0.01090682938629616
Position 32526: 0.009506782541717418
Position 34163: 0.009423058561866511
Position 36425: 0.009273308068389509
Position 27103: 0.009162450418598572
Position 32136: 0.008131843839353331
Position 5018: 0.007708043422189222
Position 30657: 0.0073418788836134875
Position 5503: 0.007052407953562709
Position 23961: 0.005913373657796167
Position 27708: 0.005756001050723118
Position 16887: 0.005653761256751659
Position 16913: 0.004979316261694564
Position 33861: 0.004747688752196962
Position 31562: 0.004449063780488101
Position 24981: 0.004113760521050028
Position 32657: 0.004084984569210268
Position 5627: 0.0038661567258392177
Position 15473: 0.0032923415392623993
Position 252: 0.002910141993351238
Position 1078: 0.0029034470820492597
Position 24512: 0.002890133192148011
Position 23846: 0.002849077777251573
Position 24713: 0.0027591959514930184
Position 5551: 0.0027367197509034456
Position 15617: 0.00256111029276158
Position 32019: 0.002245488652958885
Position 17185: 0.0022181605708090964
Position 16: 0.0021910601424196814
Position 24763: 0.002182784169910965
Position 32448: 0.0021465268241242074
Position 17870: 0.0021233160748724595
Position 23173: 0.002074833637496921
Position 33526: 0.001987517611679366
Position 14967: 0.0019018713789746948
Position 31797: 0.0018970224606486958
Position 19537: 0.0018430029534963676
Position 34609: 0.0016781265751879375
Position 3848: 0.0015132032726629743
Position 14513: 0.0014869022430635667
Position 15820: 0.001448435156869933
Position 34235: 0.0014404737894819321
Position 5041: 0.0013963016487753453
Position 36856: 0.0013941420148296817
Position 14861: 0.0013771791055009924
Position 36408: 0.0012629194961233366
Position 23980: 0.001219948610870599
Position 18398: 0.0012174833777329253
Position 15504: 0.0011737735993844502
Position 14865: 0.0011687644476473444
Position 34535: 0.0011588557280595372
Position 35813: 0.0010924216146643195
Position 33865: 0.0010807317620687398
Position 458: 0.0009328662727388514
Position 18160: 0.0008737857499748292
Position 483: 0.0008639434034550522
Position 53: 0.0008410759498182949
Position 36724: 0.0008281234769296922
Position 14750: 0.0008100918954428267
Position 33582: 0.0007894510076236862
Position 20187: 0.0007759608877847919
Position 32024: 0.0007620232518189223
Position 746: 0.0007611662581404167
Position 13321: 0.0006747119731492572
Position 16233: 0.000630081487287527
