Gene = Medag
index = 668
Annotated 5SS: [  507 10495 15298 15758]
Annotated 3SS: [10384 15184 15471 18037]
SMsplice 5SS: [  507 10495 15298 15758]
SMsplice 3SS: [10384 15184 15471 18037]
top_k =  1000
Partition function (log Z): -8.547041634511606

Sorted 5' Splice Sites (High to Low Probability):
Position 10495: 0.7537189866813531
Position 507: 0.667209973240531
Position 15758: 0.563615592981813
Position 11466: 0.46715516610205016
Position 652: 0.4497611119437944
Position 148: 0.41662776204529717
Position 1803: 0.4135276271747701
Position 1360: 0.3064649580081874
Position 6790: 0.29942013740218565
Position 15647: 0.27529811465990145
Position 383: 0.2709617902207774
Position 101: 0.18322833504537678
Position 1910: 0.14336439401885462
Position 1112: 0.08880699856284345
Position 18211: 0.07828080065680541
Position 18197: 0.07502735815378153
Position 12248: 0.06972085916390758
Position 14895: 0.06453738325768604
Position 18612: 0.047883438473151956
Position 18224: 0.04405928516413016
Position 199: 0.033615120821526366
Position 1237: 0.032544199031413444
Position 17652: 0.029147917442252123
Position 15631: 0.023557203256771478
Position 85: 0.0141764043540876
Position 1377: 0.013911691202785495
Position 1659: 0.01294395597372367
Position 16367: 0.011400977176778716
Position 1186: 0.009733953186966382
Position 12486: 0.008172133992143178
Position 2335: 0.00803711514585002
Position 3629: 0.006928388371939947
Position 980: 0.003420502660149877
Position 1454: 0.0021195735617296077
Position 1493: 0.0019557596397260383
Position 511: 0.0016628350807039794
Position 889: 0.0015657878345306322
Position 1309: 0.0009704216912574509
Position 677: 0.0006933256289258649
Position 1167: 0.0005673613978130836
Position 227: 0.0005376036133421889
Position 1289: 0.0005150574725613697
Position 691: 0.000454891381750503
Position 1654: 0.00029437095758386253
Position 460: 0.0002474457924544322
Position 1336: 0.00021349369166755243
Position 243: 0.0001927594819922762
Position 1525: 0.00019066439673712834
Position 3061: 0.00018976870395369199
Position 365: 0.00016621093760907875
Position 58: 0.0001596616762442745
Position 309: 0.00015805473285787397
Position 1135: 0.00015601794226068833
Position 1043: 0.00012188921418262377
Position 428: 0.00011800836096515581
Position 1392: 0.00011428007514464341
Position 1483: 9.216972433580274e-05
Position 397: 6.001002661357296e-05
Position 1695: 5.999039529104725e-05
Position 14: 4.670898871497276e-05
Position 60: 3.644188542354747e-05
Position 1205: 3.12885232882821e-05
Position 2131: 2.1109818400589353e-05
Position 2178: 1.9924140986122842e-05
Position 1808: 1.9433971629929673e-05
Position 904: 1.4608670835916408e-05
Position 759: 1.3704840942673439e-05
Position 2035: 1.186097934482091e-05
Position 573: 1.0658806698704151e-05
Position 874: 9.133604135803052e-06
Position 522: 8.93652004587134e-06
Position 831: 8.571929741730846e-06
Position 3723: 8.1430636386561e-06
Position 7: 8.089958734763084e-06
Position 929: 7.173064917851623e-06
Position 253: 6.494424164374036e-06
Position 299: 6.064094929294332e-06
Position 968: 4.139557809248298e-06
Position 442: 3.881629725200957e-06
Position 339: 1.952751949231135e-06
Position 773: 9.552240701951334e-07
Position 303: 5.681620499728673e-07
Position 524: 5.26026952660068e-07
Position 663: 3.515370883509191e-07
Position 906: 2.2981176433907222e-07
Position 1104: 1.5179016761878534e-07
Position 799: 1.2872226579451877e-07
Position 775: 8.392582304611214e-08
Position 566: 1.1831353921195668e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15471: 0.8227979165682923
Position 10384: 0.7540054927074737
Position 18037: 0.49183622520295456
Position 11365: 0.46805304821088
Position 1765: 0.406605047021225
Position 576: 0.3956640642793987
Position 18313: 0.2966128636948201
Position 345: 0.2749350095733678
Position 6628: 0.2637229265131967
Position 1213: 0.24835351431033661
Position 17045: 0.18242788323896583
Position 241: 0.17641709532816854
Position 1584: 0.1525827627431684
Position 17523: 0.1510228004259461
Position 1036: 0.13988745910120823
Position 360: 0.08781076684188259
Position 12109: 0.07039914555689701
Position 14676: 0.06582647705781877
Position 15511: 0.05704678355319012
Position 15483: 0.05430798877180113
Position 18916: 0.04891559564615616
Position 6503: 0.03578797178033339
Position 1065: 0.022665400599134352
