Gene = Anapc13
index = 115
Annotated 5SS: [  51 3593]
Annotated 3SS: [3466 7717]
SMsplice 5SS: [ 146 3091 3282 3593]
SMsplice 3SS: [3008 3205 3466 7717]
top_k =  1000
Partition function (log Z): -4.700577596371533

Sorted 5' Splice Sites (High to Low Probability):
Position 3593: 0.947475703182751
Position 3091: 0.8117129302316908
Position 3282: 0.4506270121542641
Position 146: 0.2964861531676591
Position 5612: 0.2622401011472866
Position 291: 0.2017465959571099
Position 4683: 0.19936945796303893
Position 623: 0.16828865565313259
Position 51: 0.1669449700797441
Position 3345: 0.14847806614971892
Position 2890: 0.1339951245406525
Position 392: 0.11209171097591479
Position 4690: 0.07965750592531845
Position 939: 0.06222774443552771
Position 700: 0.05775973416076582
Position 252: 0.05280135542657845
Position 977: 0.05160150347129366
Position 4020: 0.045262023071554615
Position 3996: 0.04084961037591864
Position 2339: 0.03352962209272436
Position 5087: 0.031667881494147586
Position 3772: 0.030453429592393815
Position 3626: 0.028851187509038034
Position 5659: 0.027866104302851625
Position 4059: 0.026648760869655348
Position 2620: 0.026570348675173223
Position 586: 0.01588216320601815
Position 337: 0.014644012678844041
Position 3642: 0.014055683237646704
Position 3386: 0.013402635655666687
Position 4148: 0.010581070823638775
Position 1036: 0.009099634610063252
Position 3163: 0.008689706733877972
Position 6597: 0.007176253605897109
Position 6714: 0.005816123604605608
Position 6477: 0.005803342808236993
Position 3380: 0.005380498494614525
Position 3255: 0.004364965978086709
Position 4055: 0.0043552581673055564
Position 3828: 0.003928046694586926
Position 1452: 0.0032716489978588553
Position 4112: 0.002785143931541143
Position 412: 0.0024734919243592363
Position 3506: 0.0022927451729692545
Position 7558: 0.001989233542492346
Position 504: 0.0018230270782814593
Position 3147: 0.001624680906594118
Position 5037: 0.0015333436148254236
Position 704: 0.0014791439847407644
Position 396: 0.0013981706771974472
Position 5631: 0.0013323274528732186
Position 4158: 0.001307252227960262
Position 6172: 0.0011003570511717658
Position 1395: 0.0010672765148835757
Position 6589: 0.0010614315302097698
Position 352: 0.0010052243540152191
Position 249: 0.000898902196947415
