Gene = Znhit1
index = 1204
Annotated 5SS: [ 422 1107 2354 4365 4715]
Annotated 3SS: [ 976 2182 4284 4544 4814]
SMsplice 5SS: [ 422 2354 4365 4715]
SMsplice 3SS: [2182 4284 4544 4814]
top_k =  1000
Partition function (log Z): 5.964755501767308

Sorted 5' Splice Sites (High to Low Probability):
Position 4365: 0.9930954176858956
Position 4715: 0.9717966163061124
Position 2354: 0.9658773604692917
Position 422: 0.5962283376209708
Position 304: 0.3159294887101062
Position 3911: 0.2609267043969952
Position 1107: 0.1288480216580718
Position 4059: 0.11526805597732684
Position 3929: 0.08119402686253555
Position 1810: 0.0730012103778365
Position 3951: 0.0653624444743372
Position 707: 0.028774471672634066
Position 353: 0.023886151868731817
Position 3496: 0.023857863222596903
Position 4117: 0.011874764177663841
Position 266: 0.011722926163241965
Position 346: 0.010039227613687116
Position 3609: 0.009364133708245886
Position 1128: 0.008704368108155577
Position 3290: 0.007919150641728394
Position 4673: 0.007746214241504752
Position 4173: 0.007238250445040919
Position 206: 0.006229058345676462
Position 426: 0.006013098867040692
Position 4387: 0.005996078050545282
Position 181: 0.005639080473284649
Position 1462: 0.00555675571132299
Position 3855: 0.0052495025134900505
Position 900: 0.0051968165624323385
Position 2059: 0.0048852213816563544
Position 3955: 0.0046124850541362184
Position 1626: 0.004059814357355989
Position 635: 0.004050096935106727
Position 1311: 0.003868830917675988
Position 3628: 0.0033290239840911167
Position 4121: 0.002815072101636111
Position 1124: 0.0025042821223368768
Position 440: 0.002403420708364728
Position 142: 0.0023528359049514165
Position 2160: 0.002254675093589569
Position 2782: 0.0022232986690010202
Position 329: 0.0021034299390214504
Position 4185: 0.001857289593475105
Position 2596: 0.0018264938732694596
Position 620: 0.001814130128753804
Position 3727: 0.0014508581569681205
Position 4535: 0.0013319180216494443
Position 3235: 0.0012131053664520487
Position 1453: 0.001194685869474869
Position 4015: 0.0011508365513145636
Position 11: 0.0010683653032684012
Position 1549: 0.0007818343936046992
Position 3411: 0.0006716434607891684
Position 357: 0.0006574989523932302
Position 1864: 0.0006463153722147638
Position 4656: 0.0006391742657493862
Position 2616: 0.0006380005662156096
Position 3940: 0.0006036975434279172
Position 4683: 0.0005953264827895663
Position 4696: 0.00056875363268858
Position 463: 0.0004864474498355074
Position 1816: 0.00048170059283555365
Position 3308: 0.00045832340428220625
Position 1820: 0.00044860425968711894
Position 350: 0.00043098985807016646
Position 363: 0.0003848848222034503
Position 3426: 0.0003741591707555315
Position 2365: 0.00032284121487949374
Position 4626: 0.00026027372614321337
Position 3920: 0.0002552237905250904
Position 308: 0.0002528235961405733
Position 2411: 0.00024756630317314865
Position 370: 0.0002322107286993231
Position 915: 0.0002166146668047189
