Gene = 2810459M11Rik
index = 41
Annotated 5SS: [ 710 2839]
Annotated 3SS: [2724 7086]
SMsplice 5SS: [ 710 2637 2839]
SMsplice 3SS: [2559 2724 7086]
top_k =  1000
Partition function (log Z): -4.423888018926374

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9963355206846335
Position 710: 0.8811864311104335
Position 2637: 0.70071440784109
Position 7281: 0.6920847345619994
Position 2433: 0.13983414061609428
Position 2183: 0.1062329262577953
Position 2371: 0.06745608201597583
Position 598: 0.06077013140742087
Position 196: 0.04101697118784224
Position 1817: 0.04034134618207687
Position 483: 0.03919476670668653
Position 5082: 0.03832025320465527
Position 954: 0.038000644797384006
Position 527: 0.030098883036582216
Position 8512: 0.02902291616542755
Position 5690: 0.02242765057088041
Position 8105: 0.021396445045130625
Position 2641: 0.016949476032842237
Position 4872: 0.014882405072909183
Position 3488: 0.011397832792231718
Position 5179: 0.011250754072535112
Position 9289: 0.009592782097310687
Position 7815: 0.008018920780304677
Position 6708: 0.007327505526498713
Position 8543: 0.00634309406944083
Position 2293: 0.006231272415127589
Position 9280: 0.006008276499335953
Position 5437: 0.005388010552858216
Position 6559: 0.005330549981748793
Position 6389: 0.005127389772872534
Position 2490: 0.004952670554649305
Position 1501: 0.004734972686048457
Position 8091: 0.00443701488397126
Position 924: 0.004366363897384664
Position 469: 0.0038519527283363618
Position 799: 0.0038014530141674396
Position 205: 0.003748242586756355
Position 3775: 0.003391095132509185
Position 2509: 0.0032383942251130423
Position 1295: 0.002913345251660546
Position 5009: 0.0028565883358713847
Position 1425: 0.0027285186239826226
Position 934: 0.002480948984257391
Position 7183: 0.00220498469969343
Position 8305: 0.002126493307293491
Position 7005: 0.001880729005579519
Position 1212: 0.0018780223742441299
Position 165: 0.0018777720699179655
Position 3883: 0.0017429921968056955
Position 1405: 0.0017112249696713904
Position 485: 0.0015934385629047948
Position 502: 0.0015908710609510398
Position 3244: 0.0014913784493429097
Position 610: 0.0013140283495550933
Position 950: 0.0012971727646266767
Position 7317: 0.0012045185433226745
Position 4973: 0.0009986629462183537
Position 3749: 0.0008802267722302917
Position 919: 0.0008019354707672992
