Gene = Kmt5a
index = 607
Annotated 5SS: [   86  6155  7441 10951 11444 17189 20036]
Annotated 3SS: [ 6038  7283 10730 11355 17128 19844 20557]
SMsplice 5SS: [   86  7441 10403 10951 11444 14397 17189 20036]
SMsplice 3SS: [ 7283 10308 10730 11355 14267 17128 19844 21084]
top_k =  1000
Partition function (log Z): 3.42802336070581

Sorted 5' Splice Sites (High to Low Probability):
Position 11444: 0.9828200126592853
Position 7441: 0.9722681349079078
Position 10951: 0.8122834435317511
Position 20036: 0.8018767634798242
Position 14397: 0.7684917642243804
Position 17189: 0.723343971038535
Position 10403: 0.6719031971017831
Position 86: 0.4772231768946211
Position 15477: 0.3212221606924799
Position 641: 0.26022963670983223
Position 10583: 0.24003818499239937
Position 152: 0.23309602539443008
Position 3562: 0.20356861962738515
Position 17246: 0.19492832803870927
Position 6659: 0.16708280354936988
Position 321: 0.16226595099208613
Position 20608: 0.15391406355987206
Position 6155: 0.12769318039335048
Position 7577: 0.12154171660033454
Position 5415: 0.10586946819043799
Position 5028: 0.09608969450226734
Position 20708: 0.07711302500743539
Position 11011: 0.06911975860919152
Position 7749: 0.056376782356643514
Position 5138: 0.0518823568003573
Position 21198: 0.04885027503548731
Position 17320: 0.043217048033957636
Position 19262: 0.04261585805317047
Position 13009: 0.04237401723401454
Position 4468: 0.03839816756737954
Position 19121: 0.03223384085587455
Position 15260: 0.026966482408447057
Position 19714: 0.02580627301578504
Position 5799: 0.02526133840230819
Position 6754: 0.02478888102870154
Position 20386: 0.024283902685541443
Position 6980: 0.024205833864413506
Position 8895: 0.021878514744441642
Position 10806: 0.020671964022519262
Position 8835: 0.018599267398453728
Position 11223: 0.01826329845400082
Position 7602: 0.01790804744753752
Position 6800: 0.016774908974805575
Position 11449: 0.016125876560011434
Position 10309: 0.015972526077011346
Position 4867: 0.015104333725442155
Position 15481: 0.014896707687193866
Position 15086: 0.013799830890537688
Position 16689: 0.013041104341189083
Position 12988: 0.011279853812546767
Position 4944: 0.011093110056594108
Position 12875: 0.010895851647430748
Position 10418: 0.010847438498257088
Position 17307: 0.010355278831784904
Position 8607: 0.008862333170859384
Position 15133: 0.008813791301861289
Position 370: 0.007821800442832592
Position 18721: 0.007435274963673653
Position 21502: 0.007401452878647044
Position 21321: 0.0073172063509129035
Position 10875: 0.007081251811816491
Position 452: 0.00675648970604756
Position 534: 0.006199979900638877
Position 21291: 0.0061274703979853195
Position 8352: 0.005813660764014139
Position 8469: 0.005799577746803721
Position 18493: 0.005793788565513215
Position 17394: 0.005759063225955416
Position 407: 0.005318878860732173
Position 19970: 0.005202212286822612
Position 22010: 0.004854004620923808
Position 18157: 0.004331582780130468
Position 749: 0.004260671392677929
Position 4386: 0.004206577610082941
Position 1586: 0.004042976103135192
Position 17738: 0.0036933030760737404
Position 15877: 0.0035109184537011487
Position 21239: 0.003426764612354363
Position 7392: 0.0032711798078348744
Position 10621: 0.003263699380494024
Position 21200: 0.003253148967312811
Position 16041: 0.0032365396446027406
Position 15531: 0.003039220580328698
Position 3045: 0.0029722502522446003
Position 17485: 0.0029549404652638098
Position 60: 0.0029295739539844205
Position 4922: 0.002894585020427263
Position 6261: 0.0024726273894641556
Position 12496: 0.002115833773206592
Position 15168: 0.0016894863663940228
Position 21086: 0.00135712936412431
Position 3001: 0.0013191224671686372
Position 8991: 0.0012286803477861874
Position 19281: 0.0011998336844132934
Position 19420: 0.0011738901818514967
Position 16499: 0.001013193753835343
Position 16368: 0.0010066457991906473
Position 21277: 0.0009907166323887984
Position 485: 0.0009723357121762242
Position 19642: 0.0009682688032283078
Position 6594: 0.0009680741591213788
Position 1302: 0.0009547723788579746
Position 759: 0.000888946129001888
Position 15238: 0.0008788992960388103
Position 224: 0.0008489492793192636
Position 4388: 0.0008404941074522526
Position 4474: 0.0008323568848903468
Position 12826: 0.0008102856553556735
Position 10955: 0.0007351067268705041
Position 7759: 0.0007319261077201715
