Gene = Ift22
index = 560
Annotated 5SS: [ 121 3051 3242 3742]
Annotated 3SS: [2973 3151 3538 4674]
SMsplice 5SS: [ 121 3051 3276]
SMsplice 3SS: [2973 3151 3538]
top_k =  1000
Partition function (log Z): 1.1310503621710644

Sorted 5' Splice Sites (High to Low Probability):
Position 3051: 0.9261599972809271
Position 121: 0.9238072670662235
Position 3276: 0.6975970038200418
Position 3242: 0.29687762509469917
Position 1480: 0.2341128685538294
Position 3742: 0.16544868613197417
Position 2172: 0.12880224284656
Position 1441: 0.07801839177249764
Position 273: 0.07346644958785649
Position 2897: 0.06758863796515895
Position 3638: 0.06089226599049816
Position 2572: 0.0585674468943112
Position 2105: 0.05689599199798229
Position 3066: 0.040932728213915914
Position 2129: 0.03471361724187829
Position 2211: 0.026802775096500638
Position 2152: 0.026305921254188614
Position 3044: 0.02531193248996711
Position 4480: 0.020014658696340098
Position 2575: 0.010595390791284576
Position 2176: 0.010203063314692467
Position 62: 0.009501091188534611
Position 2180: 0.00916572266607656
Position 2162: 0.008595333744031519
Position 3819: 0.005809588573883171
Position 3815: 0.0048737961630019415
Position 4475: 0.004353186326823862
Position 820: 0.004315690333017761
Position 281: 0.004198866756888307
Position 2426: 0.004180121198242195
Position 1085: 0.0040668832024765055
Position 3585: 0.003764247401428161
Position 2689: 0.0037612850442823318
Position 5356: 0.0037064865204552615
Position 4410: 0.003573102408824631
Position 1445: 0.0035013903912781245
Position 4352: 0.0033885213321084885
Position 252: 0.003258592795947126
Position 2156: 0.0028674052713944707
Position 2375: 0.00249729636740277
Position 2529: 0.00246754589292554
Position 5168: 0.0024234246952551486
Position 5264: 0.0023416888602674495
Position 2597: 0.001970854275048862
Position 5309: 0.001774032112462107
Position 1497: 0.0017500308609267644
Position 2215: 0.0016059003040738754
Position 3791: 0.001458981558875656
Position 2328: 0.0014066237885038855
Position 4960: 0.0013673134879697217
Position 2243: 0.0011451611569416955
Position 2496: 0.001022623025034547
Position 3301: 0.000951096382833659
Position 3635: 0.0008410853565922669
Position 831: 0.0008339577002784099
Position 1979: 0.0007545862068536922
Position 169: 0.0006812066393560439
Position 744: 0.0006726992084756905
Position 2816: 0.0006592872517046949
Position 1393: 0.000639849018834405
Position 3651: 0.000607202406228176
Position 349: 0.0005569302271791386
Position 3046: 0.0005418519800423997
Position 3070: 0.00048554421950811055
Position 48: 0.00048447975048642014
Position 2239: 0.0004529790259569229
Position 3795: 0.00034462397760390826
Position 3295: 0.00027815125529560315
Position 3439: 0.000253715492996645
Position 978: 0.00023461736748004396
Position 4583: 0.00022683720883704588
Position 1389: 0.00020833462778616104
Position 3246: 0.00019613423440687695
Position 2614: 0.0001859336728372074
Position 2202: 0.0001456697452179627
Position 2608: 0.00011099783857133755
Position 2553: 0.00010811853531876377
Position 4734: 0.00010601999865757381
Position 1117: 9.569338463435213e-05
Position 524: 9.425620449377983e-05
Position 218: 7.168857729138862e-05
Position 2198: 6.556945349984515e-05
Position 2381: 5.9351219597993525e-05
Position 3064: 4.405348102390302e-05
Position 3085: 4.337138631217446e-05
Position 2916: 3.9726062106101924e-05
Position 1077: 3.7382641541301754e-05
Position 2920: 3.568247984058003e-05
Position 1169: 3.030999989463945e-05
Position 869: 2.9063149721419598e-05
Position 3343: 2.6658123914039245e-05
Position 3995: 2.641776568908921e-05
Position 3662: 2.2154999682632053e-05
Position 808: 2.1189895342956557e-05
Position 1064: 1.9784135874306915e-05
Position 1657: 1.759764076793724e-05
Position 3409: 1.714843648881765e-05
Position 3975: 1.661274537497731e-05
Position 155: 1.5492304520354862e-05
Position 3676: 1.39270393206787e-05
Position 3803: 1.3118481521642785e-05
Position 401: 1.146565529213945e-05
Position 3280: 1.0879820707348617e-05
Position 2085: 1.0704636995044983e-05
Position 3539: 1.0539983640334663e-05
Position 506: 1.0438489340039667e-05
Position 3305: 1.0376565839379087e-05
Position 1490: 9.78387601250343e-06
Position 68: 8.227593045612173e-06
Position 3811: 7.3455778410129494e-06
Position 2113: 7.127935595549833e-06
Position 1199: 6.589353230385685e-06
Position 3317: 6.104067626512181e-06
Position 1552: 5.710060727795132e-06
Position 106: 4.772904155654895e-06
Position 3545: 4.735265174179521e-06
Position 3591: 4.701507828672125e-06
Position 774: 4.559099649829474e-06
Position 3229: 4.4148879072493285e-06
Position 3582: 4.1940978304558276e-06
Position 3226: 3.593175691549819e-06
Position 45: 3.535615806372954e-06
Position 2042: 3.2519207300774368e-06
Position 451: 2.130787475495182e-06
Position 3370: 1.625015877571576e-06
Position 4754: 1.4867329872294185e-06
Position 3445: 1.407831028640795e-06
Position 3462: 1.3981222525034267e-06
Position 3423: 1.1642660690321064e-06
Position 3357: 1.0067302233107915e-06
Position 3941: 8.064259575129282e-07
Position 3550: 7.892129545183787e-07
Position 4526: 7.388733109560495e-07
Position 3314: 2.0878552623359816e-07
Position 404: 2.0356293947501102e-07
Position 629: 1.6614919714510705e-07
Position 590: 1.5634012540100648e-07
Position 433: 1.404265242155271e-07
Position 351: 1.3242614891641874e-07
Position 237: 1.0618182929293005e-07
Position 568: 7.115136130900019e-08
Position 3690: 6.882208131299883e-08
Position 336: 6.423270198588346e-08
Position 66: 5.5683752725504966e-08
Position 511: 4.822460119363643e-08
Position 484: 3.762740760905788e-08
Position 622: 3.336262604104738e-08
Position 3420: 2.640333973520643e-08
Position 491: 2.0831868723773224e-08
Position 597: 2.0651119571923663e-08
Position 855: 1.463233765450721e-08
Position 558: 1.3389476036880833e-08
Position 3367: 1.2313662964267163e-08
Position 879: 6.910406117638189e-09
Position 158: 4.022508598485238e-09
Position 179: 3.94165207457413e-09
Position 421: 5.402789286747907e-10
Position 255: 3.3128611759787415e-10
Position 513: 1.5903526064966616e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3151: 0.9923148391582718
Position 2973: 0.9856722760977881
Position 3538: 0.797600986733722
Position 2027: 0.15716406069849587
Position 5193: 0.14231016421423362
Position 1352: 0.13594520158168585
Position 1296: 0.09711497595430782
Position 2420: 0.08180519471145287
Position 6068: 0.07485902457613094
Position 1398: 0.05489430851840423
Position 4289: 0.05256749148912453
Position 1886: 0.05248101831564199
Position 1831: 0.05026868219537101
Position 2661: 0.03596338268020055
Position 5029: 0.02444837593494904
Position 2795: 0.023551698726461255
Position 4157: 0.022958249795729004
Position 1978: 0.01877497164363921
Position 4264: 0.016958448847927396
Position 3656: 0.01601652898452246
Position 5547: 0.015556197934700115
Position 5095: 0.014799345634387374
Position 185: 0.012652302976097929
Position 4896: 0.011994944674297238
Position 2738: 0.011319242699621257
Position 2007: 0.010509605240860415
Position 4674: 0.009641405574800404
Position 4469: 0.009575329405185247
Position 1319: 0.008897807639175071
Position 5116: 0.00886454907052357
Position 6761: 0.007939862603209443
Position 1302: 0.006727673055805242
Position 3159: 0.005523284489597423
Position 4646: 0.0053579812200128295
Position 1828: 0.005277116832837325
Position 1967: 0.005024058666022103
Position 3569: 0.00431545444993892
Position 4849: 0.00393065640966019
Position 5198: 0.0039274089711396985
Position 1460: 0.0036874312775128076
Position 4313: 0.003591684691546042
Position 3782: 0.003432885731867231
Position 735: 0.00322669395499075
Position 1958: 0.0031781787019190748
Position 2263: 0.002954877508860124
Position 5308: 0.002941951270525854
Position 3662: 0.002892451187448527
Position 5513: 0.002854167993020144
Position 206: 0.0027486955912799887
Position 3974: 0.0026574949449993434
Position 2037: 0.002331351758587056
Position 4294: 0.0021553699446151984
Position 2975: 0.0021112475540417406
Position 225: 0.0020528908716744504
Position 4785: 0.001944816746844547
Position 6827: 0.0019351499969820374
Position 5032: 0.0019212059127585797
Position 1331: 0.001850179678120603
Position 4409: 0.0016875838434229182
Position 2425: 0.0016488100429883459
Position 6999: 0.0014734458312499837
Position 1300: 0.0014699892994762419
Position 165: 0.0013626002157815168
Position 1359: 0.00127830175287949
Position 2535: 0.001274031803795644
Position 967: 0.0012719874991685269
Position 1001: 0.0012542733549283029
Position 2010: 0.0012473448751398762
Position 5061: 0.0012347437612079601
Position 961: 0.0011949873216520832
Position 2896: 0.0011394920971906667
Position 1298: 0.0010723344550134075
Position 6962: 0.0010640248363541908
Position 237: 0.0010123397818284031
Position 6144: 0.0010052199365882235
Position 6390: 0.0008372700802516788
Position 3545: 0.0008347876879085139
Position 4691: 0.0008192410897821079
Position 2246: 0.0008053074138433118
Position 6284: 0.0007260315690744944
Position 1194: 0.0007108177336912549
Position 1415: 0.0006877642614255364
Position 1029: 0.0006471496677286962
Position 7126: 0.0006360265913307247
Position 4823: 0.0006259139273436463
Position 1781: 0.0006119694011781682
Position 5246: 0.0005971196666749834
Position 3510: 0.0005561755086556864
Position 1749: 0.0004437538994560278
Position 536: 0.0004374974291996524
Position 1985: 0.00041628089632785806
Position 3613: 0.00041185631270319406
Position 1691: 0.0003902921590318558
Position 2055: 0.00038098936674307865
Position 4617: 0.0003645216659321106
Position 4899: 0.0003328911603054503
Position 4450: 0.0003155833891651742
Position 773: 0.000306812091011931
Position 3184: 0.00029422829450543724
Position 387: 0.0002667904651332961
Position 198: 0.0001992674578207265
Position 1127: 0.00019709527566277965
Position 1007: 0.00018220524797477622
Position 5140: 0.00017547217136280728
Position 2067: 0.00017134034672095283
Position 2720: 0.00016977579689939293
Position 3623: 0.0001663024580578568
Position 4697: 0.00016549700661875783
Position 6335: 0.00016508550002923734
Position 147: 0.00016105266887818132
Position 255: 0.00015888217353812205
Position 2000: 0.00015236273349061914
Position 1232: 0.00015053719590422745
Position 1276: 0.00013884384124542197
Position 981: 0.00013731903632612047
Position 3676: 0.00013625606173575712
Position 1365: 0.00013260190301964
Position 3396: 0.0001271541627418598
Position 2873: 0.00012504806842046878
Position 2449: 0.00012278193290293335
Position 4372: 0.00012012883377104842
Position 4349: 0.0001114746712247201
Position 5564: 0.00010676505038891598
Position 3450: 0.0001005137211520833
Position 4138: 9.400182466665e-05
Position 715: 9.394773041883245e-05
Position 2060: 8.081639275255207e-05
Position 1226: 8.073509543942109e-05
Position 168: 6.413722397048314e-05
Position 819: 5.8313852047474875e-05
Position 983: 5.7278780798906395e-05
Position 252: 5.214546756432033e-05
Position 3343: 5.0760635508721746e-05
Position 3125: 4.581934710042083e-05
Position 2888: 4.023226906896271e-05
Position 3043: 4.003700673711275e-05
Position 1229: 2.6821182417489144e-05
Position 977: 2.5723793980641346e-05
Position 1014: 2.4881602144936683e-05
Position 905: 2.1539303957293093e-05
Position 740: 1.9710753624496652e-05
Position 1263: 1.821298564068295e-05
Position 898: 1.5012945909790941e-05
Position 2833: 1.3736154611906764e-05
Position 855: 1.3075580668252879e-05
Position 1068: 1.1582696321756889e-05
Position 2803: 1.0056626664135599e-05
Position 1245: 9.848382779909431e-06
Position 451: 9.824824482610613e-06
Position 648: 9.64422980497163e-06
Position 1649: 8.936051879522883e-06
Position 3195: 8.488080136085272e-06
Position 1632: 7.535303017682898e-06
Position 3367: 7.024435619157323e-06
Position 2124: 7.011302123829457e-06
Position 2744: 6.632927289874439e-06
Position 1141: 5.715259559958034e-06
Position 3314: 5.4822843067126745e-06
Position 3261: 5.207149850009602e-06
Position 1307: 5.153785583615283e-06
Position 1248: 4.9891247770151515e-06
Position 456: 4.385030897421646e-06
Position 1209: 4.3126739778481715e-06
Position 3672: 3.383718340870979e-06
Position 546: 3.336540070661106e-06
Position 3333: 3.3207102382464056e-06
Position 3161: 2.9245305921790477e-06
Position 3320: 2.4810466683033216e-06
Position 3386: 2.372484804826386e-06
Position 494: 2.188074098983693e-06
Position 1074: 2.1527656577984838e-06
Position 3724: 2.028226715481771e-06
Position 859: 2.010978822000763e-06
Position 3498: 1.7449754104772806e-06
Position 1219: 1.6008764157785547e-06
Position 129: 1.598708465296265e-06
Position 1157: 1.5933557182291747e-06
Position 743: 1.5779198095520403e-06
Position 3373: 1.4352857515535216e-06
Position 3167: 1.4087778564238605e-06
Position 417: 1.0497560168834422e-06
Position 1033: 1.0024187036549584e-06
Position 280: 9.04264591920913e-07
Position 3720: 8.866722133492213e-07
Position 3275: 7.391468395265958e-07
Position 608: 7.168253300347699e-07
Position 3883: 6.522780615569935e-07
Position 543: 5.921425628092545e-07
Position 344: 5.697189399443412e-07
Position 3347: 5.378522188219297e-07
Position 550: 5.213798912435988e-07
Position 1467: 4.7188544982609295e-07
Position 4216: 4.057000681419269e-07
Position 1070: 3.403725635582369e-07
Position 1223: 3.37561299976503e-07
Position 3850: 3.1191492815101976e-07
Position 3494: 2.739906324106364e-07
Position 1628: 1.993134066955902e-07
Position 260: 1.6819742727624677e-07
Position 1204: 1.6773218738053408e-07
Position 3491: 1.6089569896782165e-07
Position 263: 1.598973741346232e-07
Position 748: 1.5053719329733e-07
Position 574: 1.0611615849652005e-07
Position 3426: 1.0511338965030224e-07
Position 3408: 9.376126531798245e-08
Position 568: 8.891925543606111e-08
Position 885: 6.311157071930913e-08
