Gene = 4931429L15Rik
index = 63
Annotated 5SS: [  118  3439  4153  8431  9762 10660 11232 13165 14282 14962 15824 15996]
Annotated 3SS: [ 3258  3929  8352  9672 10540 10993 13025 14127 14787 15684 15909 16325]
SMsplice 5SS: [  118  4213  8371  9762 10660 14311 14962 15824]
SMsplice 3SS: [ 4152  8208  9672 10540 14127 14787 15684 15909]
top_k =  1000
Partition function (log Z): 1.3062121843415362

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.9766699323364656
Position 10660: 0.9636737623067206
Position 14962: 0.8961162768133252
Position 9762: 0.8688168488526934
Position 15824: 0.8015780403442075
Position 14311: 0.6301766674387235
Position 11232: 0.5706295583923131
Position 8371: 0.5657111227607317
Position 4213: 0.4130547711641518
Position 12767: 0.34653895168297233
Position 4153: 0.3383093278164216
Position 5193: 0.28318326890468454
Position 14282: 0.2635753470355497
Position 5200: 0.21432695756836512
Position 5905: 0.2125509286239264
Position 13165: 0.15521469916372757
Position 15832: 0.12691143084077647
Position 1692: 0.12632594301641853
Position 8431: 0.10251029214818186
Position 8310: 0.09762078229379527
Position 8460: 0.09181583672407101
Position 3439: 0.07371468254614548
Position 9954: 0.05875519634345951
Position 15996: 0.05800090683710173
Position 1058: 0.05438160678447723
Position 13434: 0.05382285930767001
Position 7550: 0.05244024014426781
Position 12966: 0.050306117023267614
Position 13850: 0.03695389144933204
Position 9372: 0.03401242919113389
Position 15183: 0.025279860398424628
Position 13406: 0.023454865456581982
Position 4827: 0.02255490803319281
Position 7232: 0.02009781254077536
Position 15463: 0.01854045335940274
Position 1544: 0.01619005342246662
Position 10143: 0.016169568019345645
Position 1500: 0.015500904655406586
Position 5466: 0.015348136054040796
Position 14548: 0.015283567910590247
Position 14287: 0.013492306736604561
Position 6740: 0.01322646288546376
Position 14172: 0.013003797756746054
Position 10844: 0.01180867347397702
Position 15459: 0.011748069566883396
Position 14577: 0.011326817764726004
Position 15477: 0.011108899373708705
Position 2115: 0.010413668450834886
Position 2095: 0.01028521142291277
Position 7296: 0.009790027619895213
Position 169: 0.008972418369886284
Position 9596: 0.008943433324387328
Position 5710: 0.008632202789676094
Position 503: 0.008356009452277885
Position 9329: 0.007884935568447235
Position 7242: 0.007535110184216276
Position 8913: 0.007157319491683498
Position 13794: 0.006155971603262829
Position 8435: 0.0055932799316026705
Position 1838: 0.005426407811626112
Position 13026: 0.005299127853665196
Position 5686: 0.0050327133893040225
Position 15806: 0.004660938306895098
Position 6357: 0.0044322231637957165
Position 9715: 0.0028446635106297124
Position 3814: 0.002724137846826449
Position 1792: 0.002554598817835223
Position 9856: 0.0025521687494104136
Position 14945: 0.0023658373964519958
Position 5789: 0.002351134195771131
Position 362: 0.0023467908462446205
Position 3800: 0.002320153267521195
Position 5749: 0.0021761935325786404
Position 14626: 0.0021464743211765257
Position 15186: 0.0020393486211823736
Position 13674: 0.0020171219119729635
Position 1052: 0.0018657892643506946
Position 15593: 0.0017279311613756024
Position 492: 0.0016501167768980564
Position 238: 0.0015269515002921377
Position 9346: 0.0013655120606992305
Position 8353: 0.0013131502413309222
Position 840: 0.0011162426587146054
Position 15754: 0.0009809414630317151
Position 11697: 0.000909047336616493
Position 5650: 0.0008511337364551871
Position 830: 0.00080377110687737
Position 15588: 0.0007773857425256368
Position 15715: 0.0007313105757945574
Position 8486: 0.0006133303533831674
Position 6715: 0.0006079107238862357
Position 6419: 0.0005934234369388394
Position 8926: 0.0005895177404615921
Position 246: 0.0005869438156180628
Position 1446: 0.0005008847064436128
Position 3567: 0.00046864831148388876
Position 960: 0.0004572242871400691
Position 516: 0.0004233005215970935
Position 4003: 0.00040562706147752656
Position 3283: 0.0003597632629010107
Position 12681: 0.0003543657778900295
Position 3854: 0.00030126838218121695
Position 5254: 0.00026110641430715574
Position 1076: 0.00023499563944366333
Position 533: 0.000234378490754236
Position 957: 0.00020023364935749095
Position 139: 0.00016796665230799933
Position 10655: 0.00016329218843198166
Position 2242: 0.00014709823224686588
Position 12245: 0.00013773788763162822
Position 16029: 0.0001223227604191356
Position 1283: 0.00012110386757669828
Position 3865: 0.00011965117772700162
Position 2746: 0.0001195350180185959
Position 16466: 8.821178778421224e-05
Position 1565: 8.784400234903708e-05
Position 163: 8.668928730152354e-05
Position 1015: 8.026026171189724e-05
Position 642: 6.97582385090969e-05
Position 10868: 5.8244643960961446e-05
Position 1552: 5.7688799895304555e-05
Position 3085: 5.551404663391092e-05
Position 2924: 4.832959504200681e-05
Position 5234: 4.786683934685582e-05
Position 3294: 2.5501322495857762e-05
Position 2544: 2.4527713946886684e-05
Position 2973: 2.3767936274580843e-05
Position 3409: 2.294849460216858e-05
Position 5058: 1.98694892302842e-05
Position 1342: 1.8234584839469376e-05
Position 79: 1.7480480755338356e-05
Position 277: 1.7273497325119453e-05
Position 224: 1.213892960386809e-05
Position 1356: 1.1051754204546441e-05
Position 660: 9.793800456561846e-06
Position 205: 9.107484475090379e-06
Position 523: 8.87744739919725e-06
Position 328: 8.710747570117175e-06
Position 425: 8.103937447786863e-06
Position 471: 7.826792366155998e-06
Position 684: 7.020012015419027e-06
Position 800: 5.347492162176021e-06
Position 154: 5.174718607457414e-06
Position 755: 4.986514337890971e-06
Position 25: 4.687500177351528e-06
Position 31: 3.831778852602935e-06
Position 333: 3.756333802650801e-06
Position 1088: 3.508175566934555e-06
Position 740: 2.880686105970809e-06
Position 584: 2.7616669115700334e-06
Position 15501: 2.754277342737419e-06
Position 535: 2.656705502323554e-06
Position 1178: 2.585279422455498e-06
Position 74: 2.5782839629892714e-06
Position 175: 2.40701997147348e-06
Position 142: 1.878158257181418e-06
Position 1038: 1.3388142225854068e-06
Position 798: 1.3083732851823162e-06
Position 972: 9.726466473705876e-07
Position 757: 8.19644472098417e-07
Position 185: 7.608030092778659e-07
Position 653: 6.771693961122454e-07
Position 598: 5.973297320536365e-07
Position 885: 5.144463168343765e-07
Position 843: 3.992286787236691e-07
Position 879: 3.9691093576835664e-07
Position 525: 2.5126276913616174e-07
Position 892: 2.50352620967189e-07
Position 601: 2.366455786312842e-07
Position 603: 2.1973918319928531e-07
Position 157: 1.9675203135432325e-07
Position 11475: 4.704585971415033e-08
Position 575: 2.1748680265176073e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 15909: 0.9529203610722635
Position 9672: 0.8642484402112991
Position 15684: 0.8518211358289572
Position 14127: 0.836987287377636
Position 10540: 0.6956354370225677
Position 8208: 0.41679692244868843
Position 4152: 0.3949611883322932
Position 14787: 0.3759476025162838
Position 8352: 0.36952993841861015
Position 5104: 0.30353125640911144
Position 12541: 0.25309802928570435
Position 14854: 0.1902462821952295
Position 10958: 0.15187741559847825
Position 12890: 0.15062813478102108
Position 4013: 0.1493181146293266
Position 14726: 0.14672388131675998
Position 10562: 0.12681801337057796
Position 5111: 0.1166080472378431
Position 1445: 0.10792426560950306
Position 10993: 0.10474705349816356
Position 10990: 0.09901135563706803
Position 4042: 0.09623763609592473
Position 5776: 0.09293709771243397
Position 11063: 0.0850805812452826
Position 8243: 0.07885093358579785
Position 13290: 0.07046085997489858
Position 14873: 0.06984028294325625
Position 13996: 0.0693630975174129
Position 5722: 0.06740383474439386
Position 15660: 0.060856613515457327
Position 15408: 0.06002450523472506
Position 10565: 0.058059769673206064
Position 10542: 0.05662401949303768
Position 11083: 0.05147465892698805
Position 14869: 0.048549868367935005
Position 4077: 0.046094884429202294
Position 14811: 0.04493421644236484
Position 9847: 0.044360631010208824
Position 7459: 0.04125523882791225
Position 12594: 0.04095831800206778
Position 9097: 0.040917478484910334
Position 13025: 0.040908211281605975
Position 9736: 0.03941284263595591
Position 5146: 0.03859926612105295
Position 984: 0.0383624862719238
Position 7142: 0.03212913344115735
Position 12660: 0.029202726445763858
Position 5084: 0.026980597758089035
Position 10805: 0.025266520072965943
Position 3333: 0.02471066746915324
Position 5527: 0.024164115284642348
Position 15743: 0.023359031584794646
Position 3929: 0.023244314314724217
Position 1398: 0.022403264257141498
Position 3354: 0.022124478798415066
Position 10978: 0.020297750028076423
Position 5598: 0.019973013072336527
Position 1629: 0.01964878906681802
Position 4662: 0.018245157430824374
Position 4060: 0.017892049904325868
Position 12858: 0.017649097876783353
Position 15080: 0.017316712658516174
Position 16325: 0.016757138609786105
Position 13604: 0.016353697796841482
Position 863: 0.016318868234449325
Position 7093: 0.01487582609570562
Position 10385: 0.013846117973643225
Position 6615: 0.013562731612406568
Position 5744: 0.0125323687127382
Position 14702: 0.012504532847005615
Position 5313: 0.012387509041452105
Position 10996: 0.011921295536692788
Position 2007: 0.011617287071989233
Position 11002: 0.01153936651317898
Position 12680: 0.011453362740238953
Position 3770: 0.011351706746731203
Position 14400: 0.011066335331038405
Position 13793: 0.011021302529517184
Position 10605: 0.010892076492942875
Position 14751: 0.010458986569836298
Position 16158: 0.010077513592937386
Position 14379: 0.009770481420534771
Position 13765: 0.0096254430237414
Position 9447: 0.009365247142192225
Position 15085: 0.008474528252362739
Position 3207: 0.008429931228648395
Position 10999: 0.00832568545928091
Position 13658: 0.008058606757779568
Position 16377: 0.0078806558989493
Position 13939: 0.007822329896019725
Position 4086: 0.007579282329735473
