Gene = Cd19
index = 234
Annotated 5SS: [ 141  629 1099 1499 2819 3108 3449 3871 4093 4250 4405 4553 5306 5533]
Annotated 3SS: [ 361  903 1219 2707 3058 3359 3768 3990 4180 4347 4495 5218 5425 5698]
SMsplice 5SS: [ 141  437  629 1099 1499 3449 4093 4250 4553 5306 5533]
SMsplice 3SS: [ 361  538  903 1219 3359 3990 4180 4347 5218 5425 5698]
top_k =  1000
Partition function (log Z): 10.241760740419927

Sorted 5' Splice Sites (High to Low Probability):
Position 3449: 0.9359399684908782
Position 1099: 0.9223633179676588
Position 141: 0.8968974343866214
Position 4093: 0.8882654466702969
Position 5306: 0.846347457668347
Position 4250: 0.8414897606123428
Position 629: 0.8038042469782123
Position 1499: 0.7560709471935911
Position 4553: 0.6456497161574845
Position 437: 0.6375942138997545
Position 5533: 0.5432182430688798
Position 3871: 0.45138130902991824
Position 3108: 0.2712057910643336
Position 5588: 0.15636861539154373
Position 1494: 0.13663085615964138
Position 4405: 0.1301697920543056
Position 4271: 0.10146473138691914
Position 4417: 0.09975991998710289
Position 2819: 0.07484616863811473
Position 1742: 0.05755889380296365
Position 3689: 0.04144203023991075
Position 134: 0.040121164160392825
Position 1309: 0.03824724001495533
Position 1369: 0.034382392591754046
Position 161: 0.0341063636751423
Position 2610: 0.03238744152091897
Position 659: 0.028277076230781326
Position 3405: 0.025199801918642847
Position 3264: 0.022827986694552327
Position 1483: 0.022397527550172727
Position 5066: 0.02054876004673035
Position 429: 0.015863452053373743
Position 4995: 0.01505011276621965
Position 1032: 0.013488377801971266
Position 1004: 0.013456597315351763
Position 5144: 0.011665544982425176
Position 4466: 0.010227703424699254
Position 2503: 0.007977412070981366
Position 1264: 0.007348318837717852
Position 2948: 0.006765278623029691
Position 1380: 0.006089233300020002
Position 983: 0.006034794834821
Position 5525: 0.00601124600695129
Position 4515: 0.005890551956769472
Position 4083: 0.005657926120002468
Position 1050: 0.0052732863315227635
Position 759: 0.005185469009465354
Position 474: 0.005005203113772939
Position 4266: 0.00460211297815431
Position 5140: 0.004280569129440211
Position 2662: 0.003538185266603092
Position 1330: 0.0030905289261305142
Position 965: 0.0028947514219929884
Position 5514: 0.0026367932139665716
Position 5765: 0.0025984802963118633
Position 1878: 0.002413187473529919
Position 496: 0.002012968779303022
Position 3723: 0.001916613752997666
Position 4409: 0.0018036771194998177
Position 640: 0.0016733772366163138
Position 4255: 0.0016639783694137238
Position 2220: 0.00163939673151117
Position 2981: 0.001555864733663755
Position 98: 0.0012512469072279294
Position 3597: 0.0012430058794388411
Position 71: 0.0012138471466126444
Position 1714: 0.0011349748670133526
Position 2638: 0.0011037678332733068
Position 5974: 0.001072217217441349
Position 5791: 0.0009311179153221464
Position 3168: 0.0008931110061756089
Position 30: 0.0007664737783834538
Position 4772: 0.0007296510241057934
