Gene = Cog6
index = 281
Annotated 5SS: [  192  1769  3423  4332  6662  7765  8185  9992 14825 14992 16757 18981
 21230 23798 24483 27279 28128 30837]
Annotated 3SS: [ 1624  3350  4272  6549  7681  8113  9897 14695 14899 16691 18888 21111
 23665 24314 27170 28073 30756 34045]
SMsplice 5SS: [  192   484  1769  3423  4398  6662  7765  8185  9992 14782 14992 16757
 18981 19807 23798 24483 27279 28128 29676 30837]
SMsplice 3SS: [  351  1624  3350  4272  6549  7681  8113  9897 14695 14885 16691 18888
 19717 23665 24314 27170 28073 29563 30756 34045]
top_k =  1000
Partition function (log Z): 25.216738959552572

Sorted 5' Splice Sites (High to Low Probability):
Position 30837: 0.9970594612559366
Position 1769: 0.9901642371712465
Position 7765: 0.9674481490297981
Position 24483: 0.9355424542240572
Position 6662: 0.914817482968425
Position 9992: 0.9025237758662256
Position 192: 0.8528364890713334
Position 18981: 0.8193513267389181
Position 8185: 0.7989152572652327
Position 28128: 0.7889645212668912
Position 14992: 0.7241725694743558
Position 3423: 0.7037138251015598
Position 23798: 0.6753215345469251
Position 34173: 0.657983800415055
Position 29676: 0.6488022686418327
Position 14782: 0.6027643548457954
Position 4398: 0.5955253355349998
Position 484: 0.5847373519486756
Position 16757: 0.5699764931347354
Position 27279: 0.5586707305251659
Position 21230: 0.49071135302786945
Position 19807: 0.4706845527795618
Position 15212: 0.30347529563158265
Position 4332: 0.2987501100330285
Position 19811: 0.27479602964660366
Position 23935: 0.2662331548338619
Position 3449: 0.2633291990083653
Position 14825: 0.19957525109331153
Position 25695: 0.1848238604491714
Position 20059: 0.1789761197566891
Position 25052: 0.16218267179735316
Position 26547: 0.1475301374733329
Position 17037: 0.1471444776281065
Position 21406: 0.11943180645359001
Position 10656: 0.1147720677577333
Position 24923: 0.09877957913725494
Position 11950: 0.09482521393229482
Position 148: 0.0785310072588007
Position 18668: 0.05863821996627831
Position 7533: 0.05731388877029344
Position 7296: 0.05635278491788682
Position 11460: 0.0553489399802725
Position 8640: 0.05486836155900427
Position 8754: 0.05427215364645452
Position 16056: 0.05289643492445509
Position 28195: 0.05257503935580312
Position 11858: 0.05231475086656337
Position 2109: 0.050476884322141584
Position 14028: 0.04750873905173718
Position 112: 0.047223561222782484
Position 451: 0.04674474991709417
Position 28468: 0.045644176475741996
Position 2437: 0.0453988783614391
Position 5819: 0.04450100587909909
Position 17317: 0.04114234444413934
Position 3617: 0.04073181912043545
Position 412: 0.040698859181824656
Position 446: 0.0404216408540599
Position 472: 0.03955269332124635
Position 13695: 0.037058199441358596
Position 34501: 0.0367649381988859
Position 33643: 0.03549878975397258
Position 31905: 0.034371954383966535
Position 33797: 0.03324649037064379
Position 29285: 0.02918815715251604
Position 9095: 0.025630706251175008
Position 9213: 0.02558329538606357
Position 12177: 0.02445799075609229
