Gene = Prim2
index = 852
Annotated 5SS: [   172    938   2751   6019   7550  39458  41401 136500 155651 157780
 185114 189338 205743]
Annotated 3SS: [   774   2646   5938   7428  39361  41262 136431 155577 157593 184986
 189254 205673 215490]
SMsplice 5SS: [   172    938   2751   6019   7550  10083  12385  12740  16008  39458
  41401  70916  79651  90016  97871 118189 118390 121762 126580 136500
 139837 155233 155651 157780 167382 178575 182114 185114 187601 189338
 205743 210599]
SMsplice 3SS: [   774   2646   5938   7428   9992  12279  12603  15879  39361  41262
  70806  79559  89922  97746 118019 118269 121670 126448 136431 139564
 155129 155577 157593 167287 178469 181927 184986 187513 189254 205673
 210466 215490]
top_k =  1000
Partition function (log Z): -107.1345407034193

Sorted 5' Splice Sites (High to Low Probability):
Position 7550: 0.9931166011836355
Position 2751: 0.9921218443460412
Position 938: 0.9166328324710806
Position 6019: 0.7693646456061323
Position 10083: 0.728584061957992
Position 16008: 0.6403520874065329
Position 12740: 0.6156433484050672
Position 5278: 0.49379449882644655
Position 11516: 0.456259050087646
Position 12385: 0.41507662606759965
Position 7935: 0.3592424900977579
Position 172: 0.34026653979920735
Position 12341: 0.33415901530922737
Position 308: 0.29551786038955313
Position 1061: 0.23677946755060417
Position 8162: 0.21200875398734625
Position 16400: 0.19619856324693496
Position 17259: 0.1936902048279247
Position 7867: 0.16218688579731627
Position 3807: 0.15401925599867622
Position 11470: 0.14711294586160786
Position 1891: 0.13713063841437959
Position 12134: 0.12551291961928507
Position 142: 0.10153379762925799
Position 1936: 0.09628559102207537
Position 20122: 0.08714986393828004
Position 15072: 0.08419875531731062
Position 6163: 0.07618635903147977
Position 6943: 0.06954456353527819
Position 299: 0.0673040356211937
Position 155: 0.06599027879869437
Position 182: 0.06217581137024307
Position 4289: 0.051974590328678995
Position 14570: 0.0464025435389884
Position 19880: 0.045717674842369126
Position 200: 0.044215314457119424
Position 4074: 0.03894609065342874
Position 16867: 0.038682257613146656
Position 16111: 0.030972688016831906
Position 5213: 0.03083689482948265
Position 13743: 0.030123070039365315
Position 2571: 0.028576857727080074
Position 3421: 0.02649410828127862
Position 3077: 0.02049631058204955
Position 13946: 0.01941930079141239
Position 8939: 0.019275782153636706
Position 7204: 0.01801457449002679
Position 17681: 0.014530730345531593
Position 325: 0.013472449584563539
Position 10896: 0.01341920380592875
Position 4952: 0.013277884475229379
Position 3764: 0.012482091604642446
Position 1917: 0.012435786043610418
Position 18975: 0.011112340423189145
Position 11899: 0.010222721523939667
Position 1114: 0.010102400632834919
Position 3693: 0.008809912124712414
Position 1446: 0.008553041063367045
Position 14048: 0.00833657595229991
Position 3498: 0.007759462707554613
Position 12381: 0.007730335947726583
Position 5800: 0.007269910355666031
Position 6451: 0.007051290917998466
Position 6211: 0.007028798270640738
Position 16404: 0.006969571854244043
Position 4355: 0.0067783739333538585
Position 17448: 0.006630101388272299
Position 15450: 0.006169616899389541
Position 9939: 0.006131657660055018
Position 12905: 0.0057375791580334574
Position 2798: 0.005716753687932653
Position 11350: 0.005661336535875827
Position 6310: 0.005589542065394281
Position 12402: 0.005536221350623885
Position 4229: 0.0048788986692351235
Position 3144: 0.0046489555495297175
Position 17505: 0.004493116874335396
Position 2255: 0.004344258071359845
Position 6023: 0.0043276795171079884
Position 1086: 0.004159178604813487
Position 7922: 0.003960710866438453
Position 10822: 0.0038858685918732217
Position 1234: 0.003767466607598825
Position 10975: 0.0036487344692546124
Position 3138: 0.003454847943227897
Position 1263: 0.0034124829930239024
Position 6355: 0.0032948154621653862
Position 165: 0.0026621039321741828
Position 827: 0.0025777776425044557
Position 1513: 0.0025485205799260424
Position 3171: 0.0024979961634720798
Position 5104: 0.0024281992592881233
Position 1444: 0.0023933457002810804
Position 1149: 0.002333739006941628
Position 4549: 0.002271753530149355
Position 6863: 0.0022375890940923883
Position 11895: 0.0020053170844175935
Position 12439: 0.0020008009558462837
Position 4241: 0.0018239329092351818
Position 20145: 0.0017791512234062155
Position 3243: 0.0015523568133378658
Position 6104: 0.0015473135966629008
Position 6007: 0.0015134903143323227
Position 7570: 0.0013816137910474709
Position 3005: 0.0013740176809013277
Position 3059: 0.0012969096710515658
Position 9890: 0.0012490758985971018
Position 6063: 0.0012443832643345744
Position 1044: 0.0011266324067829517
Position 2051: 0.0011249370432652728
Position 1993: 0.0010289373167659828
Position 1135: 0.0010264346128743182
Position 4674: 0.0010229098884738186
Position 7588: 0.000963729410100742
Position 2755: 0.0008757141228039161
Position 3112: 0.0008416650532956304
Position 6121: 0.0008298137984096342
Position 2575: 0.0008277109320651897
Position 2131: 0.0007907867978839501
Position 250: 0.0007416637501837498
Position 7576: 0.0007043871693146917
Position 2530: 0.0006735814340783714
Position 1099: 0.0006299150112606097
Position 2518: 0.0005783476914441692
Position 8650: 0.0005349227355437912
Position 8052: 0.0005316768148697333
Position 2148: 0.0005281785980258165
Position 83: 0.000524984199804359
Position 6254: 0.0004987323305891177
Position 175: 0.0004802196217750353
Position 1980: 0.0004774956261034019
Position 6035: 0.0004719632017836673
Position 3779: 0.00047152779064919305
Position 2537: 0.0004242456053436988
Position 1128: 0.0003830842482307295
Position 4567: 0.0003686965739696823
Position 7582: 0.00035584019503016135
Position 4686: 0.0003323423111523626
Position 2328: 0.0003260839838476717
Position 1189: 0.00032345364996681563
Position 16028: 0.00031065357092684165
Position 7703: 0.00031000041831813566
Position 55: 0.000309506389031778
Position 1895: 0.00029249257246319826
Position 7530: 0.0002877683495559987
Position 1910: 0.0002847973640365124
Position 931: 0.00028477200564224484
Position 292: 0.00028448768070440597
Position 1562: 0.0002816240837008181
Position 7508: 0.00027837746705711185
Position 897: 0.00025805143624451623
Position 177: 0.0002554652613732172
Position 524: 0.00025399985327000514
Position 6824: 0.00023850145725472346
Position 7584: 0.00023622710769162012
Position 7515: 0.00022318076577048537
Position 7566: 0.0002202800934969474
Position 2496: 0.00020933237716479563
Position 399: 0.00020734764755175753
Position 2501: 0.0001860712325025592
Position 7488: 0.00016922288344126466
Position 1083: 0.00015793577156056153
Position 10812: 0.00012636673295056807
Position 2094: 0.000126096952274643
Position 3336: 0.00012192390919598787
Position 3472: 0.0001207435083239462
Position 3436: 0.00011719445916983954
Position 8101: 0.00011674178944454377
Position 577: 0.00011293136869693004
Position 1194: 9.418136442010912e-05
Position 1515: 9.355285372198815e-05
Position 6508: 9.165545167088223e-05
Position 3646: 9.132444575024652e-05
Position 3486: 9.097425916891655e-05
Position 522: 9.086680723871425e-05
Position 1040: 8.858284753935734e-05
Position 3101: 8.615947467680841e-05
Position 3343: 8.487389449830901e-05
Position 864: 8.323445233559816e-05
Position 3114: 7.837688076021416e-05
Position 6085: 7.109255358444017e-05
Position 45: 6.443085184601618e-05
Position 1164: 6.193606858783676e-05
Position 1958: 5.538291741332068e-05
Position 845: 5.3055444377886525e-05
Position 2521: 5.2304969142118044e-05
Position 7477: 5.09721603039461e-05
Position 510: 5.051279250221502e-05
Position 7848: 4.999358964731124e-05
Position 4925: 4.7920085368581774e-05
Position 599: 4.663496098790865e-05
Position 7554: 4.332089265908722e-05
Position 1740: 4.3280137052356794e-05
Position 2792: 4.302576268816421e-05
Position 3229: 4.059917890759856e-05
Position 1862: 3.9063798504181994e-05
Position 4795: 3.889841189853702e-05
Position 131: 3.864745771037303e-05
Position 1257: 3.507188003562758e-05
Position 1296: 3.334760733771428e-05
Position 57: 3.24187465441024e-05
Position 942: 3.231942543160278e-05
Position 961: 3.1640797165191254e-05
Position 7629: 3.0411955966743246e-05
Position 8241: 2.9903016164785183e-05
Position 7801: 2.9140872593297588e-05
Position 7831: 2.8756171370549913e-05
Position 661: 2.7206920149474136e-05
Position 7738: 2.6290056080752185e-05
Position 126: 2.3773133083912584e-05
Position 552: 2.3095323443818673e-05
Position 1453: 2.2952761304469037e-05
Position 2765: 2.254168137898326e-05
Position 954: 2.1838313592682478e-05
Position 437: 2.166605332086015e-05
Position 7574: 2.0407480012432722e-05
Position 906: 1.9117559371999207e-05
Position 2019: 1.8364157409227612e-05
Position 1558: 1.783641326981335e-05
Position 1054: 1.7135496288421428e-05
Position 7568: 1.7089053608528866e-05
Position 7594: 1.6478692816857233e-05
Position 2738: 1.3433337057388373e-05
Position 8066: 1.3266192116714404e-05
Position 2796: 1.3180248313858173e-05
Position 483: 1.3144513206947235e-05
Position 7733: 1.2950382492103253e-05
Position 8027: 1.2095163217487315e-05
Position 1175: 1.149213280504743e-05
Position 8417: 9.470869132489154e-06
Position 10592: 8.215383720642592e-06
Position 3217: 7.731583626669519e-06
Position 581: 7.1296377895737124e-06
Position 3116: 5.3268861046155915e-06
Position 7890: 4.963441998774223e-06
Position 639: 4.462529014954021e-06
Position 467: 3.681635591150548e-06
Position 417: 3.5059719554650452e-06
Position 2707: 2.8031942853202136e-06
Position 3147: 2.66368901174744e-06
Position 3121: 1.8040659080752216e-06
Position 7647: 1.3702513022297418e-06
Position 2802: 1.0567066769711538e-06
Position 2816: 6.325602447569112e-07
Position 392: 5.231043023334363e-07
Position 2869: 3.2929851592095624e-07
Position 6: 3.1648734549252144e-07
Position 597: 2.902790089031762e-07
Position 2888: 1.0651560346918406e-07
Position 2872: 8.559404231086527e-08
Position 965: 8.029930875165051e-08
Position 978: 6.047807161723426e-08
Position 775: 3.654688163524271e-08
Position 3089: 2.2402165410517645e-09
Position 1017: 1.7775369887531444e-09
Position 2992: 3.1398859790945097e-10
Position 1007: 9.294126768550292e-11
Position 967: 2.0322500315575203e-12
Position 2891: 7.44580168944798e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 7428: 0.9974450181895376
Position 2646: 0.9916013604034767
Position 774: 0.9643778191986199
Position 5938: 0.8016549564637925
Position 12279: 0.7742359282802412
Position 15879: 0.6423041389614472
Position 19962: 0.5649398972041375
Position 7800: 0.5474039553501251
Position 12603: 0.5457757015211597
Position 9992: 0.4806270917195106
Position 11394: 0.352200941558019
Position 5155: 0.31034054596937893
Position 16310: 0.26730684112017594
Position 9889: 0.21274971450576236
Position 1025: 0.15622368908810208
Position 17180: 0.15027577074975726
Position 11300: 0.1464254102943317
Position 8124: 0.1403336254479937
Position 1800: 0.14010278096107331
Position 5213: 0.10998256385708567
Position 3553: 0.0918438911144172
Position 19743: 0.08339746264651292
Position 11983: 0.07617495608660177
Position 6109: 0.0657849478667011
Position 1830: 0.06529273015431979
Position 18865: 0.06524557620556884
Position 12552: 0.06108576892946658
Position 15845: 0.056603404989914154
Position 11409: 0.05615296683473652
Position 6860: 0.05335023694028025
Position 11333: 0.05266806232556747
Position 4151: 0.048153697949867895
Position 20230: 0.04520477650323275
Position 5162: 0.04475339207647021
Position 14959: 0.04373512538631184
Position 15020: 0.04208797901204754
Position 17899: 0.04198438852182746
Position 17447: 0.04070925824853584
Position 11895: 0.03876418808970598
Position 3312: 0.035801084026809496
Position 18638: 0.03509418093976064
Position 3664: 0.0349563301759828
Position 16785: 0.034726588105370076
Position 17335: 0.033784154352921904
Position 17010: 0.032169291926881186
Position 1686: 0.03192583834324764
Position 14504: 0.031872256588245065
Position 23647: 0.030291830637958185
Position 1022: 0.0284073346362516
Position 13854: 0.027250182835704583
Position 13575: 0.02515153504118047
Position 5082: 0.02484301510179062
Position 2469: 0.024357583323225865
Position 9846: 0.024296464103238217
Position 2984: 0.023553973558906465
Position 16741: 0.021654154672846017
Position 8051: 0.021411350321896665
Position 17582: 0.01924897302987632
Position 3924: 0.019125837596069714
Position 8832: 0.017775831562465302
Position 14424: 0.015648171095645785
Position 3667: 0.014928787500382856
Position 4999: 0.01483948425854593
Position 10811: 0.014711487705656133
Position 18549: 0.014618766686904705
Position 3731: 0.014267479890479445
Position 16957: 0.014058848881178705
Position 16403: 0.013407003886607668
Position 22378: 0.013296823879029286
Position 3898: 0.012492818159275465
Position 7076: 0.011452602173248637
Position 9901: 0.010917521583628704
Position 1003: 0.010270974790746595
Position 4128: 0.010220732199723581
Position 6879: 0.010085723476239561
Position 4984: 0.009863660916419499
Position 4763: 0.008949238766417367
Position 11781: 0.008363488013124285
Position 16652: 0.00813341189779571
Position 7962: 0.00812526399870267
Position 15302: 0.007757464107693423
Position 3004: 0.007590587460976223
Position 10713: 0.006530370318427824
Position 11961: 0.006474325827178395
Position 6862: 0.0063534294794970626
Position 2655: 0.006119972474874522
Position 16589: 0.00602480098744951
Position 16063: 0.005960884061226418
Position 1334: 0.005893759822958562
Position 11724: 0.0058310986383926094
Position 1743: 0.0054830304867756665
Position 13684: 0.005396374569781457
Position 2946: 0.0053351602899605055
Position 3602: 0.005288135593217887
Position 7711: 0.005218760550603445
Position 5703: 0.004938585466506673
Position 18974: 0.00465898673785195
Position 2438: 0.004636674908425219
Position 7989: 0.004073107413359476
Position 20363: 0.003973110360036749
Position 9647: 0.0039054722787975203
Position 6399: 0.0036946158990408683
Position 12736: 0.003677323226926235
Position 18612: 0.0036296217344404273
Position 1992: 0.003565663000827628
Position 12739: 0.003555884628348939
Position 1113: 0.0034971647371017022
Position 5670: 0.0033516608585367693
Position 3692: 0.003347859490618977
Position 1411: 0.0030612025090962676
Position 978: 0.003038949762559811
Position 929: 0.002967584385601389
Position 7066: 0.0029453866749717798
Position 5036: 0.0028415729381486643
Position 5066: 0.0027991857941408334
Position 3839: 0.002785996496461332
Position 8007: 0.0026822178330784953
Position 5047: 0.002611406378764762
Position 5941: 0.002593723148315725
Position 4895: 0.0025717563359036236
Position 4685: 0.0025156871895292625
Position 11838: 0.0024825588964358654
Position 2108: 0.002459823198498197
Position 7095: 0.0024526040638629646
Position 17360: 0.002388120307585953
Position 9779: 0.0023245847960708024
Position 876: 0.002303390991289864
Position 4189: 0.002288907444699565
Position 4421: 0.0022722205740472313
Position 1691: 0.002201214368383789
Position 3965: 0.002141325224544392
Position 2292: 0.0020230876908750384
Position 3986: 0.0019674110398004868
Position 7808: 0.00186419133736311
Position 12630: 0.001777618741150506
Position 3803: 0.001704102031826807
Position 4916: 0.0016763101942820144
Position 783: 0.001606051014310528
Position 1365: 0.001602597189279991
Position 1632: 0.0016021359656291098
Position 3828: 0.0015655938304274843
Position 8058: 0.0015009845210353372
Position 18572: 0.0014914292249025409
Position 13451: 0.00142011689427067
Position 3376: 0.0014107490115941445
Position 6085: 0.001399694200608806
Position 15937: 0.0013286923590537208
Position 1086: 0.0012816724662637765
Position 4498: 0.0012324112486971155
Position 6803: 0.0012054206645667515
Position 14980: 0.0011866694617985985
Position 4108: 0.001142844745611151
Position 14879: 0.0011427778312112383
Position 789: 0.0011421370345693343
Position 857: 0.0011323508445849645
Position 11261: 0.0011295656769490874
Position 3735: 0.0011042974194380509
Position 6301: 0.0010935777985574995
Position 1060: 0.0010807874856088612
Position 2313: 0.0010678930070156971
Position 8105: 0.0010537589657918672
Position 13934: 0.001007519054558717
Position 8085: 0.0009990629181877552
Position 3238: 0.0009661780338321581
Position 3402: 0.0009358209574251399
Position 7433: 0.0009051915671165785
Position 7663: 0.000905172369329908
Position 278: 0.0008978456750883328
Position 6274: 0.0008543719364952127
Position 15568: 0.0008510687413635054
Position 1231: 0.0008226797907361366
Position 5785: 0.0008199371944708349
Position 7755: 0.0008030372543023275
Position 11609: 0.000787820792782147
Position 7005: 0.0007859905503393334
Position 15449: 0.000753551543853497
Position 11354: 0.0007341973448626226
Position 6537: 0.0007087501462978355
Position 3523: 0.0007082254377384097
Position 12431: 0.0006962040667409667
Position 1304: 0.0006799116076542652
Position 9819: 0.0006660808514996054
Position 3284: 0.0006375576641532004
Position 8719: 0.0006369404047895713
Position 3738: 0.0006322967829309586
Position 3597: 0.0006299661598245205
Position 3563: 0.0006250482655476711
Position 3109: 0.0006007265660549838
Position 6815: 0.0005843407200043875
Position 15071: 0.000581613216499728
Position 4154: 0.0005532828555825962
Position 4713: 0.000536619679038151
Position 796: 0.0005333536832202028
Position 4716: 0.0005219054458174203
Position 12312: 0.0005066933385648433
Position 15519: 0.0005049659293911138
Position 3420: 0.0004906396006273318
Position 834: 0.0004784418422342888
Position 7820: 0.00046527863028615114
Position 8828: 0.0004591141848741118
Position 13697: 0.0004469980668451979
Position 1184: 0.00044350634296923215
Position 1655: 0.0003942170336376848
Position 4747: 0.0003915001774439979
Position 1007: 0.00038933471050875125
Position 4591: 0.00038778649886791295
Position 7912: 0.0003877760690809896
Position 4839: 0.00038645080854002485
Position 1688: 0.0003751553671755535
Position 1148: 0.00036338620861875524
Position 4103: 0.00035425805109514947
Position 3255: 0.0003517770742689036
Position 2423: 0.0003460568892022657
Position 7780: 0.0003406967722066126
Position 975: 0.0003263966280504945
Position 800: 0.00031713194677634765
Position 14106: 0.00031261026810985203
Position 8526: 0.00028249437121720015
Position 14733: 0.00028226872945838575
Position 7970: 0.0002814164945177339
Position 8847: 0.00027260829438444014
Position 2042: 0.00026558397497928975
Position 9680: 0.0002569795773716494
Position 4213: 0.00024147401920995346
Position 1856: 0.00024090740491699477
Position 1714: 0.00023966232467028008
Position 519: 0.00023852066407880555
Position 13404: 0.00023206286749780767
Position 2705: 0.0002314484262555225
Position 9790: 0.00022087958549577474
Position 12124: 0.0002182584791826435
Position 6016: 0.00018429160261356736
Position 2077: 0.00017082292460941534
Position 4132: 0.0001682341093953286
Position 8472: 0.00015701263701364503
Position 1295: 0.0001550655903060486
Position 864: 0.00015373604980585748
Position 845: 0.0001455883171965892
Position 3075: 0.0001424270687167731
Position 356: 0.00014230632038054312
Position 1512: 0.0001414876379293486
Position 1291: 0.00014087159187806193
Position 1341: 0.0001401940759350265
Position 7488: 0.0001336458127243306
Position 983: 0.00013291297123914136
Position 245: 0.0001292751896629645
Position 1505: 0.00012158203223761144
Position 4288: 0.00012141454001522202
Position 13214: 0.00012053617276664608
Position 8037: 0.00012015877472464008
Position 11673: 0.00011746520619077616
Position 8876: 0.00011422133418171735
Position 810: 0.00011414511672849106
Position 6740: 0.00011076272105782497
Position 2027: 0.00011051818976779004
Position 229: 0.00010424824563477411
Position 4427: 0.00010328398213296744
Position 1344: 0.00010158251383166593
Position 2688: 9.75109766436722e-05
Position 8547: 9.462190817964123e-05
Position 3289: 7.818961315863296e-05
Position 7633: 7.265265896521826e-05
Position 7738: 7.165265530277218e-05
Position 1868: 6.93406684199579e-05
Position 2059: 6.498917178443432e-05
Position 1453: 6.288856656736842e-05
Position 1843: 6.029807741583617e-05
Position 954: 5.7598922784280324e-05
Position 3983: 5.742953012799564e-05
Position 629: 5.633114839929695e-05
Position 13578: 4.766995724068571e-05
Position 1362: 4.7115057180292435e-05
Position 4088: 4.513385764171709e-05
Position 7669: 4.473281177012813e-05
Position 7770: 4.464370540404243e-05
Position 1748: 4.2322877040773033e-05
Position 813: 4.214748359855727e-05
Position 1721: 4.1871306763899425e-05
Position 1771: 3.9685207554262883e-05
Position 290: 3.9162107370272994e-05
Position 836: 3.729056227335562e-05
Position 250: 3.489806769282435e-05
Position 7775: 3.4042316027956446e-05
Position 4053: 3.3555044634302784e-05
Position 1487: 3.290664133922572e-05
Position 7460: 3.090288166560664e-05
Position 13549: 2.9676842854171658e-05
Position 13013: 2.703184964391402e-05
Position 1368: 2.384322341258123e-05
Position 459: 2.2503262779960512e-05
