Gene = Mrps21
index = 714
Annotated 5SS: [  67 1026]
Annotated 3SS: [ 903 8586]
SMsplice 5SS: [  67 1026]
SMsplice 3SS: [ 903 2121]
top_k =  1000
Partition function (log Z): -8.450947572130874

Sorted 5' Splice Sites (High to Low Probability):
Position 67: 0.9664936990406678
Position 1026: 0.6773034625165639
Position 836: 0.3205626120283762
Position 7829: 0.166765662012769
Position 1554: 0.1301955475907375
Position 2220: 0.04451150228450791
Position 6827: 0.04268410663617304
Position 1004: 0.022560103168329935
Position 2234: 0.01751890988832705
Position 1072: 0.014953621913136136
Position 8390: 0.011695166124837847
Position 2437: 0.010834409641645256
Position 2252: 0.00814881629755942
Position 7724: 0.007408503815360181
Position 1067: 0.004511859943705468
Position 1534: 0.004503272239902572
Position 2238: 0.004190504119743896
Position 593: 0.004091171653695862
Position 443: 0.003156715778138614
Position 2730: 0.002825261246456442
Position 1959: 0.00203457824491595
Position 5792: 0.0017900955747078046
Position 2955: 0.0014246076015047777
Position 2452: 0.001407468053661076
Position 29: 0.0012801372461663544
Position 114: 0.0012571952808937542
Position 3525: 0.0011115218016672984
Position 689: 0.000989208920945289
Position 1592: 0.0009042087466094018
Position 664: 0.0006744915938333895
Position 2224: 0.0005785769855865659
Position 633: 0.0005626245505510396
Position 612: 0.0004922372346492803
Position 198: 0.0004873907345398305
Position 1860: 0.0004419593080764911
Position 518: 0.0004192741125179731
Position 83: 0.0003903219994758194
Position 685: 0.0003877142553208311
Position 1295: 0.00037749821639447074
Position 2279: 0.0003678736056852338
Position 550: 0.00035826054269622764
Position 4032: 0.00035206151815279436
Position 673: 0.00033793503327784135
Position 1867: 0.0002155629319922439
Position 2457: 0.00019401127705692459
Position 315: 0.00018820098182786
Position 802: 0.00018064969612145295
Position 375: 0.00013283880377518023
Position 532: 0.00012379553732982026
Position 3132: 9.179065552295521e-05
Position 589: 9.177481136251552e-05
Position 573: 6.848881311113303e-05
Position 1128: 5.121398984071192e-05
Position 46: 4.4904313625836804e-05
Position 747: 4.454932480584853e-05
Position 982: 4.440922661382936e-05
Position 1035: 4.2673470498202034e-05
Position 782: 4.0003226304110274e-05
Position 840: 3.751647386333025e-05
Position 976: 3.3490887880105876e-05
Position 1310: 3.2634755651478124e-05
Position 404: 3.01137340369953e-05
Position 1496: 2.9979565789188164e-05
Position 388: 2.8728398529015595e-05
Position 1115: 2.8693333248868135e-05
Position 807: 2.647707087777478e-05
Position 787: 2.5455646570029453e-05
Position 1887: 1.9712776264840114e-05
Position 234: 1.9677770202083285e-05
Position 468: 1.854814588303848e-05
Position 142: 1.726880931730627e-05
Position 521: 1.6286154778207198e-05
Position 332: 1.4654594711988229e-05
Position 93: 1.2175972930159307e-05
Position 377: 9.830720045578503e-06
Position 2018: 9.107905672116583e-06
Position 481: 8.946693136539105e-06
Position 291: 8.348486497625505e-06
Position 2056: 7.98507279462829e-06
Position 139: 6.992292872643005e-06
Position 1040: 6.972543350531082e-06
Position 423: 6.646071560108151e-06
Position 13: 6.49606945574409e-06
Position 163: 6.042927022872418e-06
Position 997: 5.808838385676295e-06
Position 85: 5.588545975550292e-06
Position 1843: 4.9176603717905256e-06
Position 1247: 4.804317986610126e-06
Position 2402: 3.6351752174180414e-06
Position 2322: 3.5287339700808095e-06
Position 1694: 3.150118845502322e-06
Position 1935: 2.927951216111961e-06
Position 1969: 2.694105016917765e-06
Position 670: 2.2846827398985915e-06
Position 2263: 2.0125773788094657e-06
Position 960: 9.952489794808216e-07
Position 1058: 9.449584396317207e-07
Position 2316: 8.069180412257994e-07
Position 2493: 7.907582321469378e-07
Position 1754: 7.008247485217166e-07
Position 1307: 5.678815744428665e-07
Position 427: 4.927618033484279e-07
Position 2853: 3.343352984271869e-07
Position 2445: 3.288856297474321e-07
Position 224: 2.5945207833101887e-07
Position 263: 1.667397930507905e-07
Position 226: 1.503262661468049e-07
Position 1292: 1.6658214917602817e-08
Position 591: 8.282892994467449e-11
Position 599: 7.481844682065526e-11
Position 668: 6.23816110868561e-16
Position 644: 5.243033408475234e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 903: 0.5663872190846806
Position 7666: 0.2589556729978722
Position 630: 0.239362102912206
Position 8586: 0.21188344608466592
Position 2121: 0.19377244533512708
Position 1408: 0.13611921564568652
Position 876: 0.09550531694212246
Position 3187: 0.06556339134956127
Position 5718: 0.043203800693607165
Position 7944: 0.042486272156118145
Position 6781: 0.042381742487507625
Position 4316: 0.04117995148780641
Position 3642: 0.036751769754808206
Position 5642: 0.03422071726345636
Position 738: 0.0318709453808176
Position 6712: 0.031173005817012194
Position 2729: 0.025136193410187753
Position 447: 0.02473072172597227
Position 1443: 0.022310489527817327
Position 3883: 0.020969686192530992
Position 926: 0.01951767071108367
Position 8203: 0.018176826692803506
Position 6347: 0.01565324477725319
Position 1851: 0.015223860250790665
Position 6745: 0.01443227082336947
Position 8862: 0.01327977963127686
Position 971: 0.01165974957865491
Position 6508: 0.00969440075472843
Position 2678: 0.009626012509364814
Position 758: 0.009532082873534986
Position 7974: 0.008950710087860735
Position 2349: 0.007303451848904536
Position 5383: 0.0071958623575738585
Position 1777: 0.006868765648932141
Position 3921: 0.0067775156423498266
Position 8524: 0.006618986404786089
Position 910: 0.006489489369874746
Position 8439: 0.006075155329636572
Position 5995: 0.005916033444737624
Position 5774: 0.005322767502061058
Position 8493: 0.0052978174822924185
Position 3524: 0.005094566987532341
Position 3011: 0.00477932944686885
Position 6202: 0.004532990868153947
Position 5655: 0.004503678119137623
Position 919: 0.004056091910237861
Position 5724: 0.003968624010659814
Position 7004: 0.0034037182721477276
Position 1025: 0.0032697976069615215
Position 2813: 0.003184964600039992
Position 632: 0.003168095146250782
Position 4462: 0.0029240770278015507
Position 5687: 0.0028832205944326686
Position 939: 0.0027751847334473393
Position 6430: 0.0027103112123343935
Position 6123: 0.0026906636153771644
Position 1429: 0.002658726095228615
Position 2167: 0.002611141333848325
Position 7532: 0.0025579510717193346
Position 2643: 0.00248829504759164
Position 7511: 0.0024716454956330578
Position 8165: 0.0024060401191263983
Position 726: 0.0023282480673723132
Position 6091: 0.002296561790011296
Position 4172: 0.0022223157885755385
Position 3383: 0.0018904513461091628
Position 1232: 0.001878724367681647
Position 5745: 0.001832627743823575
Position 6728: 0.0018174694372705968
Position 976: 0.0017647886788157714
Position 960: 0.001623395237528057
Position 2981: 0.0015709307977235197
Position 3991: 0.001502543506840565
Position 266: 0.001468411087633073
Position 3960: 0.001442672259726211
Position 7471: 0.0014303356625957014
Position 3049: 0.0012233823810804591
Position 6299: 0.0011610298642555081
Position 5561: 0.0011123367919863396
Position 987: 0.0010616343331880534
Position 4707: 0.0008647893552193265
Position 4263: 0.0008502442424668448
Position 5102: 0.0008494712594455255
Position 8819: 0.0007663289406437053
Position 475: 0.0006896835006162333
Position 3826: 0.0006814028474687387
Position 4123: 0.0006645045181146968
Position 3864: 0.0006384717188166637
Position 1380: 0.0004940791437948882
Position 777: 0.0004737517283498117
Position 1928: 0.00043083855760003376
Position 3074: 0.00041886044341312367
Position 315: 0.0003394970481958667
Position 1263: 0.0003368729373821137
Position 3234: 0.000323312925055705
Position 180: 0.00032271762646222203
Position 573: 0.0003166773552949673
Position 5780: 0.0002986046288508015
Position 454: 0.00028670462426631197
Position 4599: 0.0002516164769745057
Position 782: 0.00022302456860688382
Position 4887: 0.00020898975183506523
Position 637: 0.0002025431522803013
Position 2707: 0.00019542937388160447
Position 2046: 0.0001900194981813315
Position 1782: 0.00016314487852976583
Position 4299: 0.00015183463542032047
Position 840: 0.00013866997363504128
Position 3679: 0.00012972888934494365
Position 2532: 0.00010933286020656512
Position 798: 9.697660414079487e-05
Position 2865: 9.226661362524827e-05
Position 222: 9.15662162472053e-05
Position 677: 8.25696671825873e-05
Position 1121: 7.671750799785604e-05
Position 2068: 5.8906259364505995e-05
Position 2137: 5.768321837862804e-05
Position 1704: 5.654311518204709e-05
Position 1469: 4.3948399750255453e-05
Position 1003: 4.167648399407692e-05
Position 1898: 3.899379534847791e-05
Position 1466: 3.4589394081321344e-05
Position 149: 3.454934428452346e-05
Position 237: 2.8689694560726136e-05
Position 1131: 2.8446328807118314e-05
Position 1656: 2.646929870562865e-05
Position 151: 2.28846414243235e-05
Position 597: 1.8775826612749392e-05
Position 505: 1.7245675415587085e-05
Position 521: 1.1637815108782302e-05
Position 420: 1.0686954493450113e-05
Position 1055: 8.87605816388774e-06
Position 1508: 7.592608519754608e-06
Position 1453: 7.017998186481617e-06
Position 224: 6.771717424708289e-06
Position 1368: 6.5506668553315045e-06
Position 1276: 5.65937204762439e-06
Position 271: 5.304945037169127e-06
Position 640: 5.102394170969547e-06
Position 766: 4.494548946911623e-06
Position 1104: 4.16843749550237e-06
Position 329: 4.124822188030972e-06
Position 289: 3.167496989804366e-06
Position 488: 2.6565115205138815e-06
Position 1313: 2.367198725366665e-06
Position 2272: 2.2831654372895285e-06
Position 2263: 2.2439765703682264e-06
Position 1087: 1.9840331296817148e-06
Position 642: 1.1361582613950457e-06
Position 131: 8.885205136711661e-07
Position 527: 8.51984420475426e-07
Position 291: 7.951238706812935e-07
Position 404: 6.49594146917692e-07
Position 395: 4.5167799032447365e-07
Position 990: 4.203579362032874e-07
Position 413: 3.5165483036227244e-07
Position 423: 2.8263415264332513e-07
Position 1266: 2.4255668159667177e-07
Position 1288: 1.625239656716311e-07
Position 408: 1.5952589635262992e-07
Position 161: 1.338128955005116e-07
Position 1331: 1.2088569976093817e-07
Position 1543: 1.0820685885764267e-07
Position 1347: 7.953047820100347e-08
Position 163: 3.3790667784770494e-09
Position 1040: 7.775234371014149e-10
Position 102: 4.678001542137006e-11
Position 110: 1.3932585354343525e-12
Position 125: 9.376652169973681e-13
Position 114: 9.684578153881055e-14
Position 80: 2.640455038467321e-15
