Gene = Haus3
index = 532
Annotated 5SS: [ 138 2123 3612 6005]
Annotated 3SS: [ 1083  3171  5775 15420]
SMsplice 5SS: [ 138 2123 6005]
SMsplice 3SS: [ 1937  5775 15420]
top_k =  1000
Partition function (log Z): -5.1190086324112904

Sorted 5' Splice Sites (High to Low Probability):
Position 6005: 0.9935300987002554
Position 2123: 0.672907416842273
Position 138: 0.6649679919822454
Position 277: 0.20159407385034628
Position 757: 0.16689517246708438
Position 3612: 0.16084546595469676
Position 14310: 0.07885171147933474
Position 149: 0.047613269105381516
Position 3280: 0.03600744700883936
Position 13082: 0.03090990032911182
Position 3375: 0.026244254735464642
Position 9995: 0.021067022554225618
Position 14218: 0.01762637365234284
Position 10989: 0.014662578343319247
Position 265: 0.011886768323908486
Position 4567: 0.011719432856130075
Position 4514: 0.009880355174693864
Position 75: 0.009782372639668828
Position 11477: 0.009709706310386909
Position 14720: 0.009617726290823097
Position 2758: 0.008456922152212396
Position 2058: 0.007531408525471944
Position 11494: 0.006985145256014863
Position 14734: 0.006194362729630876
Position 5676: 0.005819272610494023
Position 3616: 0.004502961661672908
Position 11482: 0.004268963817302045
Position 5179: 0.003868764174661552
Position 5152: 0.003854557961861183
Position 9181: 0.00357317156218889
Position 5341: 0.003507410106248111
Position 10980: 0.003367809573889799
Position 7057: 0.00307456972371379
Position 3218: 0.0029820446414679184
Position 6673: 0.0028731465051135383
Position 13076: 0.0027633035411858274
Position 6226: 0.0025750288666465462
Position 233: 0.0025035450592299675
Position 302: 0.0023733500403525266
Position 212: 0.0021628879827234175
Position 10918: 0.002008709087098766
Position 1133: 0.0019958555659799855
Position 97: 0.0018532287021159114
Position 5968: 0.0016389579432024906
Position 10072: 0.0016328228558707908
Position 4597: 0.0015113326268941791
Position 5897: 0.0014786518683532143
Position 3316: 0.001366666793660925
Position 629: 0.0012987309393721683
Position 3908: 0.0012576373810895692
Position 14669: 0.0012267825705126326
Position 5876: 0.0011951097786201909
Position 3985: 0.001163503293314784
Position 5355: 0.001151418140694453
Position 421: 0.0011402370765435136
Position 5159: 0.001096452410164405
Position 10759: 0.001070075101463295
Position 8061: 0.0009628736520668233
Position 5232: 0.0009312792931735831
Position 55: 0.0009268506650222658
Position 1352: 0.0009210858884884283
Position 2574: 0.000899440991330145
Position 6208: 0.0008374007847224308
Position 1701: 0.0008202411826849159
Position 8066: 0.000775594645681465
Position 3313: 0.0007644859096700363
Position 726: 0.0007603094528912776
Position 574: 0.0007479368614836834
Position 5081: 0.000737856217005567
Position 9662: 0.0007285052404246218
Position 306: 0.0006585307949461017
Position 10584: 0.0006240186802339447
Position 4545: 0.0006047099083328973
Position 7273: 0.0005858879992133403
Position 7196: 0.0005300191070585778
Position 9309: 0.0005214053807463736
Position 10630: 0.0005047784610851976
Position 969: 0.0004957989129887857
Position 993: 0.0004655944551024875
Position 3265: 0.0004499667262866344
Position 2592: 0.000447565841804957
Position 4698: 0.00042651912859917226
Position 990: 0.00040298326165819786
Position 2479: 0.0003947506090224561
Position 529: 0.0003636494497317519
Position 8533: 0.00034852400692037645
Position 8970: 0.00033115668573976037
Position 5156: 0.00031280803670802066
Position 1367: 0.00029498962948209834
Position 1023: 0.0002797059069391214
Position 1529: 0.00024946014435349656
Position 5294: 0.000246165877539327
Position 2079: 0.0002459362901739768
Position 2074: 0.00024382389928777814
Position 2019: 0.00022945147950261094
Position 235: 0.00020277316591044514
Position 2155: 0.00019247687401226598
Position 4578: 0.00017773003966085974
Position 4888: 0.00016551588033515417
Position 4287: 0.00015506843194143318
Position 3932: 0.00015437585697485146
Position 1612: 0.00014058432324457197
Position 61: 0.00012869181481924154
Position 3381: 0.0001283670388411162
Position 3946: 0.00012673063710321524
Position 816: 0.00012373293377681915
Position 3514: 0.00011452428773244233
Position 2692: 0.00011355518767072462
Position 2603: 0.00010865809561889005
Position 1313: 0.00010758158801728162
Position 1464: 8.366119425114301e-05
Position 3390: 7.105612803085235e-05
Position 1685: 7.053890297456305e-05
Position 2027: 6.712349494621539e-05
Position 1054: 6.649682436403421e-05
Position 1898: 5.844254283318419e-05
Position 118: 5.317398338660024e-05
Position 2025: 5.314823037486715e-05
Position 288: 4.50337731471917e-05
Position 366: 4.019836190902796e-05
Position 580: 3.6448542135730426e-05
Position 589: 2.277165892127184e-05
Position 568: 1.726395607426095e-05
Position 563: 1.726217408382889e-05
Position 44: 1.2680156981845555e-05
Position 160: 9.00602579563686e-06
Position 2557: 8.035789926448295e-06
Position 41: 6.0957524568247726e-06
Position 577: 5.693166937951966e-06
Position 2546: 5.311051203114846e-06
Position 281: 4.755593298544258e-06
Position 153: 4.457525587433227e-06
Position 2311: 4.3162522801617886e-06
Position 2569: 3.876736328642185e-06
Position 4476: 3.0177902543515993e-06
Position 144: 2.759956845814966e-06
Position 392: 1.799101852625174e-06
Position 587: 1.6563895000057843e-06
Position 6883: 1.3529221816840347e-06
Position 6204: 1.3013909748018105e-06
Position 437: 1.1714892494528026e-06
Position 429: 1.0874572538263715e-06
Position 3875: 9.532852209637216e-07
Position 2525: 8.370176956514116e-07
Position 2686: 8.019602605442719e-07
Position 2465: 7.695736689019641e-07
Position 550: 7.512774732731127e-07
Position 830: 5.27475015998617e-07
Position 502: 3.9687423083656264e-07
Position 5958: 3.67229823279332e-07
Position 256: 3.0424121793856274e-07
Position 6223: 1.8899517676605486e-07
Position 515: 1.695006668818365e-07
Position 677: 1.542823895025107e-07
Position 6062: 1.4715222361850773e-07
Position 5997: 1.0462633243390499e-07
Position 651: 8.537751359422194e-08
Position 5926: 8.503188918738866e-08
Position 5945: 7.746056459062448e-08
Position 737: 6.999388457635413e-08
Position 6011: 6.655290972446047e-08
Position 1003: 6.164333350928533e-08
Position 2617: 5.5854244207716834e-08
Position 2373: 3.956161462326198e-08
Position 657: 3.779242080061214e-08
Position 1102: 2.6050998777084836e-08
Position 695: 1.9304507721865275e-08
Position 643: 1.555695355311864e-08
Position 668: 1.142610234664411e-08
Position 1730: 3.2329727227527222e-09
