Gene = Ciart
index = 265
Annotated 5SS: [  77 1051 1249 1597 1823]
Annotated 3SS: [ 641 1172 1517 1710 3081]
SMsplice 5SS: [  77 1051 1249 1597 1823]
SMsplice 3SS: [ 641 1172 1517 1710 1921]
top_k =  1000
Partition function (log Z): 1.8961041535499659

Sorted 5' Splice Sites (High to Low Probability):
Position 1249: 0.9684389536559255
Position 1597: 0.9567553082652434
Position 1051: 0.7327259626237068
Position 77: 0.7151382748162127
Position 3014: 0.47853657617571077
Position 1823: 0.44563364104029896
Position 277: 0.3156762911215532
Position 1899: 0.26955388907385885
Position 2549: 0.1793519601082801
Position 160: 0.17193085688050097
Position 1955: 0.08357031384026319
Position 287: 0.023980177121574874
Position 983: 0.019691601516901323
Position 2340: 0.01742424650147328
Position 1800: 0.014663173377818332
Position 3039: 0.014571212156277857
Position 782: 0.012754777443760431
Position 124: 0.011342158321116198
Position 2973: 0.007883597689176625
Position 768: 0.004141293524047499
Position 1016: 0.003762842966150247
Position 724: 0.0036505296218171833
Position 850: 0.0035513372420144934
Position 775: 0.003538271680746647
Position 648: 0.0025276479350627183
Position 661: 0.002184850834877988
Position 1601: 0.002125889868065682
Position 7: 0.0020249434398686714
Position 1886: 0.0018370896191450868
Position 1630: 0.0017798573555998737
Position 216: 0.0016155623255362976
Position 854: 0.0015662593641100177
Position 3248: 0.0014679681356004242
Position 1568: 0.0014439175353881488
Position 866: 0.0010644985480092702
Position 2760: 0.0009454038019577924
Position 3413: 0.0007343021386059595
Position 1283: 0.0007317947869323081
Position 2995: 0.0006527613262922007
Position 2986: 0.0006415269120720296
Position 920: 0.0005892074031208296
Position 384: 0.0004796186258821743
Position 244: 0.0003860146012468877
Position 391: 0.00036823093294378016
Position 343: 0.0003122465051546709
Position 234: 0.0002775210762167361
Position 722: 0.00023968177647752269
Position 998: 0.0002009505337993126
Position 3641: 0.0001391812181288929
Position 423: 0.00012424148263564933
Position 187: 0.00011444887157359224
Position 913: 0.00010745396830565756
Position 1234: 0.00010578481359317184
Position 964: 9.301358553504005e-05
Position 150: 8.565888350067007e-05
Position 323: 7.901135747527445e-05
Position 2590: 6.988832013538456e-05
Position 395: 5.402297188332078e-05
Position 281: 5.300365012646325e-05
Position 1368: 3.220655947369757e-05
Position 1572: 2.330540722988398e-05
Position 1651: 2.1620430235239216e-05
Position 310: 1.7344294698250224e-05
Position 1739: 1.4683713755678435e-05
Position 386: 1.2796888736030799e-05
Position 428: 1.226428767012491e-05
Position 1574: 1.1375508778336143e-05
