Gene = Srp9
index = 1026
Annotated 5SS: [ 226 4003]
Annotated 3SS: [3933 6585]
SMsplice 5SS: [226]
SMsplice 3SS: [6585]
top_k =  1000
Partition function (log Z): -7.001163326485919

Sorted 5' Splice Sites (High to Low Probability):
Position 226: 0.993818644260778
Position 840: 0.3703982142469592
Position 806: 0.1580595400754627
Position 3934: 0.11477970634988724
Position 7329: 0.08604183624222647
Position 2245: 0.08175643436539773
Position 4798: 0.07635490717892635
Position 1842: 0.054082400365831285
Position 4003: 0.046176606112828894
Position 6744: 0.03779843771947744
Position 4239: 0.03625246435557772
Position 6312: 0.0269953098651466
Position 1740: 0.022043698683549676
Position 6709: 0.020930015562196407
Position 1731: 0.020717659777626074
Position 6432: 0.019526246209170397
Position 467: 0.01832978365723405
Position 594: 0.018295032468764513
Position 7320: 0.01654000561842599
Position 2432: 0.014113340442173453
Position 6458: 0.01287824601235462
Position 5461: 0.009812601010258427
Position 5246: 0.009485131965657369
Position 4724: 0.008193186603543233
Position 7109: 0.007986461345372097
Position 3875: 0.006877073750505204
Position 2779: 0.0068512174412324565
Position 1261: 0.005872835479034178
Position 4599: 0.0034783807631489742
Position 7560: 0.002867386772439857
Position 6644: 0.0027992223042592607
Position 1827: 0.0025958023743367763
Position 7303: 0.0025833650131340882
Position 6964: 0.0020136555675768445
Position 7163: 0.0017128767012748077
Position 7133: 0.0014931865812183819
Position 4719: 0.0014569694070708042
Position 2767: 0.0009487379871655078
Position 1106: 0.0008777471556443757
Position 519: 0.0006065926525443784
Position 845: 0.0005025499474950727
Position 1713: 0.0004674202590853046
Position 1832: 0.0003093584948637982
Position 1281: 0.00027626812967705884
Position 604: 0.00024148640284688897
Position 7550: 0.0002313629723063439
Position 1782: 0.00022598535360679326
Position 586: 0.00010301002820442316
Position 29: 9.968961569476199e-05
Position 230: 6.986953294291426e-05
Position 4488: 6.895591598478774e-05
Position 5348: 6.378319729339223e-05
Position 479: 4.837063457149917e-05
Position 19: 4.810324184429725e-05
Position 399: 3.843101590920629e-05
Position 315: 3.56178013369914e-05
Position 784: 3.493422585292249e-05
Position 180: 3.0898374883314754e-05
Position 487: 2.567358481608296e-05
Position 568: 2.54377531974973e-05
Position 111: 2.4349219468263187e-05
Position 359: 2.2483040755947192e-05
Position 471: 2.123130306662234e-05
Position 958: 1.862109782462642e-05
Position 162: 1.793979632464588e-05
Position 531: 1.4715341365104258e-05
Position 73: 1.2299852099581162e-05
Position 523: 1.016321534406574e-05
Position 960: 9.92273529460547e-06
Position 962: 8.499542412437004e-06
Position 964: 7.771052024686402e-06
Position 2189: 7.637898163248736e-06
Position 477: 7.557787139382919e-06
Position 598: 6.478992231087716e-06
