Gene = Fxyd5
index = 418
Annotated 5SS: [ 392 1085 2299 3444 4661 6046 7096 7273]
Annotated 3SS: [1023 2223 3386 4552 5964 7065 7197 9462]
SMsplice 5SS: [ 392 2299 3444 4661 7096]
SMsplice 3SS: [2223 3386 4516 7065 7197]
top_k =  1000
Partition function (log Z): 1.8579191050789214

Sorted 5' Splice Sites (High to Low Probability):
Position 2299: 0.9781458435866461
Position 3444: 0.9606796597182627
Position 4661: 0.9430361351527834
Position 392: 0.9293876471335734
Position 7096: 0.8376871005197645
Position 1085: 0.4602599775776928
Position 7273: 0.4055263924449576
Position 3770: 0.3238944899756981
Position 6046: 0.10362509725520193
Position 1720: 0.08547543506772044
Position 5450: 0.07445343253159484
Position 1530: 0.07232469338780145
Position 5965: 0.06926005764845493
Position 3245: 0.04758690081523309
Position 9509: 0.03477031377609185
Position 435: 0.03286153028015754
Position 5454: 0.027487648174220444
Position 8280: 0.023359081150273846
Position 1209: 0.021889744288279073
Position 2063: 0.020891567764991303
Position 7333: 0.02065391768880655
Position 3117: 0.017458110817668314
Position 7239: 0.014570755647648901
Position 979: 0.013682313878599545
Position 6104: 0.012449364864325149
Position 5471: 0.011595524570319087
Position 353: 0.011222105385054087
Position 2053: 0.011171233410709655
Position 8529: 0.011057262578878086
Position 3170: 0.01093873546588408
Position 2157: 0.008833536593941088
Position 4484: 0.007257208266129421
Position 2874: 0.006894268655998417
Position 4993: 0.006846873034758461
Position 4436: 0.006690836919066228
Position 3799: 0.005791131816118176
Position 2143: 0.005111564245990728
Position 6190: 0.004951084479904056
Position 4352: 0.004804612126443723
Position 9: 0.004467557508306456
Position 4426: 0.003658552308716555
Position 649: 0.0034662706576623846
Position 7991: 0.0032698771052131394
Position 7957: 0.0029906873418179456
Position 1284: 0.0027524920598177255
Position 7279: 0.0027207617356582807
Position 7978: 0.0021561429477190007
Position 1252: 0.0019688654220699486
Position 1168: 0.0018021029807219172
Position 1144: 0.0017760446867344367
Position 6873: 0.0017430244068391567
Position 5816: 0.0017337663354833014
Position 971: 0.0017147990070555722
Position 2890: 0.001713201741920521
Position 4007: 0.0013437762625377386
Position 2477: 0.0013221087378285808
Position 2182: 0.0012994851686352752
Position 553: 0.0012423784715550716
Position 4060: 0.0012064027346456907
Position 1669: 0.0011314320156408171
Position 7450: 0.0010512486227879669
Position 3135: 0.0010063222613186332
Position 6213: 0.0009129849335599664
Position 2116: 0.0009116443498464716
Position 3218: 0.000909053410536243
Position 6511: 0.0008782610503545007
Position 3981: 0.000868134616964423
Position 5168: 0.0007994809766622625
Position 1541: 0.0007586147570709695
Position 6788: 0.0007573323519582024
Position 2108: 0.0007482893294356429
Position 4034: 0.0006999955051579596
Position 2147: 0.0006438240244632301
Position 3055: 0.0006124079877348732
Position 6100: 0.0006021336265682891
Position 6506: 0.000567835644613321
Position 1510: 0.0005595354935001791
Position 929: 0.0005369009183503798
Position 7230: 0.0005365156767208826
Position 1227: 0.0005355943067086306
Position 6516: 0.000492092275835942
Position 6050: 0.0004903182498924858
Position 3954: 0.0004842674908819874
Position 1534: 0.00047992821594091583
Position 4362: 0.00044099608326879304
Position 8799: 0.0004225628407794605
Position 754: 0.0004067131919736351
Position 2338: 0.00040650039413191543
Position 4113: 0.0003367502894132775
Position 8286: 0.00033258810124114576
Position 2103: 0.000328114802026186
Position 579: 0.0003263685434408778
Position 7636: 0.0003114757579083025
Position 3739: 0.0003011839885970777
Position 2042: 0.000290067040271805
Position 202: 0.0002598342632213803
Position 2308: 0.000247800501989126
Position 3072: 0.00023938310371104883
Position 3105: 0.0002388524749495512
Position 2366: 0.0002363625372722032
Position 1296: 0.0002209191667580937
Position 2588: 0.0002194935309685306
Position 3102: 0.00021863684852474572
Position 1956: 0.00021485530055482058
Position 2783: 0.00020617773953896643
Position 21: 0.00020097458916168567
Position 2881: 0.0001911475789462197
Position 1749: 0.00018056498353705424
Position 1600: 0.0001727189051616281
Position 7536: 0.00017106337955356268
Position 302: 0.00016543847082918823
Position 3035: 0.00016279520266578295
Position 2516: 0.00014561452942713204
Position 5314: 0.0001378375453848302
Position 8483: 0.00013363908193042586
Position 133: 0.00013360627085648062
Position 6524: 0.00013341849800350416
Position 1978: 0.00013253841040268994
Position 2452: 0.00012999790501794605
Position 87: 0.0001233927501016232
Position 519: 0.00011993758022823646
Position 3099: 0.00011509283310006871
Position 4461: 0.00010621027237459189
Position 7244: 0.00010523499667483033
Position 487: 9.41909930695024e-05
Position 2809: 9.310605647332916e-05
Position 1691: 8.253966439976948e-05
Position 591: 8.107704509059532e-05
Position 1522: 6.822899472160515e-05
Position 2849: 5.99253622232675e-05
Position 2335: 5.8470736841880304e-05
Position 244: 4.867074040073753e-05
Position 286: 3.401724147090706e-05
Position 594: 3.355507409086773e-05
Position 767: 3.346699421384449e-05
Position 879: 2.6940763894287943e-05
Position 166: 2.604246786971418e-05
Position 316: 2.116202747781995e-05
Position 498: 1.5946290843070547e-05
Position 183: 1.5934387280035857e-05
Position 396: 1.0862841859795522e-05
Position 369: 1.002241693504036e-05
Position 5164: 9.583935115247261e-06
Position 28: 9.12320876156082e-06
Position 653: 5.98996547576291e-06
Position 6565: 4.883304207185648e-06
Position 809: 4.753469442897609e-06
Position 4626: 4.195459769024602e-06
Position 5432: 3.833193362502932e-06
Position 665: 7.588678502452119e-07
Position 1032: 6.312159960621564e-07
Position 1060: 4.442062614036997e-07
Position 1046: 4.0664984637505515e-07
Position 1037: 1.3329129175701364e-07
Position 811: 3.214582751312427e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3386: 0.9089691415704132
Position 7197: 0.8722222646680633
Position 7065: 0.8041711939812667
Position 2223: 0.7752382779296865
Position 9462: 0.4171257954738147
Position 4516: 0.3368561612268646
Position 4549: 0.313400094691445
Position 4552: 0.27519220814593304
Position 1023: 0.21629405836461513
Position 3657: 0.1646478410526167
Position 1011: 0.11482646251082837
Position 2208: 0.10895599472627605
Position 5865: 0.1064514348038476
Position 3634: 0.08922457959919129
Position 1404: 0.08530597266114114
Position 859: 0.0777595297434828
Position 5964: 0.0727415086754568
Position 5225: 0.07003563237119023
Position 9508: 0.06499203645729738
Position 2259: 0.06296724918987509
Position 2923: 0.04591850617832775
Position 914: 0.0432782094697883
Position 1933: 0.040014086421870675
Position 9600: 0.03403287418592327
Position 3330: 0.028949093117785266
Position 8129: 0.028754054477906806
Position 3116: 0.026217023880632673
Position 6958: 0.02435861700048427
Position 3518: 0.024256223171656988
Position 1600: 0.020045741934536704
Position 7035: 0.01927885710396262
Position 2228: 0.017878174010773854
Position 3593: 0.017504910400152424
Position 3576: 0.017258123156450374
Position 1585: 0.016564740710314507
Position 4351: 0.016357900954617192
Position 1346: 0.013993869905477957
Position 5276: 0.012556987080110837
Position 1919: 0.012016739802951803
Position 7406: 0.011921796313092278
Position 3598: 0.011056783157124167
Position 3392: 0.010895138263643455
Position 1082: 0.010542966201385676
Position 9390: 0.008908566859077274
Position 8443: 0.00846048386699111
Position 5349: 0.007549768585678452
Position 1122: 0.007465193469150489
Position 3278: 0.007445743251409869
Position 5319: 0.007364101163061763
Position 2143: 0.007362567240794319
Position 5976: 0.006287108591870552
Position 806: 0.00577321382631399
Position 4561: 0.005748812179281621
Position 4555: 0.0055338360470760465
Position 8647: 0.005423133531959718
Position 6965: 0.005415222478168856
Position 5249: 0.005389394659195289
Position 8868: 0.005385407872676241
Position 7710: 0.005174855813164691
Position 7465: 0.005117787108021676
Position 1529: 0.005024237397741034
Position 3892: 0.004924661056234932
Position 5383: 0.004726154293470879
Position 5360: 0.0044865994692543255
Position 2750: 0.003933417109187774
Position 8402: 0.003707319244598064
Position 5902: 0.003646734137587445
Position 1343: 0.003624378968038211
Position 4232: 0.003421326077131172
Position 3319: 0.0033871757184685343
Position 918: 0.0033632908051370583
