Gene = Aagab
index = 90
Annotated 5SS: [  112 14217 14425 14938 16572 32728 33824 36485 36983]
Annotated 3SS: [14025 14327 14847 16487 32644 33723 36379 36932 37546]
SMsplice 5SS: [  112  8737 14217 14425 14938 16572 31448 32728 33824 35281 36485 37639
 38092]
SMsplice 3SS: [ 8649 14025 14327 14847 16487 31353 32644 33613 35111 36379 37546 38023
 40023]
top_k =  1000
Partition function (log Z): 15.448031473605406

Sorted 5' Splice Sites (High to Low Probability):
Position 14938: 0.9995801174926064
Position 16572: 0.997017025681755
Position 31448: 0.9893792471572725
Position 112: 0.988820433936148
Position 36485: 0.9368057121842053
Position 14217: 0.9269314283238552
Position 32728: 0.8641938277610073
Position 33824: 0.832499287917336
Position 8737: 0.7829035111724783
Position 38092: 0.6862664821983169
Position 24641: 0.5769621319105047
Position 14425: 0.5570977559141471
Position 37639: 0.5170964849428824
Position 24207: 0.4481104998422141
Position 35281: 0.3885284839316457
Position 40250: 0.3744242424189653
Position 15744: 0.3475427792257259
Position 14693: 0.3421124904196004
Position 3791: 0.3364522781647446
Position 35081: 0.27627257639737457
Position 25666: 0.26802203533685476
Position 36999: 0.2545903273764761
Position 39440: 0.21289866458100504
Position 19929: 0.20559679270337505
Position 19634: 0.15919819031423052
Position 24736: 0.13623510154561866
Position 24707: 0.12983021835488617
Position 21728: 0.12654030631733937
Position 33782: 0.12002191365646014
Position 36983: 0.1138534942850183
Position 37366: 0.11027805593870674
Position 15373: 0.10407348141170751
Position 10021: 0.10391705949909683
Position 40137: 0.08783805329871537
Position 36826: 0.08692176389240862
Position 21252: 0.08529680595692704
Position 3715: 0.08349623687313815
Position 37877: 0.07918895933836405
Position 35310: 0.07849561202295825
Position 18432: 0.07814403196396692
Position 20490: 0.07761580959407749
Position 34859: 0.07249564947694921
Position 40224: 0.07096008335970741
Position 5779: 0.07001931735495784
Position 32913: 0.06894288993377472
Position 33116: 0.0666709045333044
Position 38234: 0.06330446649185992
Position 15683: 0.05468143454690059
Position 362: 0.05237576591453966
Position 2587: 0.05035847374106039
Position 35197: 0.04925010131331192
Position 35070: 0.047608806362782474
Position 34779: 0.046683261902803225
Position 14388: 0.046383994472473156
Position 37012: 0.04361988174799841
Position 34958: 0.03869436046177481
Position 7818: 0.03860494748409927
Position 40101: 0.03839348799964903
Position 37676: 0.038376437856647135
Position 14177: 0.03661884245034836
Position 23181: 0.03586389550655647
Position 3679: 0.03268169235087967
Position 40686: 0.032392198206550794
Position 38126: 0.032377077984198296
Position 9878: 0.026449941232064355
Position 19081: 0.025848192718306302
Position 35984: 0.025686182596085246
Position 3014: 0.0252311396241788
Position 23286: 0.024365946761458653
Position 20360: 0.023933034693037827
Position 9924: 0.023403331099019983
Position 14132: 0.022597063221614713
Position 16412: 0.022123973895297716
Position 21384: 0.021811501483707273
Position 37421: 0.01913439209158383
Position 38178: 0.018582618609072447
Position 35183: 0.018040208030309562
Position 10017: 0.018002754598121114
Position 36717: 0.01685868453066537
Position 25433: 0.01660492400599585
