Gene = Mrpl44
index = 706
Annotated 5SS: [ 294 2309 3649]
Annotated 3SS: [1839 3469 4945]
SMsplice 5SS: [294]
SMsplice 3SS: [4945]
top_k =  1000
Partition function (log Z): -6.589844496868559

Sorted 5' Splice Sites (High to Low Probability):
Position 294: 0.9344639010941549
Position 1101: 0.20836543770989893
Position 3649: 0.1724883919409199
Position 2313: 0.11916104192796667
Position 1874: 0.11398382706492892
Position 2145: 0.1041208918878193
Position 3881: 0.0937044419608797
Position 2309: 0.07708754559747624
Position 4851: 0.0744812519537716
Position 3184: 0.07123268909404236
Position 3944: 0.06442454208097706
Position 1974: 0.035684729069081274
Position 325: 0.03303979042601081
Position 3352: 0.03216200360805828
Position 3402: 0.02923514971844211
Position 5259: 0.027225388422001374
Position 5249: 0.026306284461926257
Position 2961: 0.02064834567699252
Position 471: 0.014355399016036498
Position 360: 0.010447754934322888
Position 2526: 0.009509646668239193
Position 3219: 0.007410965044060477
Position 2975: 0.005883945809710294
Position 2319: 0.005695113917055487
Position 3583: 0.0055032059850630265
Position 196: 0.004073528631393619
Position 3935: 0.003664275202336968
Position 3195: 0.0034330212969984723
Position 3832: 0.0029142099456341314
Position 5030: 0.0029120671025746046
Position 3290: 0.0027167974724808456
Position 2035: 0.002577541328233356
Position 286: 0.002536928157568381
Position 2986: 0.002130730911587283
Position 4032: 0.0020176072708460763
Position 1421: 0.0018220748682942754
Position 4189: 0.0012083854343052927
Position 4050: 0.0011351202808107174
Position 3902: 0.0011152499707838878
Position 5158: 0.001062049341328928
Position 5131: 0.001049781329563241
Position 1378: 0.0010365860543559908
Position 2065: 0.0010104366664579546
Position 4428: 0.0009790980648602052
Position 1536: 0.000846479656399545
Position 127: 0.0008243495570997329
Position 4088: 0.000785482325492168
Position 3309: 0.0007389185358446146
Position 1105: 0.0007222440328828611
Position 1671: 0.0007086524665110731
Position 3911: 0.0007080648603930092
Position 3318: 0.0006259877968610651
Position 3941: 0.0005671270845511085
Position 1008: 0.0005654019567722028
Position 300: 0.0005083469714327477
Position 531: 0.00047283594252603493
Position 311: 0.0004350831065105154
Position 135: 0.0002946198774733744
Position 1437: 0.0002924297732154958
Position 3777: 0.0002532594756239543
Position 1631: 0.00020466841984544213
Position 581: 0.00019710017322972952
Position 3367: 0.00017608088166632855
Position 3892: 0.00015284145846972998
Position 632: 0.00014848212038751226
Position 2252: 0.00014804316813565974
Position 57: 0.00014535402676937956
Position 175: 0.00010243254432731052
Position 3653: 9.811757845994305e-05
Position 80: 6.788521995489581e-05
Position 41: 6.632879445407993e-05
Position 1375: 6.000864380444733e-05
Position 913: 5.8194579256383405e-05
Position 804: 5.576867271586812e-05
Position 887: 3.974560798434053e-05
Position 573: 3.6069817331597954e-05
Position 920: 3.530138937105539e-05
Position 1698: 3.2371102188101316e-05
Position 829: 2.8828321875362514e-05
Position 2401: 2.736628299619529e-05
Position 1776: 2.6814900693754522e-05
Position 1721: 2.6058248370142876e-05
Position 418: 2.0455850040507614e-05
Position 1602: 1.7597924691224454e-05
Position 644: 1.4833253337560867e-05
Position 106: 1.47394908186438e-05
Position 650: 1.35576123214398e-05
Position 857: 1.3150385590743548e-05
Position 599: 1.3149781061751487e-05
Position 879: 1.2925067913924009e-05
Position 2129: 1.2920270371699818e-05
Position 1691: 1.2115601199772167e-05
Position 763: 1.1425658079422488e-05
Position 13: 1.0815613836053344e-05
Position 1607: 8.59242782302721e-06
Position 205: 7.600302042505117e-06
Position 459: 6.209247322879386e-06
Position 1688: 5.1789731908564454e-06
Position 368: 4.9776664432965625e-06
Position 1289: 4.003083184482054e-06
Position 603: 3.891701027026371e-06
Position 1771: 3.875531839382749e-06
Position 1068: 3.4512521452040327e-06
Position 1763: 3.4293605443828756e-06
Position 551: 3.3234191996246704e-06
Position 1710: 3.2759258507208244e-06
Position 1304: 3.2030050368697094e-06
Position 1042: 2.9668517662064987e-06
Position 1618: 2.4970872679673534e-06
Position 928: 2.1541281291478667e-06
Position 3: 1.8157365062080577e-06
Position 1123: 1.5344722186832825e-06
Position 618: 1.4766702022810367e-06
Position 1492: 7.995369623762209e-07
Position 1329: 7.379076027715445e-07
Position 1556: 7.084496684925742e-07
Position 221: 6.505708897706363e-07
Position 813: 6.188436422724566e-07
Position 819: 6.105804945824452e-07
Position 1496: 3.618802387745235e-07
Position 1039: 8.476591002631797e-09
Position 504: 8.108607942809069e-11
