Gene = Coa5
index = 280
Annotated 5SS: [ 235 1762]
Annotated 3SS: [1677 9475]
SMsplice 5SS: [ 235 1762 8607]
SMsplice 3SS: [ 1677  8515 12472]
top_k =  1000
Partition function (log Z): -8.98586175945821

Sorted 5' Splice Sites (High to Low Probability):
Position 1762: 0.8693758660079106
Position 8607: 0.4361544230450454
Position 235: 0.3767339980972601
Position 8569: 0.35449617532781996
Position 5593: 0.30974382464915906
Position 123: 0.3064626190939969
Position 3428: 0.2150157235020588
Position 114: 0.17641959456969963
Position 1432: 0.11973375254490677
Position 4541: 0.10323957780074342
Position 9629: 0.07414254516942753
Position 5613: 0.07378766479366108
Position 144: 0.0608474596459689
Position 3810: 0.058381455580515364
Position 6852: 0.051255849095637025
Position 5094: 0.04945033610635334
Position 343: 0.04099743273735979
Position 8826: 0.020062987835319887
Position 732: 0.019922851794166224
Position 4847: 0.019071571157517647
Position 9095: 0.014018090163055798
Position 314: 0.011891170281974823
Position 308: 0.01171987193617028
Position 2005: 0.01145667440954956
Position 5088: 0.011196911336872511
Position 5842: 0.010535190712002025
Position 4370: 0.010430954076608982
Position 588: 0.010222849345601245
Position 12574: 0.010171361398060096
Position 1436: 0.009172896986308344
Position 3291: 0.009039021302665718
Position 5722: 0.007374417974941112
Position 42: 0.006382948306896467
Position 7561: 0.006173824984941472
Position 12007: 0.005825920983862164
Position 2908: 0.005518161001760682
Position 321: 0.0034378773317220975
Position 88: 0.003068763083178507
Position 296: 0.002920338543941729
Position 578: 0.002814347044346504
Position 775: 0.002503179410096526
Position 2190: 0.0023577839743151884
Position 802: 0.00215960940117885
Position 4434: 0.0021350983600281204
Position 5299: 0.002005248288093369
Position 8635: 0.001999877126466788
Position 727: 0.0018389314750774841
Position 1368: 0.0016828439497717754
Position 176: 0.0014981641718507714
Position 5608: 0.001129499677411331
Position 6495: 0.0010523200251489658
Position 1552: 0.0009763585689360095
Position 1403: 0.0008762647592157352
Position 755: 0.0006539149192875763
Position 200: 0.0005421059058915435
Position 2244: 0.000521063826817726
Position 8803: 0.0004948873233636124
Position 81: 0.00036721711187539976
Position 301: 0.00036447960348149667
Position 8613: 0.00033898593651983416
Position 174: 0.00033836760430635166
Position 101: 0.00032543584856292745
Position 9271: 0.00032480293076982364
Position 9249: 0.00031029424616241713
Position 987: 0.0003088781753576626
Position 1081: 0.00030578283841245437
Position 2122: 0.00020315988858082037
Position 2082: 0.00015273804786092863
Position 1960: 0.0001527190248911142
Position 3354: 0.0001492103125338964
Position 1340: 0.00013730795846730637
Position 4449: 0.00010926298534921592
Position 9170: 5.964500205117358e-05
Position 1766: 5.4266569980718174e-05
Position 224: 3.9289263586210214e-05
Position 53: 3.83878674572043e-05
Position 127: 3.186929140746919e-05
Position 59: 3.139023949572123e-05
Position 1748: 3.0310090290857022e-05
Position 2934: 3.0018259513627564e-05
Position 3017: 2.5358009874026306e-05
