Gene = Plrg1
index = 825
Annotated 5SS: [  133  1356  3277  3859  4406  5600 10459 11250 12626 12839 13543 14280
 15215 15862]
Annotated 3SS: [ 1248  3133  3804  4314  5511 10359 11156 12475 12736 13439 14170 15074
 15667 16588]
SMsplice 5SS: [  133  1356  4406  5600 10459 11250 12626 12839 14280 15215 15862]
SMsplice 3SS: [ 1248  4314  5511 10359 11156 12475 12736 14170 15100 15667 16588]
top_k =  1000
Partition function (log Z): 17.595828801724874

Sorted 5' Splice Sites (High to Low Probability):
Position 1356: 0.9997419049350572
Position 14280: 0.9790654798957739
Position 12626: 0.9464824341348006
Position 10459: 0.8884895292089713
Position 15862: 0.8799104935783562
Position 12839: 0.8627159254193196
Position 11250: 0.8557605869975549
Position 5600: 0.7869613233584295
Position 133: 0.7818689547266713
Position 4406: 0.7586976612301398
Position 15215: 0.6265799293029715
Position 13543: 0.3508001499463731
Position 3859: 0.247142760738075
Position 7255: 0.1732331073494141
Position 3940: 0.16893650852500885
Position 352: 0.1669213695756026
Position 3277: 0.1563704693590779
Position 3630: 0.14852124836532152
Position 15261: 0.13237208258500632
Position 3079: 0.12973756659213964
Position 14603: 0.10896424122238242
Position 15758: 0.10665335116604611
Position 15415: 0.09915372618233466
Position 12266: 0.08416752381878365
Position 4899: 0.0758898490383335
Position 348: 0.06306651995270313
Position 834: 0.04943776594927897
Position 10524: 0.048160145636309624
Position 12150: 0.0471956161663344
Position 12057: 0.04681314774536547
Position 6516: 0.041067713857398755
Position 15265: 0.04088896904310538
Position 11216: 0.03749014384181016
Position 10500: 0.03697311562861552
Position 12870: 0.0363733029723109
Position 15234: 0.03428524203846349
Position 11299: 0.034230622150629615
Position 5069: 0.03227561402874138
Position 4357: 0.03032520363940511
Position 14517: 0.02317412571830889
Position 3260: 0.01940339439158831
Position 10724: 0.01766613236224275
Position 5544: 0.016370629655294313
Position 3418: 0.01566799142411607
Position 9896: 0.015171716256150802
Position 10669: 0.012698977699640865
Position 149: 0.012081803170285238
Position 9861: 0.01194331949666181
Position 10221: 0.011316103665958841
Position 13688: 0.011142759543841883
Position 1678: 0.01096056462415871
Position 1021: 0.010798860891098926
Position 12178: 0.01036273884539662
Position 7973: 0.01022944786215909
Position 2232: 0.0098747138749707
Position 3469: 0.009013295694926213
Position 12061: 0.008948717097565664
Position 3299: 0.00883664756146576
Position 9392: 0.008591998198259383
Position 15225: 0.008438878159560327
Position 12887: 0.007775334150312025
Position 14251: 0.007756907098346803
Position 14487: 0.006556542223890208
Position 10641: 0.006100133545171605
Position 12809: 0.005997164239365109
Position 138: 0.005799631484022821
Position 1698: 0.005749008087726852
Position 104: 0.005417874748376373
Position 3869: 0.005087998240969215
Position 14990: 0.004963757246353696
Position 12076: 0.004854101189638886
Position 334: 0.004700137161272534
Position 16363: 0.004638472799337865
Position 4895: 0.00449286411070292
Position 1833: 0.004480135858935216
Position 338: 0.00412649284312078
