Gene = Adcy10
index = 99
Annotated 5SS: [  153 18135 18870 21190 21533 25278 27984 30212 33221 34372 34751 36785
 39878 53352 54792 56478 58145 61472 63059 66177 66995 71118 71798 73479
 74120 76649 78945 79119 80199 82562 85632 87509 90513]
Annotated 3SS: [17926 18764 21150 21388 25071 27886 30122 33028 34252 34673 36594 39821
 53194 54598 56390 57869 61334 62932 65897 66703 71047 71565 73370 73943
 76494 78739 79021 80082 82443 85435 87319 90419 91355]
SMsplice 5SS: [  153  2144 18135 18870 21533 25278 27984 30212 33221 34372 36785 53352
 54792 56478 58098 61472 71118 73479 74120 76649 77164 78945 79119 82562
 85632 85806 87509]
SMsplice 3SS: [ 2021 17926 18764 21388 25071 27886 30122 33028 34252 36594 53235 54678
 56390 57869 61334 71047 73370 73943 76494 77083 78739 79021 82443 85435
 85717 87319 90419]
top_k =  1000
Partition function (log Z): -24.011334386657914

Sorted 5' Splice Sites (High to Low Probability):
Position 18870: 0.9999999999999939
Position 34372: 0.9923505831796136
Position 21533: 0.9102123674356518
Position 36785: 0.8974435720644072
Position 25278: 0.889759880068016
Position 2144: 0.8609089286452777
Position 33221: 0.8294617923565508
Position 30212: 0.7008073717289515
Position 153: 0.6900171103286619
Position 27984: 0.649005579216747
Position 22740: 0.578603982344221
Position 1467: 0.5324330769916586
Position 4525: 0.51848685060057
Position 30658: 0.5117749411682169
Position 14056: 0.46957301857172684
Position 3752: 0.4310010461012871
Position 21190: 0.3770502335350723
Position 797: 0.34323847783501155
Position 34751: 0.3421528395626488
Position 30894: 0.26567279861620846
Position 6943: 0.2341582509851468
Position 23: 0.22743669692492724
Position 8913: 0.1985572723441335
Position 3597: 0.16051535751917087
Position 9371: 0.15118100920443098
Position 33552: 0.145036696343135
Position 34108: 0.14450388061920588
Position 30440: 0.1421549671130679
Position 22144: 0.11142264187562023
Position 30184: 0.10872743770646746
Position 1130: 0.1078242179713265
Position 35707: 0.09138562445015748
Position 33322: 0.08880601842637276
Position 29923: 0.07955198475045554
Position 35401: 0.07086931602786135
Position 22071: 0.06740882181735963
Position 14502: 0.0612763844968308
Position 377: 0.05613509561248708
Position 39878: 0.05605942550298304
Position 9757: 0.05042670443670489
Position 19439: 0.04723561423442975
Position 1100: 0.04484446013611964
Position 24861: 0.037368237918896846
Position 28151: 0.03693848107755292
Position 27567: 0.034353234450490634
Position 29400: 0.03275940813136294
Position 30459: 0.03221038270311787
Position 3593: 0.031948788670019615
Position 41141: 0.031847911099557924
Position 34732: 0.03141094172888581
Position 44503: 0.02972587317368545
Position 1110: 0.029672828380728728
Position 33263: 0.0284596724900612
Position 2320: 0.027126735230994223
Position 38827: 0.02572261332284496
Position 30058: 0.025318297537314047
Position 29710: 0.02481581777138165
Position 26350: 0.023869817895624982
Position 6563: 0.02187335397280415
Position 20246: 0.021778506592941192
Position 6165: 0.019288730895891
Position 33674: 0.01873043781855615
Position 1772: 0.016644365297112388
Position 21277: 0.016609640007478787
Position 1046: 0.01588095327692723
Position 36755: 0.014457501852349453
Position 26346: 0.013201416033463042
Position 22411: 0.01288537904162881
Position 39516: 0.012835095477300301
Position 36795: 0.011440610597286988
Position 5640: 0.010395112763763446
Position 30507: 0.0102454756599496
Position 36049: 0.010039475262501884
Position 8078: 0.00972520503235872
Position 20172: 0.009372747858376496
Position 21084: 0.007890041575699572
Position 36020: 0.007766323452912045
Position 409: 0.0074293698356131645
Position 5066: 0.007217794960497511
Position 36515: 0.006759026785133961
Position 286: 0.00666387533399493
Position 2874: 0.006184872192251367
Position 24561: 0.0058628966850924474
Position 20134: 0.005812470745209791
Position 24962: 0.005305283295066
Position 33258: 0.005131688138121735
Position 9337: 0.005053918063875188
Position 1507: 0.004942085280501633
Position 21217: 0.004396032952147414
Position 36651: 0.004393875782445481
Position 2302: 0.004346590433725583
Position 38770: 0.003687642078284406
Position 164: 0.0035862198272354874
Position 31845: 0.0034759297037716937
Position 36791: 0.003307011606736776
Position 38805: 0.0030514624015625345
Position 398: 0.002603932557041915
Position 35363: 0.002471394285753549
Position 40077: 0.0022861464376581933
Position 3585: 0.0021914339435557114
Position 35058: 0.0020646066157703103
Position 36723: 0.002045930284437194
Position 30644: 0.0015219508427074184
Position 37136: 0.0015066330593428079
Position 39629: 0.0014966075265462982
Position 725: 0.0014599672289380141
Position 40593: 0.001380934144851358
Position 945: 0.0011675807112199548
Position 256: 0.0011456003778729787
Position 1095: 0.0011103955319020557
Position 248: 0.0011076112986371054
Position 34963: 0.0010938376350415485
Position 691: 0.0010454324160929097
Position 21851: 0.0009817414466074064
Position 866: 0.0009747350140333185
Position 3140: 0.0009045140322524803
Position 34358: 0.0008805408400680429
Position 831: 0.0008283422477501624
Position 21354: 0.0007510338949981041
Position 35525: 0.0007312058599398105
Position 1471: 0.000704233649472185
Position 1349: 0.0006838103871233175
Position 36525: 0.0006454379162917649
Position 3603: 0.0006276522491680554
Position 590: 0.0006178108685261858
Position 1808: 0.0005629618246671759
Position 735: 0.0005376705594306776
Position 35297: 0.0005359390927237489
Position 1445: 0.00048374078277179224
Position 18: 0.0004596882161747135
Position 1016: 0.0004573568072581022
Position 3135: 0.00042197077378853127
Position 21856: 0.00040145884537127867
Position 1480: 0.0003939097449101105
Position 872: 0.00036709768503365636
Position 728: 0.0003176920971191776
Position 34669: 0.00031274585690737054
Position 1656: 0.0002646478048381596
Position 34516: 0.00025226332763650833
Position 34743: 0.00022452471217276906
Position 438: 0.00020786250221824893
Position 1942: 0.00020113916840043918
Position 170: 0.00018493989762891216
Position 463: 0.00018347739529329542
Position 1671: 0.0001653619816062476
Position 1663: 0.0001558450139372523
Position 1176: 0.00015051912164208502
Position 263: 9.926568955435427e-05
Position 776: 8.476645304616915e-05
Position 2834: 8.141999991947329e-05
Position 4946: 7.697251468713008e-05
Position 572: 6.482210564846278e-05
Position 1182: 6.372972055605808e-05
Position 480: 5.5387608843358966e-05
Position 1165: 4.6741360867396666e-05
Position 1195: 4.3037503512899386e-05
Position 525: 3.735971047128547e-05
Position 157: 3.309448637175365e-05
Position 4570: 3.0379076298948366e-05
Position 4825: 1.8388896219058897e-05
Position 306: 1.6453509012027433e-05
Position 176: 1.0356251148230619e-05
Position 4601: 9.805471524838956e-06
Position 107: 9.528491199234039e-06
Position 381: 8.815398111621473e-06
Position 799: 8.535951286120501e-06
Position 563: 8.239398522857152e-06
Position 523: 6.584534651438307e-06
Position 245: 5.333319694372992e-06
Position 319: 5.3082288104915836e-06
Position 928: 5.247813915533e-06
Position 82: 4.766094673138687e-06
Position 456: 3.833308438898114e-06
Position 25417: 3.3403911916633324e-06
Position 6: 3.3120816316360603e-06
Position 49: 3.123954066315947e-06
Position 216: 2.5140454012252704e-06
Position 36783: 2.3707141102979275e-06
Position 314: 2.186156784837416e-06
Position 137: 1.9469805663454554e-06
Position 765: 1.5815975469434694e-06
Position 680: 1.3649036712629787e-06
Position 1154: 3.6286571784682844e-08
Position 218: 2.7468698705998635e-08
Position 4804: 1.158552872013623e-08
Position 1014: 1.0328671424313965e-08
Position 993: 9.671923213013615e-09
Position 369: 6.547280664486265e-09
Position 350: 1.863482674874161e-09
Position 355: 1.4588167688705976e-09
Position 323: 4.4185064834154287e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 18764: 0.9999999999999918
Position 34252: 0.9572198546320868
Position 36594: 0.9538674158285609
Position 33028: 0.8684466476031809
Position 2021: 0.8640174456521865
Position 21388: 0.8498630286605198
Position 30122: 0.7961544790290697
Position 25071: 0.7653590513239036
Position 27886: 0.6480842820503412
Position 30562: 0.4869729393331939
Position 13783: 0.4695730185717262
Position 3702: 0.3535254906816834
Position 39821: 0.3492187869153745
Position 4418: 0.31919818250652043
Position 34598: 0.2709586442771355
Position 30738: 0.2593924662567625
Position 22638: 0.25245484414158326
Position 21150: 0.24983085790380558
Position 1384: 0.21491048437280405
Position 1331: 0.2146516367524978
Position 3482: 0.21389545123303683
Position 30354: 0.20046544534649624
Position 8796: 0.1985572723441332
Position 44324: 0.1725152057010147
Position 41223: 0.1693231606354573
Position 22533: 0.16592095938837836
Position 21015: 0.1625953348240202
Position 9268: 0.15623492726830604
Position 22017: 0.14683108680578183
Position 6842: 0.1463089526553214
Position 646: 0.1410103391668315
Position 22668: 0.12591038365238913
Position 4383: 0.11932073299137214
Position 649: 0.1103978987263561
