Gene = Coa4
index = 279
Annotated 5SS: [93]
Annotated 3SS: [1971]
SMsplice 5SS: [93]
SMsplice 3SS: [1971]
top_k =  1000
Partition function (log Z): -6.825143272246895

Sorted 5' Splice Sites (High to Low Probability):
Position 93: 0.8238597973269983
Position 1876: 0.12694016997135782
Position 497: 0.12477058493979268
Position 166: 0.099614821629621
Position 2074: 0.03393645026255491
Position 1660: 0.009006928338310195
Position 759: 0.007700149523283554
Position 850: 0.006088034241676035
Position 1155: 0.005542690018883531
Position 2024: 0.004152428588892435
Position 1499: 0.002045939108415349
Position 2172: 0.0017164977958932367
Position 1792: 0.0015745281740651312
Position 773: 0.0014683995887182257
Position 1850: 0.0010573779587159432
Position 2419: 0.001021861965064379
Position 775: 0.0010036609721576569
Position 130: 0.000993136572564781
Position 190: 0.0009408781154721638
Position 2110: 0.000866665276960876
Position 1098: 0.0008437682474923772
Position 1558: 0.0007514479550743397
Position 2153: 0.0006749038074971487
Position 2319: 0.0005423632694216116
Position 2082: 0.000434806199292542
Position 145: 0.0004184845809969969
Position 362: 0.0004040841998385638
Position 1225: 0.0004033337409100373
Position 747: 0.00040306716317269634
Position 320: 0.00039215983305670494
Position 1304: 0.00035238427398394444
Position 502: 0.00034351173431411213
Position 717: 0.00029678663365367933
Position 942: 0.00029648586058103756
Position 1894: 0.00027130752038880197
Position 1190: 0.0002488256401132104
Position 911: 0.00021482097356040764
Position 914: 0.00021264936089398706
Position 1113: 0.0002108593940474724
Position 845: 0.00020403096746726625
Position 1578: 0.00019873963978284375
Position 389: 0.00019531916850167732
Position 1206: 0.00019474840506129932
Position 806: 0.00016961731411745866
Position 391: 0.000156795228040573
Position 831: 0.00014236743624411653
Position 387: 0.00013656745258864067
Position 393: 0.00011496852461880895
Position 862: 0.00010824715011925868
Position 2267: 0.00010378264750665978
Position 353: 9.949244215498197e-05
Position 2990: 9.582222375319436e-05
Position 395: 8.635978261198175e-05
Position 1942: 8.453311210444821e-05
Position 902: 7.474226269531099e-05
Position 1631: 7.033988945124233e-05
Position 706: 6.622417505278548e-05
Position 304: 6.49582543527812e-05
Position 397: 6.287284188346266e-05
Position 452: 5.9065252812726575e-05
Position 2178: 5.566548443061649e-05
Position 2102: 5.379322894967638e-05
Position 1110: 5.2530750269014566e-05
Position 399: 4.354751729987063e-05
Position 401: 3.9608646197789435e-05
Position 491: 3.8831565155763145e-05
Position 403: 3.780265149002471e-05
Position 2385: 3.572108861018334e-05
Position 1532: 3.4927260072885455e-05
Position 1092: 3.464769257769226e-05
Position 1797: 3.272043707672213e-05
Position 405: 2.8733145334137182e-05
Position 1356: 2.722281132545463e-05
Position 663: 2.3992027647617082e-05
Position 1580: 2.3261707245477402e-05
Position 898: 2.2037440182040722e-05
Position 645: 2.0616753041684616e-05
Position 654: 2.0111312082682648e-05
Position 1095: 1.779514264765292e-05
Position 407: 1.5790546657922887e-05
Position 1150: 1.535097298831706e-05
Position 1284: 1.4752048750621033e-05
Position 665: 1.4444560679884913e-05
Position 1908: 1.410702266678147e-05
Position 796: 1.3010095024802647e-05
Position 925: 1.296985831957285e-05
Position 245: 1.1998077318988366e-05
Position 1787: 1.1852608159688954e-05
Position 1569: 1.1682547109953642e-05
Position 516: 1.1545196586321305e-05
Position 532: 1.1300174060193498e-05
Position 886: 1.1009522277913421e-05
Position 1545: 8.404322109822863e-06
Position 987: 7.3532894794851864e-06
Position 978: 6.790309094852107e-06
Position 417: 1.2889093657068876e-06
Position 214: 1.2613341335998774e-06
Position 409: 9.68201311401461e-07
Position 411: 8.257657051360197e-07
Position 339: 4.7084989857378913e-07
Position 413: 3.8321719421941224e-07
Position 51: 2.6216176413042963e-07
Position 2140: 2.618592324770164e-07
Position 966: 2.4835883879548316e-07
Position 26: 2.4412347511542073e-07
Position 527: 1.8375570552598894e-07
Position 561: 1.7517936135880135e-07
Position 281: 1.0718555890819856e-07
Position 483: 4.612612598718316e-08
Position 2630: 2.4512768197295055e-08
Position 415: 9.344513055057172e-09
Position 426: 7.792959784835734e-09
Position 2398: 3.165848128314844e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1971: 0.912804001295455
Position 1775: 0.0794171922322004
Position 654: 0.05447937436287769
Position 1791: 0.03834182199230185
Position 301: 0.03329442973721526
Position 2797: 0.017892602597770504
Position 1012: 0.012449303420915747
Position 1384: 0.012304065360877298
Position 1659: 0.009978337562664934
Position 275: 0.009561915421418439
Position 2580: 0.007699716816820071
Position 1514: 0.005771407945961674
Position 1663: 0.004978948085617963
Position 228: 0.004533267384453624
Position 3193: 0.004278021627175601
Position 451: 0.004047063060690712
Position 2801: 0.004005655825596301
Position 2547: 0.0036792496859000723
Position 2943: 0.003659688309216995
Position 2499: 0.0035695543306783696
Position 2267: 0.002924257791320928
Position 494: 0.0026604222076199047
Position 1994: 0.0022165059467233713
Position 2886: 0.002154538649592745
Position 1491: 0.001962783477874141
Position 1359: 0.0019294388948725364
Position 1721: 0.001773347996621413
Position 2102: 0.0017406856790794852
Position 1919: 0.0016382431369420128
Position 2745: 0.0010420890385272644
Position 2003: 0.0010112279097774085
Position 895: 0.0008845552329956511
Position 3012: 0.0008751109526407274
Position 2990: 0.0008253797326916327
Position 1545: 0.0008110115085286459
Position 2361: 0.0007567236274128836
Position 1037: 0.0007246265337741496
Position 1724: 0.0006960363541256339
Position 3149: 0.0006352701909195133
Position 2709: 0.0006121774462212348
Position 304: 0.0005904261577180085
Position 786: 0.000579816731317076
Position 1473: 0.0005508652279316232
Position 2087: 0.0005374616397086988
Position 1822: 0.0005094215176227056
Position 3110: 0.0004963000379725125
Position 1458: 0.0004961038237929642
Position 231: 0.000476761496086203
Position 1057: 0.00041490047026744185
Position 2349: 0.0003673777029858926
Position 561: 0.0003465334523444888
Position 3164: 0.0003171043326597509
Position 1859: 0.00030150063522245977
Position 1578: 0.00028211250001862487
Position 2922: 0.00024574083186371717
Position 2029: 0.00022850183266763071
Position 1397: 0.00020791265361212635
Position 2128: 0.0001935921314255115
Position 1688: 0.00019308020381207305
Position 2212: 0.00018736136457688147
Position 742: 0.00018419587960782783
Position 2970: 0.00018163298495580952
Position 3026: 0.00015975122444813233
Position 2423: 0.00015603811473984897
Position 249: 0.00015556399066235502
Position 1206: 0.00014671254055970733
Position 459: 0.00013258530049516242
Position 1981: 0.00013060227139263624
Position 1601: 0.00012404802017051272
Position 1740: 0.00011921311027039714
Position 257: 0.00010572281301521437
Position 3050: 0.00010320966149883753
Position 311: 9.856445252745626e-05
Position 3086: 7.056526536775803e-05
Position 339: 6.952206671649763e-05
