Gene = Sec62
index = 960
Annotated 5SS: [  509  7365  8291 17152 17663 19482 21479]
Annotated 3SS: [ 7255  8184 16946 17569 19420 21358 25624]
SMsplice 5SS: [  509  1081  1308  7365  8291 17152 17663]
SMsplice 3SS: [  912  1205  7255  8184 16946 17569 28285]
top_k =  1000
Partition function (log Z): -4.819592533124667

Sorted 5' Splice Sites (High to Low Probability):
Position 8291: 0.981895359311665
Position 17663: 0.9801753414082293
Position 1308: 0.9552585867742033
Position 17152: 0.9415104695134239
Position 509: 0.7838949451929073
Position 7365: 0.7340287439445948
Position 1081: 0.6252039642372779
Position 21479: 0.3691637678008924
Position 11090: 0.36688934388483224
Position 1831: 0.1950048920734059
Position 20761: 0.19156685677042615
Position 12331: 0.19011891552027627
Position 3015: 0.183646356350118
Position 5529: 0.14510550595827534
Position 115: 0.1331817383944396
Position 22882: 0.12513515973648762
Position 1507: 0.12384730697685963
Position 200: 0.11459050560839125
Position 21514: 0.09753370637512908
Position 3247: 0.09431759854912145
Position 19482: 0.09008210390548092
Position 2842: 0.08917417786462647
Position 4178: 0.08301783570146733
Position 1453: 0.07280899657308601
Position 25379: 0.0668197384799752
Position 1527: 0.0417287095083843
Position 17498: 0.0341804346831587
Position 2768: 0.03186445688115162
Position 5165: 0.02607335590976095
Position 7151: 0.02241410639780764
Position 8744: 0.017102160797872978
Position 24884: 0.01631857549864952
Position 8832: 0.016180769468869555
Position 22121: 0.014887385481051328
Position 1900: 0.014790311369541405
Position 683: 0.014024188368721031
Position 7349: 0.0106094800039731
Position 18043: 0.009696524136806271
Position 916: 0.008550468854385738
Position 2269: 0.007623799901080588
Position 8749: 0.007483933197400406
Position 18014: 0.00694356077735641
Position 10712: 0.006873889608379785
Position 3806: 0.0048532048660423505
Position 1254: 0.004202839075589265
Position 1551: 0.003987284310998683
Position 6821: 0.00392346101375504
Position 27354: 0.003430578532755357
Position 920: 0.0032357684840817334
Position 21017: 0.0029980220027569517
Position 3139: 0.0028625407878860635
Position 924: 0.002827015961214626
Position 1985: 0.002238408940552898
Position 6147: 0.0017837029909930206
Position 21412: 0.0016520467200941402
Position 133: 0.0016433769144528277
Position 1063: 0.001571706106215585
Position 21727: 0.0015407995763525863
Position 147: 0.0014758379796477074
Position 5617: 0.0014524726188675937
Position 853: 0.0014052093081340367
Position 123: 0.0008963602176835387
Position 2576: 0.0007796823800322019
Position 635: 0.0007690897134163552
Position 5050: 0.0007351314671759665
Position 11831: 0.0006592275667255699
Position 1301: 0.0006430685808886556
Position 12070: 0.0005839238013906144
Position 374: 0.0004728435133930945
Position 8564: 0.00038819356995435487
Position 1592: 0.0003488810299089225
Position 1941: 0.00031917910782303154
Position 1879: 0.0003065663793154019
Position 444: 0.00028672133219583815
Position 1323: 0.00028555074697806586
Position 1101: 0.00025401574420664126
Position 607: 0.00025085433419850633
Position 1133: 0.00024860041363220165
Position 310: 0.0002252782368394519
Position 136: 0.00022143954696463643
Position 79: 0.0002162094786395936
Position 34: 0.00018632740074897125
Position 307: 0.00017689375389001358
Position 2998: 0.00017270070232908754
Position 1085: 0.00015119590237932322
Position 822: 0.00015101228264512067
Position 74: 0.00013472791806810346
Position 1294: 0.00011033404066469307
Position 183: 0.00011025122717349692
Position 8601: 0.00010401773085304119
Position 21: 0.00010297950588630945
Position 1369: 9.902581399061936e-05
Position 618: 9.440623970303783e-05
Position 3045: 9.225426406486881e-05
Position 651: 7.070367179826151e-05
Position 833: 6.307915618891741e-05
Position 1312: 5.958058281531591e-05
Position 968: 5.519073324362849e-05
Position 1334: 5.3428178351223144e-05
Position 19575: 4.5196855543754675e-05
Position 216: 4.378677474634145e-05
Position 525: 4.1848569635475355e-05
Position 1582: 4.0936679609720526e-05
Position 896: 3.9867716070492326e-05
Position 980: 3.893159048188723e-05
Position 1661: 2.942562408523079e-05
Position 8304: 2.9256771807228936e-05
Position 211: 2.8138437237534008e-05
Position 687: 2.712207409942706e-05
Position 267: 2.151008308972769e-05
Position 1315: 2.0926817769858133e-05
Position 653: 1.8958595648248878e-05
Position 11: 1.691623789254237e-05
Position 978: 1.6558213836978265e-05
Position 733: 1.4118496924158314e-05
