Gene = Gatd1
index = 425
Annotated 5SS: [ 135 2339 3151 3359 4291 4806 5048]
Annotated 3SS: [2261 3044 3250 4195 4711 4935 5171]
SMsplice 5SS: [ 135  316 2339 3151 4291 4806 5048]
SMsplice 3SS: [ 248 2261 3044 4195 4711 4935 5171]
top_k =  1000
Partition function (log Z): 8.856655622032921

Sorted 5' Splice Sites (High to Low Probability):
Position 135: 0.9890218272319642
Position 4806: 0.976627759967547
Position 5048: 0.9763829193989784
Position 3151: 0.8572723434047271
Position 2339: 0.7029023898208034
Position 4291: 0.6347281980232088
Position 316: 0.6226515150018782
Position 708: 0.525430521850324
Position 1869: 0.34079044767490074
Position 496: 0.309462180597417
Position 3359: 0.25028620535807317
Position 2362: 0.14349265494449395
Position 653: 0.09942959464237178
Position 3363: 0.0966609686204963
Position 1913: 0.0820911855671771
Position 1932: 0.07666575809298881
Position 3404: 0.07521489235596582
Position 3167: 0.06642541003763769
Position 284: 0.04322146728303446
Position 3258: 0.04153622560662403
Position 3492: 0.04142693678871932
Position 467: 0.04057854917965338
Position 2027: 0.040033587607595296
Position 2448: 0.031879453352517205
Position 334: 0.02732497851662218
Position 755: 0.023698634873159426
Position 5175: 0.02249709140524741
Position 2324: 0.021212356342006588
Position 2262: 0.020986970091334902
Position 3314: 0.019736269803723946
Position 5319: 0.014518667522699057
Position 3155: 0.009662066057858347
Position 2675: 0.009372313972022423
Position 1634: 0.007644179786220696
Position 4816: 0.007539114995540458
Position 4428: 0.007149352366371753
Position 1998: 0.006880984494874919
Position 1907: 0.006504280948809086
Position 3527: 0.005925332361250786
Position 783: 0.005633561427427483
Position 1850: 0.004857863556660683
Position 635: 0.004285571652788127
Position 4099: 0.0036794344111722574
Position 423: 0.0033781262637335757
Position 3719: 0.0032245930173924325
Position 2129: 0.0030654969898775927
Position 2133: 0.0027364910364803714
Position 2062: 0.0025977213310318112
Position 2695: 0.0022742586560943277
Position 3855: 0.002201511063318013
Position 4412: 0.002184107904795619
Position 1379: 0.0018283584688313947
Position 1971: 0.0015990662708902433
Position 5067: 0.0015116722024674284
Position 2158: 0.0012632181339437504
Position 3648: 0.001186985371743602
Position 1888: 0.0011045898898685107
Position 535: 0.001099314018606687
Position 5684: 0.0009581763058899205
Position 2657: 0.0008522622606587491
Position 5908: 0.0008028824712361569
Position 498: 0.0007567515328094279
Position 578: 0.0007335505520589998
Position 4257: 0.0007287454862682823
Position 5435: 0.0007122578564730277
Position 714: 0.0006767860414233135
Position 4124: 0.0005668779612985037
Position 1290: 0.000558362297241659
Position 3318: 0.0005409005193642554
Position 2799: 0.0005389059443896042
Position 3251: 0.0005371577239784073
Position 940: 0.00048265217297794726
Position 4791: 0.0004784871425767926
Position 1679: 0.0003984710897047676
Position 4855: 0.00038784923920981754
Position 3433: 0.0003771128667442969
Position 4637: 0.0003699267597058627
Position 1945: 0.0003691272317349248
Position 5450: 0.00036851581989009254
Position 3652: 0.00036469055750769824
Position 808: 0.0003588068742382308
Position 935: 0.0003551132409650996
Position 1358: 0.00034136471907516755
Position 3639: 0.00033933509339050384
Position 1418: 0.0003267933449218637
Position 641: 0.00031767164569669864
Position 1859: 0.00031665354789434336
Position 1252: 0.00029576197190533997
Position 3499: 0.000281521378014226
Position 1068: 0.00025413982893913794
Position 4820: 0.000237482271431364
Position 3140: 0.00021655434834151204
Position 157: 0.00021497790955626249
Position 5228: 0.00021220341288554712
Position 1233: 0.0001964436738080467
Position 2973: 0.0001833483435517257
Position 3093: 0.00016861626830026543
Position 2343: 0.00016044067240406846
Position 351: 0.00015631232382108676
Position 194: 0.00015097915924116328
Position 1430: 0.00014998751488427782
Position 4035: 0.0001409428587424296
Position 2769: 0.00013681302499101518
Position 2932: 0.00013276681035731623
Position 1785: 0.0001314727978434156
Position 5438: 0.00012060477565661306
Position 2926: 0.00011709205920182656
Position 1300: 0.00011485441016026684
Position 4803: 0.00010497574766445066
Position 4810: 9.954469560813643e-05
Position 1112: 9.380684885575214e-05
Position 6127: 8.285358978704275e-05
Position 2977: 7.422951299148069e-05
Position 1894: 6.592088192302123e-05
Position 5235: 6.31077643852579e-05
Position 2117: 5.9781316999220414e-05
Position 2383: 5.8489451504476515e-05
Position 502: 5.564155641261312e-05
Position 2013: 5.308796292062908e-05
Position 1807: 5.3048255940020335e-05
Position 1950: 5.104237494127528e-05
Position 1896: 4.923497022094339e-05
Position 639: 4.755982468832233e-05
Position 105: 4.256073310925362e-05
Position 471: 3.9982580887510054e-05
Position 1886: 3.4317272436236016e-05
Position 731: 2.8661977646022554e-05
Position 3124: 2.7500124274623853e-05
Position 3171: 2.7131859311111052e-05
Position 482: 2.632262789340032e-05
Position 4766: 2.4200318748387807e-05
Position 113: 2.182110417405208e-05
Position 2699: 1.9304792262477177e-05
Position 1707: 1.717526003553891e-05
Position 564: 1.6225505609412964e-05
Position 500: 1.6145555176998292e-05
Position 3174: 1.4257976840675185e-05
Position 155: 1.1237623665489748e-05
Position 1347: 1.0634119694267737e-05
Position 383: 1.0203481917590087e-05
Position 349: 1.0050656966043958e-05
Position 366: 9.336116822458665e-06
Position 1362: 8.263920701232963e-06
Position 6008: 6.472183777213468e-06
Position 175: 6.017318184852391e-06
Position 1196: 5.3198118922474054e-06
Position 3219: 5.315818851801699e-06
Position 76: 5.284786372665728e-06
Position 65: 4.163986876428932e-06
Position 103: 2.871139103908636e-06
Position 393: 2.6626852744655984e-06
Position 258: 2.210275118933144e-06
Position 209: 1.9713019810771625e-06
Position 3208: 1.961734854214757e-06
Position 5077: 1.6809640354179989e-06
Position 5088: 1.0777961573842961e-06
Position 200: 9.014515003389808e-07
Position 5016: 8.092684484961906e-07
Position 4980: 7.558942366859933e-07
Position 5323: 3.0469775888481447e-07
Position 5331: 3.0007022249704986e-07
Position 5465: 2.7485348524569683e-07
Position 5476: 2.0012528833227722e-07
Position 5007: 1.957060844241235e-07
Position 3607: 1.5825133294424765e-07
Position 4939: 1.315201025477386e-07
Position 5445: 1.3126312715240027e-07
Position 5748: 1.1481065510977198e-07
Position 570: 1.0545866396259671e-07
Position 5732: 9.618533911718426e-08
Position 261: 8.429996499151831e-08
Position 5278: 7.710761511467043e-08
Position 204: 7.149229256604115e-08
Position 5196: 5.6681553110739933e-08
Position 5157: 4.720120001746074e-08
Position 603: 3.965767196409458e-08
Position 657: 1.7928941613194847e-08
Position 198: 1.5651770496476943e-08
Position 234: 1.4126367631402438e-08
Position 4295: 3.4664945436465373e-09
Position 686: 1.1474370560138049e-09
Position 5915: 4.4363268924285035e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3044: 0.9207866482715429
Position 4935: 0.8959411246960003
Position 4711: 0.8845836768126464
Position 2261: 0.8528758250724673
Position 248: 0.7647504778234077
Position 4195: 0.638001571930261
Position 1784: 0.5645594569286757
Position 3250: 0.5150695596597296
Position 5171: 0.47851176542700014
Position 404: 0.4302687841344156
Position 624: 0.41265693772711126
Position 5360: 0.13968497854374687
Position 5814: 0.10864553690755055
Position 5985: 0.10415161389534461
Position 4696: 0.08867563763521179
Position 5988: 0.07412881283577345
Position 4915: 0.07120862561376465
Position 542: 0.05214178693116242
Position 2113: 0.049576880631505914
Position 5911: 0.03891043828594031
Position 4939: 0.023924631818223872
Position 274: 0.01563575937020206
Position 5365: 0.014104311941348065
Position 5381: 0.012646980021477771
Position 2153: 0.010272092794452752
Position 2895: 0.009084616678849218
Position 5856: 0.009057877517643984
Position 5112: 0.00900896403065257
Position 3281: 0.008926886643139306
Position 3050: 0.008792580527205805
Position 4718: 0.008157232760200656
Position 6042: 0.00796799741685905
Position 2567: 0.007952264041517462
Position 3301: 0.007601501174314139
Position 6289: 0.007035914584545734
Position 1528: 0.006830538950703171
Position 583: 0.0055328461810327636
Position 506: 0.005343017027415496
Position 214: 0.004831514218888398
Position 2157: 0.003955930039450488
Position 2526: 0.003552976917226215
Position 6058: 0.0033314643886582984
Position 5204: 0.003325237205719628
Position 2170: 0.0031738543459054525
Position 4018: 0.0031189590042319504
Position 1111: 0.003062685369402262
Position 4156: 0.0025004398831950537
Position 564: 0.0022535451980639117
Position 6141: 0.0021005504634474016
Position 4272: 0.0019696638036513997
Position 2323: 0.0019247838247073215
Position 5731: 0.0017765741071385022
Position 3722: 0.0017379851333816914
Position 4656: 0.001687235152520992
Position 4342: 0.0016039218675929403
Position 5810: 0.0015003468648772972
Position 278: 0.001418127381465845
Position 1997: 0.0013496259563155798
Position 4991: 0.0013069758444793024
Position 3676: 0.0012291639131110053
Position 5334: 0.0011069342484572964
Position 1977: 0.0010249363706359414
Position 4458: 0.0010148957474687096
Position 408: 0.0010118829010710736
Position 2006: 0.0009482123251413158
Position 5146: 0.0008597201977489176
Position 2634: 0.0008557471920377034
Position 846: 0.0008026880056804665
Position 4653: 0.0007699905860553668
Position 1494: 0.000739447121702759
Position 6314: 0.0006585394789006949
Position 6012: 0.000657345124768406
Position 4395: 0.0006242011362413739
Position 209: 0.0006165460845233468
Position 5456: 0.0005843869799391585
Position 2061: 0.0005609407944792365
Position 588: 0.0005463483064204313
Position 461: 0.0005439476617403136
Position 519: 0.0005355085148031996
Position 5537: 0.0005101703356310745
Position 4559: 0.00047696557138666225
Position 1060: 0.000451968904111971
Position 3997: 0.0004323641174965488
Position 3511: 0.00041686672345542984
Position 2447: 0.0004080699888838266
Position 5861: 0.0003861439340887746
Position 1723: 0.0003825692998455429
Position 5044: 0.00038152976684397
Position 5339: 0.00037039814559158173
Position 1543: 0.00036587073290237927
Position 2973: 0.00035678907357888467
Position 1657: 0.0003543096744048589
Position 5642: 0.00034306281273999053
Position 5007: 0.0003247143375938848
Position 5401: 0.00031918925899169094
Position 1931: 0.0003186928632522465
Position 5681: 0.0003165073591960589
Position 1326: 0.0003029316414203991
Position 6233: 0.0003020566158119785
Position 3900: 0.00029625663434403173
Position 3971: 0.0002845190350487497
Position 699: 0.00028259765336246455
Position 5323: 0.000269832848625396
Position 3538: 0.0002683350794974676
Position 5385: 0.00025432975186390335
Position 5658: 0.00022525694315530991
Position 6223: 0.00022263314475159374
Position 3024: 0.00021121851861469863
Position 1572: 0.00019362588753821968
Position 4943: 0.00019038267408516546
Position 3873: 0.00018291210653995503
Position 752: 0.00017715953170561674
Position 1907: 0.00017395208859530888
Position 4734: 0.00017066817618060186
Position 2093: 0.00015724815854017897
Position 4077: 0.0001551003360343747
Position 5175: 0.00014210165743883365
Position 1240: 0.0001389237682331769
Position 2181: 0.00013130867922091542
Position 5878: 0.00012717253609345828
Position 5438: 0.00012507652197615832
Position 3976: 0.00011842051782065581
Position 2498: 0.00011402078748971352
Position 1850: 0.00011252234891827091
Position 5206: 0.00011102111331974534
Position 635: 0.00011067482498121426
Position 6318: 0.00010820099249483759
Position 2206: 0.000107650140729087
Position 6098: 0.00010249708853755281
Position 1524: 9.125699675852353e-05
Position 4490: 8.714347550216701e-05
Position 5271: 8.47565347819076e-05
Position 577: 8.446552182588293e-05
Position 5419: 7.837227501464452e-05
Position 3113: 7.3061058013983e-05
Position 560: 7.291336437252554e-05
Position 3707: 7.291240841408353e-05
Position 422: 7.277896703448083e-05
Position 464: 6.807213546487033e-05
Position 4503: 6.712927148350207e-05
Position 1471: 6.49302298332227e-05
Position 5021: 6.307701581996771e-05
Position 1290: 5.7493020576492245e-05
Position 4866: 5.629972332353553e-05
Position 4426: 5.405867278534356e-05
Position 5211: 4.6409053176564425e-05
Position 3585: 3.629194456680957e-05
Position 320: 3.5764899709517586e-05
Position 326: 3.551258194009898e-05
Position 2424: 3.443821581379044e-05
Position 1687: 3.166927070070908e-05
Position 3546: 3.0310417561713497e-05
Position 420: 3.0273024595684182e-05
Position 434: 2.9157649085066297e-05
Position 853: 2.9124179647045457e-05
Position 5689: 2.843903649668745e-05
Position 5190: 2.8170442378319804e-05
Position 6333: 2.571775844043218e-05
Position 1633: 2.408946380744893e-05
Position 907: 2.160025296176647e-05
Position 2304: 1.8022016679233103e-05
Position 1244: 1.7681953330807284e-05
Position 4803: 1.7268894679944755e-05
Position 6147: 1.1091501614493557e-05
Position 447: 1.0970606556287922e-05
Position 1456: 1.0917683343026984e-05
Position 3099: 9.442017486263077e-06
Position 297: 8.281848545633626e-06
Position 651: 7.929874133492076e-06
Position 1935: 6.57145843845827e-06
Position 1156: 6.4625458386332274e-06
Position 2772: 6.312320596697119e-06
Position 316: 4.771383705353244e-06
Position 1194: 4.7094772198078924e-06
Position 1210: 4.454559532012172e-06
Position 4432: 4.145492691783218e-06
Position 1819: 3.773884698608137e-06
Position 645: 2.5599549778992713e-06
Position 4835: 2.4238278798208423e-06
Position 288: 2.212963921407397e-06
Position 436: 1.7874175666691632e-06
Position 2388: 7.777753362116565e-07
Position 3339: 3.6309803032258907e-07
Position 299: 2.3595731140905515e-07
Position 2417: 2.1827000752358337e-07
Position 2360: 2.17296759950924e-07
Position 707: 1.4846708173152418e-07
Position 3359: 1.4496931161501415e-07
Position 754: 8.271108176566995e-08
Position 175: 6.108048246006473e-08
Position 1177: 4.978033028398814e-08
Position 775: 3.955609203066493e-08
Position 782: 2.4691312383838737e-08
Position 3314: 2.231000373489818e-08
Position 860: 6.0460479514102184e-09
Position 800: 4.788683193666591e-09
Position 772: 2.787056337581691e-09
Position 878: 2.559860631566939e-09
Position 134: 9.88226316843301e-10
Position 139: 3.5921718113326244e-10
Position 712: 3.293763987224955e-10
Position 786: 2.669814423954627e-10
Position 160: 1.835598230282205e-10
Position 147: 1.827245996594409e-10
Position 152: 4.655233570929613e-11
