Gene = Pts
index = 876
Annotated 5SS: [  95 1782 3390 3929 6123]
Annotated 3SS: [1701 3366 3871 6051 6314]
SMsplice 5SS: [  95 1782 3499 3929 6123]
SMsplice 3SS: [1701 3366 3871 6051 6314]
top_k =  1000
Partition function (log Z): -0.14737240132393215

Sorted 5' Splice Sites (High to Low Probability):
Position 6123: 0.9476147619139826
Position 1782: 0.9245769747400513
Position 3929: 0.7145303246356759
Position 95: 0.6074882995816119
Position 3499: 0.5021954754058047
Position 3618: 0.3360581854771515
Position 3390: 0.1371963172979411
Position 885: 0.1296591784416324
Position 3021: 0.1210178535238824
Position 216: 0.1102292927624675
Position 961: 0.0855097241816512
Position 322: 0.08127422643573347
Position 843: 0.07939197184188389
Position 362: 0.07732973748378594
Position 506: 0.07656987025369977
Position 2780: 0.05010648306985477
Position 2106: 0.03900806171963456
Position 3267: 0.03377967678387833
Position 110: 0.03307040248263653
Position 256: 0.030430643322102584
Position 5467: 0.029632395050001262
Position 2960: 0.026102120070641388
Position 1043: 0.021852348621013443
Position 4029: 0.021302984852798405
Position 3631: 0.020209925052220194
Position 4351: 0.019026718851794622
Position 5702: 0.017283297228187073
Position 4967: 0.016684045860921145
Position 3450: 0.015767154506491736
Position 3025: 0.015553844499188679
Position 657: 0.013527738364270337
Position 1404: 0.013192826138083202
Position 3776: 0.013026061163891215
Position 847: 0.01224117337941796
Position 4033: 0.012194005341786298
Position 3284: 0.009760690453445076
Position 6118: 0.007199737288972116
Position 1088: 0.006693463658096573
Position 5519: 0.006066459230331199
Position 4977: 0.005454841354632569
Position 100: 0.005346076311029433
Position 6388: 0.005214793239639711
Position 676: 0.004593098849120985
Position 3261: 0.003927372440081171
Position 6575: 0.0038970671640543735
Position 1301: 0.003509428986371753
Position 633: 0.003127227666372215
Position 3981: 0.00244985226034403
Position 4400: 0.0022837116395586997
Position 3455: 0.0020551214497970286
Position 1201: 0.001955285631548644
Position 1543: 0.0018340953711591162
Position 6185: 0.0018147649392837315
Position 305: 0.0017466622123166642
Position 628: 0.00170415148827953
Position 6418: 0.001552004492845
Position 350: 0.001476897995548322
Position 683: 0.0013006994825988788
Position 5227: 0.0012581274457349066
Position 170: 0.0012460372319153367
Position 965: 0.0011798911157279897
Position 6217: 0.0010490573372016188
Position 210: 0.0010427635873027725
Position 2933: 0.0009820197404633725
Position 4270: 0.0009816303074630538
Position 5706: 0.0009698611729831735
Position 6638: 0.0009234268527427607
Position 2692: 0.000907646254359151
Position 6646: 0.0008613333966646431
Position 6191: 0.0008575334654739804
Position 3591: 0.0008219985525658059
Position 1508: 0.000816442543270763
Position 2450: 0.0008054133414260706
Position 6174: 0.0007479380094061887
Position 1153: 0.000746102482712811
Position 5126: 0.0007444464427912501
Position 470: 0.0006701772038466064
Position 6439: 0.0006632856171922705
Position 291: 0.0006328961446056134
Position 5382: 0.0006018472332876196
Position 1305: 0.0005835669925404007
Position 6570: 0.000529789935552647
Position 2346: 0.0005073003119929161
Position 1861: 0.0004669148819724161
Position 3944: 0.0004583889037072267
Position 391: 0.0004553661982095502
Position 5729: 0.0004496941389432904
Position 28: 0.00038082175230512964
Position 3955: 0.00032540396610181193
Position 1358: 0.00031065428907991945
Position 53: 0.00030368212378653327
Position 3996: 0.00029584560021941517
Position 1280: 0.0002948108937891373
Position 1524: 0.00028479136711737096
Position 4023: 0.00027001443573445916
Position 130: 0.00025616464180752024
Position 2271: 0.0002502261524633962
Position 4420: 0.00023120627001526278
Position 664: 0.0002230359673126016
Position 2431: 0.00021173963598960393
Position 3206: 0.00019290138530673738
Position 693: 0.00019097699592579486
Position 2627: 0.0001898094605710698
Position 2552: 0.00017949140722786741
Position 869: 0.00017586701614833206
Position 3195: 0.00017514876474809864
Position 652: 0.00017317794454700092
Position 3480: 0.00016152734874924412
Position 174: 0.00015941192155723749
Position 2695: 0.00015843200263906528
Position 1372: 0.00013688831351076232
Position 6021: 0.00013626963985838847
Position 4544: 0.000133855358429059
Position 3461: 0.00012691521534294596
Position 63: 0.00011656885468082733
Position 102: 0.00011430180493973386
Position 3607: 9.812137034090744e-05
Position 3567: 9.5094291663476e-05
Position 879: 8.488215479313306e-05
Position 3474: 7.845612411543902e-05
Position 3532: 7.278424294610909e-05
Position 820: 6.864725722658779e-05
Position 3569: 5.52800203908431e-05
Position 623: 5.050839454968585e-05
Position 3105: 4.2865164112983874e-05
Position 562: 4.268293435961583e-05
Position 1912: 4.256632541412699e-05
Position 2895: 3.507285071063254e-05
Position 2514: 2.8817150211716823e-05
Position 6618: 2.5940185681338275e-05
Position 4: 2.2053469069648053e-05
Position 37: 2.114092973476525e-05
Position 112: 1.955817159941515e-05
Position 474: 1.5232311442845115e-05
Position 527: 1.4184406819475558e-05
Position 618: 1.251732558772715e-05
Position 65: 1.2258564884934297e-05
Position 135: 1.1761809838599951e-05
Position 491: 8.384574618812013e-06
Position 158: 6.862928577932099e-06
Position 114: 2.636886519709635e-06
Position 6394: 1.3405757122773685e-06
Position 145: 8.052430598076692e-07
Position 429: 7.727092462668142e-07
Position 365: 7.069933442170127e-07
Position 6102: 5.639138121227831e-07
