Gene = Ccdc190
index = 214
Annotated 5SS: [ 356 1513 4468]
Annotated 3SS: [1270 4346 4993]
SMsplice 5SS: [ 356 1513 4468]
SMsplice 3SS: [1270 4346 4572]
top_k =  1000
Partition function (log Z): -1.2610175892839366

Sorted 5' Splice Sites (High to Low Probability):
Position 1513: 0.9941388443469762
Position 356: 0.9133122022920601
Position 4468: 0.6864380929612377
Position 1735: 0.38596360492218423
Position 4694: 0.3704166720383624
Position 5107: 0.26746049354144835
Position 1090: 0.24567259429827748
Position 3806: 0.23794343616072697
Position 5272: 0.15507885065013818
Position 3396: 0.13796510891648728
Position 1146: 0.07680805414636628
Position 336: 0.06232983173998678
Position 862: 0.03643763718622077
Position 211: 0.03393255236944793
Position 1810: 0.02663453629680586
Position 1152: 0.018976052855060963
Position 108: 0.013709657348584174
Position 4789: 0.013624066939197696
Position 2631: 0.007692525512085308
Position 180: 0.006466121520811907
Position 3687: 0.005451256473566765
Position 5282: 0.0037338132976591797
Position 596: 0.0030218679207451504
Position 4752: 0.0021543186038184684
Position 3627: 0.001998337528272861
Position 2699: 0.0018515674575169789
Position 5912: 0.0013363918954750332
Position 1851: 0.0012774470530115504
Position 157: 0.001084649039744087
Position 1341: 0.0010693580750649554
Position 3446: 0.0008833997244909293
Position 2617: 0.0008420957560645307
Position 1317: 0.0007783872581065262
Position 3480: 0.0007726178979714461
Position 209: 0.0007405054678333181
Position 1580: 0.0007291802679938877
Position 1836: 0.0005735110152218739
Position 3615: 0.0005084012287024869
Position 348: 0.0004962546955221771
Position 2005: 0.0004460809844616023
Position 117: 0.00044335354940255634
Position 3013: 0.0004350501951582187
Position 1158: 0.00040156965899659596
Position 3873: 0.0003812953058397998
Position 1563: 0.00038095133175289916
Position 382: 0.0003648652257681559
Position 1884: 0.00033044001651730823
Position 1154: 0.0003242911221862064
Position 970: 0.0003052034263685905
Position 3420: 0.00029819917513746694
Position 4492: 0.00021661074116564484
Position 3682: 0.00019803817181250876
Position 1094: 0.0001493464457619648
Position 1907: 0.00014701028845275657
Position 3417: 0.00014500638040044502
Position 1190: 0.00014156610053914014
Position 3121: 0.0001320592165516649
Position 1634: 0.00013048141597437682
Position 78: 0.00012030609870559933
Position 1079: 0.00011665351882919464
Position 1166: 0.00011659236214723628
Position 4472: 0.00010284450043993012
Position 3829: 0.00010219623969288504
Position 856: 9.812470307044354e-05
Position 3293: 9.684421773294616e-05
Position 360: 9.487538899106218e-05
Position 372: 9.398368798714506e-05
Position 3702: 8.902698181242151e-05
Position 3680: 8.739012748888706e-05
Position 1137: 8.670038246888192e-05
Position 818: 7.760289597095463e-05
Position 2990: 6.484456096689519e-05
Position 3673: 6.442827085267015e-05
Position 802: 5.1885895628283494e-05
Position 1609: 4.5682384113755106e-05
Position 1355: 4.366396328054283e-05
Position 1076: 3.8923578620367426e-05
Position 600: 3.703546917102418e-05
Position 3376: 3.655361818816121e-05
Position 832: 2.590362304569814e-05
Position 1759: 2.3034528415483417e-05
Position 4149: 2.0444168183534593e-05
Position 2963: 2.0303209793647903e-05
Position 1828: 2.0183577802893293e-05
Position 3960: 1.8213976773590163e-05
Position 974: 1.770839178883093e-05
Position 780: 1.76664500840208e-05
Position 1452: 1.4243702137310838e-05
Position 772: 1.3727972823592222e-05
Position 1523: 1.1452854054517266e-05
Position 1126: 1.0781429816125473e-05
Position 866: 1.0007523024946765e-05
Position 796: 9.868777326304198e-06
Position 913: 9.255555666968725e-06
Position 3285: 9.1036124623242e-06
Position 1384: 8.966711408954109e-06
Position 1778: 8.873336635115977e-06
Position 847: 7.939360061982008e-06
Position 789: 7.808057540513946e-06
Position 1553: 6.86738841024231e-06
Position 1530: 6.370220150955148e-06
Position 742: 6.138657010344653e-06
Position 729: 5.580244398979532e-06
Position 1886: 5.260386860823418e-06
Position 1775: 3.714707098984583e-06
Position 2598: 3.451325712009982e-06
Position 3351: 3.111996009159531e-06
Position 1074: 2.9614369695034674e-06
Position 3435: 2.8308960801091796e-06
Position 1364: 2.478003454681119e-06
Position 1271: 2.0099223109475277e-06
Position 3792: 1.598000744555397e-06
Position 907: 1.244506673038874e-06
Position 641: 1.2095782499135786e-06
Position 837: 1.1453909245393086e-06
Position 457: 1.0535893537702812e-06
Position 942: 8.376218577138003e-07
Position 455: 7.508543453724014e-07
Position 292: 7.010479779780961e-07
Position 3731: 4.5860661594712837e-07
Position 1306: 3.8632693022792447e-07
Position 1676: 8.034768129204642e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1270: 0.996319376785116
Position 4572: 0.6362697117440758
Position 4346: 0.48466959159145034
Position 4993: 0.439039221698206
Position 1633: 0.40168144452746074
Position 940: 0.1850761662524313
Position 3716: 0.18070760563493368
Position 4343: 0.17378827209348727
Position 5362: 0.1438009447255813
Position 3564: 0.13608618387993265
Position 3307: 0.13300745493978788
Position 1082: 0.11354522528448484
Position 5070: 0.10777319359207992
Position 5379: 0.07897730799822636
Position 5987: 0.06640915020082479
Position 278: 0.05136401444610432
Position 5191: 0.03657248598774453
Position 5533: 0.033677937720342055
Position 5223: 0.027740344136531883
Position 5177: 0.02642764177487147
