Gene = Atic
index = 148
Annotated 5SS: [  125   474  2153  3806  6698  7408  7818 10790 11921 12776 13780 15887
 18984 19650 20792]
Annotated 3SS: [  346  2075  3738  6608  7255  7660 10663 11812 12689 13689 15757 18890
 19466 20635 21401]
SMsplice 5SS: [  474  2153  3806  6703  7408  7818 10790 11921 13780 15887 18984 19645
 20792]
SMsplice 3SS: [ 2075  3738  6608  7255  7660 10663 11812 13689 15757 18890 19466 20635
 21401]
top_k =  1000
Partition function (log Z): 19.247278867140366

Sorted 5' Splice Sites (High to Low Probability):
Position 10790: 0.9642577581406166
Position 20792: 0.9453965572616857
Position 11921: 0.9261380708085931
Position 474: 0.9150565253753071
Position 18984: 0.8875829324761505
Position 3806: 0.8644801501154157
Position 2153: 0.8618801868144579
Position 15887: 0.8508645708979884
Position 13780: 0.8118711528086571
Position 7408: 0.7900648251619322
Position 7818: 0.7101974741992602
Position 6703: 0.6389537397488417
Position 19645: 0.6197536511086819
Position 125: 0.5479697076211958
Position 17018: 0.3421962083782438
Position 19650: 0.3030439323836906
Position 6698: 0.24542334587101683
Position 860: 0.20881979384399338
Position 9716: 0.18818953616864695
Position 1830: 0.18639692211270134
Position 13797: 0.14080268367550403
Position 7364: 0.13364152371256863
Position 12424: 0.11871063265688815
Position 15899: 0.1180190841335257
Position 12776: 0.1084560360793701
Position 17398: 0.10639367255639219
Position 851: 0.10172804582140003
Position 10278: 0.09284800606835805
Position 1141: 0.08767294003328242
Position 3664: 0.0813502353491056
Position 8106: 0.07662022883052184
Position 941: 0.07599459930898167
Position 1515: 0.07532712851143922
Position 1343: 0.07182420733251767
Position 19009: 0.07069593406754789
Position 5251: 0.06904505127129915
Position 8708: 0.06627905507047165
Position 4142: 0.06419083829270167
Position 14697: 0.06268673314337851
Position 19839: 0.058678943661637166
Position 20220: 0.056248167729501364
Position 5572: 0.050998069981757405
Position 14302: 0.04685383338083515
Position 9209: 0.04372258188738474
Position 21767: 0.04130600242653691
Position 1147: 0.038958420189725965
Position 18374: 0.03535652896732874
Position 19625: 0.035116780515245846
Position 8999: 0.0346799754252708
Position 16024: 0.030528571054886412
Position 1302: 0.03048089616682787
Position 7150: 0.029930888987761396
Position 10509: 0.025953038034593777
Position 14659: 0.02515569474613446
Position 10830: 0.024015792963946736
Position 21218: 0.021674266466105114
Position 7750: 0.020701219827896432
Position 1101: 0.02009592049480443
Position 20207: 0.01811166894062766
Position 16846: 0.017207721141492372
Position 12979: 0.01707278172549562
Position 7336: 0.016702054864056404
Position 7162: 0.016088258535487156
Position 9711: 0.015890514209469762
Position 18407: 0.014693234159503646
Position 10273: 0.014014510537763734
Position 15377: 0.013749864558388778
Position 9349: 0.012804741142740666
Position 20996: 0.012779891084724791
Position 3801: 0.012466458249895436
Position 1116: 0.011787272729612459
Position 13426: 0.010745716460054549
Position 20079: 0.010356260369540658
Position 5780: 0.009863453628862838
Position 5893: 0.009654583875053047
Position 20248: 0.009200915395702417
Position 18244: 0.009160377537899767
Position 19697: 0.009031561011644625
Position 7013: 0.008884482384074993
Position 19522: 0.008869718907000682
Position 21628: 0.008851888939048256
Position 918: 0.008681647585668627
Position 18752: 0.008265561166628637
Position 12890: 0.00822148035960235
Position 17126: 0.007614536594388285
Position 17319: 0.006999830965231359
Position 19949: 0.00686547865224273
Position 10379: 0.006825190288081831
Position 20121: 0.006671100083498997
Position 17586: 0.006653339515033324
Position 18960: 0.006564434646341376
Position 1180: 0.006550897065373162
Position 13784: 0.006215011268396087
Position 3537: 0.006151141559127877
Position 1851: 0.005862869048668887
Position 20050: 0.005860369172452258
Position 10113: 0.00576302975796294
Position 18614: 0.005710791852258566
Position 16606: 0.005687936176515676
Position 8526: 0.005635523868865972
Position 7823: 0.005558445973833796
Position 16786: 0.005427341182351881
Position 7722: 0.005383531413971443
Position 13420: 0.0050886111153577145
Position 482: 0.005014363392215929
Position 21023: 0.005013629047811455
Position 3512: 0.00472059599726672
Position 12792: 0.00451189648354433
Position 5190: 0.004452516561992569
Position 15525: 0.004426508487582367
Position 22056: 0.0040834340816039046
Position 6555: 0.004027341311844272
Position 7412: 0.003932669496247741
Position 17193: 0.0037548691858210496
Position 21650: 0.003541183114372953
Position 11084: 0.003532570921340611
Position 12943: 0.003445691107641628
Position 13805: 0.003428835624607584
Position 1462: 0.0034040173188975694
Position 15445: 0.0033544549616916883
Position 14818: 0.0032788302288436766
Position 20215: 0.003218469142530224
Position 6459: 0.0031838285183492547
Position 11261: 0.0030950611442781945
Position 486: 0.0030265767313119654
Position 9463: 0.0030180465861115815
Position 74: 0.0029800083412680933
Position 12858: 0.0029614352294538683
Position 8903: 0.0028785763586208694
Position 21612: 0.0027978605646005743
Position 2649: 0.002717358452501384
Position 18389: 0.0026613435001414452
Position 21450: 0.0026126641334485922
Position 14646: 0.0025626319505147968
Position 21575: 0.002524334298776
Position 18674: 0.002489262501555938
Position 17745: 0.002319954293910986
Position 21536: 0.0022841915221729534
Position 17724: 0.002267094154640129
Position 8553: 0.0019885911467867096
Position 1111: 0.0018374997693623182
Position 8687: 0.0018310312019593764
Position 3253: 0.0018028533393530726
Position 321: 0.0017828738513269234
Position 20344: 0.0016667285597597552
Position 12786: 0.0016166080514506674
Position 19195: 0.0015606570838787232
Position 10777: 0.0015367765254065905
Position 569: 0.001463078640462073
Position 19026: 0.0014393934693686973
Position 4586: 0.001328948209118997
Position 152: 0.0013006312723174468
Position 20382: 0.0012962013839474486
Position 12863: 0.0012560600427669552
Position 19452: 0.00125227656037034
Position 2012: 0.0011730121933457678
Position 14402: 0.0010771474672842314
Position 11310: 0.0010540199684510839
Position 11265: 0.001053005189939373
Position 975: 0.0010404086250479724
Position 21559: 0.0009851364986479501
Position 21624: 0.0009515691452450906
Position 20985: 0.0009337821135303629
Position 11813: 0.000870672972636222
Position 44: 0.0008702856747267374
Position 16403: 0.0008373839586350275
Position 8316: 0.0008197838232462806
Position 22207: 0.0008159563508329972
Position 16376: 0.0008019594685864337
Position 18941: 0.0007930555693377414
Position 114: 0.0007539796843586561
Position 12885: 0.0007322646469304818
Position 5110: 0.0007178264099860266
Position 15942: 0.0007028100449471004
Position 1794: 0.0006478620736441486
Position 20675: 0.0006432922850432825
Position 16921: 0.0006310948563787326
Position 15850: 0.0005977261062006442
Position 21547: 0.0005870786833326919
Position 21067: 0.0005573544964753656
Position 21544: 0.0005538792403157603
Position 10922: 0.0004672091061397044
Position 7256: 0.0004562833957761631
Position 3400: 0.00044510820526062755
Position 11752: 0.00044058759594636294
Position 11735: 0.0004345042963202553
Position 17184: 0.0003788653464546105
Position 233: 0.00036439263011369067
Position 7893: 0.00035029819387993454
Position 1121: 0.0003396671159651235
Position 3615: 0.00033919897846304667
Position 67: 0.0003310919182284237
Position 14265: 0.00032352251105425027
Position 1232: 0.00028884110641582913
Position 16526: 0.0002759325905828015
Position 270: 0.00024326440928845505
Position 1777: 0.00024085769466244093
Position 3504: 0.0002214272381649746
Position 21596: 0.00021713202436766488
Position 16096: 0.0001932179229966828
Position 5133: 0.00019266660289494358
Position 19186: 0.00018211303056970003
Position 231: 0.00016380976622418507
Position 5720: 0.00016186875297791972
Position 6777: 0.00014883260895243711
Position 1833: 0.00014358906640161856
Position 16600: 0.00014238702822895374
Position 678: 0.0001387696968812955
Position 4614: 0.0001033205590424284
Position 305: 8.48072980068963e-05
Position 817: 7.871837508463941e-05
Position 12497: 7.637758014279142e-05
Position 356: 7.441875492517361e-05
Position 19138: 7.346345485501591e-05
Position 240: 6.89934993790538e-05
Position 14405: 6.857526037936591e-05
Position 261: 6.47899104006132e-05
Position 1407: 5.202730855073555e-05
Position 1323: 5.070582482170548e-05
Position 564: 4.83291464464643e-05
Position 17090: 4.756890725250947e-05
Position 78: 4.7352382655661894e-05
Position 3925: 4.23325173092861e-05
Position 421: 4.094739834156695e-05
Position 410: 3.053031100723953e-05
Position 3827: 2.2588809415582778e-05
Position 469: 2.108836862045922e-05
Position 21136: 1.7977544820923874e-05
Position 882: 1.712281299924995e-05
Position 13789: 1.6344504108203797e-05
Position 893: 1.5251520991284047e-05
Position 351: 1.4301903269794525e-05
Position 14073: 1.4150767080821336e-05
Position 508: 1.2184074353548094e-05
Position 19590: 1.1972905053249301e-05
Position 20734: 1.1916247149957137e-05
Position 285: 1.0148254814130349e-05
Position 770: 9.599746613306204e-06
Position 831: 8.292602115596253e-06
Position 17406: 8.275803304823359e-06
Position 7: 8.047706787873065e-06
Position 395: 7.559963385811887e-06
Position 1036: 7.36737992954136e-06
Position 20738: 7.186975726427502e-06
Position 17424: 6.335002491728058e-06
Position 21748: 6.284526239966526e-06
Position 808: 5.780055137060472e-06
Position 1547: 5.183901635084101e-06
Position 20981: 4.6939208973817755e-06
Position 14044: 3.3347522324631802e-06
Position 20774: 2.981111099340451e-06
Position 17216: 2.869384530177054e-06
Position 17367: 2.7493973453056593e-06
Position 709: 2.366709626686914e-06
Position 736: 1.8169984392073444e-06
Position 402: 1.7644681309705244e-06
Position 358: 1.3295469684303106e-06
Position 511: 1.200822504921594e-06
Position 416: 1.1964148787331336e-06
Position 672: 1.1898447595136527e-06
Position 491: 8.249206610859861e-07
Position 717: 6.449576139034324e-07
Position 20829: 5.933026399887998e-07
Position 360: 5.445533269011896e-07
Position 922: 4.812963912163239e-07
Position 590: 3.825368731684657e-07
Position 19629: 3.628609266856939e-07
Position 598: 3.606085027271058e-07
Position 21018: 2.862180772851858e-07
Position 648: 3.0545863212889675e-08
Position 1472: 2.5695014145082987e-08
Position 1126: 4.526982897017861e-10
Position 617: 2.6118360053935985e-11
Position 379: 1.2246923711575272e-11
Position 650: 1.72854285553014e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10663: 0.9713430640086351
Position 18890: 0.9674978717795233
Position 15757: 0.9641373652041103
Position 11812: 0.8989823816599114
Position 13689: 0.8939059414428178
Position 7255: 0.8839783660089614
Position 20635: 0.8836671911940186
Position 6608: 0.8321572433114103
Position 2075: 0.7952137087686726
Position 3738: 0.7280858606613205
Position 21401: 0.6626350527240358
Position 7660: 0.5652841718874363
Position 19466: 0.5006714418834236
Position 19521: 0.4583295842218539
Position 346: 0.391499495549661
Position 753: 0.3444871126452093
Position 16953: 0.24648329944424485
Position 21963: 0.20020416327595303
Position 1687: 0.19533254075957993
Position 20953: 0.1364360938302536
Position 1007: 0.13519665515828666
Position 3712: 0.1224387731791916
Position 9530: 0.11729541395221822
Position 12689: 0.11587731048806824
Position 7700: 0.10897694664905351
Position 10264: 0.10400713271388698
Position 17278: 0.09596455176659405
Position 14544: 0.09191142446789866
Position 3556: 0.0911722682293896
Position 16819: 0.07803326877966149
Position 9489: 0.07330790829476848
Position 20766: 0.07318681690759846
Position 1228: 0.06797906961039239
Position 8586: 0.05268587704426508
Position 19904: 0.049637525446696903
Position 7992: 0.049546480222926396
Position 1376: 0.04874220471589966
Position 7149: 0.048679017734312144
Position 19726: 0.04632508335672744
Position 5368: 0.04575774693808887
Position 13639: 0.04239440149799809
Position 4062: 0.041689843365954146
Position 5081: 0.04163242057348809
Position 12208: 0.03539502633654038
Position 9094: 0.03226752384002849
Position 20154: 0.03131035560766581
Position 982: 0.03092306346898836
Position 2006: 0.030487210445988292
Position 18339: 0.030055968316250545
Position 282: 0.02839922534539887
Position 7215: 0.028315542795184813
Position 12349: 0.02583776144318462
Position 808: 0.025011492366921358
Position 1212: 0.024668696268820966
Position 20083: 0.024313468957714496
Position 13666: 0.02355640374385991
Position 17103: 0.02307014421777462
Position 225: 0.022424166842937146
Position 3373: 0.022229022548013403
Position 14168: 0.022180501749087086
Position 5065: 0.021941018954402456
Position 11699: 0.02109585274549574
Position 21729: 0.02032143236583164
Position 10135: 0.019427337300796002
Position 7738: 0.018987673423248034
Position 6548: 0.018639420737212052
Position 15961: 0.01845108474870667
Position 16841: 0.018260999824373434
Position 7691: 0.017905541223695164
Position 15329: 0.017620419798486
Position 12313: 0.01757731385479157
Position 16898: 0.01746491999197758
Position 6658: 0.01727793414552816
Position 18157: 0.01711212423015216
Position 1260: 0.01699104863873165
Position 8410: 0.016724976417517582
Position 10719: 0.01546688966097457
Position 8891: 0.015327305179622485
Position 12830: 0.015142403608215305
Position 12236: 0.0149204689719533
Position 261: 0.014630966892856031
Position 8807: 0.014425720380948668
Position 3976: 0.014272084801452568
Position 6801: 0.013174946149082526
Position 19927: 0.012934639848245267
Position 18498: 0.012386301549147468
Position 9163: 0.012188208555201039
Position 7540: 0.011925231449509438
Position 22325: 0.011666991991622652
Position 10189: 0.010922460225816336
Position 6323: 0.010274755029924282
Position 1901: 0.009467736464462155
Position 6955: 0.009311522004469565
Position 16668: 0.009303625226226356
Position 12239: 0.00911761726585443
Position 731: 0.008663212012040117
Position 21649: 0.008660869704515647
Position 9191: 0.008556252476985108
Position 12547: 0.008416359015094162
Position 18243: 0.008325925985182664
Position 14150: 0.00832393756833216
Position 5756: 0.008318647795955189
Position 11837: 0.008256578611691929
Position 12291: 0.008220704442419376
Position 766: 0.007969595359041829
