Gene = Traf3ip1
index = 1137
Annotated 5SS: [  195  3328  4970  6217  6731 10801 12875 23621 24969 25446 26314 26530
 28214 31409]
Annotated 3SS: [ 3258  4807  6078  6310 10728 12798 23599 24883 25361 26189 26492 28136
 31184 32923]
SMsplice 5SS: [  195  3328 10801 12736 12875 16754 24969 25446 26314 26530 28214 31824
 32472]
SMsplice 3SS: [ 3258 10728 12651 12798 16657 24883 25361 26189 26492 28136 31723 32319
 32740]
top_k =  1000
Partition function (log Z): 22.068368944019127

Sorted 5' Splice Sites (High to Low Probability):
Position 28214: 0.9706276755555844
Position 12875: 0.946527258595009
Position 26314: 0.9325204748973211
Position 26530: 0.9208021736387852
Position 24969: 0.9012087846832663
Position 3328: 0.9011867168304563
Position 25446: 0.868476411299654
Position 195: 0.8589048507609359
Position 31824: 0.7897372230840864
Position 10801: 0.7794396479452292
Position 12736: 0.7711691690191766
Position 33086: 0.7228354077196828
Position 6217: 0.6476165484243953
Position 4970: 0.625912132088531
Position 16754: 0.6256404343360876
Position 32472: 0.5625800178386264
Position 23621: 0.5173808498572873
Position 19257: 0.45346036291932224
Position 32798: 0.4212450930773114
Position 15309: 0.40849210199107994
Position 31409: 0.397460807922518
Position 18030: 0.3744335032739004
Position 32855: 0.3501048497459989
Position 19118: 0.2409711273656518
Position 21483: 0.21913037414931205
Position 22375: 0.21241861873430115
Position 19186: 0.1872375881553174
Position 33395: 0.18276436269748345
Position 28505: 0.15796048749362934
Position 1858: 0.15191656778245669
Position 8769: 0.15143206610958965
Position 28551: 0.13972306070237664
Position 1784: 0.12530977957729983
Position 32463: 0.11388554836258091
Position 24302: 0.10046476805810302
Position 31366: 0.09949412147139639
Position 22387: 0.09904017360409398
Position 16791: 0.09308344241848306
Position 19181: 0.09062734338625707
Position 25800: 0.09030228461244096
Position 22458: 0.08953377136952731
Position 12264: 0.08308738684911124
Position 24947: 0.08220449444122112
Position 18480: 0.07753056702978836
Position 18341: 0.0753931370975984
Position 7896: 0.06849280405561708
Position 25859: 0.06371910071343599
Position 26555: 0.06343362700761264
Position 28708: 0.06289396314447783
Position 10962: 0.060155799108370205
Position 13707: 0.06013688715581602
Position 13401: 0.06002995684163958
Position 33501: 0.05760547244970594
Position 11712: 0.055931690591444636
Position 209: 0.05313949810102506
Position 4740: 0.05279541451185119
Position 9076: 0.05231392960309699
Position 27152: 0.04898255879461297
Position 32413: 0.04808764844975796
Position 1114: 0.04409634130077879
Position 25827: 0.0423022035872636
Position 13039: 0.04158475211278573
Position 31061: 0.04056503433836404
Position 18082: 0.04041656224786263
Position 14929: 0.03957547129159271
Position 1936: 0.03233281188040948
Position 26357: 0.031649724578150004
Position 6736: 0.03128381149565763
Position 226: 0.030981012757156985
Position 28206: 0.028864992872676826
Position 19157: 0.02593233201031767
Position 220: 0.02574509132066278
Position 26704: 0.025319955736429128
Position 3155: 0.025234255412593044
Position 1167: 0.02326815244757255
Position 31279: 0.0229328530186995
Position 19042: 0.020610088965776856
Position 21895: 0.019300076177677365
Position 231: 0.019293366326630017
Position 33205: 0.019279005875118126
Position 33417: 0.018648558618354422
Position 2555: 0.017683328825372775
Position 33856: 0.017552355234215312
Position 1224: 0.01714513869267328
Position 32596: 0.015014031632966506
Position 8450: 0.014653039730056555
Position 1776: 0.01453045821411286
Position 17277: 0.013139595166486282
Position 18336: 0.0131389735834792
Position 21954: 0.012819087901514105
Position 18262: 0.012412632157973454
Position 22407: 0.012045670449062134
Position 10886: 0.01190937792364968
Position 10341: 0.011628727846246661
Position 17238: 0.011353401817162267
Position 1241: 0.01125509676902851
Position 2000: 0.011029427755452868
Position 19153: 0.010972947829990252
Position 646: 0.010766331226756727
Position 17310: 0.010733414758877997
Position 8679: 0.010358757808230378
Position 9316: 0.010358499451695513
Position 12700: 0.009913382922660528
Position 19134: 0.009705696529853286
Position 31439: 0.009669737771787423
Position 33064: 0.00933437846903427
Position 31534: 0.009207453267271194
Position 33057: 0.009104283560933254
Position 19290: 0.00890840480124235
Position 7914: 0.008718555422137841
Position 454: 0.008138744982061404
Position 29677: 0.007866832695985015
Position 23180: 0.007684806879121306
Position 26022: 0.007537805889288063
Position 27717: 0.007392717226849089
Position 3725: 0.0073616666373649865
Position 21305: 0.006710356453642454
Position 14154: 0.006678979075556758
Position 22308: 0.006585932712141238
Position 3708: 0.0058102974175727705
Position 1312: 0.00541764696006065
Position 22879: 0.005336293055395361
Position 237: 0.005302850258523205
Position 18272: 0.0052673952090854315
Position 24922: 0.005251142916921506
Position 27974: 0.004966018650713322
Position 2353: 0.004948658164492201
Position 1274: 0.004192662054845546
Position 12909: 0.004149297111254612
Position 33505: 0.004147178358421831
Position 1955: 0.004140707385373006
Position 23765: 0.004123515619052895
Position 11776: 0.004044366358228235
Position 3590: 0.0036612308777803004
Position 31285: 0.0036578866990997455
Position 26318: 0.003511412361294626
Position 11684: 0.0033519029926188082
Position 571: 0.0032383703692042765
Position 3151: 0.0032084157316653126
Position 552: 0.00313600765200091
Position 1457: 0.0031200661452969436
Position 26905: 0.00304363536503761
Position 25875: 0.00302392207225432
Position 8780: 0.0030146325938530975
Position 1850: 0.0029498486574053026
Position 11667: 0.0028912103799680223
Position 26408: 0.0028545616857635968
Position 18445: 0.0028230681992426373
Position 2936: 0.0026269760033549553
Position 1520: 0.0025138999731067237
Position 1212: 0.002300580083029199
Position 8638: 0.0022682035549302978
Position 25520: 0.0021722526189514413
Position 1084: 0.0020844361390251836
Position 3226: 0.0020757462813337678
Position 3201: 0.0020337211108326413
Position 32587: 0.0020242503161793006
Position 27097: 0.0019984935690433316
Position 878: 0.0018781555703755828
Position 4600: 0.0017962516062373824
Position 26593: 0.0017350009123360125
Position 379: 0.0016965481392578405
Position 25545: 0.0016605675789560488
Position 28865: 0.001559450935356201
Position 2863: 0.0014855167540663758
Position 12932: 0.0014191811563079052
Position 33595: 0.0012985606989933311
Position 26110: 0.0012834022175541636
Position 27373: 0.001274104478269487
Position 26534: 0.0012210605126614358
Position 4681: 0.0011974403099737222
Position 2571: 0.0011434071865025009
Position 27985: 0.0011076142002259314
Position 3332: 0.0011019941130882723
Position 23116: 0.0010903694920198627
Position 2108: 0.0010887874102853687
Position 25966: 0.0010061690003055305
Position 362: 0.0010021112564518354
Position 26551: 0.0009591943803452013
Position 1661: 0.0009217353942546534
Position 2266: 0.0009152323351787251
Position 11610: 0.0009076509231490032
Position 12228: 0.0008649880340564685
Position 11096: 0.0008540875420369467
Position 32457: 0.0008539438979668072
Position 26289: 0.0008482684824371766
Position 1194: 0.0007988297737832496
Position 4031: 0.0007818876308610614
Position 11335: 0.0007619040667680543
Position 26975: 0.0007475910533109647
Position 2638: 0.0007439777454159159
Position 25863: 0.0006957460988526256
Position 576: 0.0006775605228440545
Position 1472: 0.0006718666857900223
Position 13414: 0.0006472736148389451
Position 117: 0.0006340465384907559
Position 25772: 0.0005682697115937181
Position 1840: 0.0005581476892919154
Position 26201: 0.0005307481473874885
Position 32814: 0.000513050392148448
Position 32805: 0.0005098331443352259
Position 3259: 0.00047117496912398764
Position 4723: 0.0004549774913881011
Position 26262: 0.0004545678532366788
Position 29221: 0.0004544035531654075
Position 413: 0.0004497665634373273
Position 1492: 0.0004306736859947963
Position 26559: 0.00043030746317479154
Position 26645: 0.00042196060855592584
Position 1909: 0.0004132084723667916
Position 26936: 0.0004004932735511599
Position 4705: 0.0003851978741388725
Position 483: 0.00036576267275504655
Position 4712: 0.00035711737769794795
Position 11614: 0.0003185467057681973
Position 1379: 0.00031476329074181617
Position 27170: 0.00027757432656842177
Position 11274: 0.0002689962905047829
Position 1246: 0.0002665550363781174
Position 25068: 0.00025943740000226536
Position 28630: 0.0002582982475073323
Position 26557: 0.0002552124621615501
Position 12898: 0.00025124886629008186
Position 28720: 0.00024284077307952767
Position 2689: 0.00023721399504571822
Position 26882: 0.0002200539646070337
Position 26269: 0.00021949382501031947
Position 28682: 0.00020658400933874806
Position 13102: 0.00014063693343724032
Position 25438: 0.00013978463448526115
Position 26614: 0.00012133131943967573
Position 26266: 0.00011711324276454084
Position 215: 0.00010834334770361521
Position 27160: 0.00010824282737974878
Position 27322: 9.898181645967682e-05
Position 4869: 9.67596071485172e-05
Position 13261: 8.559286856731744e-05
Position 367: 7.670862792407519e-05
Position 26349: 7.497865836453318e-05
Position 5214: 7.37457309891736e-05
Position 5357: 7.127908298504286e-05
Position 243: 6.460677784617827e-05
Position 610: 6.272695418865128e-05
Position 28383: 5.706276108011993e-05
Position 26574: 5.338330996790585e-05
Position 28235: 4.892933008783568e-05
Position 28480: 4.8436604740964094e-05
Position 29031: 3.4232053790939205e-05
Position 14317: 2.854681664376366e-05
Position 14120: 2.792290699704733e-05
Position 459: 2.780647290104708e-05
Position 28294: 2.5120621450076746e-05
Position 774: 2.3175155097520064e-05
Position 5061: 2.2232702760926214e-05
Position 5747: 1.956261127167049e-05
Position 28394: 1.7235054335703593e-05
Position 5983: 1.7225270540119097e-05
Position 28444: 1.666026290759841e-05
Position 14246: 1.59034595591193e-05
Position 28352: 1.4074625981642311e-05
Position 628: 1.3933605510459757e-05
Position 5035: 1.3419770179213751e-05
Position 28137: 1.2881655969987919e-05
Position 28816: 1.2521105364550993e-05
Position 300: 9.909930100762365e-06
Position 28533: 9.730940848462444e-06
Position 87: 9.684635807201837e-06
Position 28285: 9.653528210256705e-06
Position 14267: 9.043090336300396e-06
Position 6224: 8.239211926036944e-06
Position 488: 7.673175884732205e-06
Position 28509: 7.547581618659864e-06
Position 5353: 6.116970578450413e-06
Position 5380: 6.048084448341988e-06
Position 4954: 5.584138389189019e-06
Position 634: 3.4486878136517858e-06
Position 925: 3.077759619459496e-06
Position 5286: 2.9399867231483426e-06
Position 5189: 2.8688293872605147e-06
Position 640: 2.8038097021956036e-06
Position 27176: 2.7090414800967226e-06
Position 790: 2.4604433759006697e-06
Position 13557: 2.160159770381054e-06
Position 3833: 2.1452229394862423e-06
Position 356: 2.0344501963319386e-06
Position 272: 1.868330394245416e-06
Position 28847: 1.8028400636939253e-06
Position 3979: 1.7376568726583497e-06
Position 28729: 1.437179786549424e-06
Position 5233: 1.323040994225366e-06
Position 3460: 9.577584414044498e-07
Position 5455: 7.77369931037166e-07
Position 248: 6.949928078122524e-07
Position 658: 6.830153554112171e-07
Position 3339: 6.602997237490569e-07
Position 3374: 6.53503304119636e-07
Position 652: 6.412047958945173e-07
Position 517: 5.303569393790388e-07
Position 259: 5.107745481977835e-07
Position 26727: 3.854423991218741e-07
Position 1088: 3.2125931341812765e-07
Position 1316: 2.3046643598875057e-07
Position 1665: 2.2942493091505556e-07
Position 26543: 1.4107164537059477e-07
Position 164: 1.2238919949849287e-07
Position 26563: 1.0778988297363949e-07
Position 3405: 8.376658196614105e-08
Position 266: 7.517939342689061e-08
Position 1080: 5.100270221789954e-08
Position 28800: 4.196821318118928e-08
Position 28511: 2.6651133299964077e-08
Position 315: 2.1513285900772867e-08
Position 350: 1.4774302738377047e-08
Position 287: 9.058783638071528e-09
Position 26729: 8.728919318376682e-09
Position 321: 7.449162499255418e-09
Position 326: 4.2281690131738356e-09
Position 396: 3.812256152390027e-09
Position 294: 2.8622462149319933e-09
Position 54: 1.2403241330351708e-09
Position 28247: 8.721073107865106e-10
Position 84: 4.950773076192532e-10
Position 306: 1.8051842594506414e-10
Position 446: 1.9963319757141477e-11
Position 308: 6.581313952074714e-12
Position 344: 5.487514655227429e-12
Position 275: 3.361073333260443e-12
Position 342: 1.2619615813804998e-12
Position 26493: 3.1341085666413523e-13
Position 373: 2.739308457708768e-14
Position 405: 3.420533412019772e-15
Position 419: 2.792365226836438e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 28136: 0.9846692098508751
Position 12798: 0.965917146968619
Position 24883: 0.9604501658456938
Position 26492: 0.9476210029816879
Position 26189: 0.9181938291388644
Position 3258: 0.890907872118842
Position 32740: 0.8775407834089782
Position 12651: 0.7744345467315942
Position 32923: 0.7635262970640639
Position 31723: 0.7496125297526862
Position 16657: 0.7187238767545708
Position 10728: 0.6886113693516104
Position 32319: 0.6386105206896247
Position 19026: 0.5688151504454465
Position 23599: 0.521504365476339
Position 25361: 0.5048118774786996
Position 4807: 0.43060260695570945
Position 22196: 0.41962416686912624
Position 19180: 0.39069852978383224
Position 15206: 0.3841218511571946
Position 17927: 0.3664024343480011
Position 33637: 0.34560448832593965
Position 33263: 0.304313433167478
Position 6086: 0.2807427881145178
Position 6078: 0.273554573727045
Position 31184: 0.2589123240372387
Position 25330: 0.2114055634397169
Position 21381: 0.21048629357411136
Position 28382: 0.20794341204817443
Position 31271: 0.20652760828811595
Position 25731: 0.17471390976011675
Position 33683: 0.16965575965576754
Position 1812: 0.15906311953195582
Position 8565: 0.15644916951844745
Position 18261: 0.15084211029017405
Position 10680: 0.13975119904469807
Position 4868: 0.13849587610525743
Position 25364: 0.10172545893008021
Position 33416: 0.09147100840066977
Position 28324: 0.0853942283044933
Position 32390: 0.07442703371174691
Position 12154: 0.07410743611378846
Position 19074: 0.07248624539992547
Position 1583: 0.06996717088630489
Position 24208: 0.06746141041819016
Position 11596: 0.06513714215360349
Position 1665: 0.06423653955401096
Position 28578: 0.05366052544652068
Position 33362: 0.05248697940105355
Position 5986: 0.04806558395899419
Position 13612: 0.043692049085815136
Position 7720: 0.04322072969015424
Position 26973: 0.042039951185554154
Position 4551: 0.039536325939630065
Position 26235: 0.039090408510404316
Position 8939: 0.03907810159926164
Position 13193: 0.038782226356887696
Position 31037: 0.03624043823944548
Position 1040: 0.034480621338215375
Position 7832: 0.03322209207822818
Position 24174: 0.03300335763991277
Position 21730: 0.030920872036902223
Position 6310: 0.03090528046027886
Position 18002: 0.030662228996592943
Position 32359: 0.02926364904221912
Position 1084: 0.02905653404650628
Position 1063: 0.028447470800814577
Position 30934: 0.02836013392399156
Position 3069: 0.028306296925093406
Position 31766: 0.02791585111358694
Position 4837: 0.027281315453077225
Position 17172: 0.025667674140239308
Position 31209: 0.025333347892892787
Position 25232: 0.025318950535642645
Position 31141: 0.024828673873021984
Position 32655: 0.02438631915029168
Position 15253: 0.024370250833884992
Position 26408: 0.024358984507015284
Position 33594: 0.022841640448352574
Position 25311: 0.02208010560169967
Position 32981: 0.022020467226671368
Position 25626: 0.021928419803725837
Position 33651: 0.0202057241457585
Position 12824: 0.019874611997459154
Position 26612: 0.019713960882758695
Position 33990: 0.017455778798503466
Position 26455: 0.015408578599181256
Position 32931: 0.015289079066522165
Position 26216: 0.015165362206628697
Position 34019: 0.014893048476012149
Position 4883: 0.014851252052896646
Position 10921: 0.014699774712537639
Position 13171: 0.014140511715666158
Position 314: 0.014041180141732792
Position 13620: 0.013963462489765986
Position 17828: 0.013887335277888388
Position 14732: 0.01378713131366066
Position 1775: 0.013745757869895278
Position 8823: 0.01322195172221659
Position 983: 0.013211580421848045
Position 27995: 0.01311693500779929
Position 8362: 0.013078591703471532
Position 24785: 0.012643785763570085
Position 33942: 0.012363559513260668
Position 4609: 0.012064891531754008
Position 18418: 0.012028182162466506
Position 24846: 0.012000008774925092
Position 10307: 0.01162872784624665
Position 12725: 0.011040694568770259
Position 2473: 0.010913555971382662
Position 6147: 0.010815987863143185
Position 18966: 0.010680765320006651
Position 5946: 0.010538655524253511
Position 17874: 0.010397042281885073
Position 9196: 0.010358499451695502
Position 21225: 0.010227120994752805
Position 12126: 0.00984493876937931
Position 17153: 0.009558737602287221
Position 14816: 0.009290999668851725
Position 34040: 0.009197320741961092
Position 14747: 0.008968427398816587
Position 23015: 0.008775176371141172
Position 32954: 0.00838154274647324
Position 8625: 0.008367322667055652
Position 1368: 0.008305982297953115
Position 5959: 0.008282013245992766
Position 26819: 0.008100521306334233
Position 33855: 0.008052224237367636
Position 5830: 0.007949481901563232
Position 29542: 0.007866832695985032
Position 28618: 0.007762891052400513
Position 17965: 0.00732361944278245
Position 14507: 0.007313303145066303
Position 1630: 0.007244258678984835
Position 18226: 0.007012942976829763
Position 2333: 0.006942531811229062
Position 4630: 0.006791397278255619
Position 13123: 0.00668415046154272
Position 33017: 0.006340704189624688
Position 3636: 0.006170692778969731
Position 25681: 0.006107973570949097
Position 3459: 0.006072296253095612
