Gene = Lamtor3
index = 620
Annotated 5SS: [ 138  393 1430 6645 8417 8885]
Annotated 3SS: [ 346 1394 6585 8282 8820 9420]
SMsplice 5SS: [ 393 1312 1430 2636]
SMsplice 3SS: [1213 1394 2530 8820]
top_k =  1000
Partition function (log Z): -4.528665456493714

Sorted 5' Splice Sites (High to Low Probability):
Position 1430: 0.92445210575793
Position 393: 0.8103572304780401
Position 3719: 0.6853985487250552
Position 1312: 0.6127065235082195
Position 2636: 0.6118002741828267
Position 124: 0.3320937926554823
Position 8417: 0.2833376180908079
Position 6645: 0.22751548052163337
Position 8885: 0.2216097558885142
Position 2237: 0.16107423640202925
Position 7229: 0.14733850185420772
Position 837: 0.11759338869626978
Position 181: 0.09073983338369668
Position 7840: 0.08093662669659432
Position 8851: 0.07657668836412777
Position 2429: 0.057845200770910765
Position 427: 0.054147710666115505
Position 2994: 0.04499858190574939
Position 2416: 0.039126898751425325
Position 2663: 0.03211180606842775
Position 138: 0.023485126620214326
Position 102: 0.02285933475469154
Position 463: 0.022225240345665476
Position 434: 0.019106558282613956
Position 2420: 0.014996238997284899
Position 3990: 0.01419001710552458
Position 562: 0.013928168161323086
Position 1932: 0.013063138932191638
Position 167: 0.012923219546037217
Position 1488: 0.011938251866243048
Position 4014: 0.01181062856861347
Position 676: 0.009735657542926957
Position 9766: 0.006072142180778615
Position 1534: 0.0058206546184905545
Position 171: 0.005294964894171411
Position 851: 0.0038866333332394447
Position 8939: 0.003666493378722123
Position 314: 0.0034669683973219518
Position 6503: 0.0033444514324583157
Position 4031: 0.003302291783870504
Position 7981: 0.0031533029656914233
Position 1360: 0.0025534570074837873
Position 718: 0.0023728224949613537
Position 265: 0.002029008958768089
Position 7603: 0.0018134309076947163
Position 274: 0.0017172014194383393
Position 3168: 0.00148948087732595
Position 36: 0.0014808969029666155
Position 1474: 0.0013044635007101344
Position 505: 0.001155704022769918
Position 1064: 0.001086864749496475
Position 29: 0.0009092009572032802
Position 299: 0.0008607880540658996
Position 1573: 0.0007385201968394451
Position 2398: 0.0007022248633627421
Position 680: 0.0005735734326582462
Position 1309: 0.0005278304482528966
Position 1096: 0.0005266863467780704
Position 5427: 0.0005080028563648553
Position 5229: 0.0004951929592780502
Position 2181: 0.000440051613657731
Position 6008: 0.00040168899413685875
Position 1284: 0.0003811688012211494
Position 921: 0.00037443030827543207
Position 3265: 0.00036784405335367834
Position 1055: 0.00033792165614015353
Position 2325: 0.000334639015798761
Position 2667: 0.00032204560648891424
Position 288: 0.00025757809365391373
Position 892: 0.00022978776159413152
Position 1077: 0.0001943802890393933
Position 202: 0.00016690125521643328
Position 631: 0.00014962205678175025
Position 1721: 0.00014613268033180504
Position 742: 0.00013749591150786516
Position 1256: 0.00012006499094537921
Position 1143: 0.00010369174978149437
Position 3072: 9.505754191037453e-05
Position 1194: 9.219760471389444e-05
Position 3083: 8.507984171963344e-05
Position 128: 8.180885802922094e-05
Position 2457: 7.53335966653029e-05
Position 1924: 6.119119278885071e-05
Position 7: 5.618549159478008e-05
Position 1776: 4.7181965345067386e-05
Position 2613: 4.5652977479355225e-05
Position 543: 4.2291280505599446e-05
Position 1316: 3.284144710296719e-05
Position 934: 3.282082922873596e-05
Position 957: 3.127289140758767e-05
Position 1302: 2.9411082807479542e-05
Position 930: 2.3427012258950604e-05
Position 1322: 2.272792017981986e-05
Position 41: 1.9895112416098926e-05
Position 397: 1.9227318103898658e-05
