Gene = Pnkp
index = 828
Annotated 5SS: [ 396 1051 1591 2644 2787 3026 3273 3753 3901 4081 4256 4403 4600 5123
 5269]
Annotated 3SS: [1003 1293 2563 2728 2917 3200 3703 3829 3987 4158 4340 4489 5034 5206
 5339]
SMsplice 5SS: [ 396 1051 2787 3026 3753 3901 4081 4403 4600 5123 5269]
SMsplice 3SS: [1003 2728 2917 3703 3829 3987 4340 4489 5034 5206 5339]
top_k =  1000
Partition function (log Z): 12.510451385365988

Sorted 5' Splice Sites (High to Low Probability):
Position 4403: 0.9721872104395722
Position 3026: 0.9614453614656425
Position 4600: 0.9433755903164729
Position 4081: 0.9134732829972406
Position 5123: 0.9013338750446083
Position 3901: 0.888087801510393
Position 396: 0.7799737169513024
Position 5269: 0.6645129179825735
Position 2787: 0.5742355191474382
Position 3753: 0.46649585822706996
Position 1051: 0.4532864359554204
Position 1591: 0.4523493731064222
Position 3273: 0.3575255668670213
Position 183: 0.3268371126997399
Position 144: 0.2386509391534456
Position 2831: 0.20852248265617104
Position 2644: 0.20577361642576406
Position 4256: 0.19245107370435022
Position 1238: 0.1065377041515765
Position 1206: 0.045563362913019254
Position 1099: 0.04240899564163699
Position 294: 0.03903808535442932
Position 1751: 0.0319657704380392
Position 4616: 0.030842806642383966
Position 1853: 0.0286719126569762
Position 1738: 0.027957839398218554
Position 3240: 0.022493828098449024
Position 2811: 0.019765791235363116
Position 4228: 0.019010842105694
Position 5719: 0.01731742588783722
Position 1072: 0.015876897611649815
Position 2649: 0.01555692791708571
Position 1125: 0.015069804404092148
Position 4116: 0.010494274378780024
Position 2825: 0.009688534993620415
Position 2369: 0.009170486127908906
Position 5252: 0.00836463959127348
Position 3634: 0.0077219826920005095
Position 2827: 0.006858704932727191
Position 3409: 0.0068064323064676606
Position 94: 0.006735722146049861
Position 4240: 0.004867957571673372
Position 569: 0.004114945281940286
Position 3368: 0.003992011297215747
Position 1198: 0.0038219966757256935
Position 5061: 0.0037291706149687525
Position 2819: 0.0032550566454719143
Position 3352: 0.0031883578795897758
Position 2795: 0.003049590389226954
Position 2807: 0.0027065656145643397
Position 5439: 0.002684136668898066
Position 1745: 0.0026670329747152705
Position 2506: 0.0026453515112513756
Position 5531: 0.0026045404285832785
Position 1941: 0.0025023334363200493
Position 2791: 0.0024963172287822636
Position 2815: 0.0024620459375662507
Position 2835: 0.002369954922634979
Position 88: 0.0023502271203193893
Position 2523: 0.002047586784345235
Position 345: 0.001917695510605342
Position 108: 0.0018964882002696617
Position 3728: 0.0018224812582733757
Position 2615: 0.0018008627608887926
Position 1848: 0.001796428475984772
Position 2817: 0.001737531484426805
Position 2987: 0.0015370081441414825
Position 2837: 0.0014661880517750998
Position 1381: 0.0011812118158059633
Position 3007: 0.00109449267948886
Position 666: 0.001084013397146906
Position 3446: 0.001021889519501604
Position 5306: 0.0010040344499223405
Position 365: 0.0009992786619439406
Position 3376: 0.0009518418707106697
Position 610: 0.0008694736572749935
Position 4638: 0.000856377791624801
Position 4590: 0.000831263648363245
Position 4394: 0.0008268949561776274
Position 214: 0.0008209790913194502
Position 5257: 0.0008068756796968812
Position 3097: 0.0007509076812823154
Position 176: 0.0006657863340438954
Position 1178: 0.0006437690598914567
Position 1573: 0.00063518286024949
Position 5277: 0.0005592287024612771
Position 3387: 0.0005340237711059047
Position 544: 0.0004564702377342658
Position 47: 0.00044785739816614856
Position 2530: 0.00044493166075958656
Position 2514: 0.0003904283656636374
Position 2448: 0.00037065996539127144
Position 2839: 0.00036615898927389723
Position 379: 0.00036322015792205036
Position 5211: 0.00036278738124428164
Position 4231: 0.0003566311730498643
Position 2345: 0.0003318936140587278
Position 5481: 0.0003201723879554651
Position 2972: 0.00031779776709734645
Position 146: 0.00029179393697489767
Position 2841: 0.000283060069259817
Position 599: 0.0002805561092168879
Position 1510: 0.00024028904721143304
Position 3928: 0.00023395625772877485
Position 2843: 0.00023383226985966752
Position 3392: 0.00022339560696089532
Position 2849: 0.00021769653876806675
Position 2809: 0.00021407039734286886
Position 5242: 0.00019235035129077456
Position 5297: 0.00016819677169084294
Position 699: 0.00016452058780463564
Position 424: 0.00015712069310849295
Position 4658: 0.0001503406345108635
Position 5567: 0.0001256903560605866
Position 338: 0.00011810756821759303
Position 2419: 0.00011661658829116908
Position 4517: 9.175024498696623e-05
Position 3910: 8.935182563540663e-05
Position 816: 8.28466488239026e-05
Position 5240: 7.506149007456026e-05
Position 2845: 6.9310809864308e-05
Position 4559: 6.276215710192443e-05
Position 4128: 5.988999050222666e-05
Position 4407: 5.679290249948295e-05
Position 5206: 5.3365975487176585e-05
Position 1147: 5.0002823716413634e-05
Position 1250: 4.845779714268139e-05
Position 187: 3.9812409831540325e-05
Position 5311: 3.9150471227870516e-05
Position 882: 3.690511571122847e-05
Position 319: 2.7510803694700925e-05
Position 4388: 2.4832073616095105e-05
Position 4234: 2.0575807390897194e-05
Position 5035: 1.803361664488303e-05
Position 4583: 1.7720380812456723e-05
Position 4556: 1.6492157633043e-05
Position 5088: 1.497098667973338e-05
Position 964: 1.2603768538796603e-05
Position 913: 1.2415011046349666e-05
Position 1059: 1.2052044707937875e-05
Position 4738: 1.0641804143603941e-05
Position 672: 1.0387455408995686e-05
Position 4718: 1.0284344099726142e-05
Position 4678: 9.999263880644751e-06
Position 4698: 9.694752727850261e-06
Position 91: 9.017078574760348e-06
Position 705: 7.714642293658315e-06
Position 4636: 7.534967553316704e-06
Position 274: 6.325167336821516e-06
Position 4375: 6.113222282358542e-06
Position 655: 5.916022029703347e-06
Position 820: 5.530954551694309e-06
Position 670: 5.4586795433562036e-06
Position 5: 5.349842965136843e-06
Position 827: 5.332048362457764e-06
Position 5653: 5.248341038771055e-06
Position 899: 5.095118736764491e-06
Position 1042: 4.821766260268722e-06
Position 4776: 4.617692402484116e-06
Position 1057: 4.091375609436779e-06
Position 4758: 3.2724842162457657e-06
Position 4769: 3.201890378621833e-06
Position 222: 2.3854216348699227e-06
Position 5076: 2.118943170675957e-06
Position 3014: 1.9376497125665352e-06
Position 780: 1.8856248345255866e-06
Position 5285: 9.757712409842492e-07
Position 936: 6.387877193301596e-07
Position 247: 3.011030367122397e-08
Position 4041: 1.2784126522867955e-08
Position 4814: 7.952252474659448e-09
Position 930: 7.003893012331447e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4489: 0.9520471219865301
Position 5034: 0.9508953098874497
Position 2917: 0.931948686772288
Position 3987: 0.8947320571327331
Position 5339: 0.8733405267389843
Position 2728: 0.8272434878065924
Position 3829: 0.812066713406279
Position 4340: 0.7494392528593143
Position 5206: 0.6897082649294303
Position 1003: 0.6212633541832697
Position 3703: 0.5144608668078109
Position 1293: 0.3349274180305032
Position 3200: 0.3307458199862749
Position 235: 0.23554172679599858
Position 2563: 0.18117121639525122
Position 4158: 0.1656634343450945
Position 4195: 0.16384638532570872
Position 283: 0.13775087375510528
Position 4309: 0.0817269279515753
Position 1326: 0.05544951949632213
Position 2582: 0.046241693784915466
Position 1700: 0.03814068270451584
Position 253: 0.03515963711620786
Position 2888: 0.030124794208943404
Position 3573: 0.024561722397115883
Position 1153: 0.02431178102181838
Position 1619: 0.02385462876953832
Position 3135: 0.02336453861308674
Position 5802: 0.019759461737756886
Position 930: 0.01920606356861095
Position 4510: 0.017970641573319394
Position 1456: 0.017831390373720044
Position 5409: 0.01759136636792874
Position 5343: 0.014884990626595842
Position 1651: 0.014009569127864016
Position 3892: 0.013011926295541189
Position 5004: 0.012038614745854735
Position 1417: 0.011916706122090837
Position 1358: 0.0108873475852547
Position 3158: 0.010757204873146393
Position 4160: 0.010166651294977373
Position 5371: 0.010101496720066997
Position 4027: 0.009750395525931209
Position 3222: 0.00961290217351775
Position 1705: 0.008958848679574102
Position 1440: 0.008714585743172064
Position 2206: 0.008163575367209835
Position 3646: 0.00783602856051805
Position 3533: 0.007623700278320218
Position 2742: 0.006165590782078833
Position 4363: 0.0060581395544661186
Position 3494: 0.004995660956041584
Position 332: 0.004646761980623806
Position 3165: 0.004062725966227373
Position 5346: 0.004040678546343757
Position 3309: 0.0039470930051162725
Position 2614: 0.0038700085422470683
Position 5642: 0.003792952815873933
Position 2446: 0.00363937392412489
Position 3266: 0.0032219702175078292
Position 2231: 0.003114755473604139
Position 2498: 0.003112602309278871
Position 1479: 0.002854456819267006
Position 1564: 0.0028077536967076604
Position 1068: 0.0025837235957365656
Position 1536: 0.0024802045215866816
Position 1275: 0.00235162471670507
Position 2368: 0.0022336791697061794
Position 4172: 0.0022169577100170025
Position 1424: 0.0021868199955679354
Position 2634: 0.0018106505429577877
Position 5804: 0.0017484835796204006
Position 3835: 0.001666842188334733
Position 5155: 0.0016651117330878716
Position 3471: 0.0016622790013844388
Position 4531: 0.0016252254469744606
Position 1117: 0.0015990648439763622
Position 1444: 0.0015414248387254968
Position 2073: 0.0015141253679595518
Position 2354: 0.0013981124957641493
Position 3731: 0.0013840613710585294
Position 1476: 0.001285609055237189
Position 899: 0.0012774050252962184
Position 1483: 0.0012675923710369554
Position 3138: 0.0012353780756160094
Position 936: 0.0011987819170421914
Position 3150: 0.0011354442753334893
Position 905: 0.0011301095033947183
Position 1018: 0.001126215595818291
Position 4041: 0.001090404982986503
Position 1008: 0.0010898795926140522
Position 4029: 0.0010706033929655898
Position 2628: 0.001039020950652865
Position 4225: 0.0009911362574142719
Position 768: 0.0009657375495095476
Position 1120: 0.0007941057349811173
Position 1867: 0.0007680169416160196
Position 1584: 0.0007676896636901614
Position 3591: 0.0007197669604253353
Position 5612: 0.0006887645222455993
Position 1807: 0.0006836951348783868
Position 395: 0.0006610152776806279
Position 1485: 0.0006353420884925076
Position 1662: 0.000611176753038248
Position 3650: 0.0006071422435994385
Position 1178: 0.0005705049276665302
Position 4197: 0.0005664296891824729
Position 1432: 0.0005067237676727513
Position 5652: 0.00047230547889095593
