Gene = Mnx1
index = 687
Annotated 5SS: [ 886 3715]
Annotated 3SS: [3553 4238]
SMsplice 5SS: [ 132  886 3715]
SMsplice 3SS: [ 758 3553 4238]
top_k =  1000
Partition function (log Z): -6.952783049818775

Sorted 5' Splice Sites (High to Low Probability):
Position 3715: 0.9415116635788509
Position 132: 0.881519683789533
Position 886: 0.6394438532011841
Position 2400: 0.0835452403219732
Position 1601: 0.07651763318007807
Position 3219: 0.03790226478713091
Position 1321: 0.030133323553807167
Position 4804: 0.018893897443325886
Position 1202: 0.01784442446201989
Position 3936: 0.013115735417004807
Position 1117: 0.011109656444061438
Position 4360: 0.010954950327445426
Position 4139: 0.009405119411367385
Position 517: 0.008468655281689256
Position 4504: 0.007906453722745422
Position 3457: 0.007686071577626108
Position 1015: 0.007676142689059925
Position 1170: 0.007184387478739705
Position 1124: 0.0071274908502432744
Position 86: 0.006467473445634933
Position 3444: 0.006109681964511653
Position 2023: 0.006048045597735333
Position 3682: 0.005482881641341956
Position 406: 0.005389906632016497
Position 4510: 0.00426312205566402
Position 126: 0.0037776265454050446
Position 759: 0.003457234847041466
Position 1861: 0.0033449813916438123
Position 51: 0.0029598335031237144
Position 3984: 0.0024864020288658042
Position 285: 0.0020127911569160265
Position 4853: 0.0019011551938447472
Position 306: 0.0016783456681146076
Position 36: 0.0016313018204306589
Position 3256: 0.0015404010769999343
Position 4493: 0.0015159188997727854
Position 1258: 0.0014476373266480854
Position 2020: 0.0014284597568396432
Position 890: 0.0012306814002190445
Position 1857: 0.0011752667869828486
Position 3401: 0.00114243577911562
Position 3995: 0.0010951980121317697
Position 4447: 0.000949127829405139
Position 1301: 0.0009485768034299545
Position 3654: 0.0009375536580745366
Position 3746: 0.0008489858510216233
Position 1792: 0.0008188255483996349
Position 1569: 0.0007896423087252627
Position 1211: 0.0007089057171457538
Position 5303: 0.0005948708768715437
Position 598: 0.0005097229870271265
Position 3277: 0.00046912699833906966
Position 313: 0.00045718621558565344
Position 2069: 0.00040903917535763747
Position 1615: 0.000332389128803561
Position 4398: 0.0003038018952357123
Position 1027: 0.0002688915372705342
Position 1293: 0.00025413787302151
Position 2462: 0.0002500698684854949
Position 4098: 0.00024106383384841037
Position 4423: 0.00022325224489421887
Position 3272: 0.00022135099932102078
Position 176: 0.00019752388459677245
Position 1845: 0.00018560525984080676
Position 237: 0.0001720263219902445
Position 1809: 0.0001563087992984203
Position 1126: 0.00014775927152907214
Position 3955: 0.00014358253117874504
Position 3808: 0.00012359984391693057
Position 3832: 0.00012359732531568585
Position 4598: 0.00012153170282658092
Position 3893: 0.00011884514926505917
Position 1707: 0.0001095193663308501
Position 4239: 0.00010549550742473693
Position 3392: 8.539596159125819e-05
Position 349: 8.436777082255043e-05
Position 553: 8.352195803435701e-05
Position 3793: 6.255524192865159e-05
Position 3976: 4.9084997524422445e-05
Position 2447: 4.401554380242091e-05
Position 681: 3.8262676859351256e-05
Position 431: 3.638035140380596e-05
Position 364: 3.206998097335368e-05
Position 373: 1.739494413568049e-05
Position 688: 1.4053374050289272e-05
Position 4601: 1.1481616917877615e-05
Position 1312: 3.4754710544358474e-06
Position 996: 2.7129712391022234e-06
Position 912: 2.670859682356295e-06
Position 805: 2.535609506658957e-06
Position 3813: 2.3467175748749896e-06
Position 4170: 2.0532227712404445e-06
Position 3660: 1.8163976139201001e-06
Position 3674: 1.5688435269304223e-06
Position 3639: 1.1970150802298271e-06
Position 830: 4.457319317587227e-07
Position 842: 4.048386773994281e-07
Position 4157: 3.5364273284961586e-07
Position 1472: 1.0911513658306992e-07
Position 974: 4.019986537655688e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3553: 0.8924752146798215
Position 4238: 0.6263863062318853
Position 758: 0.48338249602818273
Position 4694: 0.07290815858602684
Position 3558: 0.0689879065251582
Position 1524: 0.05982850221236141
Position 1107: 0.05756567033022355
Position 3176: 0.05701756999320623
Position 800: 0.05681131107143945
Position 2258: 0.05253270458799971
Position 3806: 0.051216402856155585
Position 4225: 0.04227851709166043
Position 967: 0.03402207973690159
Position 4879: 0.03318127477742812
Position 5225: 0.026601810778943705
Position 4412: 0.02395682158721164
Position 5185: 0.022243135911986883
Position 4256: 0.01877319256281937
Position 5267: 0.01704875707861518
Position 4447: 0.010311900816830274
Position 3842: 0.009322112639877523
Position 3611: 0.009226296026908684
Position 2232: 0.008871151784028617
Position 4057: 0.008447085118655677
Position 5321: 0.007703269079363695
Position 1544: 0.0076152894152236306
Position 659: 0.007549266658852038
Position 830: 0.007415497283222049
Position 1649: 0.0069258036691922905
Position 5406: 0.0067428006618680415
Position 4244: 0.006036381681572177
Position 2225: 0.006008937629175176
Position 4917: 0.005852979849133253
Position 4498: 0.005777234875494988
Position 2309: 0.005771561763568964
Position 2189: 0.004499722257408929
Position 3931: 0.00413891258040775
Position 1813: 0.003940747234579711
Position 4131: 0.003807338383221833
Position 4736: 0.003521248477840591
Position 4564: 0.0031066299752076972
Position 688: 0.0030363555377001385
Position 764: 0.0029226427852067343
Position 5340: 0.002379194786471784
Position 4466: 0.002228789229783473
Position 4913: 0.0020746714050925404
Position 2060: 0.0020517104303956076
Position 4601: 0.0017500020021666582
Position 1345: 0.001623036230752927
Position 3564: 0.001600265153330578
Position 3512: 0.0015541434573034323
Position 3005: 0.00148308060677835
Position 4698: 0.0013806252800409185
Position 1568: 0.0012741541684793058
Position 4598: 0.0010958292624877889
Position 5169: 0.0010799630369163122
Position 4731: 0.0010593722843037722
Position 4282: 0.0010468016600275287
Position 1753: 0.0010454674169542058
Position 2143: 0.001005441838849889
Position 4289: 0.0010026324955416878
Position 3987: 0.0009971241902276462
Position 1938: 0.0009691191392419986
Position 4012: 0.0008840932117255949
Position 1269: 0.0008750440771108805
Position 3527: 0.0008469972154609663
Position 3819: 0.0008049837996331056
Position 4850: 0.0006669722808033048
Position 4569: 0.0006377420460041215
Position 3582: 0.0006328615462007283
Position 4212: 0.0006249924627728912
Position 811: 0.0005959447534234816
Position 4353: 0.0005958941064682183
Position 2319: 0.0005869618767458608
Position 2195: 0.0005795760684990331
Position 1111: 0.0005545293406338069
Position 3881: 0.0005410648571636667
Position 4296: 0.0005159280291993909
Position 2114: 0.0005090796858221456
Position 3590: 0.0005018872720265479
Position 3916: 0.000500787872114695
Position 1699: 0.000498581357968072
Position 4993: 0.0004967950683476738
Position 3935: 0.0004674091825112434
Position 1870: 0.00044506568284409726
Position 635: 0.00043989414074801825
Position 3615: 0.0004137680485473176
Position 3812: 0.0004041055355640267
Position 708: 0.0003871061255356292
Position 3618: 0.00037370867604378117
Position 2382: 0.00036829367324963763
Position 1945: 0.00033365317117996517
Position 4417: 0.0003288338986758989
Position 4370: 0.0003239044052927134
Position 5285: 0.0003192396538805765
Position 5090: 0.00030227934355268123
Position 720: 0.00028460469886057535
Position 5070: 0.0002786798965522445
Position 3033: 0.0002686662691260233
Position 1981: 0.0002546269514964159
Position 869: 0.00023315290809241396
Position 2079: 0.00019176779660540555
Position 306: 0.0001911508570293824
Position 2094: 0.00018623597375497675
Position 1921: 0.0001861519897595899
Position 1039: 0.0001818845483205307
Position 702: 0.00018051092551504656
Position 699: 0.00018014490833473672
Position 2268: 0.00017983403362766665
Position 4611: 0.0001723419735518562
Position 4882: 0.00016579599840668767
Position 5298: 0.00016480967273733223
Position 2199: 0.0001632980621341122
Position 3094: 0.00014817200090834644
Position 399: 0.00014758169777965161
Position 4310: 0.00012305606983598036
Position 1325: 0.00012043620310976594
Position 1857: 0.0001116557861203132
Position 2217: 0.00011011954646799993
Position 3639: 0.00010753184080364661
Position 266: 0.00010555711698879631
Position 2361: 9.945540787016745e-05
Position 4062: 9.356619398672977e-05
Position 4706: 9.076409101789326e-05
Position 2920: 8.579042706328833e-05
Position 1961: 8.292040203935026e-05
Position 3060: 8.173248554311064e-05
Position 558: 8.051298236206178e-05
Position 2068: 7.861521880674569e-05
Position 912: 7.845471692781e-05
Position 5411: 7.564253568732945e-05
Position 561: 6.968576595443476e-05
Position 3672: 6.850548662150262e-05
Position 1476: 6.821416217018766e-05
Position 3831: 6.459529190420828e-05
Position 4024: 6.144368504381158e-05
Position 3478: 5.830965806631878e-05
Position 4481: 5.6134931186328636e-05
Position 2343: 5.462086158358641e-05
Position 3039: 5.4236722435477015e-05
Position 883: 5.409987029127071e-05
Position 5270: 4.9721776427633674e-05
Position 4328: 4.938990214926013e-05
Position 1710: 4.9229228286176874e-05
Position 4325: 4.7741626450390886e-05
Position 3847: 4.727428538191123e-05
Position 4098: 4.465342895756019e-05
Position 2154: 4.02592539521062e-05
Position 3892: 3.983864741627846e-05
Position 180: 3.75078012557929e-05
Position 1201: 3.030842056938192e-05
Position 3530: 2.9021316528893352e-05
Position 331: 1.82847835799632e-05
Position 1019: 1.6723802407746105e-05
Position 3411: 1.647067109596781e-05
Position 252: 1.4189290231733213e-05
Position 501: 8.158402018841911e-06
Position 389: 8.004509469097118e-06
Position 476: 7.67145278149436e-06
Position 1760: 7.277361107658557e-06
Position 1298: 6.257985201100474e-06
Position 373: 5.919695796093728e-06
Position 1906: 5.598145969680186e-06
Position 3367: 5.538509919621101e-06
Position 728: 5.320105571095908e-06
Position 971: 5.056698115592671e-06
Position 1885: 4.904670668898763e-06
