Gene = 1700017B05Rik
index = 11
Annotated 5SS: [ 184 6227]
Annotated 3SS: [3471 8282]
SMsplice 5SS: [ 184 6227]
SMsplice 3SS: [6051 8282]
top_k =  1000
Partition function (log Z): -8.680644442705375

Sorted 5' Splice Sites (High to Low Probability):
Position 184: 0.9651198060167909
Position 6227: 0.5828779789582516
Position 3845: 0.15164074245461576
Position 2832: 0.10909781231317314
Position 8103: 0.10090546324883629
Position 3656: 0.09739133887137573
Position 802: 0.07541260981795038
Position 8387: 0.07297392086465863
Position 3986: 0.06469982026482074
Position 1729: 0.05686184202564235
Position 8125: 0.05052457619200071
Position 4164: 0.03978964179483378
Position 4792: 0.02899207333802253
Position 9047: 0.025748545286735498
Position 321: 0.021848717255031937
Position 5114: 0.018002287747474588
Position 4187: 0.01758497231985413
Position 4000: 0.016964103801381903
Position 864: 0.014479910814098242
Position 8460: 0.007881670529586153
Position 4596: 0.007730906130883393
Position 6095: 0.007681284082918271
Position 339: 0.0075709591404261875
Position 5303: 0.00634571781722037
Position 1136: 0.0061004809956202374
Position 1024: 0.0059784529821377405
Position 9105: 0.0052358684216713145
Position 1803: 0.004549520879369986
Position 3683: 0.003070045288767339
Position 6303: 0.0029259670884091635
Position 407: 0.0028738390599316165
Position 931: 0.0022695184851269975
Position 1392: 0.002238809897120577
Position 8502: 0.0015046331812431032
Position 3773: 0.001403344678400566
Position 6533: 0.0013430203627058162
Position 3564: 0.001299914472275022
Position 6110: 0.0012060488949745603
Position 4203: 0.0011710291707573383
Position 7115: 0.0011212399182641405
Position 528: 0.0009666893220542674
Position 6158: 0.0007269656729155543
Position 6647: 0.0006507098078871864
Position 770: 0.0006415493376339937
Position 563: 0.0006157064797141974
Position 3472: 0.0005729246348762965
Position 6209: 0.0005676560168157064
Position 1348: 0.0005326025489652786
Position 2161: 0.0005304547590346939
Position 677: 0.0005066201202164914
Position 3749: 0.0004557477990804627
Position 2708: 0.00040528918918165773
Position 3338: 0.00038093577637168054
Position 989: 0.00033804175347095135
Position 241: 0.00033304356615513985
Position 6665: 0.00030281136447218626
Position 1707: 0.0002387575399339459
Position 3144: 0.00021172653422715302
Position 1697: 0.00021045459213468308
Position 2079: 0.00018604677471032593
Position 173: 0.00013129828803482084
Position 3708: 0.00012381986389988777
Position 1442: 0.00010073222965597879
Position 40: 9.953073606914623e-05
Position 3343: 8.18234310944301e-05
Position 152: 6.753410936954091e-05
Position 6104: 5.628849043799614e-05
Position 2506: 4.246438279771473e-05
Position 2053: 4.107564338797466e-05
Position 3148: 3.761269213477419e-05
Position 2819: 3.761089944559574e-05
Position 1656: 3.091210596535475e-05
Position 796: 2.6728533744654308e-05
Position 1313: 2.5941691004394185e-05
Position 1929: 2.529760739665904e-05
Position 3879: 2.4947826505902598e-05
Position 3389: 2.44521617163176e-05
Position 981: 2.178555539227141e-05
Position 3129: 2.123371660610644e-05
Position 3863: 1.6231351849086776e-05
Position 2508: 1.550485370902133e-05
Position 2070: 1.4449383531939968e-05
Position 1787: 1.3136997172286288e-05
Position 226: 8.650776162786984e-06
Position 1179: 7.110836141119527e-06
Position 256: 7.030902876421192e-06
Position 870: 6.513540890516488e-06
Position 758: 6.0259884159483775e-06
Position 535: 5.175866117734417e-06
Position 439: 2.786031146768813e-06
Position 456: 2.7024465538636585e-06
Position 522: 1.8383626768251685e-06
Position 545: 1.7415339566397224e-06
Position 52: 1.702862911498701e-06
Position 841: 1.166387433157974e-06
Position 610: 1.1302665537609205e-06
Position 357: 1.0361633421066312e-06
Position 763: 5.278399176343075e-07
Position 1288: 4.608144753220068e-07
Position 822: 2.1825054197978997e-07
Position 589: 1.4116275625022155e-07
Position 830: 1.406272816504666e-07
Position 735: 9.298748048832038e-08
Position 665: 7.718824756683442e-08
Position 843: 2.400678714442789e-08
Position 576: 1.8913655418851048e-08
Position 740: 1.745702343768121e-08
Position 3520: 1.3128240341490464e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8282: 0.67834610267667
Position 6051: 0.4323659658433671
Position 8006: 0.1644756993749005
Position 8912: 0.14530604508170172
Position 6018: 0.14451251528781972
Position 3679: 0.12644965890424534
Position 3471: 0.11814562584959917
Position 3870: 0.0788924048743231
Position 9147: 0.07837509430823825
Position 4707: 0.06660788856291087
Position 4045: 0.06123344655784779
Position 2695: 0.06095833971048013
Position 1554: 0.04735607578902255
Position 6398: 0.041169795799741615
Position 647: 0.028041471714995363
Position 5959: 0.027880046624028928
Position 2668: 0.02308922578596508
Position 9252: 0.020710470757153626
Position 712: 0.017072214510703464
Position 618: 0.013880940800964027
Position 3757: 0.013707439625964813
Position 3817: 0.013146366459124776
Position 2641: 0.01237369461842442
Position 598: 0.010735215095108337
Position 941: 0.007691874105841742
Position 7976: 0.0076082740588591675
Position 6557: 0.0074789312453784305
Position 720: 0.007259061725404721
Position 8321: 0.006689350729058601
Position 6953: 0.006177467055205683
Position 4051: 0.005344921863021341
Position 1597: 0.0050505701220089115
Position 270: 0.004834772464612091
Position 4746: 0.004686772669321001
Position 2787: 0.004671882285031731
Position 6000: 0.004584173284084235
Position 5036: 0.004198894749527005
Position 735: 0.004093573482421915
Position 4980: 0.004081775328941198
Position 2673: 0.0037378950079692552
Position 4344: 0.0033881708668246696
Position 4420: 0.00326141468766481
Position 1483: 0.0032311249252651706
Position 8537: 0.002985595797232757
Position 288: 0.0029708608061869307
Position 1629: 0.0028975769285733526
Position 2712: 0.002855876640920412
Position 9157: 0.002698441909782699
Position 8620: 0.002470248218723261
Position 4149: 0.0023588777298970886
Position 1395: 0.0023343445933287858
Position 6093: 0.0022452638111574766
Position 6704: 0.002192287118562076
Position 673: 0.0021917848468283423
Position 873: 0.002152177007231708
Position 4375: 0.002037029299998221
Position 5193: 0.0019084631945419262
Position 5070: 0.0018512887777708735
Position 6198: 0.0018473320351974814
Position 3820: 0.0018070423327591191
Position 294: 0.0016933777390928822
Position 4712: 0.0016774847941951056
Position 8475: 0.0014555862918536994
Position 5662: 0.0013612188552017774
Position 7457: 0.0013155482619538338
Position 7643: 0.0012911877358362293
Position 9436: 0.0012629036534958081
Position 1308: 0.0011177448408147064
Position 903: 0.0010518422986972313
Position 6867: 0.0010118410805858256
Position 4552: 0.0009689572307184821
Position 2752: 0.0009396369054478842
Position 2346: 0.0008804560101223426
Position 3632: 0.0008442966913439777
Position 9006: 0.0008330217737864217
Position 7573: 0.0007675411309086854
Position 1424: 0.0007583354357598781
Position 2007: 0.0007542002274423615
Position 3023: 0.0007227501211593723
Position 2538: 0.0007130549683366189
Position 7260: 0.0007009972049323621
Position 7355: 0.0006682234524286919
Position 5680: 0.0006500229980169815
Position 1614: 0.0006102160833145737
Position 2343: 0.0006073697210045912
Position 8210: 0.000580506881551259
Position 3629: 0.0005700833758926676
Position 3203: 0.0005678581662703313
Position 6840: 0.0005422247709692836
Position 1253: 0.0005285184329788948
Position 5638: 0.0005239536955637011
Position 3239: 0.0005145863251984926
Position 4916: 0.0005071271452551267
Position 770: 0.0005064537022628001
Position 915: 0.00044246323258723
Position 8128: 0.0004255741131080188
Position 1189: 0.0003907432264191486
Position 490: 0.000359622416059013
Position 5250: 0.0003565241752530713
Position 320: 0.0003495992970130978
Position 653: 0.0003381072969747396
Position 4519: 0.00032957799091537916
Position 3520: 0.0003278460887074395
Position 2994: 0.0003213434504972687
Position 879: 0.00031202265717375174
Position 5788: 0.0003104446155938953
Position 4939: 0.0003067917134017771
Position 3476: 0.0003055802780900836
Position 4006: 0.0002850235956484266
Position 6631: 0.0002572469238089674
Position 2945: 0.00025687819068850675
Position 5461: 0.00024803792619227223
Position 676: 0.00024595849002100165
Position 1000: 0.00024405273271409263
Position 1305: 0.0002036523392858431
Position 8143: 0.00019888833784095883
Position 1115: 0.00018100188984223763
Position 4731: 0.00017052356570026035
Position 6561: 0.0001697182465166845
Position 848: 0.00016514730993413642
Position 976: 0.0001607431908425879
Position 4595: 0.0001554928862942052
Position 5812: 0.00015174106838723332
Position 6222: 0.00012193976921914555
Position 1861: 0.000112409155591905
Position 1347: 0.00010096592499583246
Position 1245: 9.856859198464522e-05
Position 5517: 9.710308486703943e-05
Position 740: 9.396494095069648e-05
Position 2907: 8.837641693301343e-05
Position 1432: 8.644611911748074e-05
Position 4643: 8.053462660530428e-05
Position 2038: 7.817285218384334e-05
Position 1871: 7.636939167768628e-05
Position 443: 6.584870662641967e-05
Position 1456: 6.565213222090808e-05
Position 1556: 6.491568885601635e-05
Position 2076: 6.465574053086788e-05
Position 4853: 6.24539226688497e-05
Position 410: 6.231138217093045e-05
Position 1196: 5.93236592079129e-05
Position 1820: 5.716089724309989e-05
