Gene = Apobec4
index = 128
Annotated 5SS: [214]
Annotated 3SS: [5641]
SMsplice 5SS: [214]
SMsplice 3SS: [5641]
top_k =  1000
Partition function (log Z): -11.322088100879395

Sorted 5' Splice Sites (High to Low Probability):
Position 214: 0.6676277959865158
Position 112: 0.2175209237667997
Position 5398: 0.10665870144909263
Position 188: 0.07846948860969606
Position 5567: 0.06918849102881457
Position 2863: 0.032582463234436955
Position 4540: 0.023466003691509838
Position 3027: 0.022559909458387165
Position 657: 0.016681552293854807
Position 5091: 0.015272835675846537
Position 5330: 0.013228103132426087
Position 923: 0.012760392300280735
Position 84: 0.010813220577248475
Position 634: 0.010484423096014174
Position 2436: 0.006778305167664146
Position 5706: 0.0030732113991246155
Position 2526: 0.002819371609360223
Position 3624: 0.0026240253271297355
Position 4455: 0.0023425505716933317
Position 363: 0.0023355572166420644
Position 6337: 0.00227877052479503
Position 5538: 0.0022115665685949644
Position 5845: 0.0020773154965166595
Position 6596: 0.002024249372775846
Position 6793: 0.001681934221507658
Position 2876: 0.0014909108487044364
Position 4535: 0.0013297720764713183
Position 2060: 0.0011660202857742424
Position 4030: 0.0009365149453458007
Position 5839: 0.0008951813105638335
Position 2788: 0.0008845708236844341
Position 611: 0.0008780858478333642
Position 4397: 0.0008592388058860944
Position 6218: 0.0008494289537646736
Position 1692: 0.0008351010395373259
Position 2432: 0.0007238920827848062
Position 969: 0.000713284274356013
Position 3300: 0.0006533388260453812
Position 452: 0.0006188771884264927
Position 2827: 0.0005995433838507292
Position 129: 0.0003906860991049006
Position 1740: 0.0003234194175866125
Position 2483: 0.00030917964559644146
Position 302: 0.0002813830027151159
Position 928: 0.00027590964372063096
Position 168: 0.0002572883582478698
Position 5170: 0.0002395238474674757
Position 5065: 0.00022943957983419458
Position 6180: 0.0002227843293908973
Position 97: 0.0002168303027298425
Position 1319: 0.00021492045948648812
Position 1771: 0.00017777254624262275
Position 234: 0.00017082632319040205
Position 359: 3.02034818749459e-05
Position 1070: 2.2828209338339878e-05
Position 367: 1.3822380656963825e-05
Position 1289: 1.0816988422598168e-05
Position 2188: 3.852311001327187e-06
Position 2363: 3.796940723123411e-06
Position 440: 3.3296463509306843e-06
Position 1468: 3.0310123337650165e-06
Position 576: 2.9187689902799154e-06
Position 186: 2.710565365539496e-06
Position 389: 2.4196784327880524e-06
Position 346: 1.706798063807016e-06
Position 350: 1.4270238400964226e-06
Position 361: 1.3166251401268268e-06
Position 426: 1.1000024637474363e-06
Position 406: 1.0167008322468764e-06
Position 2917: 8.834399101073086e-07
Position 2779: 8.241786025613546e-07
Position 391: 8.21778619862963e-07
Position 521: 6.815317549602435e-07
Position 311: 3.5120793324701995e-07
Position 5683: 3.4786693253461966e-07
Position 81: 2.774886025045662e-07
Position 373: 1.9218303195392949e-07
Position 564: 1.7791922322462396e-07
Position 1136: 1.536818316775293e-07
Position 567: 1.4693242430349512e-07
Position 619: 7.355692790014013e-08
Position 1267: 6.360718166068875e-08
Position 237: 5.133597545237746e-08
Position 995: 4.802834130196394e-08
Position 1201: 4.557182077440684e-08
Position 815: 4.409642213105474e-08
Position 1252: 3.0319888958186983e-08
Position 1260: 2.4844742944800662e-08
Position 1305: 2.450410087645742e-08
Position 1269: 1.4722636014462717e-08
Position 935: 1.403142985860488e-08
Position 371: 1.1054722813727886e-08
Position 1323: 9.20472635095438e-09
Position 899: 2.2675345656928425e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5641: 0.5738290683139579
Position 5426: 0.10173990929038466
Position 5254: 0.07836305796280177
Position 2681: 0.05296011420796654
Position 6136: 0.044158233129023644
Position 762: 0.038165614733812615
Position 5377: 0.036211226681360335
Position 4975: 0.027372139315307006
Position 4858: 0.023556497281575304
Position 6836: 0.02262347089520647
Position 1398: 0.022589289120976068
Position 5233: 0.01966741903414022
Position 5750: 0.01861530138782852
Position 5217: 0.017818000168142938
Position 5783: 0.017404486740575386
Position 2915: 0.016615949521484485
Position 6666: 0.01583542754392239
Position 5203: 0.012732714404958795
Position 3534: 0.011477985063129324
Position 2335: 0.011056587696744492
Position 5649: 0.009794746942805493
Position 5510: 0.009522667243071136
Position 4418: 0.00942894805194534
Position 5397: 0.009412662349443246
Position 4436: 0.008197294139521383
Position 1328: 0.007508295610459319
Position 4979: 0.007475441858579257
Position 506: 0.007207278680701773
Position 5094: 0.007206140052273819
Position 6543: 0.006160647169324027
Position 1904: 0.005323197571230936
Position 5611: 0.004697663767093417
Position 302: 0.004496539737786236
Position 1252: 0.004094048574796257
Position 2381: 0.004023696558937309
Position 5010: 0.003854249483859236
Position 4470: 0.0035541945168458423
Position 3893: 0.003190206742317246
Position 6635: 0.003164419717674793
Position 6170: 0.0031424523577123
Position 6368: 0.0028336566544421684
Position 2988: 0.002581353824441835
Position 4075: 0.0025584441814358047
Position 6371: 0.0024834337415822207
Position 5449: 0.0024060697790324725
Position 5170: 0.002244254595016089
Position 6961: 0.002073919904287266
Position 4445: 0.0019781939822626654
Position 4498: 0.0018601030518863213
Position 5596: 0.0018075230440575667
Position 4335: 0.0015743514697207342
Position 3115: 0.0015510180391239772
Position 6304: 0.0014496168360285636
Position 6336: 0.001424601838560697
Position 6217: 0.0013267805410896334
Position 1679: 0.0013211261554273088
Position 6461: 0.0012399570302222252
Position 406: 0.0012227819331571122
Position 4950: 0.001056540227254046
Position 6314: 0.000977249241402909
Position 2722: 0.0009279963776507173
Position 2362: 0.0008722091412014496
Position 2100: 0.0008609989470363331
Position 1063: 0.0008580660885960341
Position 2342: 0.000794770741294256
Position 6481: 0.0007655698808514575
Position 4885: 0.0007646872801225291
Position 1604: 0.0006841724709842232
Position 5561: 0.0006700453210920888
Position 3566: 0.0005425218782372935
Position 322: 0.0005175465463612826
Position 3850: 0.0005163620172027986
Position 3142: 0.000508992237314667
Position 6588: 0.0004844049553059902
Position 4766: 0.00048094094129171456
Position 4865: 0.0003960397863921304
Position 3259: 0.0003846421145999611
Position 5259: 0.0003753119544965144
Position 2407: 0.00037283107998359023
Position 3897: 0.00036785126193947997
Position 6157: 0.00036004236832157683
Position 1885: 0.0003487383296761958
Position 186: 0.0003439452997138011
Position 2029: 0.00033858328188703357
Position 3605: 0.00032245597437210717
Position 6120: 0.00031128121765252215
Position 1394: 0.00030741014167598484
Position 2857: 0.00030525688664663454
Position 4787: 0.0002955992593072564
Position 1069: 0.0002835038281407804
Position 5990: 0.0002693771804687063
Position 6671: 0.0002637807010422442
Position 2608: 0.00026138411666807015
Position 387: 0.00025491593757034133
Position 5739: 0.00025227846660030325
Position 6055: 0.00024898149978923247
Position 2313: 0.00024485076678551135
Position 3972: 0.00024118654329331068
Position 6402: 0.00023006500710098741
Position 764: 0.0002265569027684515
Position 5138: 0.00022586472206199425
Position 319: 0.000213984617017395
Position 5810: 0.00021306827971412812
Position 4915: 0.00021091145414944937
Position 2561: 0.00020336629087677643
Position 411: 0.00020307351826224308
Position 533: 0.00020069881866396406
Position 3823: 0.0001877277560525145
Position 4706: 0.0001847008242642169
Position 4751: 0.00017429410373025195
Position 5026: 0.00017299610668008837
Position 436: 0.0001692289357160898
Position 5333: 0.00016831760720527824
Position 1033: 0.00016288353964251492
Position 6006: 0.00015846849097097922
Position 1201: 0.000156714618383796
Position 6075: 0.00015140163889215553
Position 1838: 0.0001492942008905606
Position 6967: 0.0001458792224721928
Position 4093: 0.0001426105721120978
Position 1458: 0.0001383226421837412
Position 945: 0.0001349750461343009
Position 2751: 0.00010846170281516741
Position 6934: 0.00010595928627364454
Position 244: 9.676172056686004e-05
Position 4920: 9.105606921449594e-05
Position 1410: 8.925383071376669e-05
Position 4662: 8.586021331140686e-05
Position 4810: 8.446442927108111e-05
Position 3580: 8.327974602872235e-05
Position 383: 7.650960747689865e-05
Position 4028: 7.247235833985357e-05
Position 2156: 7.071568288376687e-05
Position 733: 7.035410024919673e-05
Position 3466: 6.974809999117677e-05
Position 234: 6.890275114477005e-05
Position 3220: 6.83187571325016e-05
Position 2411: 6.569436103968412e-05
Position 1117: 6.547758422458807e-05
Position 919: 6.416061631971207e-05
Position 2832: 6.364977443778295e-05
Position 3280: 5.562030432909038e-05
Position 3433: 5.117412479773956e-05
Position 1436: 5.1099572253397216e-05
Position 1179: 5.088526358159081e-05
Position 3088: 4.763302923714782e-05
Position 891: 4.655935847413667e-05
Position 440: 3.6628092845210573e-05
Position 1345: 3.589359361227092e-05
Position 3478: 3.332730354582313e-05
Position 1782: 3.2604800050866676e-05
Position 619: 2.9639361573366786e-05
Position 2063: 2.9516656516353027e-05
Position 1864: 2.821888885424897e-05
Position 1647: 2.6098672799790188e-05
Position 254: 2.6042055127347622e-05
Position 1810: 2.3590843424413108e-05
Position 2163: 2.3496306528177742e-05
Position 331: 2.2845601337317122e-05
Position 1134: 2.2078824043871582e-05
Position 1924: 2.1298828299549133e-05
Position 870: 2.1294290587144028e-05
Position 2519: 1.9131019963257163e-05
Position 740: 1.9072193273072988e-05
Position 2684: 1.845311045471347e-05
Position 508: 1.8445159880539418e-05
Position 1740: 1.7458462172493687e-05
Position 1737: 1.5638505735910346e-05
Position 1916: 1.4202405644510346e-05
Position 1998: 1.4005251021851502e-05
Position 1121: 1.2247745534590865e-05
Position 1084: 1.2224990673242608e-05
Position 1097: 1.2061808096221268e-05
Position 1002: 1.0462206718845716e-05
Position 783: 9.994772118745259e-06
Position 552: 9.614198960142173e-06
Position 1485: 9.52075029838749e-06
Position 448: 9.38044041742293e-06
Position 778: 9.327998937845153e-06
Position 923: 7.693216673254309e-06
Position 841: 7.241815553322322e-06
Position 2351: 2.976881893468102e-06
Position 2779: 2.184675793529543e-06
Position 4087: 6.600788810226494e-07
Position 2427: 6.228502508290345e-07
Position 557: 6.202394734067571e-07
Position 3163: 5.662715936043936e-07
Position 592: 3.7232207217777537e-07
Position 2693: 3.465186408605932e-07
Position 792: 2.3858463569196926e-07
Position 596: 2.213409380726597e-07
Position 615: 2.0908517554793547e-07
Position 343: 1.5153869560901144e-07
Position 3159: 1.353845168917572e-07
Position 274: 1.259114632097211e-07
Position 564: 1.1323903218168795e-07
Position 624: 1.107301273601937e-07
Position 2757: 9.9946362286012e-08
Position 340: 9.431552276658244e-08
Position 828: 7.708903076684837e-08
Position 346: 7.28275779754995e-08
Position 3148: 6.861056373091621e-08
Position 788: 6.338151976342498e-08
Position 452: 5.954975218718781e-08
Position 337: 4.678384294203827e-08
Position 156: 3.5251752154823915e-08
Position 907: 3.475037530313755e-08
Position 567: 3.3026667757018364e-08
Position 579: 2.876215138247833e-08
Position 637: 1.5168533433703215e-08
Position 656: 1.4681071636999377e-08
Position 197: 1.207386611135842e-08
Position 153: 1.0735021461046626e-08
Position 192: 8.61557011725188e-09
Position 576: 6.726472320719257e-09
Position 210: 6.210556532040994e-09
Position 797: 5.810256017792299e-09
Position 744: 5.737252537033607e-09
Position 818: 4.144411214360407e-09
Position 644: 3.772913076352028e-09
Position 633: 3.729279056922228e-09
Position 204: 2.4818370379206547e-09
Position 251: 2.170814741396679e-09
Position 832: 7.911558202390763e-10
Position 846: 7.283088251749854e-10
Position 686: 6.948503945569446e-10
Position 722: 6.893376835559378e-10
Position 162: 5.363436866756349e-10
Position 815: 4.783777219034531e-10
Position 168: 4.018227904363448e-10
