Gene = Cfap299
index = 255
Annotated 5SS: [   161  17059 169076 408408 455245]
Annotated 3SS: [ 16927 168984 408264 455114 472510]
SMsplice 5SS: [   161   8263  17059 112966 116139 152970 169076 175476 222716 229029
 233800 270197 276744 288729 294493 303103 332987 386909 395398 408408
 414948 434909 441119 447763 452392 455245 455480 460986]
SMsplice 3SS: [  8186  16927 112888 115968 152865 168984 175370 222618 228838 233699
 270088 276663 288494 294404 303001 332825 386736 395281 408335 414823
 434813 440981 447606 452353 455114 455363 460882 472510]
top_k =  1000
Partition function (log Z): -267.24998696291806

Sorted 5' Splice Sites (High to Low Probability):
Position 17059: 0.9999283602072708
Position 161: 0.9657532654349631
Position 8263: 0.83738814015695
Position 20772: 0.6423531619053489
Position 23284: 0.41480833266696077
Position 1565: 0.38647598667722394
Position 20393: 0.22724271899037934
Position 4687: 0.2267357011886568
Position 3102: 0.21912922612511496
Position 21238: 0.170148196475196
Position 25399: 0.16213345226931358
Position 6659: 0.14674707966558206
Position 4465: 0.14277646192216495
Position 20110: 0.13955554550512128
Position 2452: 0.13686659635097653
Position 6938: 0.13067798697753658
Position 5156: 0.08797327431115361
Position 1085: 0.08399296969085834
Position 1070: 0.07750986345570739
Position 3311: 0.06538952968826735
Position 8223: 0.06092268709570161
Position 8328: 0.0536259509275678
Position 17214: 0.052419941509149505
Position 23944: 0.05183075767252412
Position 2919: 0.04731019636159097
Position 7242: 0.042477534651009424
Position 9787: 0.039481779487755726
Position 18116: 0.03809337212217461
Position 23512: 0.03793833442762876
Position 20814: 0.03206650113776545
Position 171: 0.021652684225966234
Position 20714: 0.017662406714882048
Position 804: 0.01723306884129313
Position 293: 0.017205112043642858
Position 5759: 0.014557022518511067
Position 21867: 0.0114837802618812
Position 7214: 0.01105232763121372
Position 2423: 0.009810584256900614
Position 9537: 0.008016172997262224
Position 4532: 0.007463634907437884
Position 1247: 0.004846772552145934
Position 20457: 0.004281212218344483
Position 5160: 0.0038680832598564276
Position 2974: 0.00281335495427293
Position 2727: 0.002051244534484422
Position 1142: 0.0015577998692520416
Position 483: 0.0010640625755052283
Position 1402: 0.0009862082515877395
Position 2441: 0.000977790157852259
Position 1216: 0.0009205645038861454
Position 2574: 0.0008968164192907713
Position 2354: 0.0007602729520560247
Position 827: 0.0007485088074909602
Position 1229: 0.0007258493884695875
Position 1244: 0.0006739595980354603
Position 328: 0.0005362733373682212
Position 21248: 0.0005259550672748997
Position 848: 0.00042319418717911243
Position 17225: 0.000407424543846222
Position 214: 0.00036802241415002907
Position 18284: 0.0003518692805273949
Position 1723: 0.00032334117013680557
Position 317: 0.0003091069987791446
Position 2277: 0.0002974382817572991
Position 2301: 0.00029379410664402217
Position 140: 0.00017768432045367296
Position 3651: 0.00017113788684273496
Position 323: 0.00016828834560385424
Position 5275: 0.00014207281404195687
Position 1251: 0.00013250739341409066
Position 1185: 9.093150837021821e-05
Position 2660: 8.808778548544391e-05
Position 1199: 8.159487166596747e-05
Position 1325: 7.357788280597745e-05
Position 394: 7.332329336510423e-05
Position 1171: 4.557482970469723e-05
Position 1131: 3.4913932534574554e-05
Position 1146: 3.3317791705885034e-05
Position 2120: 3.3060191804187996e-05
Position 663: 3.289767453800545e-05
Position 148: 3.247318365137272e-05
Position 97: 2.8672348401472276e-05
Position 2362: 1.7240913936937236e-05
Position 35: 1.4941071822106273e-05
Position 671: 1.3127757992606548e-05
Position 331: 1.152576134357368e-05
Position 463: 1.1168908870640258e-05
Position 870: 9.643315945966408e-06
Position 814: 8.853423130956583e-06
Position 271: 7.79764723089754e-06
Position 823: 7.472938225379911e-06
Position 365: 6.358784629686151e-06
Position 21: 4.441167750345263e-06
Position 367: 4.3662212044383455e-06
Position 912: 3.738084226720177e-06
Position 41: 3.1464525896699096e-06
Position 200: 3.077760326034019e-06
Position 791: 2.752995001416443e-06
Position 881: 2.6983891700761213e-06
Position 39: 2.0077750299768e-06
Position 852: 1.563984548325162e-06
Position 888: 1.3347151456948843e-06
Position 825: 1.1837592383253218e-06
Position 175: 1.0227286429748414e-06
Position 891: 8.838282522848579e-07
Position 359: 4.753960386878607e-07
Position 893: 4.5583498814438483e-07
Position 3211: 4.2688142612347353e-07
Position 721: 2.622347601660299e-07
Position 981: 1.206940854002514e-07
Position 1157: 6.494782682728673e-08
Position 77: 6.103434307368345e-08
Position 495: 3.970462698079059e-08
Position 418: 2.153039371989998e-08
Position 1980: 1.589685340055183e-08
Position 629: 1.5547535113697486e-08
Position 89: 5.632617165753324e-09
Position 942: 4.5546060561494206e-09
Position 1572: 2.5496334783828323e-09
Position 617: 1.2624151421479117e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16927: 0.9999711433902229
Position 8186: 0.9519481058448712
Position 23240: 0.5140659932923571
Position 23658: 0.43854236181680933
Position 20589: 0.3868990551758294
Position 20657: 0.295116008767676
Position 20278: 0.24802418934149692
Position 30166: 0.20303460623941422
Position 4557: 0.1966449561723341
Position 1508: 0.18914262805297516
Position 4371: 0.17123268437340847
Position 25289: 0.14574572127784863
Position 21132: 0.14425118246847593
Position 6780: 0.124541794948331
Position 25209: 0.11427148366724318
Position 6403: 0.10815673508440214
Position 958: 0.10116128383903696
Position 2847: 0.087159530553201
Position 2639: 0.07123063121242025
Position 28706: 0.07078227187261782
Position 19752: 0.06616995195313152
Position 7051: 0.05353143084239898
Position 17135: 0.050076223340905696
Position 2262: 0.04910790467852283
Position 5034: 0.04601059741927138
Position 1457: 0.044547802866174976
Position 1397: 0.043477517518120984
Position 1370: 0.04195346449033611
Position 978: 0.04163332945822555
Position 2818: 0.03698664325439404
Position 9636: 0.03519665349639066
Position 24897: 0.03495618084644214
Position 6478: 0.03020167292104126
Position 2422: 0.029872963355262114
Position 2170: 0.02897652084714504
Position 20041: 0.02867391414700063
Position 20077: 0.02646698963965676
Position 5088: 0.02629486239858438
