Gene = Sdccag8
index = 956
Annotated 5SS: [   396  10245  11625  14324  16523  25766  30229  30710  39243  53705
  60039  63447 105027 131576 133730 141264 197356]
Annotated 3SS: [ 10091  11538  14209  16396  25624  30163  30520  39103  53551  59903
  63329 104883 131447 133620 141131 197228 205454]
SMsplice 5SS: [   396  10245  11625  14324  16523  25766  30229  30710  34535  39243
  47950  53705  56008  60039  63447  72940 105027 111800 113100 116408
 117294 131576 133730 141264 150425 156432 158513 197356 198054 205287]
SMsplice 3SS: [ 10091  11538  14209  16396  25624  30163  30520  34402  39103  47751
  53551  55891  59903  63329  72850 104883 111700 112957 116300 117166
 131447 133620 141131 150307 156343 158434 197228 197925 205172 205454]
top_k =  1000
Partition function (log Z): -89.7354459311119

Sorted 5' Splice Sites (High to Low Probability):
Position 14324: 0.9970914931035049
Position 25766: 0.9967066008278523
Position 16523: 0.9823251384222614
Position 11625: 0.9741953927292711
Position 30710: 0.9608612940504379
Position 396: 0.9312321424119178
Position 10245: 0.8029285649277389
Position 30229: 0.7452845404172271
Position 34535: 0.7140271502819949
Position 19936: 0.6883095320210212
Position 6832: 0.45257815087631104
Position 21077: 0.41418719570146684
Position 23729: 0.3474362293683569
Position 20136: 0.33836267755246197
Position 30927: 0.3345508102324889
Position 36304: 0.31180057435721986
Position 15175: 0.25612637069164657
Position 5351: 0.24270628912290612
Position 13929: 0.23887021919445145
Position 32033: 0.2349027030598681
Position 18076: 0.2221691833247659
Position 617: 0.19855971068391792
Position 20661: 0.1971557934142846
Position 23964: 0.19171998607193466
Position 16062: 0.18472710564707975
Position 19697: 0.17579352786216465
Position 3529: 0.16042545987240442
Position 28630: 0.1353446565727343
Position 26579: 0.1185093790313327
Position 38064: 0.11489347304654883
Position 21025: 0.10808358446124265
Position 15720: 0.10645912373711064
Position 30279: 0.10282563609507847
Position 36939: 0.10116926931556489
Position 7517: 0.09863452409054609
Position 27093: 0.09262437920365879
Position 39192: 0.08853283126898287
Position 30395: 0.08560748856812479
Position 27669: 0.07791769880216659
Position 19017: 0.06857291307514846
Position 29909: 0.05863112932154326
Position 27985: 0.05168418944516439
Position 9208: 0.04984067990769295
Position 31614: 0.049220282210056844
Position 4121: 0.04832669434605691
Position 174: 0.045306600502506095
Position 23769: 0.03831327080397239
Position 6992: 0.03782365494784181
Position 21196: 0.03271557003253571
Position 15587: 0.0303041114892546
Position 37105: 0.029064882346186743
Position 35883: 0.029053320071469
Position 434: 0.025923084572151877
Position 16336: 0.02539656775404666
Position 18984: 0.024811290739642507
Position 15259: 0.022050077649187566
Position 27819: 0.0220122476362011
Position 30410: 0.019931009771805938
Position 27678: 0.0196855373431024
