Gene = C130079G13Rik
index = 194
Annotated 5SS: [ 293 1746 3843 6513 7535]
Annotated 3SS: [ 1537  3619  6442  7362 10912]
SMsplice 5SS: [ 293 3843]
SMsplice 3SS: [3619 7718]
top_k =  1000
Partition function (log Z): -5.495600135235755

Sorted 5' Splice Sites (High to Low Probability):
Position 293: 0.994465362001545
Position 3843: 0.9734549249571606
Position 7535: 0.5880394064167344
Position 6513: 0.37279142365961415
Position 7290: 0.2549950598952051
Position 2424: 0.16702277829138934
Position 7242: 0.15459303133465255
Position 2981: 0.12497778373293827
Position 1746: 0.09211348674544233
Position 3120: 0.0920774991847645
Position 1999: 0.08225826393068565
Position 3314: 0.06890282175993538
Position 3220: 0.060606940821919475
Position 1372: 0.049567251901200204
Position 6613: 0.049070943879511435
Position 6836: 0.03711377703898129
Position 6321: 0.021973836626353573
Position 6317: 0.0216766026871165
Position 10135: 0.021414013438427634
Position 3031: 0.019083751357401996
Position 6325: 0.017826047134744297
Position 3505: 0.013505785359987924
Position 3060: 0.011145350499356799
Position 2638: 0.009634350152214245
Position 4034: 0.007885641240224232
Position 75: 0.007324192219807138
Position 3027: 0.00686015205812546
Position 1727: 0.006084236832800813
Position 1076: 0.005438221707326
Position 856: 0.004338407243104025
Position 6671: 0.0039008818895161683
Position 7542: 0.003808652785629883
Position 7224: 0.003415361099250868
Position 6648: 0.0034039846800984082
Position 7506: 0.0033628644285765502
Position 5966: 0.002767682606602144
Position 7881: 0.0026786482909908543
Position 2838: 0.0025264259460159918
Position 636: 0.001648638760216243
Position 1801: 0.0014126075618789494
Position 2343: 0.0014093376308316017
Position 2454: 0.0012067271592275995
Position 3752: 0.0011287035814950784
Position 4130: 0.0010824765223229268
Position 5287: 0.0010794113765878175
Position 9: 0.0010552880280245585
Position 5710: 0.0009969772044132318
Position 3040: 0.0009948160139627987
Position 2323: 0.0009909960836243412
Position 629: 0.0009880643607854693
Position 903: 0.0009313971956688543
Position 7853: 0.0008927085548088976
Position 8367: 0.0008452060198677889
Position 7631: 0.0007254861094775589
Position 5044: 0.0006974753063187104
Position 5048: 0.0006539488551163569
Position 5930: 0.0006351470277713857
Position 181: 0.00047057280216197735
Position 3458: 0.00039556773420964766
Position 5040: 0.00039292482457016476
Position 1680: 0.0003737204226906379
Position 4475: 0.00036848570142150556
Position 3722: 0.0003088204911655
Position 3816: 0.0003056479704746831
Position 5036: 0.0003054777183731783
Position 7913: 0.00029907645762812074
Position 3800: 0.0002833964152752416
Position 5874: 0.000276926106383273
Position 2022: 0.0002750686589315543
Position 251: 0.0002734458405942734
Position 742: 0.00027335553348933894
Position 1206: 0.0002665733346645539
Position 7864: 0.0002503237256634891
Position 6329: 0.00024316978210704428
Position 3020: 0.00021857952577726284
Position 2518: 0.0002019970378852352
Position 4: 0.0001762271222366342
Position 905: 0.0001634397302153855
Position 599: 0.00015958589384613148
Position 1471: 0.000140889772453845
Position 3847: 0.00011874966438086877
Position 3224: 0.00010079303467232142
Position 2360: 9.999765693576266e-05
Position 316: 9.838625298650455e-05
Position 2472: 9.51043829912505e-05
Position 1629: 9.247618280178056e-05
Position 2402: 8.299381732469979e-05
Position 3093: 6.320606362263231e-05
Position 1452: 6.141366465549289e-05
Position 2842: 5.750185887449335e-05
Position 3008: 5.237712162242736e-05
Position 2753: 4.9324238839809384e-05
Position 6564: 4.932311776350087e-05
Position 2994: 4.918424026781892e-05
Position 14: 4.4685482066120397e-05
Position 2999: 4.216632380089926e-05
Position 951: 4.000023218575709e-05
Position 1415: 3.94540569443932e-05
Position 604: 2.6365668775120727e-05
Position 849: 2.6177957315139863e-05
Position 147: 2.588762066793407e-05
Position 1060: 2.3341266309266193e-05
Position 1233: 2.2790594171742058e-05
