Gene = Mpi
index = 692
Annotated 5SS: [  60  617 2191 3727 4236 6370 7569]
Annotated 3SS: [ 488 1989 3584 4052 6195 7359 7824]
SMsplice 5SS: [  60  617 1645 2191 3727 4236 6370 7569]
SMsplice 3SS: [ 488 1495 1989 3584 4052 6195 7359 7824]
top_k =  1000
Partition function (log Z): 2.598397084351295

Sorted 5' Splice Sites (High to Low Probability):
Position 7569: 0.9241339106017922
Position 2191: 0.8978268859137103
Position 6370: 0.8859096123229985
Position 60: 0.884702554283074
Position 617: 0.8675620694060071
Position 4236: 0.7327561749220648
Position 3727: 0.45352632853072017
Position 1645: 0.40971651652166985
Position 3469: 0.2205985745023973
Position 3732: 0.20671139398670865
Position 6105: 0.1437217511519923
Position 1626: 0.09943931534386279
Position 1591: 0.0819675656870648
Position 5866: 0.07323045397457409
Position 5314: 0.07123182666451155
Position 180: 0.05983600658287906
Position 1605: 0.055577675940722666
Position 6265: 0.05445890532493769
Position 6963: 0.046750661479841596
Position 7395: 0.04175376114803073
Position 5011: 0.03352661229395383
Position 1033: 0.03233270622714631
Position 7090: 0.02611538008215175
Position 533: 0.024688580788738614
Position 3490: 0.02422819396834619
Position 3752: 0.022598857881222352
Position 444: 0.022009250516801703
Position 7573: 0.014834413601289734
Position 5456: 0.013018989380384115
Position 6025: 0.012253722989903631
Position 7765: 0.011447461914450572
Position 4187: 0.010340024047747027
Position 651: 0.00869317024421066
Position 2214: 0.008613358020985017
Position 4261: 0.008530599201737245
Position 2220: 0.008457922586888551
Position 184: 0.008113545363621905
Position 3502: 0.007602555245022316
Position 2101: 0.007255357881291181
Position 5370: 0.006147277888109362
Position 3922: 0.005724120002325639
Position 6345: 0.005638536720793524
Position 375: 0.005197839682060906
Position 1609: 0.005069399660782545
Position 2148: 0.004924514554927877
Position 4176: 0.0045654755344375075
Position 3737: 0.004523030385299221
Position 3945: 0.004135624577545806
Position 3711: 0.003311994210546282
Position 5938: 0.003022944722460919
Position 2762: 0.0027950196978815188
Position 2143: 0.00276430196129691
Position 4428: 0.002613630208323291
Position 250: 0.0026062308566819183
Position 7825: 0.002576803057769706
Position 404: 0.0025764361568751098
Position 6387: 0.002534879013707526
Position 4112: 0.0023699343090556233
Position 3810: 0.0023679127125378254
Position 361: 0.002150230074234379
Position 4740: 0.002024924651497977
Position 4856: 0.0019099203110560905
Position 1074: 0.001862168501196616
Position 1548: 0.0018021255840877644
Position 2410: 0.0017260987154077401
Position 6776: 0.001630393613378389
Position 3884: 0.001618714644747893
Position 3900: 0.001558816203157895
Position 6938: 0.0014436884116729597
Position 5618: 0.0013990720507940355
Position 4792: 0.0013595108869456326
Position 4257: 0.0013431488349067622
Position 6756: 0.0013172958595684806
Position 77: 0.0012864929181138221
Position 6445: 0.0012405987240192253
Position 4116: 0.001095845912469251
Position 51: 0.0010525964379145695
Position 3528: 0.0007906479067566873
Position 1257: 0.0007067706337381127
Position 6704: 0.0006670790654988933
Position 137: 0.0006473205186765154
Position 3013: 0.0006285359269741731
Position 311: 0.0005985684765644587
Position 517: 0.0005929751622819904
Position 2782: 0.0005855536877856938
Position 2402: 0.0005482029289383641
Position 2851: 0.00045942957513765963
Position 1526: 0.0004587173593247381
Position 152: 0.0004477402169122238
Position 7590: 0.0004190998200995364
Position 202: 0.00040841432468066886
Position 2344: 0.00040771141789991487
Position 7577: 0.0003964269087966673
Position 1949: 0.0003654997329056572
Position 7171: 0.00035310203640506505
Position 3688: 0.0003290173325519621
Position 6749: 0.00032073282371785836
Position 2370: 0.00031190625526395665
Position 2442: 0.00030715688916881285
Position 1536: 0.0002883746343931585
Position 1578: 0.0002754931735103293
Position 6784: 0.0002730342168900824
Position 3100: 0.00024042561922900176
Position 1520: 0.0002156142562210206
Position 3017: 0.00019831863047784935
Position 2206: 0.00018069011654783278
Position 187: 0.00017918722171704512
Position 1405: 0.00016884966258302146
Position 101: 0.00016770430382644425
Position 423: 0.00016593469372430143
Position 1379: 0.00016116103301445776
Position 1713: 0.00013819081932881777
Position 90: 0.00013005033652985722
Position 704: 0.00012889952514935347
Position 3415: 0.0001210808964469259
Position 6824: 0.000115801686586913
Position 7715: 0.00011348816200594694
Position 389: 0.00011156906002347523
