Gene = 4930455H04Rik
index = 50
Annotated 5SS: [ 333 2010]
Annotated 3SS: [ 1935 15205]
SMsplice 5SS: [333]
SMsplice 3SS: [15205]
top_k =  1000
Partition function (log Z): -12.65744617308641

Sorted 5' Splice Sites (High to Low Probability):
Position 333: 0.8863273232294525
Position 3129: 0.598180774219484
Position 1312: 0.48390073498268865
Position 2010: 0.29294762745721403
Position 3616: 0.21123416384556004
Position 171: 0.13114425866372428
Position 177: 0.12535557732643843
Position 5113: 0.08303345955423234
Position 165: 0.06746716653171862
Position 11800: 0.04927171089405866
Position 2321: 0.04585265637568701
Position 159: 0.03271286808505926
Position 2916: 0.030567972081816216
Position 607: 0.028623848065899377
Position 1391: 0.02782788886424495
Position 147: 0.020348107863556997
Position 182: 0.019330185001087078
Position 153: 0.018812510910598372
Position 3269: 0.015920137554279047
Position 141: 0.015545324921621232
Position 3211: 0.011648610367451897
Position 721: 0.00899934791206248
Position 1858: 0.00674023747207762
Position 9: 0.005309022468531852
Position 713: 0.003396882140142997
Position 481: 0.0029050911077526825
Position 2136: 0.002114185085891323
Position 186: 0.0019333498379156913
Position 5884: 0.0018126573034820096
Position 3434: 0.0010782981383824926
Position 4035: 0.0010612245719089437
Position 1769: 0.0010471254609948767
Position 5878: 0.0009687517953358937
Position 490: 0.0008996527217928018
Position 128: 0.0007615144035280898
Position 1250: 0.0006413352796267192
Position 427: 0.0005216359607195367
Position 883: 0.0005012877414275752
Position 1466: 0.000404761410470156
Position 44: 0.0003354260894651442
Position 2064: 0.0003206073593271448
Position 698: 0.00031869198960006125
Position 729: 0.0002950698147517034
Position 2598: 0.0002942688353878268
Position 1196: 0.00025769109279672424
Position 2148: 0.00018376991352775875
Position 1005: 0.00015029190361894046
Position 1051: 0.00011679759901492664
Position 540: 9.444002220949407e-05
Position 1059: 8.112704253314688e-05
Position 592: 7.64409707252311e-05
Position 232: 6.106209548880427e-05
Position 35: 5.9293853553309856e-05
Position 135: 5.557751462357081e-05
Position 2291: 5.0522998836928785e-05
Position 731: 4.831235897225606e-05
Position 2191: 4.820712840559487e-05
Position 64: 4.6599029933080766e-05
Position 2275: 4.40463751474344e-05
Position 2014: 3.8203607784727054e-05
Position 2544: 3.442129051616895e-05
Position 79: 2.9009798855730403e-05
Position 310: 2.1029304671036777e-05
Position 692: 1.7909480393711285e-05
Position 221: 1.7678418778452907e-05
Position 889: 1.7593245342965578e-05
Position 648: 9.753804765772615e-06
Position 245: 8.775813951298467e-06
Position 528: 7.915842009754321e-06
Position 2821: 7.362540862294093e-06
Position 23: 4.554035110546709e-06
Position 84: 4.4200978825266326e-06
Position 25: 3.1409015078605786e-06
Position 2272: 1.1037237143873284e-06
Position 1261: 4.5147667079462337e-07
Position 283: 4.428562218911775e-07
Position 1291: 2.4665375357762275e-07
Position 337: 8.413646884459944e-08
Position 600: 7.836919339877564e-08
Position 595: 4.902860143920588e-08
Position 2283: 2.0286802077852656e-08
Position 1501: 1.7475862271321454e-08
Position 742: 6.384965113767615e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15205: 0.6990379521830056
Position 1191: 0.49118231212053326
Position 2987: 0.3171625842238774
Position 280: 0.24820443752123575
Position 1935: 0.1858739488961635
Position 3521: 0.16751438278756997
Position 3037: 0.13023042828754627
Position 11714: 0.10084792533492193
Position 1886: 0.0998498598989391
Position 7492: 0.06239487645473523
Position 260: 0.05945268515963546
Position 11662: 0.05490296607650121
Position 3051: 0.05331008454917278
Position 2908: 0.04920484121860476
Position 3104: 0.0453951308713518
Position 2171: 0.0448667184203152
Position 5009: 0.039397933112923215
Position 265: 0.032821334543948574
Position 2684: 0.02539151853993168
Position 7520: 0.023131086440147518
Position 5080: 0.022875857781706033
Position 3885: 0.020582400823373564
Position 3524: 0.020544157972558933
Position 9621: 0.018942410419892832
Position 5038: 0.014605003748083028
Position 3357: 0.013181181772257548
Position 3008: 0.011575566933014363
Position 12511: 0.010904972549059807
Position 2963: 0.008203966469149884
Position 3543: 0.008184429982264839
Position 224: 0.008056726329397773
Position 1283: 0.007643422008671387
Position 1211: 0.007389382548619447
Position 1941: 0.006909183278836377
Position 2486: 0.006370747272346876
Position 1714: 0.006365100268495741
Position 3120: 0.006075494234065379
Position 3445: 0.005900275568525962
Position 4587: 0.00549464682449429
Position 398: 0.005482442835133007
Position 1586: 0.005426515430354051
Position 5820: 0.005313081902960971
Position 6674: 0.005002528637310106
Position 5085: 0.00492436895736198
Position 575: 0.004726137433224808
Position 2844: 0.004254706730011295
Position 6019: 0.004253369015418422
Position 662: 0.0034738765417936736
Position 401: 0.0033463837305058824
Position 2811: 0.0033103161196882847
Position 5665: 0.0031440112544894173
Position 12166: 0.003139633863133998
Position 232: 0.0030395994919837264
Position 5703: 0.0027249422561552014
Position 1195: 0.0026942068888153956
Position 283: 0.0024610154507657134
Position 4017: 0.0023927247878954908
Position 6065: 0.0023894221873707096
Position 5218: 0.0022726915253325182
Position 100: 0.0021853906275746404
Position 882: 0.0020857382449719812
Position 3555: 0.0016775496622912288
Position 7023: 0.001619311123892401
Position 7435: 0.0011366453478655356
Position 2915: 0.000966243424296719
Position 1050: 0.0009483508792167629
Position 4263: 0.0009358590158737911
Position 1726: 0.0009015435746191225
Position 3501: 0.0008986844712495513
Position 2817: 0.0008966042523291444
Position 1376: 0.0008711935896709591
Position 3804: 0.0008171149159506974
Position 9458: 0.0006228641733787065
Position 3862: 0.0005903999457792818
Position 648: 0.000574532343460143
Position 2237: 0.0005134472801563927
Position 1896: 0.0004655067227681533
Position 2736: 0.00046498560863459835
Position 1636: 0.0004502060361548225
Position 2147: 0.00043360459973094284
Position 3733: 0.00041630356191455723
Position 1311: 0.00040812361614203885
Position 1737: 0.00040666367025744897
Position 6478: 0.00037683319445958215
Position 2102: 0.0003194367609826699
Position 431: 0.00024508987726785204
Position 5986: 0.0002364454751264505
Position 2435: 0.00023432820656478048
Position 7448: 0.00022916639115016184
Position 2210: 0.00022042344134562208
Position 7187: 0.0002044951742528396
Position 2117: 0.00017850968587816983
Position 1629: 0.00017043441608488949
Position 3615: 0.00016043810904846597
Position 1768: 0.00016020970646636785
Position 2302: 0.00015702588542674498
Position 6776: 0.0001412725113371338
Position 1268: 0.00013503057521587072
Position 1960: 0.00013384566969357485
Position 2407: 0.00013028910102056118
Position 460: 0.00011367567255015245
Position 6168: 0.0001085781439745184
Position 972: 9.81467436262975e-05
Position 1092: 9.547510790911791e-05
Position 1287: 9.397433260658993e-05
Position 288: 9.361537157942992e-05
Position 245: 9.289866548745847e-05
Position 1838: 9.13014078474353e-05
Position 1903: 8.477313384327724e-05
Position 552: 8.349676659302912e-05
Position 4157: 8.164104812544642e-05
Position 1218: 8.090667365685292e-05
Position 1857: 6.614157049579189e-05
Position 439: 6.454908066519191e-05
Position 405: 6.349925587553346e-05
Position 611: 6.060230153399142e-05
Position 5243: 6.054246897129022e-05
Position 2339: 5.4022439580450875e-05
Position 4034: 3.25714739482851e-05
Position 1457: 3.0611082264578784e-05
Position 506: 2.9329224120222245e-05
Position 434: 2.709330800431182e-05
Position 1751: 2.3490897771786695e-05
Position 585: 2.191349000186246e-05
Position 1436: 2.066556123383794e-05
Position 3243: 1.917398249482403e-05
Position 1673: 1.7633468638946062e-05
Position 540: 1.2856032945097525e-05
Position 293: 1.2300334780443194e-05
Position 673: 1.1789045496555354e-05
Position 1004: 8.752311004194393e-06
Position 353: 7.139081388520233e-06
Position 904: 7.025969560872268e-06
Position 3586: 6.585623082756789e-06
Position 306: 6.103504554196911e-06
Position 409: 4.925952990457819e-06
Position 317: 4.827436239464564e-06
Position 332: 4.719951364758276e-06
Position 665: 4.3927645121835416e-06
Position 1240: 4.135996424029473e-06
Position 1991: 3.29842433538195e-06
Position 2047: 3.234590350398293e-06
Position 922: 3.2053503968154855e-06
Position 961: 3.077632573581205e-06
Position 359: 3.0521674602393494e-06
Position 1557: 2.809789600224612e-06
Position 407: 2.2665143413462968e-06
Position 561: 2.1991309471598245e-06
Position 192: 1.983065534931496e-06
Position 447: 1.9423092486358445e-06
Position 297: 1.687549465054793e-06
Position 502: 1.218325715814028e-06
Position 415: 1.0682588626868743e-06
Position 310: 1.0571354816115073e-06
Position 1976: 9.859946774496432e-07
Position 514: 8.438369367248504e-07
Position 470: 5.299412672997607e-07
Position 474: 4.814408242808567e-07
Position 346: 4.5820126509632924e-07
Position 79: 1.852393224860416e-07
Position 73: 6.72262758008838e-08
Position 114: 4.454576570547683e-08
Position 1015: 3.572401717154929e-08
Position 1291: 3.3586408556859317e-08
Position 987: 2.50109651312122e-08
Position 119: 2.4086612060248995e-08
Position 109: 1.7071560548590154e-08
Position 123: 2.935090751105348e-09
Position 996: 2.8480167577263004e-09
Position 942: 2.8245698997577575e-09
Position 947: 2.245485548697763e-09
Position 366: 2.224784846766524e-09
Position 528: 2.169737797019073e-09
Position 413: 1.7846159637254856e-09
Position 348: 1.0742885437341236e-09
Position 488: 1.0036770400781748e-09
Position 465: 9.276226627962762e-10
Position 615: 9.082062575301758e-10
Position 707: 7.321495382348081e-10
Position 379: 2.513314491111356e-10
Position 371: 7.663369746145711e-11
Position 449: 1.2756300041614264e-12
