Gene = Golga4
index = 514
Annotated 5SS: [  291  8003 16317 21055 24055 26334 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54606 59401 60713 60983 62773 66755 70962]
Annotated 3SS: [ 7912 16250 20742 24006 26276 28339 29074 30491 30974 32609 42355 45564
 47167 49305 54034 54474 59289 60691 60913 62696 66650 70874 75581]
SMsplice 5SS: [  291  4483  8003 16457 21055 24055 28439 29208 30677 31059 32758 42535
 45697 47324 53517 54157 54650 59401 60983 62773 66755 70962]
SMsplice 3SS: [ 4399  7912 16250 20742 24006 28339 29074 30491 30974 32609 42355 45564
 47167 53354 54034 54474 59289 60913 62696 66650 70874 75581]
top_k =  1000
Partition function (log Z): 32.86800648363935

Sorted 5' Splice Sites (High to Low Probability):
Position 8003: 0.9997945167040941
Position 70962: 0.9982934407614057
Position 291: 0.9945357241065929
Position 47324: 0.9936626533322128
Position 60983: 0.9883880302304334
Position 28439: 0.9839774940433724
Position 54157: 0.9796858014227118
Position 30677: 0.9736602660030396
Position 29208: 0.9675106202471652
Position 66755: 0.9629429552559182
Position 53517: 0.8846928780023997
Position 62773: 0.8756720903769739
Position 45697: 0.8545883497474279
Position 24055: 0.8177932119199289
Position 59401: 0.8115319139020046
Position 31059: 0.771261825447949
Position 32758: 0.7706195393997964
Position 4483: 0.7538251825138194
Position 42535: 0.6186659459938006
Position 21055: 0.573819967197025
Position 54650: 0.5525676269955744
Position 16457: 0.44919543370352966
Position 73340: 0.44834115217106096
Position 16317: 0.4177257288502531
Position 63056: 0.386214424365626
Position 42505: 0.3809057126205777
Position 69824: 0.3214537635586271
Position 26334: 0.32023353061203885
Position 53695: 0.3135942541348151
Position 20566: 0.3091678690072336
Position 37848: 0.27765034488341966
Position 31379: 0.27297265275834376
Position 69269: 0.26066051187881617
Position 4131: 0.2462920877274582
Position 29918: 0.22844402550034487
Position 5197: 0.228059915664094
Position 31949: 0.19939037523476094
Position 33690: 0.19080064725055954
Position 3401: 0.1861583581608637
Position 57111: 0.17402541863317317
Position 71490: 0.17352624767696906
Position 69212: 0.17307064086650506
Position 63535: 0.17248194486558407
Position 11183: 0.16766502322308394
Position 2339: 0.160656815268043
Position 53830: 0.15819951925642153
Position 7059: 0.15616786185635248
Position 24185: 0.1506472244056187
Position 43439: 0.1478870958543753
Position 38409: 0.1457700267833122
Position 70090: 0.143110276563835
Position 6517: 0.1409333700216445
Position 21066: 0.13297457940315074
