Gene = Tex264
index = 1070
Annotated 5SS: [   81   987  4048 12399 23556]
Annotated 3SS: [  919  3751 12176 23386 26607]
SMsplice 5SS: [   81   987  4048  4681 12399 23556]
SMsplice 3SS: [  919  3751  4537 12176 23386 26607]
top_k =  1000
Partition function (log Z): -5.50722348632886

Sorted 5' Splice Sites (High to Low Probability):
Position 12399: 0.9632688819284385
Position 4048: 0.9390539742014689
Position 4681: 0.8975663618552617
Position 81: 0.8759168749345847
Position 987: 0.8732749614012344
Position 16713: 0.715040829783498
Position 7963: 0.34729327499773305
Position 6950: 0.3083367857534162
Position 14142: 0.2969956209203824
Position 3519: 0.26580367176165526
Position 3895: 0.22948225576301107
Position 7421: 0.2289542455395421
Position 7391: 0.2000340520717811
Position 8668: 0.16061139588450066
Position 5824: 0.14535720820807804
Position 19579: 0.14490011846173223
Position 2389: 0.12423745623999034
Position 672: 0.1138136481066877
Position 16521: 0.10721552677723196
Position 15835: 0.1031112785520189
Position 7557: 0.10001264257976816
Position 16768: 0.04686679554666326
Position 14694: 0.045937340193000505
Position 969: 0.04553064993182419
Position 13056: 0.04471213693460516
Position 544: 0.04265941386642889
Position 17375: 0.04094020762234833
Position 8976: 0.03267997727677142
Position 281: 0.030793841287877752
Position 6051: 0.029703455308927488
Position 3889: 0.027356640689533633
Position 1553: 0.02700506099298599
Position 1302: 0.02644165287206869
Position 298: 0.0222965384302577
Position 8130: 0.020254545049756524
Position 18402: 0.01942775709139192
Position 6019: 0.016841263897321157
Position 509: 0.01565013334541087
Position 1136: 0.012742207040507521
Position 5373: 0.012561491490585773
Position 274: 0.011547536966384801
Position 12410: 0.010676647213940028
Position 3866: 0.010559924934155458
Position 4106: 0.009306859823508012
Position 8008: 0.00847338920570652
Position 13081: 0.008235028295163161
Position 7537: 0.007986374414294391
Position 1342: 0.007840979385509723
Position 4652: 0.007765756376163839
Position 16422: 0.005939624355615772
Position 1288: 0.005774543971805132
Position 4920: 0.005505956969915533
Position 3023: 0.00503755266921164
Position 407: 0.004905046288473414
Position 3486: 0.004362467111466087
Position 15364: 0.003892235299470574
Position 1510: 0.0038241966593661122
Position 8105: 0.0033965765899150427
Position 495: 0.0033266901689985363
Position 60: 0.003092918040993882
Position 2493: 0.002908986389775681
Position 10414: 0.0026740451972861556
Position 7367: 0.0022744080659669397
Position 5629: 0.0022741858721361946
Position 4129: 0.0022510019705641957
Position 2834: 0.002023842948584307
Position 3499: 0.0014305164368154685
Position 12821: 0.0013168244982762847
Position 1668: 0.0012668702296872048
Position 2708: 0.0012288984493680143
Position 3219: 0.0012067025770211115
Position 1027: 0.0011117632292318058
Position 792: 0.001079268920710429
Position 3509: 0.001028937918831704
Position 4628: 0.0010071769205194283
Position 1634: 0.0009647863275395232
Position 5398: 0.0009155861790736137
Position 3962: 0.0008901890224062594
Position 5641: 0.0007532100558494177
Position 603: 0.0007504093895555453
Position 291: 0.0006150340527885253
Position 5762: 0.0006144542556429087
Position 3283: 0.0005637133067686545
Position 706: 0.0005422234123175436
Position 5317: 0.0005214426837514797
Position 243: 0.0004947228527512463
Position 5637: 0.0004849101556065857
Position 5617: 0.00047872849042731355
Position 3630: 0.00047373959860687786
Position 1562: 0.0004528164468662331
Position 2583: 0.0004444120654781157
Position 2179: 0.0004347440638978768
Position 4666: 0.00042230323083338877
Position 2795: 0.00039086080432805445
Position 3105: 0.00034984720610003306
Position 3949: 0.00033917781879423415
Position 5779: 0.00031013125917141816
Position 3573: 0.00028290932132792187
Position 54: 0.0002572765978088886
Position 1164: 0.00023291390662411813
Position 2590: 0.000215782244369639
Position 363: 0.0002066558335434427
Position 739: 0.00020288614022299873
Position 797: 0.00019125022769982285
Position 3008: 0.00018825962027341756
Position 701: 0.00016594075450193573
Position 2497: 0.00016092538093810508
Position 14103: 0.00015892212689962601
Position 5337: 0.00015674145561228814
Position 368: 0.00015195754233211176
Position 5269: 0.00014143861716032629
Position 5404: 0.0001285899688761396
Position 302: 0.00012713314163716562
Position 118: 0.00011450454217321466
Position 3567: 0.0001109392848985778
Position 3064: 0.00010514287230283803
Position 3247: 0.000102342983881234
Position 1292: 9.763699015954061e-05
Position 64: 9.487301264918515e-05
Position 3954: 9.32846636099263e-05
Position 805: 9.062352773359923e-05
Position 1352: 8.637215308993312e-05
Position 12220: 7.405203538979109e-05
Position 1336: 7.218723921390853e-05
Position 2599: 7.061514685987302e-05
Position 817: 6.620053902252717e-05
Position 3942: 6.505080323247223e-05
Position 1618: 6.041961192500007e-05
Position 1006: 5.994306920397363e-05
Position 685: 5.747484067532148e-05
Position 6273: 5.6557576824840985e-05
Position 106: 5.593266381357929e-05
Position 719: 5.395216665123837e-05
Position 572: 4.049335268350362e-05
Position 398: 3.632936842624364e-05
Position 187: 2.2087774592887272e-05
Position 120: 1.8575657896183875e-05
Position 389: 1.6758750168575812e-05
Position 419: 1.511993241000828e-05
Position 1310: 1.3989632573381652e-05
Position 2114: 1.3098359066456127e-05
Position 742: 8.629051018495533e-06
Position 391: 7.455799935569477e-06
Position 823: 6.154828060948916e-06
Position 690: 4.481891980618509e-06
Position 828: 4.384586518861416e-06
Position 849: 4.0000227076235045e-06
Position 353: 3.5470117669458133e-06
Position 5249: 2.9394700545707816e-06
Position 1255: 2.193541144460627e-06
Position 632: 1.8829729200359778e-06
Position 5047: 1.6785599624014406e-06
Position 709: 1.5563559832056542e-06
Position 4622: 1.4275070863630595e-06
Position 703: 1.4195584965124254e-06
Position 5035: 1.4035458637700436e-06
Position 959: 1.399123428368486e-06
Position 5060: 1.3681687318672028e-06
Position 5273: 1.3115213572968638e-06
Position 1029: 8.690987496216367e-07
Position 809: 8.457568239821291e-07
Position 5557: 2.962502776360834e-07
Position 4285: 5.020321284310036e-08
Position 927: 8.039785936053464e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12176: 0.9764362832433912
Position 3751: 0.8804362635650789
Position 4537: 0.7923316826319959
Position 26607: 0.7596889823941749
Position 919: 0.612074507019282
Position 16628: 0.480280136422975
Position 886: 0.29869023608614653
Position 14021: 0.29757431470215173
Position 3985: 0.27984385369949466
Position 16625: 0.21504652572252494
Position 3398: 0.2089031396986062
Position 19312: 0.19221796799487623
Position 7224: 0.1889655487769699
Position 7804: 0.17825470701806165
Position 7366: 0.1699658896725694
Position 6819: 0.16841560197658564
Position 5707: 0.1492701057583535
Position 7867: 0.14471017017232243
Position 8560: 0.1069455791711945
Position 16321: 0.1068705879672391
Position 6895: 0.10222458215756505
Position 4549: 0.09624065281947355
Position 15628: 0.090976402747922
Position 16653: 0.07838216146314905
Position 387: 0.05860209492384764
Position 3401: 0.05605130837099276
Position 2262: 0.05588373656520228
Position 7282: 0.05531553822894551
Position 17285: 0.05191023522695578
Position 12746: 0.05111703717551923
Position 7264: 0.04961997565345113
Position 18190: 0.0413938627298306
Position 5856: 0.03907737321283667
Position 1110: 0.03849159460019889
Position 3874: 0.03766438319974642
Position 18759: 0.03523937751766914
Position 7745: 0.03449759932189996
Position 17448: 0.03442721985256712
Position 2310: 0.0339284794355866
Position 8604: 0.030822059801286703
Position 8869: 0.02943192855867255
Position 7040: 0.024184694956591837
Position 536: 0.02169651705849377
Position 6831: 0.018254256643376657
Position 508: 0.01787428561691367
Position 7493: 0.01664437345789716
Position 1341: 0.016352950926930582
Position 4434: 0.01575619810060668
Position 14328: 0.014593425031874566
Position 8593: 0.014409363224503695
Position 14587: 0.013880352896753895
Position 2218: 0.013830238339885193
Position 14568: 0.013698733898261626
Position 18249: 0.013249483077710287
Position 7109: 0.012372990990328516
Position 3895: 0.01176501098655017
Position 7441: 0.01162734691179271
Position 19182: 0.011465842680051625
Position 1426: 0.011349692952564109
Position 15591: 0.011138104424211925
Position 344: 0.009374085051164431
Position 2214: 0.00912067270205174
