Gene = Prpf3
index = 858
Annotated 5SS: [  137  2442  4323  6971  8121  8511 10961 11700 15216 19472 20242 20532
 21802 22133 23325]
Annotated 3SS: [ 2247  4191  6823  8036  8289 10653 11532 15135 19327 20141 20417 21682
 22048 23262 24919]
SMsplice 5SS: [  137  2351  4323  6191  6971  8121  8511 10961 11700 15216 19472 20242
 20470 21515 21802 22133]
SMsplice 3SS: [ 2247  4191  6094  6823  8036  8317 10653 11532 15135 19327 20141 20359
 21421 21631 22048 24919]
top_k =  1000
Partition function (log Z): 25.835462217538637

Sorted 5' Splice Sites (High to Low Probability):
Position 8121: 0.9905645522871744
Position 4323: 0.9900186017859299
Position 20242: 0.9408247944008102
Position 15216: 0.8903515289902041
Position 11700: 0.8714335727523499
Position 8511: 0.8467269509423075
Position 137: 0.8383547985447992
Position 10961: 0.8326748007422808
Position 19472: 0.7825527069888204
Position 6971: 0.7738239288792216
Position 2351: 0.7571157243360465
Position 21802: 0.7295066273573204
Position 6512: 0.588065848708777
Position 20470: 0.5579947346135535
Position 6191: 0.549260661875888
Position 21515: 0.4999582692691421
Position 22133: 0.48182754001330486
Position 20532: 0.3904802415553471
Position 23325: 0.3603363314428404
Position 4023: 0.16043318046808916
Position 13453: 0.15795448563707248
Position 19501: 0.15033814601496617
Position 11431: 0.12127708107624552
Position 8470: 0.10985481512256859
Position 2442: 0.10187599652305773
Position 13532: 0.0999025444775535
Position 323: 0.09626918296757661
Position 16827: 0.09424362859364939
Position 18056: 0.09065922199598275
Position 20683: 0.08623089881891052
Position 22143: 0.08375938464823399
Position 17151: 0.0803642364422541
Position 6920: 0.07034082808919283
Position 828: 0.06039322719444609
Position 10739: 0.06026806212717222
Position 3303: 0.05848456682787361
Position 19505: 0.055239689102057184
Position 18599: 0.05308595326422026
Position 25234: 0.04994833820628223
Position 23462: 0.04704408142588956
Position 11725: 0.04494700448503768
Position 5200: 0.041514834441465066
Position 20256: 0.039507763246082815
Position 566: 0.036332451684256174
Position 21259: 0.03557261908185477
Position 7440: 0.03528162722261939
Position 13577: 0.03412223514486705
Position 8571: 0.03354827241484913
Position 6998: 0.03087743490817571
Position 8750: 0.027990762069878525
Position 6902: 0.027627619255821457
Position 9259: 0.02687072325009012
Position 1548: 0.026860657740773633
Position 7318: 0.025962406683110947
Position 1189: 0.02172422587595549
Position 22176: 0.021171883735585012
Position 23049: 0.020926171815540885
Position 10439: 0.020050966731947527
Position 8698: 0.020010445072421362
Position 763: 0.019885642437748194
Position 23785: 0.019826452292378657
Position 16865: 0.01955793184347848
Position 417: 0.018869224608765885
Position 2848: 0.018228330935253514
Position 3293: 0.01692073241332856
Position 9985: 0.016814402646587907
Position 24987: 0.016075330316174398
Position 2505: 0.015499538459767393
Position 176: 0.012925958441725165
Position 16529: 0.012757795801504823
Position 17486: 0.012549558819480026
Position 2387: 0.012386137805993432
Position 20783: 0.012041784659967242
Position 4089: 0.011731361105720938
Position 9112: 0.011152157816924345
Position 17393: 0.011033520580612535
Position 9790: 0.010540257014431488
Position 3675: 0.010165522264036875
Position 23945: 0.009866549167514376
Position 20251: 0.00956105848572199
Position 652: 0.008807693947565485
Position 21789: 0.00871440106672903
Position 1446: 0.008622067173147275
Position 10452: 0.007333363413512714
Position 15313: 0.0071653969503772275
Position 5790: 0.007164670064369052
Position 7731: 0.007053393206647894
Position 1136: 0.006971839743671735
Position 11857: 0.006585190973440567
Position 20512: 0.006338915313488758
Position 361: 0.006327185857970999
Position 3646: 0.0061267296300658
Position 13438: 0.005789929919466019
Position 22098: 0.0057837492964701205
Position 11362: 0.005511535788884106
Position 7772: 0.00524440091317447
Position 7875: 0.0050893217816921155
Position 15241: 0.004743986360517994
Position 19055: 0.00473097681368047
Position 6635: 0.004678052901704103
Position 7442: 0.004439286048395242
Position 2535: 0.004280215537609264
Position 17555: 0.0042568710880630965
Position 18091: 0.004253501819882685
Position 8162: 0.004232114056269988
Position 23407: 0.004230350064692381
Position 40: 0.004181169488685401
