Gene = Fam174a
index = 394
Annotated 5SS: [  628 11621]
Annotated 3SS: [11485 20312]
SMsplice 5SS: [  628 10740 11621 19032]
SMsplice 3SS: [10632 11485 18947 20312]
top_k =  1000
Partition function (log Z): -9.778806207190193

Sorted 5' Splice Sites (High to Low Probability):
Position 11621: 0.9808051903811311
Position 628: 0.8149178057874457
Position 19032: 0.5916452886702226
Position 5341: 0.5330951978399859
Position 10740: 0.42854377192252374
Position 12844: 0.3518476370058267
Position 10786: 0.32831399100962055
Position 3109: 0.17501863432126713
Position 13128: 0.09702727166049571
Position 19475: 0.07313623450632528
Position 13515: 0.06414464684264103
Position 524: 0.05362925692604994
Position 287: 0.04851337376748595
Position 16175: 0.03555887700944038
Position 8697: 0.035550963497273186
Position 10239: 0.03473202704805098
Position 680: 0.03351538076444587
Position 584: 0.03348357674741987
Position 19395: 0.032524875839220625
Position 13643: 0.027689822293124784
Position 12515: 0.0245129012088841
Position 10219: 0.021591492022151396
Position 7549: 0.021477539496822868
Position 10235: 0.020161503423262252
Position 5618: 0.019283335840308558
Position 19064: 0.018991252950949063
Position 17036: 0.018825808122444457
Position 13818: 0.017899457002747893
Position 7817: 0.01592891137548618
Position 3952: 0.014683198559310317
Position 277: 0.013395344447171153
Position 2983: 0.012464611625679212
Position 3116: 0.012052753929541632
Position 1585: 0.00980702214361403
Position 311: 0.009269798059186225
Position 15233: 0.007407572892891661
Position 1033: 0.007167189056150319
Position 9331: 0.006866118821018815
Position 19718: 0.005653327632162616
Position 950: 0.005155933169597734
Position 7958: 0.004824289506804176
Position 5054: 0.004376739455099576
Position 5558: 0.003957565497748728
Position 14122: 0.003909733642272391
Position 17506: 0.00294918620515402
Position 1450: 0.0027449400157055544
Position 4930: 0.0025957312502567103
Position 18993: 0.0023666323306744284
Position 128: 0.002160329688131475
Position 5690: 0.00198687385507437
Position 1264: 0.0019249821408210707
Position 8428: 0.0019027205463330035
Position 2718: 0.0018221440756319503
Position 12536: 0.0017317395984406253
Position 7500: 0.001691770915128285
Position 3008: 0.0016437584664943344
Position 14103: 0.0014748323541138033
Position 14223: 0.0014386444424922093
Position 3266: 0.0013835985453171415
Position 983: 0.0012947978886360696
Position 20792: 0.0010094732225698966
Position 501: 0.000986066606275666
Position 977: 0.0009770959366891142
Position 3431: 0.0009391596713822938
Position 3736: 0.0009219617429803996
Position 4300: 0.0008348271904090426
Position 2662: 0.0008292294288721041
Position 4636: 0.0007472386189996841
Position 14136: 0.0006685224978426536
Position 14147: 0.0006537424973027587
Position 3470: 0.0006491813443501927
Position 1735: 0.0006008899348834408
Position 1044: 0.0005784666580160162
Position 945: 0.0005773081725454
Position 1003: 0.0005712249078983007
Position 4874: 0.0005298817235519287
Position 2135: 0.00048720451305155543
Position 3547: 0.00043162004089490516
Position 3222: 0.0004050902441527765
Position 13307: 0.0002942903720501581
Position 11516: 0.00016851235016335806
