Gene = Cfap300
index = 256
Annotated 5SS: [  154   415  5364 15723 16862 18924]
Annotated 3SS: [  332  5287 15555 16688 18856 20278]
SMsplice 5SS: [  195   415  5364 15723 16862]
SMsplice 3SS: [  332  5287 15555 16688 20278]
top_k =  1000
Partition function (log Z): -8.309928035725363

Sorted 5' Splice Sites (High to Low Probability):
Position 5364: 0.9570396982071079
Position 195: 0.7699539567936667
Position 415: 0.7438451182200557
Position 16862: 0.724506112852061
Position 15723: 0.6734049527831993
Position 2422: 0.26219103500637425
Position 16857: 0.23165622336257732
Position 18924: 0.17123671970391077
Position 154: 0.1678239018428842
Position 419: 0.13466354789120283
Position 7424: 0.10639175928396097
Position 15985: 0.10131124619067541
Position 9356: 0.09565392111277222
Position 4614: 0.08881794145563031
Position 199: 0.042605445145038244
Position 1438: 0.03589137235255913
Position 1135: 0.023789359446216674
Position 1131: 0.013545654925636306
Position 4870: 0.012831851104850113
Position 3853: 0.012390901779716627
Position 694: 0.010946827772914726
Position 17418: 0.009150743880546208
Position 19698: 0.007015373041180313
Position 2158: 0.006411829363765615
Position 9004: 0.006181721835099628
Position 7025: 0.005872573343812404
Position 16889: 0.004975579046981111
Position 8842: 0.004962562831409605
Position 1066: 0.004666932309051291
Position 4908: 0.004585239230421894
Position 1893: 0.004134889327677582
Position 515: 0.003697757822452467
Position 9103: 0.003036747503998645
Position 3320: 0.0029475918526261644
Position 1359: 0.0026094410745086385
Position 3388: 0.0020995259312479564
Position 3135: 0.0019772899091769357
Position 8053: 0.0019179699911224984
Position 753: 0.0017989298372941512
Position 625: 0.0017404208544761835
Position 4893: 0.001738056519106163
Position 5064: 0.0016886339217210835
Position 2589: 0.0016400607228330886
Position 747: 0.001325120041229529
Position 4589: 0.0009899971156873506
Position 1516: 0.0009633698621344074
Position 779: 0.00094913206581358
Position 4960: 0.0009276407666240835
Position 1675: 0.0008978940037479662
Position 3000: 0.0008270223741581018
Position 4366: 0.0007313437535750517
Position 174: 0.0006021198736651066
Position 259: 0.0005674825885135054
Position 5012: 0.0005150272251766529
Position 4315: 0.00042954635590855284
Position 698: 0.0003988357186598948
Position 247: 0.000397736733760486
Position 253: 0.0003669925006023184
Position 989: 0.00029628279589551527
Position 3750: 0.00024451995757787204
Position 4337: 0.00024360731272005963
Position 3359: 0.00022232668843247673
Position 7237: 0.0002155851788679529
Position 650: 0.00021096647433388867
Position 1609: 0.00021002761682226484
Position 4572: 0.0002089980513254687
Position 724: 0.00019562626786060307
Position 226: 8.466349724999041e-05
Position 112: 6.421102871380767e-05
