Gene = Cenpf
index = 245
Annotated 5SS: [  111  3142  4319  5242  5726  7866  9148 15578 17039 19571 26090 31442
 35826 36939 37525 39476 41285]
Annotated 3SS: [ 2947  4121  5134  5633  7579  8944 15451 16909 19447 25953 28013 32993
 36785 37364 38998 41105 45283]
SMsplice 5SS: [  111  2908  3142  5242  5726  7757  9148 15578 17039 19571 26090 36939
 37525 41285]
SMsplice 3SS: [ 2722  3023  5134  5633  7579  8944 15451 16909 19447 25953 36785 37364
 41105 46521]
top_k =  1000
Partition function (log Z): 13.759179397071325

Sorted 5' Splice Sites (High to Low Probability):
Position 37525: 0.9999996617519644
Position 19571: 0.9987772731134935
Position 17039: 0.988020868338597
Position 3142: 0.9775361970903259
Position 41285: 0.9724037476763698
Position 9148: 0.924262165018866
Position 5726: 0.9085801030601995
Position 26090: 0.9050830435691232
Position 111: 0.8860203735987036
Position 15578: 0.8368494490564091
Position 11547: 0.7760249037660172
Position 5242: 0.7557148222863297
Position 2908: 0.6993601708403394
Position 43539: 0.4857909369781949
Position 5989: 0.4656995974512405
Position 7757: 0.43899813471988625
Position 2251: 0.40094482821131433
Position 10217: 0.2805637113134472
Position 14891: 0.27357768168834407
Position 9443: 0.25264361023378545
Position 30743: 0.24928607061369154
Position 39476: 0.23934347844691756
Position 1726: 0.22642764111264857
Position 7866: 0.21364856654548495
Position 3847: 0.2038024877350944
Position 43816: 0.19951138925417009
Position 27083: 0.16245249548210086
Position 7815: 0.16196839712160221
Position 17794: 0.1618271822717685
Position 40245: 0.14416257158211115
Position 43821: 0.14122321246528816
Position 2744: 0.1356443177066538
Position 2788: 0.1309192882453644
Position 8200: 0.12531245788849368
Position 15874: 0.11099063026671456
Position 4319: 0.10893525896415861
Position 42126: 0.10832973686890479
Position 3554: 0.08926233375439083
Position 58: 0.0879805103177646
Position 6180: 0.0876056251031524
Position 45083: 0.08515328596121259
Position 32570: 0.08142193203518237
Position 18301: 0.0801714047760065
Position 1079: 0.0801473384948426
Position 19188: 0.07493275693720655
Position 5251: 0.07299799061577021
Position 7056: 0.07172486537324775
Position 4077: 0.07115257939888482
Position 8392: 0.07031810356748461
Position 6185: 0.06862096324156074
Position 22304: 0.05833307168638661
Position 42156: 0.055923891283233364
Position 611: 0.052755991166356805
Position 44035: 0.04587608203316328
Position 847: 0.04394258037831328
Position 15819: 0.043424362110443294
Position 10090: 0.043106942795082044
Position 10264: 0.03739254849015022
Position 39102: 0.03683465627461735
Position 39398: 0.033297679845810224
Position 5246: 0.03156774372928777
Position 39338: 0.031520169376231116
Position 12000: 0.03129561133273171
Position 32435: 0.031024423719280506
Position 3807: 0.028549232075895183
Position 4233: 0.025360260467620882
Position 4248: 0.023154039884687342
Position 4549: 0.019213313067421613
Position 17598: 0.019050697832842186
Position 42985: 0.01790605214845764
Position 39090: 0.0174854238431151
Position 15583: 0.017215375499729943
Position 7458: 0.017010977665225382
Position 16000: 0.016777002857850172
Position 2227: 0.016115217597825988
Position 8059: 0.01567830543202748
Position 2628: 0.014723111877482384
Position 43102: 0.014500465354228078
Position 41200: 0.014126505973753662
Position 4557: 0.01335829548334972
Position 7776: 0.011448670771557475
Position 15908: 0.011036569153807851
Position 8343: 0.010303459091839131
Position 8719: 0.010087605965018929
Position 26036: 0.009914475152518861
Position 46683: 0.009755352056380975
Position 26508: 0.009397170598234871
Position 18731: 0.009034719393157864
Position 579: 0.008698493887641967
Position 15781: 0.00837578384031488
Position 1872: 0.007996163028343854
Position 4966: 0.00792683563067981
Position 34: 0.007750817520150287
Position 1996: 0.0076601525443514736
Position 343: 0.007460816442088184
Position 16950: 0.007097767406689536
Position 5692: 0.0062674646629664625
Position 18852: 0.006051781668111632
Position 867: 0.005535321888729408
Position 5257: 0.005456149813619019
Position 40810: 0.005305643804404439
Position 2840: 0.004835194321431753
Position 11215: 0.004689001090211396
Position 3224: 0.0045070315609235054
Position 9126: 0.004460102049212328
Position 38862: 0.004307078220617773
Position 37915: 0.004235964260317404
Position 2723: 0.0040336681494564765
Position 4544: 0.003996375954436352
Position 1839: 0.003950702099182216
Position 15837: 0.0038992750444122063
Position 14788: 0.003809318977017341
Position 8522: 0.003617941421437008
Position 8382: 0.003558778260026127
Position 93: 0.003507476082942229
Position 7129: 0.0033993057460072005
Position 40573: 0.0032993192052130542
Position 26057: 0.003262547460122825
Position 17423: 0.0030653720269502947
Position 41841: 0.003045499655988268
Position 8121: 0.0029616724817991646
Position 45512: 0.002860247792808164
Position 4897: 0.0028099017401664347
Position 6141: 0.0028076446492892168
Position 42227: 0.0026463433577004047
Position 15899: 0.0026366592716417156
Position 8813: 0.0024757410606844883
Position 586: 0.0024701600714416897
Position 6759: 0.002346670020039499
Position 2875: 0.002290026194549059
Position 15945: 0.0022752511588678983
Position 15807: 0.002217421773838021
Position 1770: 0.0021767834645267867
Position 14975: 0.0019727804340615852
Position 4172: 0.0019311411008700245
Position 602: 0.0018693690949384762
Position 17044: 0.001865282912024487
Position 3487: 0.0018424515536643062
Position 5906: 0.0017880203804602182
Position 42188: 0.0016346643898697715
Position 4514: 0.0016224363716979882
Position 3831: 0.001498658188413282
Position 3558: 0.0014301134441316275
Position 1929: 0.0014125562337363447
Position 4932: 0.0014034314725151404
Position 10296: 0.0013076213629378067
Position 41611: 0.0012198075719489147
Position 98: 0.0012155586220837398
Position 4828: 0.0011868930629776186
Position 5067: 0.0011684791974434202
Position 3544: 0.0011524295145844317
Position 18360: 0.0011231866186746293
Position 5482: 0.0010532590760728966
Position 17996: 0.0010359391558210276
Position 47026: 0.001018512455793943
Position 5705: 0.0009596166498538174
Position 2002: 0.0009090823458349419
Position 17450: 0.0008464904720883286
Position 17896: 0.0007917188081967663
Position 20184: 0.0007707168975728918
Position 7374: 0.0007140119929533216
Position 19062: 0.0007102086049768786
Position 535: 0.0006709901421842262
Position 3663: 0.0006699393371551288
Position 908: 0.0006661944270743302
Position 19575: 0.0006505005200821902
Position 7683: 0.0006392019838500298
Position 3793: 0.0006270382073161292
Position 42957: 0.0006114286173647776
Position 2344: 0.0006088549041670403
Position 1991: 0.0005693851789210163
Position 38789: 0.0005561810920482563
Position 6633: 0.0005552911624741582
Position 950: 0.0005151435697402914
Position 620: 0.00042701506599897884
Position 21951: 0.0004269270126962753
Position 911: 0.0004215571219855909
Position 2651: 0.0003999264329765539
Position 17817: 0.0003907505935604655
Position 628: 0.0003671612039553834
Position 4048: 0.00036106561932041764
Position 17984: 0.0003304694935657654
Position 5424: 0.00031078270231941113
Position 1452: 0.0002823921455243677
Position 1111: 0.0002572496095690367
Position 524: 0.0002541155465692644
Position 11553: 0.00023329287580946818
Position 19566: 0.0002194885015153053
Position 17572: 0.00021912663113530977
Position 1477: 0.00021745038640310217
Position 11725: 0.00020944801876518002
Position 38819: 0.00020712360206892334
Position 21101: 0.00019262240752115925
Position 1944: 0.0001794767829255231
Position 41677: 0.0001764567123342781
Position 38571: 0.00016928978308471652
Position 38761: 0.00016562352460548362
Position 41501: 0.00016211529441713352
Position 10289: 0.00015643602013764278
Position 20525: 0.00013946379740516085
Position 22098: 0.00013395502553598565
Position 21669: 0.00011851711342905576
Position 2255: 0.00010038252424050494
Position 1489: 9.05295590531795e-05
Position 2386: 8.986820161695282e-05
Position 2022: 8.912388457900008e-05
Position 41811: 7.853082627261194e-05
Position 1540: 6.866143267329118e-05
Position 2440: 6.361144417773966e-05
Position 440: 6.339200280853901e-05
Position 632: 5.972063168271627e-05
Position 43: 4.506259811753179e-05
Position 581: 4.061705458710468e-05
Position 1102: 3.9538814426860234e-05
Position 1712: 3.353299466146054e-05
Position 20500: 3.35250062748892e-05
Position 176: 3.156044007039258e-05
Position 389: 3.10024262386364e-05
Position 1533: 2.9188246971048453e-05
Position 956: 2.3929884513290516e-05
Position 2096: 1.8587100277855677e-05
Position 1526: 1.7605564759055346e-05
Position 543: 1.7420285670655096e-05
Position 20: 1.7382216666457935e-05
Position 1471: 1.7263497036539927e-05
Position 2125: 1.6246337058975992e-05
Position 221: 1.610943125339898e-05
Position 1504: 1.3421103162471732e-05
Position 870: 1.2071097267148542e-05
Position 1130: 1.1708547445386398e-05
Position 745: 1.1101680650516168e-05
Position 1251: 1.0546169497341307e-05
Position 644: 5.094645332265193e-06
Position 2655: 4.510197785697303e-06
Position 1445: 4.436296012168431e-06
Position 212: 3.518797224466516e-06
Position 408: 1.8585450984809917e-06
Position 139: 1.6896655321767095e-06
Position 395: 1.6486018355181182e-06
Position 600: 1.3200006528975912e-06
