Gene = Dpm3
index = 347
Annotated 5SS: [ 234 7249]
Annotated 3SS: [7004 7370]
SMsplice 5SS: [ 234 7249]
SMsplice 3SS: [7004 7370]
top_k =  1000
Partition function (log Z): -7.826376165511673

Sorted 5' Splice Sites (High to Low Probability):
Position 234: 0.7380381444607623
Position 7249: 0.4344686293846487
Position 2466: 0.3065398582568268
Position 208: 0.20918024763570264
Position 2572: 0.15505389042125337
Position 1500: 0.07416892088276748
Position 3360: 0.05834784368593937
Position 352: 0.035777017875628675
Position 6871: 0.031081017271583238
Position 6808: 0.022031914801816842
Position 6015: 0.021650596365404708
Position 2299: 0.01969554456980338
Position 1929: 0.014844257758567481
Position 3527: 0.010427815923805468
Position 809: 0.01003977465752761
Position 2678: 0.00968861701054649
Position 2403: 0.00965791307274423
Position 3449: 0.009314276736124696
Position 7192: 0.007806359616155118
Position 3424: 0.006664652539751977
Position 212: 0.00598548935145871
Position 6020: 0.004602192550354712
Position 145: 0.004450700366240457
Position 3306: 0.00374976584221392
Position 1267: 0.0035916418986970044
Position 376: 0.0033119304673030953
Position 893: 0.003010507658498954
Position 4057: 0.0026959470604652476
Position 7259: 0.0025597775915666724
Position 2884: 0.00190000662871348
Position 7045: 0.0015549376818059354
Position 3159: 0.001470563246047747
Position 6717: 0.0014396806811575811
Position 1780: 0.0013837309609492899
Position 2516: 0.0013815584718134097
Position 2105: 0.0013712557694395612
Position 5768: 0.0012589312290259007
Position 865: 0.0012471692986208175
Position 223: 0.0012444621923460358
Position 2669: 0.0011997756180259988
Position 1418: 0.0009529364800890792
Position 1436: 0.0008141027778371338
Position 2255: 0.0007974275393343245
Position 7484: 0.0006805250257976567
Position 3523: 0.0006600800157519193
Position 288: 0.0006587581562267208
Position 2894: 0.0005227725614881476
Position 7053: 0.0004947144575644666
Position 2762: 0.0003513016487934716
Position 3108: 0.00034254106558581887
Position 3320: 0.0002964012309699253
Position 1514: 0.0002500966909193391
Position 3130: 0.00023939531028824648
Position 1356: 0.00020611090911997975
Position 340: 0.0002027335461102925
Position 2270: 0.00020226842013642578
Position 1333: 0.00015228287903720498
Position 3184: 0.00013112953247843104
Position 1681: 9.989502325030246e-05
Position 3143: 7.843144103283903e-05
Position 2372: 5.938935160706874e-05
Position 3392: 5.6536467413486106e-05
Position 1922: 5.063803164687819e-05
Position 1853: 4.8664599675992925e-05
Position 803: 4.604985215804937e-05
Position 1477: 4.172981254441826e-05
Position 954: 3.854753636808106e-05
Position 227: 3.298979628730259e-05
Position 2383: 3.210592563056569e-05
Position 2123: 2.8012941690078765e-05
Position 3540: 2.5193666812626126e-05
Position 787: 2.219859877846055e-05
Position 1382: 1.25723728954964e-05
Position 668: 1.191678020247155e-05
Position 2267: 5.27600524606912e-06
Position 2443: 4.457447440286696e-06
Position 2303: 3.7125451019421468e-06
Position 201: 3.4274121330563674e-06
Position 337: 3.0351592526396896e-06
Position 2252: 2.4353583997547385e-06
Position 782: 1.9812081867215904e-06
Position 240: 1.8704937850808158e-06
Position 191: 1.7990829174197838e-06
Position 327: 1.706824067011699e-06
Position 238: 1.6879476633265576e-06
Position 1044: 8.733400416486657e-07
Position 303: 7.526480807815594e-07
Position 117: 7.508791953963989e-07
Position 1487: 5.571124404930263e-07
Position 1563: 5.234619473298367e-07
Position 221: 4.1460027979843875e-07
Position 152: 3.8250684394160247e-07
Position 82: 3.572827692948076e-07
Position 452: 3.415435105858023e-07
Position 643: 3.226042564400422e-07
Position 446: 2.9198781597189585e-07
Position 298: 2.520698545827327e-07
Position 265: 1.7571051855993608e-07
Position 391: 1.5346780269381454e-07
Position 356: 1.4595882441802163e-07
Position 649: 1.4290120531320615e-07
Position 1047: 1.42623816068216e-07
Position 48: 8.896502817527273e-08
Position 273: 7.772287046588816e-08
Position 431: 6.894856745728323e-08
Position 659: 5.6108153581797233e-08
Position 358: 5.161255514405641e-08
Position 768: 4.86149436432431e-08
Position 46: 4.179818375917319e-08
Position 976: 3.253426784778401e-08
Position 296: 2.663378667727095e-08
Position 434: 1.8986383284921047e-08
Position 275: 1.318369969514516e-08
Position 634: 9.54434148796685e-09
Position 437: 5.641368101683186e-09
Position 670: 3.437553458121142e-09
Position 657: 8.801824169699499e-10
Position 687: 2.923873249451742e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7370: 0.602175473229948
Position 7004: 0.424191002272361
Position 3261: 0.29648423004749686
Position 2214: 0.23093730076920457
Position 2382: 0.07940044340198313
Position 2442: 0.07493143082182774
Position 7095: 0.04762511656078644
Position 6739: 0.046750516994138104
Position 2353: 0.04606920962833094
Position 5875: 0.0355035883583914
Position 3706: 0.03355993733774839
Position 2465: 0.03192555454305294
Position 7064: 0.0268080969845358
Position 2248: 0.025697271578484903
Position 1266: 0.024097590534051645
Position 1304: 0.02191880857940268
Position 7035: 0.01725342225520682
Position 1119: 0.01629499145721223
Position 2169: 0.01308887947974849
Position 6716: 0.011823987608621876
Position 1172: 0.009846866438462139
Position 714: 0.007983914293570678
Position 6641: 0.006809459299437072
Position 7559: 0.006776670248210526
Position 1965: 0.006387678664272177
Position 3187: 0.005981181436183814
Position 1775: 0.005820823665667011
Position 6211: 0.005428199948744548
Position 3029: 0.0038114534899093837
Position 2485: 0.003268601865065977
Position 2194: 0.0029454889384597006
Position 749: 0.002861068182261273
Position 6776: 0.0027701449209691113
Position 4426: 0.0027104282568737943
Position 5891: 0.0024329042600104004
Position 643: 0.002314070404072173
Position 808: 0.0022136669536930017
Position 4593: 0.0019939196342685867
Position 1389: 0.0019663583568714504
Position 2983: 0.001855100457280219
Position 1395: 0.001752329061208389
Position 5546: 0.0017412281425783645
Position 1311: 0.0017401445241528146
Position 3901: 0.0016831356566123594
Position 5191: 0.001646753059436941
Position 1773: 0.0015587614660499125
Position 4554: 0.0015020751294030866
Position 2772: 0.0013923009150615178
Position 3218: 0.0013401126584590866
Position 3603: 0.001329019338359425
Position 2394: 0.0012946037707195226
Position 1828: 0.0012838260813648125
Position 3875: 0.001216930067164707
Position 1222: 0.001179749556348037
Position 3241: 0.0011154078980830844
Position 2809: 0.0010069471126853973
Position 3077: 0.0010053759145023692
Position 1840: 0.0009820119925269945
Position 1803: 0.0009298025400461059
Position 1588: 0.0009169937938006333
Position 1779: 0.000915925802504347
Position 2618: 0.0007777042605353513
Position 1664: 0.0007174129323770806
Position 7481: 0.0006982855476714348
Position 1125: 0.0006837577098529967
Position 1418: 0.000673277466590252
Position 1768: 0.0006698078937174612
Position 1610: 0.0006689393762471454
Position 2789: 0.0006570866330757956
Position 2492: 0.0006447597046423895
Position 1196: 0.0006114539246589815
Position 5760: 0.0005905064280997516
Position 1244: 0.0005899156805289046
Position 446: 0.0005644026204717706
Position 6109: 0.0005632640536861717
Position 2667: 0.0005583458445229203
Position 1622: 0.000534777984273179
Position 1411: 0.0005311565340451038
Position 2877: 0.00048462842333619273
Position 2223: 0.00047580501596257657
Position 2956: 0.00046515081213559397
Position 6290: 0.00041956079367747967
Position 2041: 0.0004070429937404286
Position 5998: 0.0003760046651243825
Position 7483: 0.0003751512063223015
Position 1567: 0.000352591321434784
Position 1177: 0.0003497074930602168
Position 4032: 0.00030975978576534553
Position 6042: 0.00030257962422278
Position 5692: 0.0002988124232262897
Position 1322: 0.000291743888603734
Position 647: 0.00026695764581068
Position 2290: 0.00024609939486374603
Position 2747: 0.000245359873072765
Position 5225: 0.00023844875942249477
Position 1578: 0.00023189883889849396
Position 1121: 0.00022834886662217844
Position 1901: 0.00022773258566184521
Position 2332: 0.0001979083658438299
Position 690: 0.00019680061167228708
Position 2470: 0.0001927583188591705
Position 1597: 0.00018581741731879783
Position 667: 0.00018302387863616937
Position 2398: 0.00017984860033203964
Position 3444: 0.0001776557311531267
Position 1336: 0.00016786472063024104
Position 2847: 0.0001655114770361585
Position 3382: 0.00016521586317694477
Position 5027: 0.00015910057768695683
Position 4108: 0.00015667248709878482
Position 4747: 0.00014420233084241711
Position 1346: 0.0001388546724691097
Position 375: 0.00013625070125160616
Position 5101: 0.00013353567448271027
Position 662: 0.00013135896206421783
Position 3480: 0.00012982611241955927
Position 7579: 0.00012146006685408284
Position 1864: 0.00011473850705776402
Position 6233: 0.00011354787464159026
Position 1908: 0.00010374685365818828
Position 3356: 0.00010209722579863848
Position 2897: 9.610088123527199e-05
Position 3191: 8.723991741947261e-05
Position 2009: 8.471752867427914e-05
Position 1810: 8.096476974732151e-05
Position 4279: 7.659280558200218e-05
Position 2087: 7.122090769164316e-05
Position 1869: 6.972584638996124e-05
Position 3557: 5.592986707049292e-05
Position 695: 5.422837691984539e-05
