Gene = Taf10
index = 1055
Annotated 5SS: [ 275  532  934 1136]
Annotated 3SS: [ 376  868 1020 1297]
SMsplice 5SS: [ 275  532  934 1136]
SMsplice 3SS: [ 376  868 1020 1297]
top_k =  1000
Partition function (log Z): 4.112730752553931

Sorted 5' Splice Sites (High to Low Probability):
Position 275: 0.9511314609305498
Position 532: 0.8858925650637183
Position 1136: 0.7417558213774128
Position 1404: 0.7188907510054023
Position 934: 0.5937645864239153
Position 2393: 0.5846489990552066
Position 1870: 0.4486438394123735
Position 953: 0.3741445870265293
Position 1216: 0.18703399056688177
Position 3230: 0.1755249720961569
Position 1925: 0.10092991094694917
Position 3481: 0.0976123023218001
Position 3458: 0.08889892154718379
Position 1549: 0.07167273958486013
Position 1348: 0.05607626288146851
Position 4207: 0.055104239719344535
Position 295: 0.0455320858265372
Position 3485: 0.037305923935474467
Position 2800: 0.024493134320884687
Position 1138: 0.016333734231488487
Position 1422: 0.015363307654111908
Position 2718: 0.010768370672353594
Position 1361: 0.0099228984919761
Position 1901: 0.009217047928418506
Position 1586: 0.006550347341761178
Position 3881: 0.005553899731628838
Position 3672: 0.005229161441626492
Position 938: 0.00494806174013627
Position 2485: 0.00433551790213392
Position 3885: 0.004080155766048861
Position 3895: 0.0037524132804635586
Position 2713: 0.003219558837094695
Position 2700: 0.002897699786784117
Position 1162: 0.002754864038953178
Position 3709: 0.002689128803046077
Position 2378: 0.002438273972584522
Position 1696: 0.002437813547019988
Position 3658: 0.0023764097675347266
Position 1823: 0.0023219023268577824
Position 1508: 0.0021675458148482803
Position 1438: 0.0020675140896130226
Position 107: 0.001733086723421601
Position 1410: 0.0016955733695894145
Position 4382: 0.001482862427751978
Position 463: 0.0012281620798200673
Position 2763: 0.0010257828761586155
Position 746: 0.0010050614742349625
Position 472: 0.0008563308014205769
Position 1306: 0.0007783258769756378
Position 1623: 0.0005436800997279097
Position 3646: 0.0004755376527694053
Position 477: 0.0003785023555277333
Position 2051: 0.00027375464219230294
Position 973: 0.00020999994914311915
Position 2769: 0.00019181742514129947
Position 961: 0.00016285965171033138
Position 3024: 0.0001610443591995839
Position 475: 0.00015429909638436487
Position 1572: 0.0001335257867854296
Position 2771: 0.00012788412811316264
Position 2704: 0.00011443937973751045
Position 100: 9.421958663809785e-05
