Gene = Rbm44
index = 889
Annotated 5SS: [   67  5071  8558  8850 10453 11736 11838 12046 17370 18078 19891 20063
 21982 23736 23994]
Annotated 3SS: [ 4979  7061  8790 10281 11551 11814 11960 17254 17948 19810 19991 21695
 23589 23853 24984]
SMsplice 5SS: [   67  5071  7577 11736 12046 17370 18078 19891 20063 23736]
SMsplice 3SS: [ 4979  7430 11613 11814 17254 17948 19810 19991 23589 24984]
top_k =  1000
Partition function (log Z): 2.756736595991694

Sorted 5' Splice Sites (High to Low Probability):
Position 17370: 0.975287870607167
Position 12046: 0.9145799037077277
Position 23736: 0.875752629328332
Position 5071: 0.8747804286461522
Position 7577: 0.8559987071211125
Position 20063: 0.8062020511466123
Position 19891: 0.6517694657592131
Position 11736: 0.623417484152041
Position 18078: 0.5271335400788282
Position 67: 0.4792191617397142
Position 23994: 0.4763263600156957
Position 128: 0.4513103984802481
Position 24870: 0.43637181251993834
Position 11443: 0.3750700238128102
Position 25053: 0.33837443105027815
Position 17564: 0.3320240904084533
Position 3150: 0.28430706132987305
Position 12600: 0.2723397053479713
Position 18528: 0.268669665529363
Position 23090: 0.2181662423822571
Position 22072: 0.20733355724557406
Position 7275: 0.1944955997791519
Position 11838: 0.18550756920747505
Position 8850: 0.17788537971127258
Position 17809: 0.16563877461181153
Position 21959: 0.15734133226182903
Position 18082: 0.14081744988594835
Position 3591: 0.13417003201435762
Position 11740: 0.12732155364072636
Position 18048: 0.08963490926559853
Position 12225: 0.08555192340616122
Position 20122: 0.07761256411026816
Position 15500: 0.07711378981635748
Position 13343: 0.07188575343021866
Position 17630: 0.06501876783989427
Position 24603: 0.06086949585059735
Position 546: 0.056892244582849916
Position 5821: 0.052880437161138834
Position 21982: 0.052015098698558235
Position 10434: 0.04930985697125042
Position 4446: 0.04797455959799112
Position 1038: 0.03948502764035572
Position 18751: 0.034201316796733536
Position 5852: 0.029425426788617936
Position 20081: 0.025036783851584626
Position 18777: 0.02211019569099349
Position 18624: 0.01819879770770733
Position 205: 0.018197314712099122
Position 7585: 0.01531020955119388
Position 10084: 0.012232901314982404
Position 20085: 0.012042496218868727
Position 17651: 0.011881532798510761
Position 6335: 0.011344746385403696
Position 19240: 0.010874152125266207
