Gene = Spata19
index = 1006
Annotated 5SS: [ 126  356  975 1199 3664 4059]
Annotated 3SS: [ 298  881 1106 3585 3990 4707]
SMsplice 5SS: [ 126  356 1001 1199 3664 4059]
SMsplice 3SS: [ 298  881 1106 3585 3990 4707]
top_k =  1000
Partition function (log Z): 4.736674934955705

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.9744677320575418
Position 356: 0.919901195568922
Position 3664: 0.5804913631341478
Position 1199: 0.5199299755728118
Position 1001: 0.5015825675948126
Position 4059: 0.45482362348978633
Position 1236: 0.4430593449767733
Position 2490: 0.3679098036148724
Position 4075: 0.35513033253909027
Position 975: 0.288936280883632
Position 3703: 0.23850285403804752
Position 4626: 0.19576605023543545
Position 3709: 0.13869351214067446
Position 718: 0.1379534843626068
Position 1602: 0.059960034273732435
Position 3087: 0.0395883887066338
Position 533: 0.033204015031033735
Position 3038: 0.02510030444935179
Position 36: 0.015320657616010713
Position 960: 0.013258465165393767
Position 3653: 0.011610218902274937
Position 1678: 0.009325051585037231
Position 995: 0.008726715992074443
Position 1073: 0.00866116391339152
Position 1566: 0.008005188762897847
Position 4372: 0.00799043785174041
Position 2091: 0.007958255270456347
Position 2964: 0.00793959902266057
Position 3097: 0.007790157281096287
Position 3293: 0.007311823237919846
Position 4440: 0.007310592772744086
Position 4071: 0.005185289349920579
Position 2138: 0.004872356919424161
Position 326: 0.004375659016361103
Position 3124: 0.004091581079645603
Position 983: 0.003966344727877795
Position 1021: 0.003790169195811245
Position 4455: 0.0030034709292115843
Position 2506: 0.0022861039815263596
Position 713: 0.0021333409253310827
Position 1626: 0.00196431613816132
Position 3449: 0.0018613928431293625
Position 2996: 0.0014467653416719024
Position 2938: 0.0014229971513532308
Position 117: 0.001377329825030365
Position 93: 0.0012826372749611167
Position 3749: 0.0011961828796639945
Position 845: 0.0011184454689474753
Position 2635: 0.0010058159242148832
Position 2186: 0.0009657400885401204
Position 238: 0.0008776808136303602
Position 705: 0.000842786106477339
Position 2500: 0.0008053654949317691
Position 2384: 0.000738074087399695
Position 604: 0.0006795046050938747
Position 2056: 0.0006753862183918122
Position 1204: 0.0006117877803053895
Position 1014: 0.0005917432637415056
Position 2472: 0.0005857340119158391
Position 2105: 0.0005707512115075881
Position 4242: 0.0005432867904838899
Position 4167: 0.0005432760847313681
Position 390: 0.0005260977647367373
Position 4156: 0.000522179910691942
Position 130: 0.00047204112485354756
Position 989: 0.0004223610163257394
Position 173: 0.0004099964390076165
Position 1761: 0.0003344467217025704
Position 724: 0.00030671186237441785
Position 726: 0.00029934930821387095
Position 722: 0.0002753688864869571
Position 360: 0.0002565435305832462
Position 3713: 0.0002493538933719391
Position 1023: 0.00024316078495971653
Position 720: 0.00024013730313863924
Position 752: 0.00023151290401283254
Position 728: 0.00020350334325061015
Position 748: 0.00020173844153190793
Position 332: 0.00016025519388189
Position 346: 0.00014988411546833805
Position 730: 0.0001348152963639972
Position 1735: 0.00010615900407938021
Position 732: 9.89757501559791e-05
Position 3673: 9.812756009193757e-05
Position 220: 9.534307379437358e-05
Position 1737: 8.631209643458002e-05
Position 4132: 8.11262834152191e-05
Position 215: 7.856667258631257e-05
Position 987: 7.652504231289538e-05
Position 734: 7.542199059054099e-05
Position 71: 6.905807435614235e-05
Position 736: 6.604473646580148e-05
Position 738: 5.706038410134783e-05
Position 920: 5.461186244930514e-05
Position 205: 5.1255834133113035e-05
Position 195: 4.787299471152212e-05
Position 766: 3.480038729645862e-05
Position 517: 3.0253661236317464e-05
Position 4708: 2.9048056774131424e-05
Position 549: 2.7057285156484277e-05
Position 235: 2.582702570480981e-05
Position 428: 2.492096986508209e-05
Position 1077: 2.3745823371370366e-05
