Gene = Lipe
index = 637
Annotated 5SS: [ 1113 10593 13274 13531 13931 14338 15258 15560 18185]
Annotated 3SS: [10056 13182 13384 13744 14045 15029 15382 17753 18536]
SMsplice 5SS: [  179  3210  4577 10593 13274 13531 13931 15258 15560]
SMsplice 3SS: [ 3085  4416 10436 13182 13384 13744 15029 15470 18536]
top_k =  1000
Partition function (log Z): 5.554401222997438

Sorted 5' Splice Sites (High to Low Probability):
Position 13274: 0.9783166954635497
Position 13531: 0.9605485652387743
Position 15560: 0.9348333007441256
Position 3210: 0.9140915597096626
Position 4577: 0.8523789295187661
Position 10593: 0.8392098181085874
Position 15258: 0.8237643225366141
Position 13931: 0.814606365818318
Position 179: 0.6510546689748462
Position 1113: 0.5699799599189409
Position 8649: 0.3928665566780664
Position 15942: 0.34071727994797096
Position 10192: 0.3192293146848607
Position 7997: 0.24153486592251106
Position 12910: 0.2293684419947848
Position 12752: 0.20969293229499592
Position 7784: 0.1744740067406768
Position 14338: 0.1219264643725744
Position 1999: 0.09109485348397987
Position 14055: 0.08538489679543385
Position 1053: 0.079110545939331
Position 15072: 0.06301285624466933
Position 7820: 0.05606961239111171
Position 13778: 0.0560269191036151
Position 1285: 0.04668974076037034
Position 13094: 0.04388995999955566
Position 743: 0.04172165973470168
Position 5950: 0.03132101968022912
Position 3218: 0.02861841087276319
Position 6464: 0.026332025058929207
Position 5861: 0.024036757503971225
Position 4548: 0.023694717852043044
Position 701: 0.02342131357596456
Position 5675: 0.023265668716715527
Position 10541: 0.02251860460194234
Position 13522: 0.020120209856608666
Position 12277: 0.01989814417813131
Position 4320: 0.016279108385557635
Position 2240: 0.01620309050341295
Position 6947: 0.01590965832654805
Position 4219: 0.014900621454620613
Position 12814: 0.01440613833093574
Position 8359: 0.014115525182712418
Position 9331: 0.013612777817574076
Position 6055: 0.012990259431811587
Position 375: 0.011891139810557937
Position 15289: 0.010190682966101542
Position 17654: 0.008841415754855657
Position 9713: 0.00880064177532957
Position 18185: 0.008795405880552137
Position 5852: 0.008242359942101816
Position 14139: 0.007813957281212869
Position 2731: 0.00780887326087458
Position 17435: 0.0071487898318775105
Position 14862: 0.007140416536492011
Position 1356: 0.006615777301136813
Position 5148: 0.006478635020212538
Position 1952: 0.005689415876128635
Position 6931: 0.005627644462042038
Position 3994: 0.005538753828977692
Position 7911: 0.005171091992588741
Position 13679: 0.005154009810848575
Position 8953: 0.005104526136819826
Position 14349: 0.005038817091773062
Position 16554: 0.004664624933871626
Position 10107: 0.004323718772055285
Position 17999: 0.00402371887663344
Position 3024: 0.0039859507701491175
