Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  1000
Partition function (log Z): -6.949116118815364

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.5190221997424329
Position 89: 0.3511120111025158
Position 1193: 0.2878065016837959
Position 1444: 0.1328847705032908
Position 1204: 0.08277388095794425
Position 600: 0.06112251386173812
Position 299: 0.03085306688126517
Position 1148: 0.022873089633575643
Position 820: 0.013858760999468698
Position 34: 0.013257086544643248
Position 1560: 0.011859194307219042
Position 1671: 0.011771588629421601
Position 215: 0.010718389117996118
Position 734: 0.008762450971127654
Position 178: 0.007420822054064661
Position 1868: 0.006186086634679996
Position 247: 0.00507531641434469
Position 140: 0.004830250369018561
Position 275: 0.004477718936211942
Position 291: 0.004457848419662807
Position 265: 0.0034161569981920065
Position 1961: 0.0033948151741039537
Position 1141: 0.003330938589707194
Position 1517: 0.0029450548809390495
Position 385: 0.002590288675974478
Position 1094: 0.002135723269349214
Position 1977: 0.0013182691150074358
Position 1092: 0.0012670974996847426
Position 1139: 0.0011117340343752963
Position 1779: 0.0010126951788037655
Position 1541: 0.0008301833212003359
Position 128: 0.0008242566007423874
Position 103: 0.0006765061347882279
Position 697: 0.0006725746495145202
Position 81: 0.0006631177592192636
Position 1983: 0.0005767221504026777
Position 409: 0.0005422368376236324
Position 1502: 0.0005374298628149073
Position 131: 0.0005277898558178916
Position 452: 0.000386513305643707
Position 1464: 0.00038341665777416687
Position 654: 0.00031969432953715535
Position 1851: 0.00029202642403151376
Position 871: 0.00028564862398756523
Position 10: 0.000266597579940114
Position 1742: 0.00024076262382943082
Position 1308: 0.00022350104963601337
Position 293: 0.00022006928057438367
Position 320: 0.00019433312196358952
Position 1347: 0.00017536969144659956
Position 545: 0.00015934105638168127
Position 1783: 0.000145591895647489
Position 397: 0.00013611591818396863
Position 1583: 0.00010572113183370084
Position 1856: 0.0001041117512165647
Position 1552: 9.954507058914068e-05
Position 37: 8.671791657076083e-05
Position 1765: 8.544553532103917e-05
Position 874: 8.075044683613391e-05
Position 1526: 7.617127766736498e-05
Position 2133: 7.27963812894407e-05
Position 454: 6.641189026115597e-05
Position 1206: 6.555509085956449e-05
Position 865: 6.397131219494236e-05
Position 219: 5.593071752296426e-05
Position 569: 5.248848422131554e-05
Position 1954: 5.0208822415335944e-05
Position 25: 4.9449540412142974e-05
Position 577: 3.899438331046334e-05
Position 187: 2.812950022618083e-05
Position 350: 9.72717978592666e-06
Position 41: 8.217218563567678e-06
Position 414: 5.6009290154237536e-06
Position 356: 5.294612845504059e-06
Position 424: 4.73005800257208e-06
Position 53: 3.5311151070945816e-06
Position 771: 3.4621457528107416e-06
Position 387: 3.3626243549062882e-06
Position 227: 2.459996138661322e-06
Position 3: 2.326821134230075e-06
Position 725: 1.608520238944159e-06
Position 831: 1.4160012096555526e-06
Position 1298: 1.1909592488887441e-06
Position 1595: 1.0786814367250601e-06
Position 852: 1.0651702597335904e-06
Position 944: 1.0630979998823645e-06
Position 458: 7.778813634038828e-07
Position 709: 6.766669876076234e-07
Position 502: 6.094728906831583e-07
Position 738: 6.061244608450067e-07
Position 897: 5.975881559296082e-07
Position 375: 5.488851211267998e-07
Position 909: 5.441454062171837e-07
Position 836: 4.925426220024954e-07
Position 1296: 4.813959619550133e-07
Position 456: 4.349625377373679e-07
Position 1586: 4.2883487940886826e-08
Position 1060: 1.245784880424493e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9536335942658111
Position 1304: 0.13845941785016946
Position 1670: 0.13520789750325543
Position 1443: 0.10031713686596373
Position 1559: 0.07208841275949053
Position 2072: 0.06265714485207538
Position 2206: 0.025930971591896036
Position 1907: 0.021121585509531988
Position 182: 0.017504028626510536
Position 1245: 0.013553587047290845
Position 2124: 0.012545114579311638
Position 512: 0.007826549616018724
Position 516: 0.007687837754896881
Position 1886: 0.0059254090995986865
Position 375: 0.005819260131646762
Position 2100: 0.005146291938109611
Position 350: 0.004583765108524985
Position 1567: 0.003652097529804111
Position 1607: 0.0028550764617760404
Position 1532: 0.0025379826734130287
Position 676: 0.001915044550126128
Position 1841: 0.001760841000077444
Position 1400: 0.001563067777865369
Position 572: 0.0015206963314928698
Position 1171: 0.0014398692407994204
Position 518: 0.0013293432698116045
Position 2209: 0.0012648937810272004
Position 198: 0.001246968499847638
Position 1736: 0.0010526600656902481
Position 1814: 0.0009089624821639782
Position 1343: 0.0007656046606910039
Position 1580: 0.0007638585338875644
Position 1103: 0.0007550496171053206
Position 1759: 0.0006982053885715037
Position 1609: 0.0006785801793881337
Position 1412: 0.0006294431295002595
Position 438: 0.0005180608599152461
Position 1308: 0.0005158338189188102
Position 1914: 0.00047440818901970934
Position 1448: 0.0004644370520489047
Position 1682: 0.00042527228699134446
Position 1514: 0.00042287586990607417
Position 1474: 0.0003300064348051298
Position 690: 0.00020138287846813144
Position 247: 0.00019946151830822707
Position 2160: 0.00019309058626598363
Position 270: 0.00018317313305925455
Position 1639: 0.00017782134228110875
Position 581: 0.00013440257427138288
Position 1867: 0.00012963780389256947
Position 1324: 0.00012922762376081954
Position 1422: 0.00012742984522545606
Position 1312: 0.00012728746263259054
Position 1213: 0.00012140518941851979
Position 384: 0.00012038833584317022
Position 589: 0.0001198789519608544
Position 524: 0.0001191081510528442
Position 1332: 0.00010200542802663669
Position 1174: 0.00010059002780789292
Position 1583: 9.999471764309936e-05
Position 556: 9.144050317375806e-05
Position 554: 9.021558988355455e-05
Position 1496: 8.955773125039243e-05
Position 103: 8.58555331859399e-05
Position 2299: 8.561192757793062e-05
Position 1069: 7.34540860971738e-05
Position 1824: 6.214728232779539e-05
Position 2307: 5.538054733230901e-05
Position 2136: 4.8842451833908786e-05
Position 1048: 4.795193376653539e-05
Position 356: 4.431254978822239e-05
Position 159: 4.1814157503384944e-05
Position 2264: 3.634479626407471e-05
Position 193: 3.3503177827547705e-05
Position 1126: 3.303681805592763e-05
Position 1742: 2.6079585940237098e-05
Position 937: 2.4975892176990845e-05
Position 696: 2.472847241528287e-05
Position 424: 2.4605102293972696e-05
Position 390: 2.4603943423471128e-05
Position 715: 2.4411050821953387e-05
Position 2165: 2.1732879390100684e-05
Position 2342: 2.1177656196942423e-05
Position 1110: 2.0811171834220085e-05
Position 692: 1.9871856751118638e-05
Position 1250: 1.606487878887635e-05
Position 593: 1.512095737877223e-05
Position 131: 1.4551481533214063e-05
Position 720: 1.2623924958132679e-05
Position 744: 9.650085847966862e-06
Position 138: 7.529356988921522e-06
Position 620: 7.462489037938675e-06
Position 1321: 6.841859276928092e-06
Position 636: 6.1035682728882585e-06
Position 734: 5.7880875336601335e-06
Position 256: 5.081524065453072e-06
Position 1040: 4.9034915911165715e-06
Position 599: 4.559093196150688e-06
Position 120: 4.433260251992026e-06
Position 972: 2.53731954244683e-06
Position 709: 1.650563599588154e-06
Position 1219: 1.5883133235787063e-06
Position 1457: 1.5608372859924871e-06
Position 1316: 1.5267350871315688e-06
Position 631: 1.0452345989973604e-06
Position 640: 1.0391684318234597e-06
Position 154: 1.0334668233291925e-06
Position 807: 8.88826099541239e-07
Position 1256: 4.6776029669600074e-07
Position 605: 4.2110381926121804e-07
Position 870: 1.0416708513128697e-07
Position 78: 2.48565453249249e-09
Position 88: 1.5835763030585308e-09
Position 73: 4.2217730033834955e-10
Position 81: 2.0292757768518783e-10
Position 644: 1.1129395557193853e-12
