Gene = Msantd1
index = 717
Annotated 5SS: [  16 2828 6592]
Annotated 3SS: [2562 6315 8235]
SMsplice 5SS: [  16 2828 6592]
SMsplice 3SS: [2562 6315 8235]
top_k =  1000
Partition function (log Z): -1.2121220041368117

Sorted 5' Splice Sites (High to Low Probability):
Position 2828: 0.9804067865946376
Position 6592: 0.82269811544516
Position 16: 0.6749764349938161
Position 2511: 0.26026188259535593
Position 6782: 0.2189637410546367
Position 5873: 0.14883700664784308
Position 202: 0.1410695289122001
Position 8079: 0.1349580683599543
Position 1208: 0.13168468598035515
Position 6797: 0.1259539831467692
Position 5533: 0.12526444618566016
Position 3410: 0.11024164281355554
Position 3691: 0.10397540515961654
Position 852: 0.10079926036563824
Position 252: 0.09197445651810099
Position 3598: 0.08716553575591249
Position 6823: 0.0844707178402417
Position 3378: 0.05435630248446848
Position 62: 0.04691628575620562
Position 4655: 0.040228118540973204
Position 5024: 0.02848746934655746
Position 5303: 0.027529219944584207
Position 139: 0.02406000372186868
Position 5258: 0.0214385460798024
Position 5696: 0.018080114211072095
Position 5165: 0.01617573614072976
Position 3780: 0.015686115475774913
Position 1191: 0.014478838204718597
Position 4495: 0.013791060660937708
Position 5438: 0.011553571488871083
Position 4817: 0.010593975783381854
Position 7312: 0.009252225289965822
Position 7934: 0.008941464283603897
Position 6100: 0.007419418523219574
Position 6770: 0.007316265505437094
Position 3911: 0.007240093411195921
Position 5424: 0.006427619494727404
Position 6756: 0.005588029358956389
Position 8105: 0.005578779559330392
Position 6011: 0.005504685892958464
Position 7047: 0.00544038680069232
Position 6411: 0.00385270873365186
Position 6511: 0.0036976937152122
Position 7228: 0.0035108097342331154
Position 1581: 0.003467300640742253
Position 5846: 0.003298788829654295
Position 4113: 0.0032025584974878555
Position 4996: 0.0025065279397701668
Position 6398: 0.0024448179697679744
Position 6597: 0.0024362433342320984
Position 1837: 0.0022313250486126015
Position 3275: 0.0021557170896330216
Position 3406: 0.002123343978418603
Position 890: 0.0020692830958408963
Position 2146: 0.0018678831143463406
Position 2135: 0.001863532673553135
Position 6586: 0.0018487093173044998
Position 6989: 0.0017334447286645486
Position 7150: 0.001665039297100798
Position 362: 0.0015413857576698662
Position 2866: 0.001469384450609757
Position 5817: 0.00145918708501593
Position 1797: 0.001431235858728628
Position 229: 0.00132741636968518
Position 1748: 0.001252224673953104
Position 2335: 0.00113621033131852
Position 8369: 0.0011253682558563407
Position 6920: 0.001076160454425569
Position 5611: 0.0010349212292359053
Position 4790: 0.001011918319400171
Position 585: 0.0009705101324272328
Position 2563: 0.0008476472622149962
Position 2855: 0.0008360115620029413
Position 1084: 0.0008169226725164558
Position 2727: 0.0007591628354647467
Position 2059: 0.000757176668040863
Position 6502: 0.0007570375915369659
Position 5681: 0.0007265878321237715
Position 2036: 0.0006834747993153438
Position 2441: 0.0006708336639720514
Position 1990: 0.0005965959217794135
Position 5179: 0.0005880706095719081
Position 1518: 0.0005683745195882498
Position 5373: 0.0005124223764508939
Position 937: 0.00043381030274419
Position 6077: 0.0004257154999100541
Position 1031: 0.0004174564840920256
Position 161: 0.00041004369339513023
Position 1003: 0.0004056576580022264
Position 6475: 0.00040199839048874516
Position 2844: 0.0004012408744801915
Position 248: 0.000382667836632781
Position 1961: 0.00034461040405559716
Position 6595: 0.0003405517975391309
Position 3602: 0.0003222893372787554
Position 716: 0.00029659766555720885
Position 2542: 0.0002304787238519724
Position 5175: 0.00022293074306654827
Position 2908: 0.00017509710729382214
Position 3257: 0.0001692118113547819
Position 1387: 0.00016327927504487157
Position 3721: 0.00014649755030400125
Position 283: 0.0001434919811190421
Position 259: 0.00012109096175238679
Position 6469: 0.00011640540779692417
Position 3702: 0.00011334154082661537
Position 955: 0.00010482860058931894
Position 1035: 0.00010131833096673683
Position 2482: 8.107479182161089e-05
Position 2397: 7.949601974648148e-05
Position 1597: 7.553205400011019e-05
Position 402: 7.410643021151057e-05
Position 4526: 5.862512376594408e-05
Position 2676: 5.851366173315771e-05
Position 2729: 5.0191101346063345e-05
Position 1423: 4.8585513756131045e-05
Position 3682: 4.598227985544626e-05
Position 1761: 4.393954858289852e-05
Position 2836: 3.62300785218688e-05
Position 3589: 3.5886696337140505e-05
Position 3326: 2.618131853531568e-05
Position 241: 1.3173849537729505e-05
Position 600: 1.186104953457593e-05
Position 778: 1.0776226097817748e-05
Position 318: 5.698616733709967e-06
Position 655: 5.5748383930926445e-06
Position 243: 4.791922434523912e-06
Position 832: 4.7493311993003915e-06
Position 934: 4.053592226109717e-06
Position 512: 3.5463805355476994e-06
Position 632: 3.130411136547015e-06
Position 371: 2.6153891651247713e-06
Position 50: 2.18243091728586e-06
Position 522: 1.50478963827322e-06
Position 93: 1.4595524259304853e-06
Position 231: 1.1160782528788683e-06
Position 103: 9.048697258195464e-07
Position 440: 8.315945166523851e-07
Position 1057: 8.097292175075019e-07
Position 10: 4.0180439188701153e-07
Position 8: 2.9062982018948734e-07
Position 1324: 1.6700121603338e-07
Position 540: 1.664355868233869e-07
Position 686: 8.871758325458455e-08
Position 8182: 8.400158093265315e-09
Position 1354: 5.149339095212481e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 8235: 0.980244660366501
Position 6315: 0.8081984377312836
Position 2615: 0.5805617078527429
Position 6667: 0.4721742526543072
Position 2562: 0.37944379264858097
Position 5680: 0.16401767623391292
Position 3499: 0.15923381280164325
Position 7916: 0.12334691401716925
Position 5349: 0.1107626376110531
Position 2438: 0.09659332879717553
Position 2412: 0.09176219125818484
Position 3338: 0.0892711926245134
Position 744: 0.08373400529411865
Position 5023: 0.05608947448116634
Position 4595: 0.05127072557763139
Position 2327: 0.04999430064859087
Position 1014: 0.03913964693363234
Position 5402: 0.037804887715221905
Position 1049: 0.03243255414263025
Position 3513: 0.03166625073984432
Position 1083: 0.02855121913194313
Position 7832: 0.027690111593696724
Position 2350: 0.02387995467713602
Position 4901: 0.022117314892693904
Position 6460: 0.020346803007070646
Position 4371: 0.01974779336204341
Position 975: 0.01797423839052469
Position 3160: 0.017707457535995688
Position 3214: 0.017547624521902252
Position 3309: 0.013771936686791825
Position 3618: 0.01276736726728211
Position 3257: 0.012403211923611697
Position 2444: 0.009545838480065577
Position 6490: 0.00902362272916623
Position 6011: 0.007868985522725327
Position 7017: 0.005895183431406885
Position 5100: 0.005534568833987995
Position 113: 0.005012711334776034
Position 3226: 0.004627965150140277
Position 3163: 0.004510403243937747
Position 135: 0.0044998458888249855
Position 1494: 0.004445944341381487
Position 228: 0.004118573023529082
Position 1190: 0.0038014913652751154
Position 5148: 0.003766239355617836
Position 2976: 0.0035112961989034346
Position 3582: 0.003408233127289284
Position 3809: 0.003227418899681079
Position 5760: 0.0031607290434876928
Position 3955: 0.0031067163575673514
Position 2580: 0.002582681253835409
Position 3313: 0.0023536907623533552
Position 5175: 0.0023174501499152564
Position 1129: 0.002275823849545355
Position 1054: 0.0022338635754331642
Position 4803: 0.0022262401059351265
Position 5369: 0.002195665603502146
Position 1817: 0.0021687612721238104
Position 2583: 0.001993174016152569
Position 3084: 0.0019419730283124787
Position 2464: 0.0019244038256603785
Position 2708: 0.0018070983719894603
Position 6384: 0.0017641305984251055
Position 117: 0.0017025781524167918
Position 3758: 0.0016674875292858279
Position 3520: 0.0016479113974912545
Position 549: 0.0015521968532964704
Position 801: 0.0015173676959310462
Position 1865: 0.0014856600297626966
Position 1721: 0.0014591457382876574
Position 1089: 0.0014247791260616587
Position 2684: 0.0013929644570770776
Position 5722: 0.0012224805153022884
Position 8287: 0.0011145566147326665
Position 5251: 0.0011139891671032934
Position 8452: 0.0010506019164080488
Position 2621: 0.0009763175145715556
Position 2649: 0.0009632230698064149
