Gene = Cth
index = 304
Annotated 5SS: [  212  4123  5061  6652 11478 14195 16179 17758 18895 19933 27886]
Annotated 3SS: [ 4040  4964  6541 11345 14136 16100 17604 18772 19879 27746 30249]
SMsplice 5SS: [  212  4123  5061  6652 11478 16179 17758 18895 21358 27886]
SMsplice 3SS: [ 4040  4964  6541 11345 16100 17604 18772 21276 27746 28287]
top_k =  1000
Partition function (log Z): 4.738891350255155

Sorted 5' Splice Sites (High to Low Probability):
Position 27886: 0.9970052764317172
Position 18895: 0.9774177542546955
Position 4123: 0.9377815296593758
Position 11478: 0.9361052614588804
Position 212: 0.9244000985584921
Position 6652: 0.8130329113740565
Position 5061: 0.7792771999167711
Position 21358: 0.7457057743382686
Position 16179: 0.6689686366783545
Position 17758: 0.5622453110353086
Position 19933: 0.5523064201012965
Position 3818: 0.4622101453069538
Position 14195: 0.39322501390971804
Position 2981: 0.26873476782137873
Position 5626: 0.20814853208892073
Position 4407: 0.14197600932999338
Position 295: 0.13194864587570557
Position 17736: 0.13095013972458092
Position 15034: 0.12767386051152693
Position 8559: 0.11221404354256292
Position 14238: 0.11143012758308396
Position 5331: 0.10833308834470791
Position 3390: 0.1068666343120592
Position 5615: 0.09246544536246509
Position 1200: 0.08588498815019409
Position 4660: 0.08500254955657645
Position 3829: 0.0825685669559162
Position 2186: 0.0789637053392066
Position 13087: 0.07803750414127232
Position 18200: 0.061769408778726935
Position 15232: 0.05764883558026139
Position 17970: 0.05582865828595087
Position 17745: 0.054856748555114715
Position 3434: 0.05106669280668908
Position 2370: 0.041614926365922865
Position 15282: 0.04127574147528739
Position 12165: 0.03969191701756236
Position 20401: 0.0358413374897609
Position 14082: 0.035325521123055335
Position 13636: 0.02814028936299249
Position 28330: 0.0279229201546772
Position 20967: 0.027734450869903848
Position 2014: 0.024898476639167985
Position 5083: 0.02395291345982126
Position 11494: 0.02111112556284385
Position 2005: 0.02014725722538854
Position 18599: 0.01969513076745549
Position 18699: 0.0190061845331343
Position 18835: 0.01852200232575207
Position 2628: 0.018273076542090746
Position 3645: 0.017041675898620646
Position 17670: 0.01641447173289314
Position 15291: 0.01628198063523206
Position 736: 0.013750500854474585
Position 523: 0.011633561023619902
Position 634: 0.011379451990607463
Position 8173: 0.010591794641655895
Position 5245: 0.010314370515108012
Position 659: 0.009870885584468523
Position 587: 0.00746722028027692
Position 16373: 0.006995775846034635
Position 14511: 0.006054468450822003
Position 12900: 0.005888306240861043
Position 4543: 0.005390201848762029
Position 19389: 0.004419476013882483
Position 28048: 0.004218895745585628
Position 1239: 0.004199718759738085
Position 3948: 0.004117770686377657
Position 370: 0.004089074062577555
Position 12066: 0.0037886225688929564
Position 2587: 0.003630194401900559
Position 17949: 0.0035827542714595394
Position 28669: 0.00356419872122688
Position 10188: 0.0035190493338920735
Position 3257: 0.003512200959075932
Position 4444: 0.0033653403517712377
Position 11840: 0.003244729017343301
Position 28040: 0.003000895124929859
Position 3822: 0.002847171520987926
Position 1534: 0.002820695666807024
Position 17824: 0.002402485565779984
Position 19333: 0.0023709041160402526
Position 18155: 0.0020438200355511723
Position 15127: 0.002038670887099492
Position 19294: 0.0020167455638811773
Position 6315: 0.0019996050077531187
Position 19213: 0.001741970554917804
Position 3318: 0.0016593817893048018
Position 20104: 0.0016089828681127584
Position 4320: 0.0014734497759168925
Position 746: 0.0014585941763480064
Position 705: 0.001254851787194191
Position 3835: 0.0011975159854698814
Position 28572: 0.0011547648714975297
Position 29870: 0.0010583847514052415
Position 30483: 0.0010303064737187879
Position 16219: 0.000812441968342854
Position 30402: 0.000807842860753026
Position 677: 0.0008075116304674641
Position 16755: 0.0007465904548678514
Position 16717: 0.0007218116029561478
Position 2623: 0.0007121086887948404
Position 18457: 0.0006706943889423717
Position 460: 0.0006193434528412286
Position 1317: 0.0005795666155120199
Position 2305: 0.0005387273574204706
Position 4257: 0.0005118116593075794
Position 4242: 0.0005044845593412066
Position 3456: 0.0004760286682275741
Position 4961: 0.0004412596733516635
Position 28352: 0.00037269272436105946
Position 13696: 0.0003287560616074962
Position 19329: 0.0002972510208162501
Position 28699: 0.00021029982768203115
Position 3787: 0.00018364170260930316
Position 116: 0.00017470207037811484
Position 2098: 0.0001358654591059137
Position 1998: 0.00013519825678979183
Position 2985: 0.00012487650851694058
Position 2078: 0.00011031888940469389
Position 1286: 9.584845945431993e-05
Position 2029: 8.592511964139788e-05
Position 2424: 8.239211135969114e-05
Position 666: 7.672167463578941e-05
Position 5053: 7.542945709474492e-05
Position 9: 7.50515506428638e-05
Position 155: 6.344251227626514e-05
Position 1209: 4.7809445628388475e-05
Position 709: 4.6583777764244926e-05
Position 2645: 3.5845747207657964e-05
Position 2223: 3.501946678954994e-05
Position 2214: 3.473217747673833e-05
Position 386: 2.756044705896574e-05
Position 640: 2.498224269237976e-05
Position 1196: 2.159955420816533e-05
Position 389: 2.030271046977421e-05
Position 4305: 1.447976751295925e-05
Position 575: 1.3424385504022273e-05
Position 4164: 1.290540315509668e-05
Position 84: 1.1208115095380805e-05
Position 279: 7.742918748672104e-06
