Gene = Swsap1
index = 1048
Annotated 5SS: [250]
Annotated 3SS: [921]
SMsplice 5SS: [250]
SMsplice 3SS: [921]
top_k =  1000
Partition function (log Z): -9.457904317562027

Sorted 5' Splice Sites (High to Low Probability):
Position 250: 0.9020728377162551
Position 168: 0.058678466313482225
Position 478: 0.028270540935588454
Position 772: 0.01639472794819037
Position 385: 0.015978511844601886
Position 862: 0.012564760987167843
Position 857: 0.009152199626154538
Position 1324: 0.005009426342371527
Position 1590: 0.002936350568348415
Position 1496: 0.0015560797142237066
Position 1320: 0.001168917371578021
Position 336: 0.0010435544655327611
Position 925: 0.0010190022700338707
Position 849: 0.0009707108468124633
Position 1726: 0.0004160402295855287
Position 488: 0.0002729877883169062
Position 1055: 0.00026607714383919005
Position 781: 0.00021210990254439836
Position 403: 0.00020415283413792587
Position 704: 0.00018492925668715983
Position 120: 0.00016817731011402098
Position 424: 0.00015629298465660732
Position 315: 0.00014090140388328407
Position 343: 0.00012611623603955854
Position 1643: 9.054588938670402e-05
Position 798: 8.229591186338055e-05
Position 786: 7.667297114742295e-05
Position 1975: 6.962683591573153e-05
Position 1136: 6.783177834139114e-05
Position 28: 6.40601288847591e-05
Position 382: 5.9296228510581194e-05
Position 1454: 5.8523243761060214e-05
Position 215: 5.5766736234757297e-05
Position 1409: 5.5468959347255e-05
Position 1354: 4.983810754963806e-05
Position 430: 4.912183861130901e-05
Position 309: 4.638525615622164e-05
Position 172: 4.293492132201808e-05
Position 1797: 4.083834521947246e-05
Position 435: 3.8407658892685245e-05
Position 464: 3.4058719825724205e-05
Position 181: 3.079009310537877e-05
Position 408: 2.1111240604803325e-05
Position 297: 1.7251760848059345e-05
Position 129: 1.6492782420452952e-05
Position 689: 1.3370745518027062e-05
Position 672: 1.3248086817420766e-05
Position 1147: 1.0267082704838726e-06
Position 389: 8.737932134292905e-07
Position 456: 7.967094205901486e-07
Position 372: 7.752052961456848e-07
Position 90: 7.218102075416643e-07
Position 446: 6.768033418509288e-07
Position 278: 5.942698992938978e-07
Position 1139: 5.370258955002706e-07
Position 362: 3.849556441268101e-07
Position 584: 3.6819759971343034e-07
Position 1118: 1.713824851967362e-07
Position 411: 7.978925844156371e-08
Position 643: 7.480737550914354e-08
Position 376: 7.043118812820538e-08
Position 645: 5.7652997440380307e-08
Position 461: 3.9776045689425e-08
Position 722: 1.2007116894997095e-08
Position 748: 5.2346730619974626e-09
Position 633: 8.613729236200458e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 921: 0.49171244859218194
Position 924: 0.06749604077712856
Position 606: 0.06628659036745384
Position 1559: 0.04544553888242272
Position 1544: 0.04349569052117838
Position 1900: 0.03507076960504659
Position 1167: 0.032526777060255516
Position 987: 0.0299575364269416
Position 346: 0.026691220285608448
Position 1374: 0.025498538124917862
Position 955: 0.02234830312591247
Position 994: 0.02154890897480499
Position 748: 0.018069728701843223
Position 1227: 0.017580487663476068
Position 1112: 0.016927273544424064
Position 1826: 0.014455080629337964
Position 633: 0.010174554129357053
Position 2165: 0.008833471966934528
Position 1584: 0.008647504747438424
Position 1830: 0.005577211631854711
Position 936: 0.004016397553479093
Position 1045: 0.003792549800863187
Position 898: 0.003115481885577197
Position 2288: 0.0022665537253476363
Position 2293: 0.0022001422129450175
Position 1209: 0.001855660577032087
Position 2412: 0.0017976641549176564
Position 966: 0.0017481947897071825
Position 2039: 0.0014926680561393427
Position 1796: 0.001377115018160514
Position 370: 0.0012773360620222558
Position 771: 0.0012338661802655578
Position 1983: 0.0012113540224347125
Position 1283: 0.0011990140101080567
Position 1791: 0.0011780022262638248
Position 766: 0.0010231042510814295
Position 1623: 0.0009751488702486377
Position 2216: 0.0009379584837163706
Position 1239: 0.0009138480324088623
Position 745: 0.0009119313480922734
Position 1524: 0.0009078035548205256
Position 1055: 0.0008840442464350243
Position 1033: 0.0007680186802501642
Position 435: 0.0007589255274509464
Position 1860: 0.000719617721951618
Position 2009: 0.0007016677914388597
Position 957: 0.0006867874220119764
Position 1174: 0.0006357378437260512
Position 640: 0.0006276614413838796
Position 712: 0.0006200215397274815
Position 1868: 0.0005648605495216174
Position 440: 0.0005349848625143098
Position 2483: 0.0004887701162671602
Position 323: 0.00048663564166157643
Position 249: 0.0004716809332361445
Position 1705: 0.0004679148220142495
Position 315: 0.00042789485982047313
Position 903: 0.0003816249748434281
Position 1495: 0.0003572320988219939
Position 424: 0.00032774039535700644
Position 553: 0.00030112012195477613
Position 1345: 0.0002867799698467503
Position 2311: 0.0002862214617606101
Position 1171: 0.0002666445932540841
Position 1778: 0.00021943922582257427
Position 2104: 0.00020654297357757732
Position 1681: 0.00020274812899735822
Position 2099: 0.00016850449146417988
Position 1136: 0.00016247497894497878
Position 2317: 0.0001611893730368354
Position 1489: 0.00015781118444467855
Position 334: 0.00015447981445842687
Position 643: 0.00014829640544831188
Position 1491: 0.00014635150796248755
Position 1914: 0.00012799924613524086
Position 297: 0.00012395451451373708
Position 2124: 0.00012296467048224504
Position 1383: 0.000119838717616523
Position 1310: 0.00011295652267501736
Position 1569: 0.00011286122402773177
Position 698: 0.00011016550496024789
Position 1263: 8.735288282113785e-05
Position 1347: 7.974873638190619e-05
Position 1353: 7.576009072573174e-05
Position 382: 7.412387903230166e-05
Position 2090: 7.301762567131384e-05
Position 1772: 6.997639799833276e-05
Position 1252: 5.8427135997011255e-05
Position 2238: 5.47818026328146e-05
Position 2435: 5.465123723422227e-05
Position 763: 5.2566840291759336e-05
Position 1721: 5.244284093035107e-05
Position 2350: 4.987636507474602e-05
Position 1243: 4.790347800194217e-05
Position 2365: 4.775413416311986e-05
Position 1062: 4.651058600760845e-05
Position 1388: 4.5985605336745466e-05
Position 1066: 4.550906118955266e-05
Position 577: 4.34266950502894e-05
Position 1047: 4.285417183853936e-05
Position 1712: 4.24627083286624e-05
Position 1643: 4.081236212328575e-05
Position 1402: 3.897159911704301e-05
Position 1279: 3.866044013825869e-05
Position 2073: 3.5249661339560366e-05
Position 649: 3.417912572996173e-05
Position 2224: 3.28049532004008e-05
Position 874: 3.087682525920102e-05
Position 2246: 2.6466551928122387e-05
Position 1177: 2.3918221071826468e-05
Position 1627: 2.3907678500224416e-05
Position 136: 2.1086189464747505e-05
Position 1315: 2.0333424462858328e-05
Position 2336: 2.0129933232751615e-05
Position 1317: 1.9787009657480174e-05
Position 446: 1.9460914287775307e-05
Position 1126: 1.9036455669469864e-05
Position 2326: 1.8144057760900525e-05
Position 117: 1.7533275458622268e-05
Position 1501: 1.6927240082665654e-05
Position 1395: 1.6287128298495246e-05
Position 191: 5.396966619360109e-06
Position 406: 3.377792305242974e-06
Position 201: 1.5715530430314537e-06
Position 397: 1.2170640398552183e-06
Position 786: 1.0447346810425692e-06
Position 794: 9.356564139836459e-07
Position 232: 8.675500970358336e-07
Position 403: 7.718045490009816e-07
Position 226: 7.663990687812842e-07
Position 395: 5.740155428099272e-07
Position 779: 5.415063239756556e-07
Position 452: 3.159931990980117e-07
Position 309: 2.4889233760164306e-07
Position 833: 2.2664996531975543e-07
Position 154: 1.953249109564173e-07
Position 840: 1.643302559993689e-07
Position 215: 1.4231910301459813e-07
Position 555: 9.655289397079646e-08
Position 147: 8.610603155479193e-08
Position 234: 6.877313533306397e-08
Position 259: 6.257984398670662e-08
Position 203: 3.1937847751383775e-08
Position 160: 2.1604376752694775e-08
Position 835: 9.518681628879696e-09
Position 482: 8.100560886852082e-11
