Gene = Sdhc
index = 958
Annotated 5SS: [   45  4848  7046 11910 14611]
Annotated 3SS: [ 4790  6943 11847 14446 20697]
SMsplice 5SS: [   45  4848  7046 14611]
SMsplice 3SS: [ 4790  6943 14446 20697]
top_k =  1000
Partition function (log Z): -11.465979588399117

Sorted 5' Splice Sites (High to Low Probability):
Position 7046: 0.9985830854969778
Position 4848: 0.9229805128059049
Position 45: 0.6510647833085039
Position 14611: 0.647586732422098
Position 11910: 0.2705686946594591
Position 12187: 0.21496604018590862
Position 4644: 0.18644856290524095
Position 3318: 0.15931885162795847
Position 12206: 0.10519823618537577
Position 124: 0.09469661712413564
Position 520: 0.07658016445713227
Position 501: 0.0764019470219707
Position 15328: 0.06630686669495994
Position 5652: 0.05622519847617397
Position 14906: 0.05566344815925696
Position 160: 0.043202910202430694
Position 12637: 0.03712745277805139
Position 12036: 0.0371261435073669
Position 2695: 0.03555633194175982
Position 7651: 0.030050191409387025
Position 4463: 0.02663639883141584
Position 13937: 0.02597795971566536
Position 4403: 0.025930097170490777
Position 9635: 0.015923853145268587
Position 8730: 0.014196704010398607
Position 6235: 0.013661667879202682
Position 8114: 0.01340495989047224
Position 4916: 0.010083457055638867
Position 915: 0.009486416156308373
Position 335: 0.008359882902987899
Position 595: 0.008304474913827553
Position 115: 0.008240297055337237
Position 6819: 0.007997420307926892
Position 591: 0.007570405642984179
Position 4026: 0.006088255032845385
Position 11346: 0.005882499184253975
Position 3208: 0.005448880793385493
Position 1709: 0.005171315894681528
Position 6159: 0.005108182370344945
Position 234: 0.004956099204873417
Position 4394: 0.00426161172133571
Position 2334: 0.004002074527664831
Position 1000: 0.0040019964159103555
Position 4362: 0.0037027578247875153
Position 10168: 0.0036410523425978495
Position 10696: 0.0035026066148945733
Position 5669: 0.002731565453565385
Position 7896: 0.0027037927096606965
Position 11691: 0.0025514440783052502
Position 1100: 0.0025342393324780015
Position 5319: 0.002065564268094261
Position 10892: 0.0019657049302394753
Position 9204: 0.0019583657350548027
Position 3289: 0.001863122033911448
Position 4944: 0.0017926364166450713
Position 9630: 0.0017399696319301693
Position 3019: 0.0017187068539836416
Position 10048: 0.0015199036392977117
Position 711: 0.0015143521685617957
Position 733: 0.0012984254405759112
Position 1079: 0.0011901955043099478
Position 5063: 0.0011852735775015205
Position 242: 0.0010605651208071968
Position 5414: 0.0010397149595680378
Position 4564: 0.0010361533660474965
Position 1013: 0.0009647091662839548
Position 2182: 0.0006707151006861778
Position 1311: 0.0006694812657808163
Position 2208: 0.0006338662389579724
Position 3197: 0.0006250182135009393
Position 1415: 0.0006062585937353193
Position 1307: 0.000535276196509572
Position 3195: 0.0005046980640149467
Position 3001: 0.0004768761593656199
Position 4864: 0.00047097727235367724
Position 1333: 0.00044961477613913775
Position 84: 0.00042941349681273566
Position 3023: 0.00042848064401069706
Position 524: 0.00040294982889295037
Position 68: 0.0003900198785378411
Position 4838: 0.0003390962752162765
Position 5029: 0.0003329325144021731
Position 3212: 0.0003153933629694195
Position 6022: 0.00031249443960900785
Position 4210: 0.00029466634877705803
Position 5378: 0.0002924328654228143
Position 534: 0.00026085154642426514
Position 3448: 0.0002522673512342941
Position 391: 0.00024888364477319624
Position 5249: 0.00024039899741554128
Position 4051: 0.0002073533683128888
Position 3112: 0.0001961144043091976
Position 793: 0.00019399617489345225
Position 369: 0.00018719590218558264
Position 4474: 0.00018566837295492955
Position 6: 0.00016194496077512582
Position 11041: 0.00011468294190316778
Position 8259: 0.00011393115762787696
Position 3128: 0.00011238826495950282
Position 8796: 9.473039791602073e-05
Position 5137: 6.273702061030476e-05
Position 5072: 5.266425269326409e-05
Position 7022: 3.4638327426412104e-05
