Gene = 1700015G11Rik
index = 8
Annotated 5SS: [  91  873 2247]
Annotated 3SS: [ 827 2141 3889]
SMsplice 5SS: [ 225 2247]
SMsplice 3SS: [2141 3889]
top_k =  1000
Partition function (log Z): -7.165684829038963

Sorted 5' Splice Sites (High to Low Probability):
Position 2247: 0.8881240987166253
Position 225: 0.47281546230317734
Position 873: 0.2654096355148257
Position 344: 0.22476627988303824
Position 91: 0.1513247957824452
Position 559: 0.09495656404200203
Position 1655: 0.014311449016547819
Position 129: 0.012734566585429949
Position 1550: 0.01261521829551381
Position 2207: 0.012539506192004064
Position 479: 0.010245641640957119
Position 3422: 0.009710585648029303
Position 3788: 0.007773133979342442
Position 2846: 0.006904146939277178
Position 13: 0.005804025647730388
Position 977: 0.005779184115776448
Position 105: 0.004729413831687541
Position 1678: 0.004152624116663962
Position 2463: 0.0037544143003071006
Position 986: 0.00348109493115198
Position 2840: 0.0031276647294612757
Position 166: 0.002519259636386549
Position 319: 0.002313406281620965
Position 3355: 0.001593098991135262
Position 446: 0.0015331271964847625
Position 1693: 0.001462219151796406
Position 3161: 0.0014356064594446447
Position 2253: 0.0013774346607835276
Position 2864: 0.0010265055537163105
Position 3574: 0.001003663746673745
Position 3762: 0.0009186940893858088
Position 945: 0.0007136922370289499
Position 17: 0.0006846449631487214
Position 3215: 0.0006190883203849609
Position 433: 0.0005655172571250507
Position 422: 0.0005516668889015802
Position 662: 0.0004973352208379896
Position 1918: 0.0003396205216812267
Position 1851: 0.00025830367239518894
Position 3392: 0.0002549038049823092
Position 912: 0.000232116475772249
Position 3463: 0.00022994911626232989
Position 3344: 0.00022571661792840305
Position 3778: 0.0002256642602051656
Position 3389: 0.00020483092495899295
Position 58: 0.00020227416062442314
Position 914: 0.00018179033733706774
Position 1445: 0.0001699443290939619
Position 1602: 0.00016966237167135206
Position 3081: 0.00016171240807247303
Position 3715: 0.0001575339371303307
Position 382: 0.00015646090829811205
Position 965: 0.00013137613796883874
Position 3528: 0.00012444278979271964
Position 309: 0.00012100195312631163
Position 3071: 0.00010734447937018822
Position 201: 9.754885318485485e-05
Position 146: 9.035294945137212e-05
Position 194: 8.520600695662605e-05
Position 1855: 7.729645117795139e-05
Position 3709: 6.928979181669542e-05
