Gene = Trim30b
index = 1141
Annotated 5SS: [  98 4026]
Annotated 3SS: [3468 5984]
SMsplice 5SS: [  98 3639]
SMsplice 3SS: [3468 5984]
top_k =  1000
Partition function (log Z): -7.205863694036804

Sorted 5' Splice Sites (High to Low Probability):
Position 98: 0.8837625113216208
Position 3639: 0.8389303377600551
Position 4026: 0.22129787522301347
Position 6170: 0.125539406870455
Position 6085: 0.12205794676340616
Position 7076: 0.11753520144652753
Position 2496: 0.07715671178877358
Position 3163: 0.07593417376246517
Position 243: 0.06659423565067742
Position 5093: 0.06391882274752174
Position 3678: 0.061226118435714426
Position 376: 0.05245042347134416
Position 4274: 0.04221573788778775
Position 1709: 0.03378379460709583
Position 1195: 0.02326419773730423
Position 837: 0.021919804133563404
Position 880: 0.01574090681499089
Position 669: 0.014418999683544851
Position 4100: 0.014009297651724487
Position 3143: 0.013779388799439973
Position 817: 0.01187762034635458
Position 1190: 0.007089765780367644
Position 4201: 0.00517657802214555
Position 5246: 0.005092732278453365
Position 629: 0.0050236000674739436
Position 5589: 0.004962701660015661
Position 35: 0.0037393269400775022
Position 574: 0.00366362916187458
Position 4437: 0.0036154436681340623
Position 340: 0.0035960636045795345
Position 1100: 0.0028392553459540395
Position 3182: 0.0027863727569653694
Position 860: 0.002471434601227673
Position 5713: 0.0021880147023020844
Position 4041: 0.002048868878878525
Position 5766: 0.0019870089398775995
Position 3154: 0.0018858109766275838
Position 589: 0.0018558392306459658
Position 2006: 0.0018536459745954368
Position 3342: 0.001814458686418603
Position 5085: 0.001531024635716617
Position 1531: 0.0014222411015530328
Position 827: 0.0014030656368995084
Position 5509: 0.00133137541406975
Position 5292: 0.0012207261613078578
Position 3174: 0.0011488485120340257
Position 1380: 0.0009879935054801802
Position 3315: 0.000815340179633665
Position 1696: 0.0008003745438419918
Position 3255: 0.0007958257866840946
Position 920: 0.0007852393006917809
Position 4490: 0.000769924673132442
Position 187: 0.0007597064094501251
Position 2930: 0.0007231312986519569
Position 5702: 0.0006996072833454238
Position 5105: 0.0006800400716763021
Position 2637: 0.0006422606338958992
Position 354: 0.000605431254347702
Position 52: 0.0005784982366024757
Position 2982: 0.0005673516116825576
Position 2250: 0.0005281910775742931
Position 3305: 0.0004989860293668848
Position 3043: 0.0004307864129079728
Position 6034: 0.00042167357535257896
Position 4244: 0.0003902442134731288
Position 2163: 0.0003839617566962195
Position 2702: 0.00036890880046131706
Position 559: 0.0003631342801099142
Position 2628: 0.00030286508727419783
Position 4462: 0.00028851832613937444
Position 7365: 0.0002671869008062877
Position 3008: 0.0002618641993593622
Position 3783: 0.00024309069945766652
Position 4974: 0.000242980477606132
Position 162: 0.00023246932566276156
Position 787: 0.00022966570987910913
Position 3691: 0.00019412080690870765
Position 223: 0.00016803558403237221
Position 386: 0.0001631734943303695
Position 2743: 0.00015952993277141425
Position 1249: 0.00012379500762702662
Position 389: 0.00012167112953753214
Position 2504: 0.0001208344276712664
Position 1538: 0.00010909170454384045
Position 3646: 0.0001080563655123635
Position 392: 0.00010031534570846524
Position 2514: 8.973074449158317e-05
Position 1046: 8.9253776062298e-05
Position 441: 7.280559954374147e-05
Position 2610: 7.247929521618134e-05
Position 2767: 7.2310748543827e-05
Position 19: 6.890784195596702e-05
Position 647: 6.692062632194535e-05
Position 486: 5.544486814287862e-05
Position 969: 4.966211457663334e-05
Position 3706: 2.154296983282864e-05
Position 3925: 2.0970484271785874e-05
Position 159: 1.2224081077952529e-05
Position 108: 8.324793600301733e-06
Position 102: 7.081725616986899e-06
Position 683: 3.029797097184192e-06
Position 730: 2.7165779534846557e-06
Position 166: 2.4965578774170103e-06
Position 59: 2.3012398214580543e-06
Position 11: 2.100808816787713e-06
Position 384: 1.515205569878646e-06
Position 1205: 1.3225238192498626e-06
Position 356: 8.954418080859342e-07
Position 5: 8.929853638205696e-07
Position 23: 8.181016306620919e-07
Position 285: 6.925694193658296e-07
Position 86: 6.860290079028374e-07
Position 539: 6.373167801903692e-07
Position 451: 5.546026980174485e-07
Position 1272: 5.212507812388919e-07
Position 228: 4.425913839844675e-07
Position 578: 1.623231528045455e-07
Position 25: 1.1409189886441208e-07
Position 781: 4.045115970667046e-08
Position 1144: 2.6070941646362014e-08
Position 1062: 2.1150239580311312e-08
Position 562: 1.5478736648468993e-08
Position 510: 1.762477159634323e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 5984: 0.8492764099019083
Position 3468: 0.7759200711336208
Position 3561: 0.14540913449428072
Position 6844: 0.08684322123064335
Position 3932: 0.0649261112562585
Position 6811: 0.05898265253793619
Position 2382: 0.05854188211544215
Position 242: 0.05826911738745617
Position 3082: 0.04668083146939248
Position 4835: 0.04605652563093478
Position 7520: 0.0395452341506752
Position 7688: 0.03861281915367099
Position 5049: 0.036307582344232515
Position 3929: 0.035936799289314494
Position 7453: 0.03414221143858402
Position 4165: 0.03028920576116583
Position 7819: 0.02692957223645352
Position 3993: 0.02447822619690302
Position 6744: 0.0239094784968959
Position 3867: 0.023699317957129457
Position 468: 0.02306524690733965
Position 3878: 0.02247288451817459
Position 5469: 0.017951762134223316
Position 5930: 0.01743335567622279
Position 7729: 0.017280351402803155
Position 4199: 0.01568615673604771
Position 8110: 0.014986497451276054
Position 5987: 0.014919128162458946
Position 3142: 0.014733016235273979
Position 3834: 0.014711955387468788
Position 1030: 0.014117341902908427
Position 1434: 0.012847980346026537
Position 2896: 0.012315221205883985
Position 1605: 0.011612257109210712
Position 1644: 0.011600806883905735
Position 981: 0.011194457312859288
Position 5051: 0.011175667840164551
Position 2827: 0.0108096863956612
Position 2414: 0.010391485363324815
Position 7271: 0.009972135120607524
Position 7168: 0.009210377511615426
Position 7644: 0.008851459815551573
Position 7941: 0.00872354599292893
Position 761: 0.008464934436657677
Position 3917: 0.008248463926839221
Position 3481: 0.006979338687235449
Position 6530: 0.00583876331244103
Position 3964: 0.005626652514009293
Position 5365: 0.005467592482554175
Position 4273: 0.005460059516660866
Position 3118: 0.0051586356188565614
Position 3739: 0.004960085734373936
Position 7487: 0.004958181844837361
Position 2438: 0.004698293876736847
Position 4936: 0.004353895569506107
Position 2990: 0.0035517285129278726
Position 5933: 0.0032743158184560567
Position 7554: 0.0028589864939438164
Position 3029: 0.002847861979384488
Position 5990: 0.002762292347625704
Position 4120: 0.002723553063899441
Position 6692: 0.002648043438028896
Position 3906: 0.0025784772407926506
Position 3700: 0.0024246603756049867
Position 2386: 0.002363152801972595
Position 7193: 0.0023074237816114434
Position 6414: 0.0022732999555989826
Position 8224: 0.0021829178001154933
Position 2328: 0.0021732602200196655
Position 334: 0.002078434977527074
Position 5273: 0.0019004268127975853
Position 766: 0.0018527226840963787
Position 5526: 0.0018447360699106498
Position 719: 0.0018234289661547252
Position 6774: 0.0017853011296115162
Position 5662: 0.001784308116135009
Position 1785: 0.0016968344212374066
Position 6668: 0.0016604285692411657
Position 7075: 0.0016209311738367754
Position 2907: 0.0016067128746085765
Position 1032: 0.0015269474076765456
Position 2941: 0.0013112566502733861
Position 5190: 0.001285651699160099
Position 4005: 0.0012700405084523944
Position 3962: 0.001262182091327685
Position 2719: 0.0012391449039041295
Position 1080: 0.0012075987736543767
Position 3857: 0.0011873406801089586
Position 3008: 0.0011851324825778882
Position 3808: 0.0011244727207591807
Position 5996: 0.0011094183638127861
Position 3783: 0.0010032653587204862
Position 3589: 0.0009677628052412631
Position 4099: 0.0009275231230681428
Position 1058: 0.0009049936449605354
Position 4268: 0.0008917924542988613
Position 1244: 0.0008072773470311393
Position 6452: 0.0007918375780737243
Position 3711: 0.0007368602962535806
Position 172: 0.0007318633385159204
Position 5506: 0.0007018066196805803
Position 3745: 0.0006900917576796806
Position 6394: 0.0006662464711247307
Position 1927: 0.0006496978425060634
Position 3971: 0.0006417305140802534
Position 816: 0.0006263631304352573
Position 3848: 0.0005997608078322663
Position 2536: 0.0005855233242853582
Position 499: 0.0005788510823507412
Position 4536: 0.0005714725502445221
Position 4687: 0.0005589353693507922
Position 2948: 0.0005291223395558891
Position 3748: 0.0005117583641435649
Position 6368: 0.0005050632215844825
Position 7425: 0.0004965671972496684
Position 6221: 0.0004910488839112176
Position 7276: 0.00047490854357928354
Position 4387: 0.00039111287883613515
Position 1387: 0.0003680659117682748
Position 4175: 0.0003589873312709798
Position 7823: 0.00031335770697320356
Position 2513: 0.0003116016174175679
Position 3597: 0.0003098845886498727
Position 804: 0.0002957918087216167
Position 851: 0.00026151602391610087
Position 7849: 0.00025994388027394
Position 6101: 0.0002477027280969358
Position 5058: 0.00023560054610266725
Position 2167: 0.00022636105097715553
Position 1566: 0.00022467882458611363
Position 1052: 0.0002241271207808105
Position 4593: 0.00022256510444099912
Position 4007: 0.00021959178239020638
Position 3756: 0.0002127283163005329
Position 1607: 0.00020897904085410483
Position 3573: 0.00020551392341311943
Position 1272: 0.00020422392123621588
Position 6227: 0.00018612853020592737
Position 1149: 0.00014799858650020042
Position 2001: 0.00014108658401160032
Position 2036: 0.00013199723056880162
Position 6047: 0.00013119271769756384
Position 5935: 0.00012792071747838297
Position 2290: 0.00012679626133398154
Position 1086: 0.00012543684512093413
Position 1708: 0.00012108303263865994
Position 2295: 0.00011282605995922791
Position 3570: 0.00010972755114679251
Position 913: 0.00010875443617745902
Position 5907: 0.00010715844866152572
Position 4557: 0.00010562124622645586
Position 1384: 0.000103080929788818
Position 688: 9.235529689469392e-05
Position 451: 8.62525657937747e-05
