Gene = Erich4
index = 386
Annotated 5SS: [230]
Annotated 3SS: [591]
SMsplice 5SS: [485]
SMsplice 3SS: [591]
top_k =  1000
Partition function (log Z): -6.778492933166745

Sorted 5' Splice Sites (High to Low Probability):
Position 485: 0.7857366137256948
Position 230: 0.1742493006874952
Position 156: 0.06861925462892839
Position 830: 0.03436512866680745
Position 290: 0.016794853010530533
Position 1122: 0.003616187816074368
Position 64: 0.0026396717481733966
Position 676: 0.0019579048553071774
Position 131: 0.0017801356373335197
Position 108: 0.001433113519227592
Position 47: 0.0007938568242677191
Position 966: 0.0007876358032121827
Position 327: 0.0005059597573303055
Position 234: 0.0004411419609853891
Position 68: 0.0003779572065207168
Position 358: 0.00035005458437866024
Position 274: 0.00020874111774741753
Position 296: 0.0001936083203113528
Position 99: 0.00015248552844051284
Position 1106: 0.00014719810395828634
Position 773: 0.00010843244812520362
Position 192: 9.804187621255828e-05
Position 1079: 8.243286791344853e-05
Position 953: 7.670483581431117e-05
Position 362: 5.909436666265427e-05
Position 613: 4.539200690594701e-05
Position 635: 4.034370653840033e-05
Position 730: 3.7607299276534396e-05
Position 901: 3.143768309222993e-05
Position 169: 2.8330810497274904e-05
Position 1140: 2.243071832255762e-05
Position 928: 1.9502335378493003e-05
Position 8: 1.145670085712951e-05
Position 40: 8.28917007893648e-06
Position 607: 7.729374888712091e-06
Position 728: 4.812891608750028e-06
Position 1163: 2.443742887693294e-06
Position 633: 1.2838652416960056e-06
Position 621: 4.6530206367107433e-07
Position 572: 3.722144048026e-08
Position 958: 2.4733232374276625e-09
Position 556: 4.38320145919172e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 591: 0.9764492167078697
Position 1015: 0.027221954334736682
Position 375: 0.02499789932631664
Position 325: 0.010982628176285392
Position 915: 0.00435440605625926
Position 702: 0.0038087305612149146
Position 377: 0.003796735668665109
Position 401: 0.0033315935889141578
Position 630: 0.0026803504446398017
Position 1228: 0.0024597931262060474
Position 1017: 0.002454352561603781
Position 700: 0.002369524875521906
Position 289: 0.0022224886240461137
Position 310: 0.002176333087884129
Position 965: 0.0019425862323882068
Position 696: 0.0018752800661173575
Position 1043: 0.0018340419065184979
Position 336: 0.001396046230951867
Position 1026: 0.0013943573595836642
Position 1214: 0.0012989117643328009
Position 293: 0.0012917222026410467
Position 1205: 0.0011949574190467083
Position 1078: 0.0011328346370113288
Position 745: 0.001113395110582706
Position 350: 0.000902586396560163
Position 691: 0.000670597443018211
Position 899: 0.0006285382092506131
Position 419: 0.0005976167405058736
Position 977: 0.0005803857297577365
Position 618: 0.0005375656081711338
