Gene = Vps35l
index = 1181
Annotated 5SS: [   19  2470  5924  6770  9608 12478 17306 19068]
Annotated 3SS: [ 2388  5860  6683  9526 12413 17227 18952 31606]
SMsplice 5SS: [   19  2470  5924  6770  9608 12478 12935 15400 19068 24095]
SMsplice 3SS: [ 2388  5860  6683  9526 12362 12808 15300 18952 23919 31606]
top_k =  1000
Partition function (log Z): 4.267011954516867

Sorted 5' Splice Sites (High to Low Probability):
Position 9608: 0.9984060166797643
Position 19068: 0.9979465552146691
Position 2470: 0.9819319044686651
Position 19: 0.9649293969910492
Position 5924: 0.8416857112840226
Position 6770: 0.799966387157878
Position 12478: 0.722653968452217
Position 24095: 0.6885497578890892
Position 15400: 0.48960835834844435
Position 15428: 0.4696718347144742
Position 12935: 0.44159642917384373
Position 15888: 0.35860855797140706
Position 13059: 0.2967574927951985
Position 9281: 0.25789516932846074
Position 560: 0.2058795835926773
Position 17426: 0.18606206282219553
Position 17306: 0.11348762029502467
Position 17345: 0.11018462277768712
Position 3647: 0.1066359242329417
Position 20413: 0.10564187149884793
Position 8207: 0.08858018484344882
Position 21034: 0.07195980772654191
Position 26020: 0.06788777207098218
Position 5159: 0.05881643152240351
Position 23215: 0.05751791426100795
Position 11141: 0.048191473311935205
Position 2757: 0.045204535036588486
Position 10110: 0.045190626025408645
Position 6971: 0.040369480906323967
Position 24797: 0.03802172760052124
Position 2221: 0.03802123174246575
Position 6816: 0.037435696053057854
Position 20344: 0.03724517889630354
Position 26923: 0.03516499006437303
Position 17539: 0.027965358773822405
Position 27878: 0.02535956242896137
Position 4844: 0.02520553132405789
Position 16672: 0.024550451055706433
Position 9011: 0.023706559378598765
Position 4177: 0.02240925242539673
Position 23894: 0.021815571325493017
Position 11166: 0.021601239636015276
Position 7980: 0.02115438829799565
Position 4566: 0.019313380619840358
Position 25739: 0.018222914007704517
Position 17704: 0.017524231456040547
Position 4585: 0.017254634160800527
Position 5082: 0.01595741899930695
Position 26827: 0.013963073164257725
Position 20624: 0.013752703284292574
Position 11128: 0.013726090134276222
Position 6335: 0.013368701659616566
Position 3230: 0.01293932477865731
Position 784: 0.01257542445419596
Position 17650: 0.012341791568614
Position 1248: 0.012278702377733635
Position 21019: 0.011939854977816071
Position 7998: 0.011146950088313339
Position 13147: 0.01017037284533347
Position 15697: 0.009896722943342703
Position 23890: 0.00982882344882889
Position 11546: 0.009651746039895253
Position 10963: 0.009379402716447143
Position 17614: 0.009356044989398397
Position 17820: 0.008452422771177888
Position 15354: 0.008390671804558485
Position 7427: 0.008001520244232332
Position 6825: 0.007899203540665796
Position 19542: 0.006980582952984726
Position 5494: 0.006916773285916358
Position 15412: 0.006758723607217821
Position 15674: 0.006569664028052509
Position 15922: 0.006455807855631983
Position 1337: 0.0063290816161689625
Position 7874: 0.006240684739338721
Position 6162: 0.005957521044377026
Position 1986: 0.005945128517131649
Position 1414: 0.005852766944509166
Position 2733: 0.005521183004297866
Position 3368: 0.004852109959225449
Position 3674: 0.004817452011906265
Position 30145: 0.004704008639150292
Position 7434: 0.004335401843193381
Position 10845: 0.0042647595205111
Position 4919: 0.004244869887221555
Position 9291: 0.0042296667869770556
Position 13544: 0.0039470082956610105
Position 24172: 0.0038504377400763352
Position 254: 0.0037146088531404397
Position 14712: 0.003683989819064681
Position 18427: 0.003644321544727684
Position 20464: 0.003610832748822202
Position 16693: 0.0034842355171807032
Position 2143: 0.003453377880687323
Position 11256: 0.0032769320364319163
Position 3721: 0.0030878707952028774
Position 20318: 0.003011722664200069
Position 6738: 0.002936806614986213
Position 23923: 0.002856524797642578
Position 801: 0.0027480724071854003
Position 3334: 0.0026862329036963246
Position 14689: 0.0026835283119312024
Position 2783: 0.0026077645524122664
Position 8502: 0.0025604294314292707
Position 17800: 0.002498704366730132
Position 13803: 0.0024211675420804444
Position 3535: 0.0024005751537107883
Position 14187: 0.002351615841176643
Position 15077: 0.002303192466776801
Position 7018: 0.0022812923561732873
Position 1566: 0.0022093910345418826
Position 6774: 0.002185339581083005
Position 2236: 0.0020522811083746643
Position 7014: 0.002043573763798825
Position 1698: 0.0020329800315628537
Position 4269: 0.0018722978408908385
Position 17812: 0.0018721790746240208
Position 21366: 0.0018692480576850056
Position 5708: 0.0018659924615965755
Position 4167: 0.0017878939784255977
Position 2240: 0.0017590530299993797
Position 222: 0.0017102102033973111
Position 19032: 0.0015959754518463508
Position 8248: 0.0015877490457408498
Position 13966: 0.0014485844556076872
Position 110: 0.0014461926846115582
Position 25759: 0.0014371963600455563
Position 12853: 0.0014190373066335128
Position 7010: 0.0014081331020926425
Position 14874: 0.0013626233627968805
Position 16935: 0.0013080522344098694
Position 13582: 0.0012518190549605647
Position 24072: 0.0012029774305931515
Position 1086: 0.0010265274967926087
Position 23: 0.0010242262288018432
Position 5135: 0.0009414637521447443
Position 20150: 0.0009168054945234257
Position 13196: 0.0008900947161286733
Position 5958: 0.0008854083392292267
Position 1331: 0.000850116101126756
Position 1348: 0.0008432132391931059
Position 4144: 0.000818903799587452
Position 2575: 0.0008107975556411125
Position 10907: 0.000804762828973436
Position 14220: 0.0007938679336855538
Position 903: 0.0007795811274882312
Position 6029: 0.0007529381608797857
Position 1520: 0.0007187453988325186
Position 8763: 0.000713298872133701
Position 2030: 0.0006995048959405153
Position 15390: 0.0006642393318422162
Position 12017: 0.0006214021538317639
Position 2136: 0.0006000426825491739
Position 13569: 0.0005915863943391437
Position 3462: 0.0005763875810786761
Position 385: 0.0005641381166057157
Position 19382: 0.0005573946775504511
Position 19359: 0.000540826409096726
Position 1184: 0.0005316077457447364
Position 17589: 0.0004959545582321292
Position 14206: 0.0004895948249019856
Position 11062: 0.0004872895500513176
Position 7509: 0.00046784973015026143
Position 390: 0.00044668824430372183
Position 183: 0.0003990208222905382
Position 26026: 0.0003335553389205191
Position 2532: 0.0003081216524139812
Position 13548: 0.0002881170917647936
Position 3531: 0.00028235635039887603
Position 6409: 0.00027608114788745994
Position 6128: 0.00026651746912306225
Position 1535: 0.0002646644799525643
Position 14365: 0.00023581306684464015
Position 1356: 0.0002254730013559437
Position 15419: 0.00021672419411803174
Position 4002: 0.0002063053554590439
Position 9637: 0.00019606550129389275
Position 1979: 0.00018550228250162185
Position 22366: 0.000170979339252094
Position 7622: 0.00016695339214934258
Position 4296: 0.0001656780548555129
Position 4940: 0.00016561770948838567
Position 4874: 0.00016326999540093115
Position 634: 0.0001567412215965203
Position 284: 0.00015141105607606887
Position 10933: 0.0001489675651418905
Position 4906: 0.00014472266911166371
Position 10222: 0.00014457243122087206
Position 9987: 0.00014097286150265402
Position 231: 0.00014040439671253422
Position 2066: 0.00013493136421342464
Position 795: 0.0001319084273857414
Position 6829: 0.0001279018323292345
Position 665: 0.00012757137956934464
Position 12885: 0.00011297191393824344
Position 399: 9.629416464454357e-05
Position 11372: 9.212648632588765e-05
Position 5928: 8.107778757574347e-05
Position 5967: 8.068260892724356e-05
Position 15385: 7.77568215884287e-05
Position 9902: 5.7508057153907846e-05
Position 292: 4.630761908815559e-05
Position 24015: 3.1995259593721656e-05
Position 2539: 3.115657004824901e-05
Position 17619: 2.5957562716645154e-05
Position 39: 2.510745857530847e-05
Position 155: 2.3068572775681248e-05
Position 10162: 2.1732641297462106e-05
Position 333: 2.0275087987280935e-05
Position 36: 1.992326910372385e-05
Position 10426: 1.821849169412792e-05
Position 246: 1.605558414017638e-05
Position 312: 1.590787891591312e-05
Position 9681: 1.582569847284591e-05
Position 9646: 1.4746566563606152e-05
Position 201: 1.372575546107086e-05
Position 256: 1.1969206914988761e-05
Position 2493: 1.097376487017775e-05
Position 2485: 1.0685155680656761e-05
Position 1140: 9.073176548801057e-06
Position 10092: 8.724906032041295e-06
Position 31: 8.69120583722102e-06
Position 241: 8.30126007246159e-06
Position 9838: 6.965574270235941e-06
Position 2960: 6.0820349918854475e-06
Position 9798: 5.990080476296101e-06
Position 2509: 5.822596549586314e-06
Position 10051: 5.601246287525963e-06
Position 9603: 5.506142412671541e-06
Position 66: 5.391000350190103e-06
Position 10030: 5.359878750487433e-06
Position 330: 5.047095789835105e-06
Position 10382: 5.045866960459191e-06
Position 593: 5.04018445577433e-06
Position 949: 4.97026352037876e-06
Position 9992: 3.0947017117455336e-06
Position 797: 3.037836734985007e-06
Position 9908: 2.7176778630356394e-06
Position 805: 2.4123275727503507e-06
Position 305: 2.4064486274957856e-06
Position 18992: 2.3158447651525074e-06
Position 1048: 2.27141860249472e-06
Position 19037: 2.2498227248785306e-06
Position 1050: 2.1761544322616234e-06
Position 216: 1.8494424472369396e-06
Position 868: 1.8482316141570713e-06
Position 2477: 1.4280240198573076e-06
Position 171: 1.3099124511524442e-06
Position 55: 1.278856642650182e-06
Position 134: 1.213391222614994e-06
Position 258: 1.2055397454907813e-06
Position 137: 1.1209622995516718e-06
Position 1012: 9.297619591241716e-07
Position 915: 8.626060965963604e-07
Position 436: 7.721947686863454e-07
Position 769: 6.982649488838609e-07
Position 496: 6.663543544728175e-07
Position 755: 6.189345403767612e-07
Position 890: 5.7466312114163e-07
Position 746: 5.556179373280078e-07
Position 1065: 4.577277020616993e-07
Position 807: 4.4808309158407476e-07
Position 945: 4.4408355318034693e-07
Position 310: 4.344192113102429e-07
Position 132: 3.542872594516887e-07
Position 809: 3.528717118142765e-07
Position 649: 3.378991500454728e-07
Position 638: 3.339844415616056e-07
Position 672: 3.171409847713929e-07
Position 811: 2.911385719314069e-07
Position 107: 2.8217664980464427e-07
Position 908: 2.2976956881765916e-07
Position 813: 2.0098605966476294e-07
Position 2333: 2.0015239527704514e-07
Position 513: 8.200335424028649e-08
Position 630: 4.827919148619209e-08
Position 533: 4.6127115294475795e-08
Position 19564: 4.32757220785044e-08
Position 438: 2.0208198783077475e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 18952: 0.9909519037078381
Position 9526: 0.9804824300610827
Position 15300: 0.9750157121032859
Position 5860: 0.8370588244081859
Position 6683: 0.7854037821536753
Position 2388: 0.6744815603805882
Position 12362: 0.6319221429439188
Position 12808: 0.5792981759511622
Position 23919: 0.5010317204441542
Position 31606: 0.4538664427137095
Position 17227: 0.40918235544274306
Position 15804: 0.3628546909678298
Position 2365: 0.29152261357180137
Position 24660: 0.22141755355045897
Position 9166: 0.20744937972626493
Position 23982: 0.17466624955753893
Position 470: 0.13674204999819392
Position 26700: 0.13411281063504546
Position 20221: 0.1135187086489217
Position 12966: 0.11300070928712591
Position 20914: 0.08563990993229881
Position 23130: 0.07169676930428204
Position 6716: 0.06878669359061074
Position 11061: 0.06622098328640007
Position 5001: 0.06518191780439686
Position 3556: 0.05083805452344084
Position 25872: 0.04611310011481665
Position 12315: 0.0423791258216373
Position 17454: 0.0400922987650353
Position 23784: 0.03929044972050468
Position 2029: 0.038812263188497224
Position 9884: 0.03779237439079695
Position 27743: 0.03771075168525423
Position 7936: 0.03692681822562404
Position 2642: 0.036714557062392024
Position 25662: 0.03574421506593797
Position 4735: 0.03517724396561634
Position 9225: 0.03448913041250862
Position 3528: 0.03292940798989626
Position 12771: 0.031692552805378596
Position 24633: 0.02734636553663455
Position 4417: 0.02719198962360894
Position 30366: 0.026151810187765835
Position 6888: 0.025654413679917328
Position 23922: 0.02561100291015126
Position 8017: 0.024851091332554125
Position 13054: 0.023640190489784874
Position 7888: 0.023621840533082947
Position 30092: 0.023262712057091607
Position 12268: 0.02317279257435012
Position 26105: 0.021703663672318737
Position 8982: 0.021211400997408616
Position 10820: 0.02117907782908858
Position 501: 0.021112518455307306
Position 1233: 0.020869890484169033
Position 16578: 0.02085289440862859
Position 8074: 0.02066375703921887
Position 12413: 0.02062679620838403
Position 26763: 0.019944722140265343
Position 446: 0.018541837609426407
Position 29114: 0.017772391347564694
Position 25851: 0.016997902459887068
Position 2613: 0.01604016710650746
Position 17538: 0.015977888287849545
Position 3407: 0.015591105321540002
Position 20363: 0.014877750781282005
Position 9389: 0.013869990242161567
Position 17699: 0.012823306212532045
Position 20360: 0.011816481377685756
Position 4044: 0.011711899216158474
Position 15579: 0.011572192083784533
Position 6602: 0.011471339357149073
Position 7348: 0.01103315920200864
Position 8953: 0.010932686793162425
Position 19847: 0.010726078923311996
Position 4083: 0.009988761714733544
Position 21206: 0.00937198835497563
Position 3156: 0.009292377556050557
Position 664: 0.008969022024803604
Position 18995: 0.008934831080160755
Position 3571: 0.008791367535210095
Position 17510: 0.008589031724741502
Position 8080: 0.008023458125166489
Position 2092: 0.007937490240980012
Position 3440: 0.007687902661237771
Position 10985: 0.0075780175409321075
Position 7738: 0.007509124582341098
Position 16462: 0.0072538999293897625
Position 25802: 0.006703919318399436
Position 26336: 0.0065169624841059535
