Gene = Hps4
index = 545
Annotated 5SS: [   81  1966  3602  6346 20134 20580 21533 23889 25890 26469 27662 31930
 32379]
Annotated 3SS: [  960  3510  6201 20025 20462 21437 23815 25852 26371 26862 31796 32269
 34875]
SMsplice 5SS: [   81  3602  6346 12880 20134 20580 21533 26469 27662 31930 32379]
SMsplice 3SS: [ 3510  6201 12775 20025 20462 21437 26371 27588 31796 32298 34875]
top_k =  1000
Partition function (log Z): 17.38710366680688

Sorted 5' Splice Sites (High to Low Probability):
Position 12880: 0.9979573693947433
Position 3602: 0.9907595238211002
Position 21533: 0.9904135408045582
Position 6346: 0.987535830308794
Position 31930: 0.9869305060467587
Position 27662: 0.9737654895394092
Position 32379: 0.9722928440277783
Position 20580: 0.9635832699325203
Position 26469: 0.9563493359313177
Position 20134: 0.9260980449749594
Position 81: 0.7351768811709121
Position 25890: 0.39352267787364353
Position 23889: 0.39169324981971276
Position 26621: 0.34194795383202903
Position 11860: 0.3413242288814131
Position 21892: 0.26695254177116895
Position 1966: 0.2658260459294184
Position 22836: 0.25942654470455945
Position 30304: 0.25376289689697695
Position 12029: 0.22469908030921965
Position 11079: 0.188145923759787
Position 5912: 0.17033611656655545
Position 28290: 0.16846413120379092
Position 25193: 0.14445465925119932
Position 40: 0.13366018257880732
Position 22698: 0.11759418584533213
Position 418: 0.11311521752636712
Position 30557: 0.10794757168313243
Position 3024: 0.10092210403034164
Position 12498: 0.09320098556245718
Position 35033: 0.07882154304510736
Position 6861: 0.07569426765940844
Position 7030: 0.07434731064045771
Position 11850: 0.070813002911014
Position 11554: 0.06190067762521727
Position 32072: 0.05745990876068861
Position 20862: 0.0571462163216306
Position 12615: 0.05066501236075448
Position 34588: 0.05001412584869263
Position 33741: 0.04852236269895517
Position 22018: 0.04809594473388389
Position 30564: 0.048070086327910176
Position 32212: 0.042556355765022084
Position 26976: 0.04235547820647877
Position 433: 0.04046348242616091
Position 11833: 0.03765726187098855
Position 22512: 0.03522961652796061
Position 20822: 0.032721043358690576
Position 30317: 0.03244674614113503
Position 25076: 0.031567736541113174
Position 32781: 0.028939426419574442
Position 12598: 0.028161888866645723
Position 22151: 0.02773315587058801
Position 128: 0.027568221580243753
Position 30769: 0.027012485182003932
Position 2893: 0.027004165586726858
Position 21176: 0.02679915817614196
Position 34355: 0.024116662981463397
Position 12023: 0.021421552912292623
Position 25601: 0.020639417510387774
Position 8369: 0.02013637039972533
Position 32740: 0.019157412404155343
Position 12718: 0.018933668154297614
Position 32976: 0.01715251068116096
Position 811: 0.017127860754391887
Position 30901: 0.016676027224280583
Position 35044: 0.016431657268489917
Position 24019: 0.016005164355487655
Position 33007: 0.015973704018484827
Position 461: 0.015259785583964236
Position 8742: 0.015091291244300425
Position 28745: 0.014414507782521584
Position 4365: 0.013224981747929014
Position 6633: 0.012673372471887698
Position 12424: 0.011963565321798543
Position 33923: 0.01187613951567206
Position 22082: 0.010289907411008494
Position 23516: 0.01001025390626564
Position 34502: 0.00990853568865516
Position 659: 0.0096880761109485
