Gene = Smim20
index = 992
Annotated 5SS: [  221 10062]
Annotated 3SS: [10004 10758]
SMsplice 5SS: [  221  5932 10062]
SMsplice 3SS: [ 5836 10004 10758]
top_k =  1000
Partition function (log Z): -5.208973147762922

Sorted 5' Splice Sites (High to Low Probability):
Position 221: 0.9814326576485596
Position 10062: 0.7488034583678322
Position 5932: 0.6066434863450199
Position 6560: 0.2829842372642097
Position 10375: 0.23310672678098723
Position 3417: 0.19491850809224917
Position 7360: 0.1608260962313695
Position 6204: 0.15736992860460555
Position 5922: 0.15288084190295947
Position 9068: 0.1519376328917828
Position 10266: 0.11644633455562695
Position 450: 0.09039829661365475
Position 6489: 0.07174903476629958
Position 3737: 0.06474306409590834
Position 10123: 0.05282873401214691
Position 474: 0.04890400907935365
Position 1580: 0.047356431969120844
Position 6026: 0.04680465968643686
Position 6176: 0.04288317840412375
Position 4412: 0.041146597607866514
Position 2782: 0.03829594833567748
Position 1745: 0.03492999512285763
Position 2009: 0.028382237546223103
Position 6220: 0.0270655565125555
Position 655: 0.024364569235483476
Position 2968: 0.01999036289364364
Position 768: 0.01924116063574307
Position 10291: 0.014677114824695444
Position 10108: 0.01255857752098915
Position 370: 0.011210787610871895
Position 6620: 0.01032332308928736
Position 10702: 0.009319175341492202
Position 11132: 0.008802777566867804
Position 10100: 0.0084765318171704
Position 4236: 0.008152103035588531
Position 507: 0.00782683042259428
Position 3791: 0.007207872305280151
Position 6349: 0.007061481095187833
Position 1194: 0.006457991194856387
Position 9253: 0.005817462829863453
Position 5915: 0.005779414154863992
Position 7558: 0.005548509313036217
Position 7375: 0.005354147154525779
Position 6499: 0.005309662102324822
Position 1373: 0.005135466747254228
Position 4078: 0.0034664656938064777
Position 662: 0.0034271759922039936
Position 1378: 0.003359850046454567
Position 6460: 0.003097192122515219
Position 10365: 0.0029697717162284172
Position 163: 0.0029662682421847967
Position 10130: 0.002831239963228577
Position 3039: 0.0027499491136098965
Position 1586: 0.0026719234173483344
Position 8905: 0.0023593891713915268
Position 2076: 0.002039917149321716
Position 5058: 0.0019086805707118765
Position 5842: 0.0018432079945385614
Position 6518: 0.0018024023716588181
Position 7511: 0.001740739162420041
Position 2447: 0.0016866400076542552
Position 8125: 0.001526614487919732
Position 3601: 0.0013565840490818624
Position 5587: 0.0012087825698396484
Position 973: 0.0011091411157171723
Position 779: 0.0010907302478984017
Position 6378: 0.0010179375746321982
Position 10339: 0.0009863762690975344
Position 330: 0.0009667428848035844
Position 2768: 0.0009024378132542927
Position 2611: 0.0007866700016797365
Position 10369: 0.0007800329929109858
Position 10387: 0.0007718158034895823
Position 10127: 0.00075228891181366
Position 4558: 0.0007514757563400678
Position 1462: 0.0007330620105467745
Position 1819: 0.0007071401431713551
Position 10737: 0.0007033017323532557
Position 408: 0.0004925471713874712
Position 2666: 0.0004828396882338653
Position 4110: 0.00045859029844095157
Position 481: 0.00045369492818533635
Position 2946: 0.00044610457015663437
Position 1843: 0.00040075856033858063
Position 3481: 0.0003735612266806785
Position 1256: 0.00026784726818415006
Position 2748: 0.00026711976478729644
Position 1889: 0.00023677594487556784
Position 225: 0.00023204201288018003
Position 534: 0.00022790277741552298
Position 65: 0.00022303475114093747
Position 1543: 0.0001898241298854459
Position 2811: 0.0001644345427876404
Position 729: 0.00014420680919107856
Position 1473: 0.00013724118312798475
Position 615: 0.00012537381591040523
Position 2001: 0.00011862880785527825
Position 1363: 0.00011255453922845822
Position 465: 1.160480119214541e-05
Position 344: 6.734173857180348e-06
Position 836: 6.214493304482232e-06
Position 1200: 5.784139190054383e-06
Position 479: 4.972139931063077e-06
Position 29: 4.485702714165762e-06
Position 55: 3.895613796381271e-06
Position 318: 3.30394903510244e-06
Position 569: 2.614944163625873e-06
Position 294: 2.507927975233369e-06
Position 245: 1.3499048574283201e-06
Position 760: 9.831521133525296e-07
Position 562: 6.797480363984655e-07
Position 804: 6.293060667331576e-07
Position 846: 5.206476403692736e-07
Position 360: 5.125512968970398e-07
Position 303: 4.895419917142865e-07
Position 643: 4.4597664813378927e-07
Position 523: 2.637668368931863e-07
Position 585: 2.0049380621554077e-07
Position 939: 8.165471108726472e-08
Position 937: 7.433945086788483e-08
Position 1231: 5.42598264079911e-08
Position 659: 4.945307789707596e-08
Position 868: 1.5373782189611474e-08
Position 691: 1.041863748757689e-08
Position 770: 1.0147963523450163e-08
Position 737: 7.193311533957734e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 10004: 0.9392619651510865
Position 5836: 0.8421842738572625
Position 10758: 0.580954927065729
