Gene = Chst15
index = 264
Annotated 5SS: [  182 47224 48310 50572 54546 69365 75812]
Annotated 3SS: [46226 47969 50424 54388 69207 75663 78763]
SMsplice 5SS: [  182  4742  7258  7474 15002 18128 21423 32467 33787 48310 50572 54546
 69365 75812]
SMsplice 3SS: [ 4575  7195  7384 14895 17985 21311 32366 33685 48155 50424 54388 69207
 75663 78763]
top_k =  1000
Partition function (log Z): -46.29889022098007

Sorted 5' Splice Sites (High to Low Probability):
Position 182: 0.904570871468298
Position 4742: 0.8423780504964098
Position 7474: 0.7766718313850395
Position 7258: 0.7674616533240456
Position 15002: 0.5629355802928271
Position 4432: 0.3709518381345427
Position 6780: 0.2975946602376853
Position 416: 0.24326171625640092
Position 6802: 0.20944803038181561
Position 1957: 0.15414446169537793
Position 7081: 0.13231041643385294
Position 1728: 0.13004405057943555
Position 3177: 0.07901363397031719
Position 6306: 0.06719742593022587
Position 924: 0.05656498882493105
Position 11294: 0.05642464438208441
Position 6248: 0.051684755316757085
Position 6946: 0.051494753826776325
Position 436: 0.048037769083932376
Position 7010: 0.038347293439191306
Position 15952: 0.028088614986323323
Position 8040: 0.0274441592302221
Position 4436: 0.026524991462495005
Position 1829: 0.01861364660724247
Position 2524: 0.01601462103677702
Position 2752: 0.01393719881466736
Position 4073: 0.011568305083476652
Position 2036: 0.01093842704347512
Position 200: 0.010508957572369184
Position 6767: 0.010191733232246387
Position 1944: 0.009726843307879096
Position 3078: 0.009476044866812547
Position 4424: 0.00905115415205314
Position 6977: 0.008034035891700857
Position 5130: 0.00716436626664973
Position 2088: 0.006969846502381802
Position 4438: 0.006823357306693623
Position 4427: 0.006641276320900363
Position 4085: 0.006047063464678323
Position 238: 0.005404190446559224
Position 1682: 0.004810018937715294
Position 6963: 0.004167384055442032
Position 4092: 0.004033250860800841
Position 8772: 0.004027959447906483
Position 280: 0.004019915726502339
Position 7182: 0.003258652275057004
Position 4466: 0.0029769525296017047
Position 4817: 0.002544389483703667
Position 7128: 0.002482090684347966
Position 96: 0.001880037291156939
Position 3856: 0.001524232395654549
Position 11389: 0.001512707988295146
Position 9487: 0.001436850406116658
Position 8763: 0.0013323462043811141
Position 188: 0.001132887238782537
Position 6788: 0.001009413346741762
Position 4675: 0.0009694574460525861
Position 1397: 0.0009271888931566272
Position 1715: 0.0008860139418422515
Position 512: 0.0008115341349760853
Position 468: 0.000788545718324711
Position 461: 0.0007471621594977153
Position 4757: 0.0007385203120245408
Position 1961: 0.0006547953976418812
Position 8717: 0.0006499680715891166
Position 7442: 0.0006447633919140093
Position 222: 0.0006077433004772804
Position 7765: 0.0005639857112277888
Position 1348: 0.0005051966080471995
Position 8054: 0.0004934230836006811
Position 6507: 0.0004213299950376924
Position 1747: 0.00041702571684151856
Position 5484: 0.0003742554856664033
Position 8722: 0.0002625783621459299
Position 81: 0.00022810169916575058
Position 1761: 0.00022473605501632647
Position 627: 0.00017134426453580752
Position 4726: 0.0001644096131051555
Position 270: 0.00015020925066334376
Position 1020: 0.0001283049916808515
Position 747: 0.00011753994128381416
Position 1006: 0.00010715882273240576
Position 215: 7.677097390955397e-05
Position 5034: 7.52286898618771e-05
Position 6297: 7.315609873814173e-05
Position 861: 7.289997327527246e-05
Position 1773: 6.0722617639826286e-05
Position 21: 5.9751501485744306e-05
Position 103: 5.648871612810839e-05
Position 702: 4.808502747002505e-05
Position 1342: 4.7154578642661824e-05
Position 1705: 3.838772923719679e-05
Position 494: 3.547710800407134e-05
Position 7535: 3.4814760140315536e-05
Position 5408: 3.261331938811141e-05
Position 725: 3.175902909834633e-05
Position 1277: 3.134783923516036e-05
Position 552: 2.9026514120854585e-05
Position 256: 2.6655023659829685e-05
Position 166: 2.4813206058671022e-05
Position 1387: 1.8775106253309566e-05
Position 1333: 1.7372896800194224e-05
Position 1352: 1.718963004682634e-05
Position 900: 1.6397007827634847e-05
Position 2285: 1.6150621166458852e-05
Position 1360: 1.4768034351679938e-05
Position 2110: 1.426585075526015e-05
Position 601: 1.3060724405401747e-05
Position 2012: 1.1276479667398725e-05
Position 1157: 1.0895095658673907e-05
Position 4786: 1.0363529430218777e-05
Position 952: 1.025152235943302e-05
Position 2318: 1.0205277837545496e-05
Position 866: 9.532237140228172e-06
Position 2236: 5.276349551407848e-06
Position 41: 3.826696631244326e-06
Position 1274: 3.137491889105971e-06
Position 1046: 3.1362384868779427e-06
Position 8: 2.6165402473822256e-06
Position 139: 2.353121184319512e-06
Position 13: 1.2746379828107227e-06
Position 76: 1.2636080756505622e-06
Position 250: 1.0510804682457307e-06
Position 503: 8.92361475100672e-07
Position 477: 6.255929921689749e-07
Position 322: 4.928700453536651e-07
Position 598: 2.773074539717053e-07
Position 304: 1.9943636840496433e-07
Position 324: 1.820348401936323e-07
Position 7970: 1.5729362603531656e-07
Position 910: 6.935798261269405e-08
Position 1117: 1.1589453061528056e-08
Position 635: 1.16710942569154e-10
Position 638: 7.598591369893564e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4575: 0.7687466257756176
Position 7384: 0.7312220729628065
Position 7195: 0.6567257189449733
Position 14895: 0.601741121728969
Position 4299: 0.4288364490394053
Position 17113: 0.3759248106466927
Position 6661: 0.34565550551252144
Position 6884: 0.2929569359135769
Position 279: 0.23420193060343283
Position 1565: 0.16603720040822373
Position 19265: 0.1610805876623553
Position 6107: 0.1167431163161571
Position 6714: 0.08394657387578638
Position 15818: 0.08305778814545406
Position 1803: 0.08141051324152208
Position 6678: 0.07817122576434715
Position 1854: 0.0726608947425093
Position 18205: 0.0630529297392188
Position 11231: 0.055194451468122206
Position 7110: 0.050613751975526755
Position 13277: 0.05017857560828121
Position 10083: 0.04611739143983382
Position 6972: 0.04039051274123873
Position 8851: 0.034987983853487774
Position 7764: 0.03129402814848866
Position 15924: 0.0289662752951744
Position 17277: 0.027525818667909006
Position 16771: 0.02656838216303081
Position 3040: 0.024402216886348083
Position 3027: 0.02398762246689114
Position 3124: 0.023850780656647433
Position 586: 0.021028325389718362
Position 4029: 0.020517489442499495
Position 4592: 0.019132269629264488
Position 2461: 0.01841346270035465
Position 4492: 0.01800348713406734
Position 4542: 0.017416687410669898
Position 2993: 0.01539989628973081
Position 7338: 0.014189505534244709
Position 4639: 0.010676440404440601
Position 10980: 0.0100431207839305
Position 6761: 0.009867869187763983
Position 8644: 0.008467534069610845
Position 12665: 0.008210327481093347
Position 16698: 0.007637670983545441
Position 8662: 0.006412787837542626
Position 16205: 0.005862026331834922
Position 11105: 0.005834534090390321
Position 329: 0.005737880774350537
Position 1792: 0.00564485749685806
Position 894: 0.005150907196957628
Position 4904: 0.004804961041084677
Position 13135: 0.004800865326225785
Position 7951: 0.0044785221283898105
Position 2597: 0.0038489093271901766
Position 710: 0.0037521048999396307
Position 1697: 0.0034476992939091356
Position 4456: 0.003278801868266086
Position 14499: 0.003057819316296913
Position 9200: 0.0029876361229236935
Position 7389: 0.002736726994131582
Position 7043: 0.002685685579579635
Position 14087: 0.002684596008255647
Position 2681: 0.002624907475041711
Position 590: 0.002495876572273816
Position 7723: 0.0024856943833918487
Position 11337: 0.0021709045724575154
Position 10808: 0.0021538314577884887
Position 6210: 0.0021410009737957646
Position 317: 0.00210013364033882
Position 511: 0.001990295248998441
Position 7603: 0.001975836811477241
Position 4244: 0.0018963228505646686
Position 2523: 0.0017861045475313045
Position 4993: 0.0017822738490184948
Position 1867: 0.001720695721763983
Position 2412: 0.0016639043312469525
Position 13300: 0.0016194644511741388
Position 8876: 0.0015181326470026968
Position 1833: 0.0014018946666313954
Position 11791: 0.0013288448707458795
Position 4545: 0.001314112797107744
Position 1212: 0.0012980959197847856
Position 13671: 0.0011426531240169141
Position 13609: 0.0011391019076978912
Position 1862: 0.001106936783896417
Position 7983: 0.0009945087071814465
Position 1883: 0.0009729210970754709
Position 6905: 0.0009509063867140007
Position 5053: 0.0009228582108139838
Position 833: 0.0008353459695331204
Position 2617: 0.0008261573946022722
Position 6190: 0.0007786405083070057
Position 1656: 0.0007101233252332489
Position 3932: 0.0006809800800548604
Position 10131: 0.0006688438669409034
Position 755: 0.0006369637203246837
Position 6540: 0.0006116370691400936
Position 3666: 0.0006080824548625576
Position 12679: 0.000601301085546309
Position 3775: 0.0005279887186205312
Position 653: 0.0005258553226550025
Position 11317: 0.0005221824657384333
Position 2034: 0.0005131899771170015
Position 13698: 0.0005080924053412595
Position 3952: 0.00046843176924667667
Position 3131: 0.00045387740852336877
Position 5256: 0.0004461062806928098
Position 1574: 0.0004347296494595879
Position 1847: 0.00042092068453952313
Position 348: 0.0003851813853379162
Position 2368: 0.000357718646951191
Position 3067: 0.0003492690048200618
Position 2174: 0.00033043123543523447
Position 1676: 0.0003262247738950249
Position 3971: 0.0003213367265353475
Position 8507: 0.00031644815190261103
Position 1894: 0.0003049870092897298
Position 8008: 0.00028741795601936376
Position 3948: 0.00028410560949173247
Position 471: 0.000264003562908857
Position 12578: 0.00025275041730460997
Position 722: 0.0002346617034146202
Position 3579: 0.0002232798377782418
Position 8578: 0.00019709146522249615
Position 837: 0.00018499091415335005
Position 1165: 0.0001728397482433935
Position 1979: 0.00016682911888995594
Position 8326: 0.00016128836739758416
Position 2727: 9.348111313644238e-05
Position 8341: 9.077155742946851e-05
Position 3611: 8.647304045265189e-05
Position 823: 8.572928443266559e-05
Position 861: 8.155566372735598e-05
Position 8939: 8.059582657788972e-05
Position 7955: 7.943435366667757e-05
Position 3409: 7.840834394056993e-05
Position 8979: 7.656201633972547e-05
Position 1400: 7.44423216165048e-05
Position 7903: 7.089278109862168e-05
Position 8810: 7.078990221594224e-05
Position 2997: 5.619934220009556e-05
Position 363: 5.400670946287053e-05
Position 1829: 4.9064308599922956e-05
Position 2414: 4.759757566005905e-05
Position 6362: 3.5167354097528037e-05
Position 6398: 3.4072474752898454e-05
Position 7618: 3.115562517674744e-05
Position 592: 2.4431772378989018e-05
Position 1037: 1.9758594108688118e-05
Position 378: 1.9525910404397262e-05
Position 797: 1.9501856603822978e-05
Position 1454: 1.822348529061298e-05
Position 907: 1.7129106949469244e-05
Position 659: 1.5910547940631038e-05
Position 614: 1.4664128826941786e-05
Position 1728: 1.3982203036467861e-05
Position 1223: 1.245116980796078e-05
Position 618: 1.1763142533556195e-05
Position 1961: 1.0013383006065672e-05
Position 1066: 9.272157484713142e-06
Position 699: 9.086316248519614e-06
Position 181: 9.015945990367784e-06
Position 304: 8.994910178032365e-06
Position 801: 7.252188144522435e-06
Position 1186: 6.9336044223295e-06
Position 729: 6.617507567266421e-06
Position 839: 5.81624566579214e-06
Position 455: 5.641396640220575e-06
Position 725: 5.214782317011421e-06
Position 1174: 5.208246461371168e-06
Position 2087: 5.013225736476968e-06
Position 1615: 4.684394856940676e-06
Position 2708: 4.577698223030111e-06
Position 770: 4.066435206716839e-06
Position 819: 4.0293314879276486e-06
Position 785: 3.880026706433811e-06
Position 1429: 3.388152794991316e-06
Position 988: 3.3432291164405247e-06
Position 923: 3.3258919241562836e-06
Position 1093: 3.274513826172074e-06
Position 543: 3.1573080555847766e-06
Position 2336: 3.049732161834601e-06
Position 1043: 2.7792248075355483e-06
Position 900: 2.56883773427092e-06
Position 1252: 2.540773600415638e-06
Position 620: 2.533048992855057e-06
Position 1496: 2.1407285616696827e-06
Position 415: 1.6848722195631137e-06
Position 560: 1.6257171827631272e-06
Position 607: 1.5791634507211137e-06
Position 1904: 1.5195823769603334e-06
Position 669: 1.4001974922343657e-06
Position 1289: 1.3009119562471166e-06
Position 382: 1.0769346547557227e-06
Position 2072: 1.0282812863187417e-06
Position 1340: 7.114661753079018e-07
Position 1297: 6.337526748414353e-07
Position 1013: 4.735482693462585e-07
Position 440: 1.1116570094873823e-07
Position 109: 5.2148170187838985e-08
Position 474: 2.4334791456697052e-08
