Gene = Dcps
index = 324
Annotated 5SS: [  291  4985 39718 46601 49755]
Annotated 3SS: [ 4809 39571 46486 49643 51216]
SMsplice 5SS: [  291  4985 14289 37372 37698 39718 40948 46601 49755]
SMsplice 3SS: [ 4809 14195 37207 37571 39571 40853 46486 49643 51216]
top_k =  1000
Partition function (log Z): -27.294580850986577

Sorted 5' Splice Sites (High to Low Probability):
Position 14289: 0.8133038533900515
Position 4985: 0.778190064552359
Position 1885: 0.5244432395261046
Position 291: 0.523292055545299
Position 72: 0.41719188638624266
Position 18421: 0.2760960679428893
Position 10155: 0.24419382674972973
Position 4879: 0.22093601387821088
Position 6833: 0.19410653847172882
Position 18645: 0.15892921490599804
Position 19185: 0.13434018580957222
Position 18376: 0.09911219485178745
Position 13950: 0.07950132177563768
Position 8236: 0.07574672572580401
Position 7228: 0.06963371796039476
Position 19596: 0.062146825338176864
Position 1811: 0.058737384380414356
Position 4138: 0.05601535108063561
Position 10372: 0.054269653953331255
Position 397: 0.04438219168497728
Position 12804: 0.042420844644788035
Position 19501: 0.03505507124605296
Position 10504: 0.02816573878794891
Position 14624: 0.019950994903639177
Position 6165: 0.019710007673711446
Position 3962: 0.016101146767339838
Position 7065: 0.014503615606757001
Position 1863: 0.011350450957105209
Position 5914: 0.011247492278123763
Position 2655: 0.011065471785566714
Position 19040: 0.010345642521074942
Position 12722: 0.009191833675478881
Position 12796: 0.008624418599966505
Position 3399: 0.008610976106481594
Position 10989: 0.008527272445535472
Position 16947: 0.007397606971361868
Position 1785: 0.007139801511006452
Position 2704: 0.0062514647491581895
Position 11503: 0.0058881080168872646
Position 1771: 0.005748711366198487
Position 4444: 0.005696902759541575
Position 11680: 0.005303789661061417
Position 4692: 0.004849715454883809
Position 12769: 0.004848194130782753
Position 7114: 0.004264794991576564
Position 234: 0.004256129199781649
Position 4267: 0.003889673591329068
Position 7559: 0.0037599844747296996
Position 1615: 0.0035225092953291987
Position 564: 0.003465603358631207
Position 7315: 0.0034567833813194558
Position 3226: 0.003402074129744536
Position 706: 0.0033290848457857404
Position 640: 0.0032233948970103866
Position 243: 0.003130199523160802
Position 968: 0.0027369637564336052
Position 3664: 0.0026984052801256697
Position 4306: 0.0023350380217604175
Position 22: 0.0022342949988060964
Position 207: 0.0020513728516220547
Position 1437: 0.001901596779654346
Position 3753: 0.0018629539122513143
Position 590: 0.0018537109877511924
Position 656: 0.0018122620511938565
Position 10055: 0.001755089951649711
Position 10729: 0.001651444942613611
Position 1749: 0.001651045525210412
Position 643: 0.001618606525813058
Position 12145: 0.0015541219724916002
Position 3183: 0.0015136585027184252
Position 592: 0.0014074903348441526
Position 2441: 0.0011433136706420432
Position 1508: 0.0010919061755140691
Position 77: 0.0010782508452187043
