Gene = Deaf1
index = 328
Annotated 5SS: [  394  3591  4783  5211  5747  6563 12811 13339 14453 16911 26073]
Annotated 3SS: [ 3492  4652  5063  5606  6496 12683 13209 14323 16662 25982 30055]
SMsplice 5SS: [  394  3591  5211  5747  6709 12811 13339 14453 23061 26073]
SMsplice 3SS: [ 3492  5063  5606  6613 12683 13209 14323 22972 25982 30055]
top_k =  1000
Partition function (log Z): 16.353310573823173

Sorted 5' Splice Sites (High to Low Probability):
Position 12811: 0.9970393739966935
Position 3591: 0.9882919423600501
Position 5211: 0.9841375382978207
Position 14453: 0.9695397557289434
Position 5747: 0.9594046875075037
Position 26073: 0.9198993728337025
Position 13339: 0.9173091821314603
Position 6709: 0.904682749281958
Position 23061: 0.7986438747648728
Position 16911: 0.6255215112766206
Position 1122: 0.47010632651778156
Position 18063: 0.4374046475667806
Position 14619: 0.39280196463618366
Position 6386: 0.3237563134900498
Position 17783: 0.20781057294582453
Position 16436: 0.1854584904298229
Position 20631: 0.15249173709116537
Position 6563: 0.145166993534203
Position 13090: 0.13954046063779493
Position 1015: 0.1214962192949393
Position 23422: 0.11991983863678443
Position 4783: 0.1188907024550723
Position 988: 0.11447134727592917
Position 398: 0.10874833673739125
Position 23561: 0.10715485774973631
Position 303: 0.10089774258350703
Position 17715: 0.08715010486031614
Position 10585: 0.08678656966236047
Position 14100: 0.08119416679576498
Position 24420: 0.079273438405875
Position 14946: 0.0683240841887632
Position 16731: 0.06596809544036468
Position 26336: 0.06220930017792185
Position 7205: 0.05745915268592408
Position 29986: 0.05640548975034633
Position 26316: 0.05608017270701844
Position 3422: 0.05351533577372712
Position 11420: 0.04308806260378442
Position 13315: 0.04307883218770775
Position 16890: 0.039112675264847636
Position 14104: 0.03703089332175378
Position 100: 0.03537175638292821
Position 12271: 0.03405989188437904
Position 23106: 0.032174870255057664
Position 22058: 0.031609630605076114
Position 96: 0.03147678905706108
Position 7112: 0.03063630692056608
Position 23234: 0.02893188163363722
Position 13102: 0.025765259655479787
Position 6883: 0.02500375364266156
Position 337: 0.02483015299938425
Position 7094: 0.023687164396992633
Position 3709: 0.02334527891181396
Position 18113: 0.02178178325197149
Position 1327: 0.021207573670717822
Position 23602: 0.02104179581115178
Position 23439: 0.020222892273206894
Position 27033: 0.018593665522952073
Position 27566: 0.018067825500100276
Position 14844: 0.017503772449809104
Position 288: 0.01729568639632331
Position 10535: 0.016803077829989937
Position 13504: 0.016680447650646146
Position 1666: 0.01649540727866228
Position 26923: 0.016476410527074634
Position 4657: 0.01575050640936951
Position 16916: 0.015460257290868721
Position 14479: 0.014750026538469269
Position 6371: 0.014111963653290326
Position 4827: 0.014081527388587966
Position 26017: 0.013713376298343127
Position 91: 0.013153640550432463
Position 29156: 0.013129231046992294
Position 28177: 0.012855110640352163
Position 871: 0.012843471069016519
Position 6350: 0.012538822502114981
Position 7083: 0.011521167630772584
Position 3184: 0.01046625049802602
Position 1561: 0.010342591892707592
Position 11953: 0.010098495313809472
Position 13447: 0.009527098832866492
Position 16051: 0.009492557378652228
Position 4021: 0.009052931556679973
Position 8078: 0.008816187753649873
Position 29539: 0.007887418361578571
Position 7897: 0.006857880354525249
Position 15846: 0.005647703125799838
Position 4831: 0.0054339944512143265
Position 13585: 0.0053271607690609174
Position 5196: 0.005230299386525502
Position 62: 0.004768299376026491
Position 13056: 0.004736956826110506
Position 5954: 0.004638887560147527
Position 4835: 0.004524112125082318
Position 26438: 0.004403894476830464
Position 9062: 0.004096444237398862
Position 5247: 0.0039430618641629455
Position 2531: 0.0037830730529120984
Position 4839: 0.003562467834456907
Position 1006: 0.0033923173922445803
Position 4843: 0.0032657703982056155
Position 3955: 0.003170083584761331
Position 15035: 0.00313183176654303
Position 580: 0.0030925326151499716
Position 10563: 0.002988761895683768
Position 10416: 0.002869817982765115
Position 6746: 0.002825408427031559
Position 5490: 0.0028232107282989195
Position 6390: 0.0026961324359306474
Position 6012: 0.0026710401153050628
Position 174: 0.0026268832701123214
Position 4859: 0.002582420619067301
Position 9651: 0.002571903576514213
Position 222: 0.002421891147490122
Position 4847: 0.0024176521646498096
Position 6383: 0.0024133166998429006
Position 6741: 0.002385674799303046
Position 7209: 0.0019748437690987075
Position 3304: 0.001969105608933932
Position 43: 0.0019457377982766266
Position 4851: 0.0019398727408895368
Position 5794: 0.0018903265084718296
Position 4855: 0.0018790070002958864
Position 7876: 0.0018441871899839903
Position 6501: 0.00184061753888061
Position 6737: 0.0018246462966896924
Position 2731: 0.0017373970827173869
Position 17732: 0.0017105124195008748
Position 14221: 0.0016364934316536839
Position 13983: 0.0016212784039860385
Position 1020: 0.0015690360194062923
Position 13138: 0.001508773879742906
Position 2717: 0.0014470918736338878
Position 2000: 0.0013963681603788684
Position 427: 0.0013824120555481938
Position 9494: 0.0013713599177650354
Position 6247: 0.0013031352542188638
Position 14673: 0.001277345528018459
Position 435: 0.0011912491343909625
Position 3113: 0.0011825496491672345
Position 1177: 0.0011778689812669758
Position 9076: 0.0011691751609624445
Position 26040: 0.0011490613360762567
Position 7520: 0.0011018208863056034
Position 26135: 0.0010901374089606526
Position 23121: 0.0010837950878585037
Position 3702: 0.0010431686741418237
Position 5404: 0.0010408518334353968
Position 5906: 0.0010081120744347848
Position 2988: 0.0009812618979882471
Position 4812: 0.0009748969312554506
Position 13451: 0.0009419884185518565
Position 5442: 0.0009235099957622568
Position 6543: 0.0009173953745607055
Position 14891: 0.0008788326035843717
Position 13128: 0.0008600349718002593
Position 5644: 0.0007716009412472913
Position 4678: 0.0007617540690702334
Position 23126: 0.0007448096282212118
Position 4320: 0.0007380766516709347
Position 606: 0.0006618274161921148
Position 1629: 0.0006376491270143993
Position 8886: 0.0006259432046882892
Position 3294: 0.0006031910767758882
Position 1885: 0.0006012493974848702
Position 17482: 0.000567864347141633
Position 26147: 0.0005655470482448886
Position 9669: 0.0005585721401111714
Position 9583: 0.0005345619433575596
Position 5483: 0.0005075235205898486
Position 14336: 0.00047631102515143214
Position 1740: 0.0004417461703473667
Position 6528: 0.0004394985495924951
Position 9458: 0.0004191540436835426
Position 13612: 0.0004151570708761069
Position 9430: 0.0004145601202322792
Position 12815: 0.0003982150192464155
Position 2491: 0.00038808866226616777
Position 13085: 0.0003845556608456368
Position 13659: 0.0003722065429827255
Position 5883: 0.00035965408828995764
Position 649: 0.00035746896585746963
Position 848: 0.0003085174987010274
Position 5159: 0.0003046309784877153
Position 224: 0.00030011178402251226
Position 4598: 0.00029915390760338386
Position 14457: 0.00029792465494937585
Position 6546: 0.00029478712775926445
Position 1900: 0.00025608876078699164
Position 1619: 0.000252794442494476
Position 1039: 0.00023402573092402143
Position 771: 0.00023105977685623793
Position 3186: 0.00021803967306854939
Position 12952: 0.00021514756903556775
Position 12834: 0.00016521933453237224
Position 4452: 0.0001444511545729045
Position 1311: 0.00014194594319293699
Position 2535: 0.0001308203232715057
Position 5734: 0.00012585152874014914
Position 3334: 0.00012506099164993144
Position 5749: 0.00012481576156108716
Position 5817: 0.00012156896909232761
Position 4863: 0.00012149625833060045
Position 156: 0.00011883207705810651
Position 3253: 0.00011802387276631182
Position 3256: 0.00011661693774065796
Position 860: 0.00011543863768302717
Position 5751: 0.00011409585004930126
Position 4578: 0.00011202683093016601
Position 297: 0.00011052645077558847
Position 1070: 0.0001079218852904361
Position 3281: 0.00010711411227921355
Position 658: 0.00010473738366448278
Position 6327: 0.00010076423971955482
Position 14688: 0.00010018009100044826
Position 922: 9.727429071122518e-05
Position 3585: 9.273200232758565e-05
Position 486: 9.031993197647081e-05
Position 4561: 8.421103715215037e-05
Position 535: 7.935302666559047e-05
Position 5455: 7.921036804328032e-05
Position 494: 7.774435066556007e-05
Position 4343: 7.305374242404968e-05
Position 14759: 7.304677575585152e-05
Position 677: 7.129082801798191e-05
Position 2978: 6.644659650927716e-05
Position 1172: 5.676395075571129e-05
Position 875: 5.638982292297075e-05
Position 6279: 5.201747613356361e-05
Position 5109: 4.927868760655247e-05
Position 16339: 4.910806980091867e-05
Position 5912: 4.582593221661278e-05
Position 5607: 4.4945624716987834e-05
Position 4940: 4.309468963169693e-05
Position 5620: 4.290231236672343e-05
Position 5317: 4.043242565164456e-05
Position 6932: 3.8826232807733734e-05
Position 5622: 3.770574729187817e-05
Position 6185: 3.704535512716026e-05
Position 14666: 3.668711586549379e-05
Position 6534: 3.4731965895120346e-05
Position 4292: 3.322817062316391e-05
Position 5348: 2.780644997004182e-05
Position 6575: 2.709967308062782e-05
Position 5119: 2.6591416033583923e-05
Position 5140: 2.5065394291544027e-05
Position 6151: 2.443631860505961e-05
Position 5138: 2.20940931050505e-05
Position 13190: 1.791705409343732e-05
Position 5112: 1.4337769520956385e-05
Position 14644: 1.3499402966655752e-05
Position 6092: 1.3219005331026517e-05
Position 5836: 1.2564061745659475e-05
Position 5242: 1.255996894769226e-05
Position 6699: 1.2192125274927938e-05
Position 14898: 1.1724143411043872e-05
Position 6650: 1.1178309362438807e-05
Position 568: 9.623883453694985e-06
Position 5178: 9.606960185162148e-06
Position 6310: 9.437789105129433e-06
Position 6435: 9.232794190268555e-06
Position 5481: 7.834423521556548e-06
Position 507: 7.732403653541768e-06
Position 5152: 7.689358749862137e-06
Position 858: 7.456290175433061e-06
Position 5359: 7.399273167000675e-06
Position 5851: 6.384258520389541e-06
Position 6663: 5.823679593153742e-06
Position 5219: 5.666113947011285e-06
Position 5166: 5.557789224959631e-06
Position 5337: 5.17305827789603e-06
Position 992: 3.713178117909446e-06
Position 997: 3.1004857443712e-06
Position 13275: 2.7852106084924213e-06
Position 13175: 2.2121316769195945e-06
Position 1392: 2.203851207899057e-06
Position 981: 1.816230844857799e-06
Position 5064: 1.7097582078511616e-06
Position 1321: 1.4185266400279944e-06
Position 15867: 1.1090985831571032e-06
Position 6720: 1.0479719834440387e-06
Position 4267: 9.506371814095424e-07
Position 6911: 7.812763912842781e-07
Position 6072: 5.568967094504387e-07
Position 6037: 5.498233692296522e-07
Position 3674: 5.198758460214315e-07
Position 1187: 4.304211295643018e-07
Position 5973: 4.275793866430898e-07
